dst_region,year,asset,region,technology,installed,capacity
Central,2045,14,Central,CC_GAS,2020,77.11810000000
Central,2045,16,Central,HYD_LS,2020,18.85220000000
Central,2045,17,Central,OC_GAS,2020,0.06940000000
Central,2045,18,Central,PV_SSG,2020,3.90230000000
Central,2049,14,Central,CC_GAS,2020,44.01740000000
Central,2049,16,Central,HYD_LS,2020,4.11860000000
Central,2049,17,Central,OC_GAS,2020,0.01390000000
Central,2049,18,Central,PV_SSG,2020,0.78050000000
Central,2050,14,Central,CC_GAS,2020,35.74230000000
Central,2050,16,Central,HYD_LS,2020,0.43520000000
Central,2054,14,Central,CC_GAS,2020,30.63620000000
Central,2054,16,Central,HYD_LS,2020,0.37300000000
Central,2055,14,Central,CC_GAS,2020,29.35970000000
Central,2055,16,Central,HYD_LS,2020,0.35750000000
Central,2059,14,Central,CC_GAS,2020,24.25370000000
Central,2059,16,Central,HYD_LS,2020,0.29530000000
Central,2060,14,Central,CC_GAS,2020,22.97720000000
Central,2060,16,Central,HYD_LS,2020,0.27980000000
Central,2064,14,Central,CC_GAS,2020,17.87110000000
Central,2064,16,Central,HYD_LS,2020,0.21760000000
Central,2065,14,Central,CC_GAS,2020,17.87110000000
Central,2065,16,Central,HYD_LS,2020,0.21760000000
Central,2069,14,Central,CC_GAS,2020,17.87110000000
Central,2069,16,Central,HYD_LS,2020,0.21760000000
Central,2070,14,Central,CC_GAS,2020,17.87110000000
Central,2070,16,Central,HYD_LS,2020,0.21760000000
Central,2074,14,Central,CC_GAS,2020,17.87110000000
Central,2074,16,Central,HYD_LS,2020,0.21760000000
Central,2075,14,Central,CC_GAS,2020,17.87110000000
Central,2075,16,Central,HYD_LS,2020,0.21760000000
Central,2079,14,Central,CC_GAS,2020,17.87110000000
Central,2079,16,Central,HYD_LS,2020,0.21760000000
Central,2080,14,Central,CC_GAS,2020,17.87110000000
Central,2080,16,Central,HYD_LS,2020,0.21760000000
Central,2084,14,Central,CC_GAS,2020,17.87110000000
Central,2084,16,Central,HYD_LS,2020,0.21760000000
Central,2085,14,Central,CC_GAS,2020,17.87110000000
Central,2085,16,Central,HYD_LS,2020,0.21760000000
Central,2089,14,Central,CC_GAS,2020,17.87110000000
Central,2089,16,Central,HYD_LS,2020,0.21760000000
Central,2090,14,Central,CC_GAS,2020,17.87110000000
Central,2090,16,Central,HYD_LS,2020,0.21760000000
Central,2094,14,Central,CC_GAS,2020,17.87110000000
Central,2094,16,Central,HYD_LS,2020,0.21760000000
Central,2095,14,Central,CC_GAS,2020,17.87110000000
Central,2095,16,Central,HYD_LS,2020,0.21760000000
Central,2099,14,Central,CC_GAS,2020,17.87110000000
Central,2099,16,Central,HYD_LS,2020,0.21760000000
Central,2100,14,Central,CC_GAS,2020,17.87110000000
Central,2100,16,Central,HYD_LS,2020,0.21760000000
Central,2104,14,Central,CC_GAS,2020,17.87110000000
Central,2104,16,Central,HYD_LS,2020,0.21760000000
Central,2105,14,Central,CC_GAS,2020,17.87110000000
Central,2105,16,Central,HYD_LS,2020,0.21760000000
Central,2109,14,Central,CC_GAS,2020,17.87110000000
Central,2109,16,Central,HYD_LS,2020,0.21760000000
Central,2110,14,Central,CC_GAS,2020,17.87110000000
Central,2110,16,Central,HYD_LS,2020,0.21760000000
Eastern,2045,20,Eastern,CC_GAS,2020,50.46830000000
Eastern,2045,22,Eastern,HYD_LS,2020,17.45640000000
Eastern,2045,24,Eastern,NUCL,2020,103.05960000000
Eastern,2045,26,Eastern,ON_WIND,2020,14.23850000000
Eastern,2045,28,Eastern,PV_GND,2020,27.80210000000
Eastern,2045,30,Eastern,PV_SSG,2020,3.50840000000
Eastern,2049,20,Eastern,CC_GAS,2020,10.09370000000
Eastern,2049,22,Eastern,HYD_LS,2020,17.39290000000
Eastern,2049,24,Eastern,NUCL,2020,103.05960000000
Eastern,2049,26,Eastern,ON_WIND,2020,2.84770000000
Eastern,2049,28,Eastern,PV_GND,2020,5.56040000000
Eastern,2049,30,Eastern,PV_SSG,2020,0.70170000000
Eastern,2050,22,Eastern,HYD_LS,2020,17.37700000000
Eastern,2050,24,Eastern,NUCL,2020,103.05960000000
Eastern,2054,22,Eastern,HYD_LS,2020,14.89450000000
Eastern,2054,24,Eastern,NUCL,2020,88.33680000000
Eastern,2055,22,Eastern,HYD_LS,2020,14.27390000000
Eastern,2055,24,Eastern,NUCL,2020,84.65610000000
Eastern,2059,22,Eastern,HYD_LS,2020,11.79150000000
Eastern,2059,24,Eastern,NUCL,2020,69.93330000000
Eastern,2060,22,Eastern,HYD_LS,2020,11.17090000000
Eastern,2060,24,Eastern,NUCL,2020,66.25260000000
Eastern,2064,22,Eastern,HYD_LS,2020,8.68850000000
Eastern,2064,24,Eastern,NUCL,2020,51.52980000000
Eastern,2065,22,Eastern,HYD_LS,2020,8.68850000000
