technology,dst_region,region,agent,sector,type,year,capacity
com_tec,Northeast,Northeast,A2,commercial,retrofit,2020,150.00100000000
com_tec2,Northeast,Northeast,A2,commercial,retrofit,2020,75.00050000000
com_tec,BajaCalif,BajaCalif,A2,commercial,retrofit,2020,26.56590000000
com_tec2,BajaCalif,BajaCalif,A2,commercial,retrofit,2020,13.28300000000
com_tec,BajaCalifSouth,BajaCalifSouth,A2,commercial,retrofit,2020,6.82120000000
com_tec2,BajaCalifSouth,BajaCalifSouth,A2,commercial,retrofit,2020,3.41060000000
com_tec,Peninsular,Peninsular,A2,commercial,retrofit,2020,21.62580000000
com_tec2,Peninsular,Peninsular,A2,commercial,retrofit,2020,10.81290000000
procChemFertiliz,Central,Central,A1,industry,retrofit,2020,3.19000000000
procChemNG_NG,Central,Central,A1,industry,retrofit,2020,100.45000000000
procGlass,Central,Central,A1,industry,retrofit,2020,45.62000000000
procIron_NG,Central,Central,A1,industry,retrofit,2020,214.84000000000
procMining,Central,Central,A1,industry,retrofit,2020,79.84000000000
procNonmetminDry_NG,Central,Central,A1,industry,retrofit,2020,159.71000000000
procOtherInd,Central,Central,A1,industry,retrofit,2020,35.17200000000
procPulppChem_NG,Central,Central,A1,industry,retrofit,2020,49.21000000000
procRubber,Central,Central,A1,industry,retrofit,2020,9.65000000000
procSugar,Central,Central,A1,industry,retrofit,2020,36.31000000000
procChemFertiliz,Eastern,Eastern,A1,industry,retrofit,2020,3.19000000000
procChemNG_NG,Eastern,Eastern,A1,industry,retrofit,2020,100.45000000000
procGlass,Eastern,Eastern,A1,industry,retrofit,2020,45.62000000000
procIron_NG,Eastern,Eastern,A1,industry,retrofit,2020,214.84000000000
procMining,Eastern,Eastern,A1,industry,retrofit,2020,79.84000000000
procNonmetminDry_NG,Eastern,Eastern,A1,industry,retrofit,2020,159.71000000000
procOtherInd,Eastern,Eastern,A1,industry,retrofit,2020,35.17200000000
procPulppChem_NG,Eastern,Eastern,A1,industry,retrofit,2020,49.21000000000
procRubber,Eastern,Eastern,A1,industry,retrofit,2020,9.65000000000
procSugar,Eastern,Eastern,A1,industry,retrofit,2020,36.31000000000
procChemFertiliz,Western,Western,A1,industry,retrofit,2020,3.19000000000
procChemNG_NG,Western,Western,A1,industry,retrofit,2020,100.45000000000
procGlass,Western,Western,A1,industry,retrofit,2020,45.62000000000
procIron_NG,Western,Western,A1,industry,retrofit,2020,214.84000000000
procMining,Western,Western,A1,industry,retrofit,2020,79.84000000000
procNonmetminDry_NG,Western,Western,A1,industry,retrofit,2020,159.71000000000
procOtherInd,Western,Western,A1,industry,retrofit,2020,35.17200000000
procPulppChem_NG,Western,Western,A1,industry,retrofit,2020,49.21000000000
procRubber,Western,Western,A1,industry,retrofit,2020,9.65000000000
procSugar,Western,Western,A1,industry,retrofit,2020,36.31000000000
procChemFertiliz,Northwest,Northwest,A1,industry,retrofit,2020,3.19000000000
procChemNG_NG,Northwest,Northwest,A1,industry,retrofit,2020,100.45000000000
procGlass,Northwest,Northwest,A1,industry,retrofit,2020,45.62000000000
procIron_NG,Northwest,Northwest,A1,industry,retrofit,2020,214.84000000000
procMining,Northwest,Northwest,A1,industry,retrofit,2020,79.84000000000
procNonmetminDry_NG,Northwest,Northwest,A1,industry,retrofit,2020,159.71000000000
procOtherInd,Northwest,Northwest,A1,industry,retrofit,2020,35.17200000000
procPulppChem_NG,Northwest,Northwest,A1,industry,retrofit,2020,49.21000000000
procRubber,Northwest,Northwest,A1,industry,retrofit,2020,9.65000000000
procSugar,Northwest,Northwest,A1,industry,retrofit,2020,36.31000000000
procChemFertiliz,North,North,A1,industry,retrofit,2020,3.19000000000
procChemNG_NG,North,North,A1,industry,retrofit,2020,100.45000000000
procGlass,North,North,A1,industry,retrofit,2020,45.62000000000
procIron_NG,North,North,A1,industry,retrofit,2020,214.84000000000
procMining,North,North,A1,industry,retrofit,2020,79.84000000000
procNonmetminDry_NG,North,North,A1,industry,retrofit,2020,159.71000000000
procOtherInd,North,North,A1,industry,retrofit,2020,35.17200000000
procPulppChem_NG,North,North,A1,industry,retrofit,2020,49.21000000000
procRubber,North,North,A1,industry,retrofit,2020,9.65000000000
procSugar,North,North,A1,industry,retrofit,2020,36.31000000000
procChemFertiliz,Northeast,Northeast,A1,industry,retrofit,2020,3.19000000000
procChemNG_NG,Northeast,Northeast,A1,industry,retrofit,2020,100.45000000000
procGlass,Northeast,Northeast,A1,industry,retrofit,2020,45.62000000000
procIron_NG,Northeast,Northeast,A1,industry,retrofit,2020,214.84000000000
procMining,Northeast,Northeast,A1,industry,retrofit,2020,79.84000000000
procNonmetminDry_NG,Northeast,Northeast,A1,industry,retrofit,2020,159.71000000000
procOtherInd,Northeast,Northeast,A1,industry,retrofit,2020,35.17200000000
procPulppChem_NG,Northeast,Northeast,A1,industry,retrofit,2020,49.21000000000
procRubber,Northeast,Northeast,A1,industry,retrofit,2020,9.65000000000
procSugar,Northeast,Northeast,A1,industry,retrofit,2020,36.31000000000
procChemFertiliz,BajaCalif,BajaCalif,A1,industry,retrofit,2020,3.19000000000
procChemNG_NG,BajaCalif,BajaCalif,A1,industry,retrofit,2020,100.45000000000
procGlass,BajaCalif,BajaCalif,A1,industry,retrofit,2020,45.62000000000
procIron_NG,BajaCalif,BajaCalif,A1,industry,retrofit,2020,214.84000000000
procMining,BajaCalif,BajaCalif,A1,industry,retrofit,2020,79.84000000000
procNonmetminDry_NG,BajaCalif,BajaCalif,A1,industry,retrofit,2020,159.71000000000
procOtherInd,BajaCalif,BajaCalif,A1,industry,retrofit,2020,35.17200000000
procPulppChem_NG,BajaCalif,BajaCalif,A1,industry,retrofit,2020,49.21000000000
procRubber,BajaCalif,BajaCalif,A1,industry,retrofit,2020,9.65000000000
procSugar,BajaCalif,BajaCalif,A1,industry,retrofit,2020,36.31000000000
procChemFertiliz,BajaCalifSouth,BajaCalifSouth,A1,industry,retrofit,2020,3.19000000000
procChemNG_NG,BajaCalifSouth,BajaCalifSouth,A1,industry,retrofit,2020,100.45000000000
procGlass,BajaCalifSouth,BajaCalifSouth,A1,industry,retrofit,2020,45.62000000000
procIron_NG,BajaCalifSouth,BajaCalifSouth,A1,industry,retrofit,2020,214.84000000000
procMining,BajaCalifSouth,BajaCalifSouth,A1,industry,retrofit,2020,79.84000000000
procNonmetminDry_NG,BajaCalifSouth,BajaCalifSouth,A1,industry,retrofit,2020,159.71000000000
procOtherInd,BajaCalifSouth,BajaCalifSouth,A1,industry,retrofit,2020,35.17200000000
procPulppChem_NG,BajaCalifSouth,BajaCalifSouth,A1,industry,retrofit,2020,49.21000000000
procRubber,BajaCalifSouth,BajaCalifSouth,A1,industry,retrofit,2020,9.65000000000
procSugar,BajaCalifSouth,BajaCalifSouth,A1,industry,retrofit,2020,36.31000000000
procChemFertiliz,Peninsular,Peninsular,A1,industry,retrofit,2020,3.19000000000
procChemNG_NG,Peninsular,Peninsular,A1,industry,retrofit,2020,100.45000000000
procGlass,Peninsular,Peninsular,A1,industry,retrofit,2020,45.62000000000
procIron_NG,Peninsular,Peninsular,A1,industry,retrofit,2020,214.84000000000
procMining,Peninsular,Peninsular,A1,industry,retrofit,2020,79.84000000000
procNonmetminDry_NG,Peninsular,Peninsular,A1,industry,retrofit,2020,159.71000000000
procOtherInd,Peninsular,Peninsular,A1,industry,retrofit,2020,35.17200000000
procPulppChem_NG,Peninsular,Peninsular,A1,industry,retrofit,2020,49.21000000000
procRubber,Peninsular,Peninsular,A1,industry,retrofit,2020,9.65000000000
procSugar,Peninsular,Peninsular,A1,industry,retrofit,2020,36.31000000000
procChemFertiliz,Central,Central,A2,industry,retrofit,2020,3.19000000000
procChemNG_NG,Central,Central,A2,industry,retrofit,2020,100.45000000000
procGlass,Central,Central,A2,industry,retrofit,2020,45.62000000000
procIron_NG,Central,Central,A2,industry,retrofit,2020,214.84000000000
procMining,Central,Central,A2,industry,retrofit,2020,79.84000000000
procNonmetminDry_NG,Central,Central,A2,industry,retrofit,2020,159.71000000000
procOtherInd,Central,Central,A2,industry,retrofit,2020,35.17200000000
procPulppChem_NG,Central,Central,A2,industry,retrofit,2020,49.21000000000
procRubber,Central,Central,A2,industry,retrofit,2020,9.65000000000
procSugar,Central,Central,A2,industry,retrofit,2020,36.31000000000
procChemFertiliz,Eastern,Eastern,A2,industry,retrofit,2020,3.19000000000
procChemNG_NG,Eastern,Eastern,A2,industry,retrofit,2020,100.45000000000
procGlass,Eastern,Eastern,A2,industry,retrofit,2020,45.62000000000
procIron_NG,Eastern,Eastern,A2,industry,retrofit,2020,214.84000000000
procMining,Eastern,Eastern,A2,industry,retrofit,2020,79.84000000000
procNonmetminDry_NG,Eastern,Eastern,A2,industry,retrofit,2020,159.71000000000
procOtherInd,Eastern,Eastern,A2,industry,retrofit,2020,35.17200000000
procPulppChem_NG,Eastern,Eastern,A2,industry,retrofit,2020,49.21000000000
procRubber,Eastern,Eastern,A2,industry,retrofit,2020,9.65000000000
procSugar,Eastern,Eastern,A2,industry,retrofit,2020,36.31000000000
procChemFertiliz,Western,Western,A2,industry,retrofit,2020,3.19000000000
procChemNG_NG,Western,Western,A2,industry,retrofit,2020,100.45000000000
procGlass,Western,Western,A2,industry,retrofit,2020,45.62000000000
procIron_NG,Western,Western,A2,industry,retrofit,2020,214.84000000000
procMining,Western,Western,A2,industry,retrofit,2020,79.84000000000
procNonmetminDry_NG,Western,Western,A2,industry,retrofit,2020,159.71000000000
procOtherInd,Western,Western,A2,industry,retrofit,2020,35.17200000000
procPulppChem_NG,Western,Western,A2,industry,retrofit,2020,49.21000000000
procRubber,Western,Western,A2,industry,retrofit,2020,9.65000000000
procSugar,Western,Western,A2,industry,retrofit,2020,36.31000000000
procChemFertiliz,Northwest,Northwest,A2,industry,retrofit,2020,3.19000000000
procChemNG_NG,Northwest,Northwest,A2,industry,retrofit,2020,100.45000000000
procGlass,Northwest,Northwest,A2,industry,retrofit,2020,45.62000000000
procIron_NG,Northwest,Northwest,A2,industry,retrofit,2020,214.84000000000
procMining,Northwest,Northwest,A2,industry,retrofit,2020,79.84000000000
procNonmetminDry_NG,Northwest,Northwest,A2,industry,retrofit,2020,159.71000000000
procOtherInd,Northwest,Northwest,A2,industry,retrofit,2020,35.17200000000
procPulppChem_NG,Northwest,Northwest,A2,industry,retrofit,2020,49.21000000000
procRubber,Northwest,Northwest,A2,industry,retrofit,2020,9.65000000000
procSugar,Northwest,Northwest,A2,industry,retrofit,2020,36.31000000000
procChemFertiliz,North,North,A2,industry,retrofit,2020,3.19000000000
procChemNG_NG,North,North,A2,industry,retrofit,2020,100.45000000000
procGlass,North,North,A2,industry,retrofit,2020,45.62000000000
procIron_NG,North,North,A2,industry,retrofit,2020,214.84000000000
procMining,North,North,A2,industry,retrofit,2020,79.84000000000
procNonmetminDry_NG,North,North,A2,industry,retrofit,2020,159.71000000000
procOtherInd,North,North,A2,industry,retrofit,2020,35.17200000000
procPulppChem_NG,North,North,A2,industry,retrofit,2020,49.21000000000
procRubber,North,North,A2,industry,retrofit,2020,9.65000000000
procSugar,North,North,A2,industry,retrofit,2020,36.31000000000
procChemFertiliz,Northeast,Northeast,A2,industry,retrofit,2020,3.19000000000
procChemNG_NG,Northeast,Northeast,A2,industry,retrofit,2020,100.45000000000
procGlass,Northeast,Northeast,A2,industry,retrofit,2020,45.62000000000
procIron_NG,Northeast,Northeast,A2,industry,retrofit,2020,214.84000000000
procMining,Northeast,Northeast,A2,industry,retrofit,2020,79.84000000000
procNonmetminDry_NG,Northeast,Northeast,A2,industry,retrofit,2020,159.71000000000
procOtherInd,Northeast,Northeast,A2,industry,retrofit,2020,35.17200000000
procPulppChem_NG,Northeast,Northeast,A2,industry,retrofit,2020,49.21000000000
procRubber,Northeast,Northeast,A2,industry,retrofit,2020,9.65000000000
procSugar,Northeast,Northeast,A2,industry,retrofit,2020,36.31000000000
procChemFertiliz,BajaCalif,BajaCalif,A2,industry,retrofit,2020,3.19000000000
procChemNG_NG,BajaCalif,BajaCalif,A2,industry,retrofit,2020,100.45000000000
procGlass,BajaCalif,BajaCalif,A2,industry,retrofit,2020,45.62000000000
procIron_NG,BajaCalif,BajaCalif,A2,industry,retrofit,2020,214.84000000000
procMining,BajaCalif,BajaCalif,A2,industry,retrofit,2020,79.84000000000
procNonmetminDry_NG,BajaCalif,BajaCalif,A2,industry,retrofit,2020,159.71000000000
procOtherInd,BajaCalif,BajaCalif,A2,industry,retrofit,2020,35.17200000000
procPulppChem_NG,BajaCalif,BajaCalif,A2,industry,retrofit,2020,49.21000000000
procRubber,BajaCalif,BajaCalif,A2,industry,retrofit,2020,9.65000000000
procSugar,BajaCalif,BajaCalif,A2,industry,retrofit,2020,36.31000000000
procChemFertiliz,BajaCalifSouth,BajaCalifSouth,A2,industry,retrofit,2020,3.19000000000
procChemNG_NG,BajaCalifSouth,BajaCalifSouth,A2,industry,retrofit,2020,100.45000000000
procGlass,BajaCalifSouth,BajaCalifSouth,A2,industry,retrofit,2020,45.62000000000
procIron_NG,BajaCalifSouth,BajaCalifSouth,A2,industry,retrofit,2020,214.84000000000
procMining,BajaCalifSouth,BajaCalifSouth,A2,industry,retrofit,2020,79.84000000000
procNonmetminDry_NG,BajaCalifSouth,BajaCalifSouth,A2,industry,retrofit,2020,159.71000000000
procOtherInd,BajaCalifSouth,BajaCalifSouth,A2,industry,retrofit,2020,35.17200000000
procPulppChem_NG,BajaCalifSouth,BajaCalifSouth,A2,industry,retrofit,2020,49.21000000000
procRubber,BajaCalifSouth,BajaCalifSouth,A2,industry,retrofit,2020,9.65000000000
procSugar,BajaCalifSouth,BajaCalifSouth,A2,industry,retrofit,2020,36.31000000000
procChemFertiliz,Peninsular,Peninsular,A2,industry,retrofit,2020,3.19000000000
procChemNG_NG,Peninsular,Peninsular,A2,industry,retrofit,2020,100.45000000000
procGlass,Peninsular,Peninsular,A2,industry,retrofit,2020,45.62000000000
procIron_NG,Peninsular,Peninsular,A2,industry,retrofit,2020,214.84000000000
procMining,Peninsular,Peninsular,A2,industry,retrofit,2020,79.84000000000
procNonmetminDry_NG,Peninsular,Peninsular,A2,industry,retrofit,2020,159.71000000000
procOtherInd,Peninsular,Peninsular,A2,industry,retrofit,2020,35.17200000000
procPulppChem_NG,Peninsular,Peninsular,A2,industry,retrofit,2020,49.21000000000
procRubber,Peninsular,Peninsular,A2,industry,retrofit,2020,9.65000000000
procSugar,Peninsular,Peninsular,A2,industry,retrofit,2020,36.31000000000
cars_gsl,Central,Central,A1,transport,retrofit,2020,41.79780000000
cars_hyd,Central,Central,A1,transport,retrofit,2020,20.89890000000
cars_gsl,Eastern,Eastern,A1,transport,retrofit,2020,162.67850000000
cars_hyd,Eastern,Eastern,A1,transport,retrofit,2020,81.33920000000
cars_gsl,Western,Western,A1,transport,retrofit,2020,141.98300000000
cars_hyd,Western,Western,A1,transport,retrofit,2020,70.99150000000
cars_gsl,Northwest,Northwest,A1,transport,retrofit,2020,69.18680000000
cars_hyd,Northwest,Northwest,A1,transport,retrofit,2020,34.59340000000
cars_gsl,North,North,A1,transport,retrofit,2020,53.55760000000
cars_hyd,North,North,A1,transport,retrofit,2020,26.77880000000
cars_gsl,Northeast,Northeast,A1,transport,retrofit,2020,150.00100000000
cars_hyd,Northeast,Northeast,A1,transport,retrofit,2020,75.00050000000
cars_gsl,BajaCalif,BajaCalif,A1,transport,retrofit,2020,26.56590000000
cars_hyd,BajaCalif,BajaCalif,A1,transport,retrofit,2020,13.28300000000
cars_gsl,BajaCalifSouth,BajaCalifSouth,A1,transport,retrofit,2020,6.82120000000
cars_hyd,BajaCalifSouth,BajaCalifSouth,A1,transport,retrofit,2020,3.41060000000
cars_gsl,Peninsular,Peninsular,A1,transport,retrofit,2020,21.62580000000
cars_hyd,Peninsular,Peninsular,A1,transport,retrofit,2020,10.81290000000
cars_gsl,Central,Central,A2,transport,retrofit,2020,41.79780000000
cars_hyd,Central,Central,A2,transport,retrofit,2020,20.89890000000
cars_gsl,Eastern,Eastern,A2,transport,retrofit,2020,162.67850000000
cars_hyd,Eastern,Eastern,A2,transport,retrofit,2020,81.33920000000
cars_gsl,Western,Western,A2,transport,retrofit,2020,141.98300000000
cars_hyd,Western,Western,A2,transport,retrofit,2020,70.99150000000
cars_gsl,Northwest,Northwest,A2,transport,retrofit,2020,69.18680000000
cars_hyd,Northwest,Northwest,A2,transport,retrofit,2020,34.59340000000
cars_gsl,North,North,A2,transport,retrofit,2020,53.55760000000
cars_hyd,North,North,A2,transport,retrofit,2020,26.77880000000
cars_gsl,Northeast,Northeast,A2,transport,retrofit,2020,150.00100000000
cars_hyd,Northeast,Northeast,A2,transport,retrofit,2020,75.00050000000
cars_gsl,BajaCalif,BajaCalif,A2,transport,retrofit,2020,26.56590000000
cars_hyd,BajaCalif,BajaCalif,A2,transport,retrofit,2020,13.28300000000
cars_gsl,BajaCalifSouth,BajaCalifSouth,A2,transport,retrofit,2020,6.82120000000
cars_hyd,BajaCalifSouth,BajaCalifSouth,A2,transport,retrofit,2020,3.41060000000
cars_gsl,Peninsular,Peninsular,A2,transport,retrofit,2020,21.62580000000
cars_hyd,Peninsular,Peninsular,A2,transport,retrofit,2020,10.81290000000
agr_tec,Central,Central,A1,agriculture,retrofit,2020,41.79780000000
agr_tec2,Central,Central,A1,agriculture,retrofit,2020,20.89890000000
agr_tec,Eastern,Eastern,A1,agriculture,retrofit,2020,162.67850000000
agr_tec2,Eastern,Eastern,A1,agriculture,retrofit,2020,81.33920000000
agr_tec,Western,Western,A1,agriculture,retrofit,2020,141.98300000000
agr_tec2,Western,Western,A1,agriculture,retrofit,2020,70.99150000000
agr_tec,Northwest,Northwest,A1,agriculture,retrofit,2020,69.18680000000
agr_tec2,Northwest,Northwest,A1,agriculture,retrofit,2020,34.59340000000
agr_tec,North,North,A1,agriculture,retrofit,2020,53.55760000000
agr_tec2,North,North,A1,agriculture,retrofit,2020,26.77880000000
agr_tec,Northeast,Northeast,A1,agriculture,retrofit,2020,150.00100000000
agr_tec2,Northeast,Northeast,A1,agriculture,retrofit,2020,75.00050000000
agr_tec,BajaCalif,BajaCalif,A1,agriculture,retrofit,2020,26.56590000000
agr_tec2,BajaCalif,BajaCalif,A1,agriculture,retrofit,2020,13.28300000000
agr_tec,BajaCalifSouth,BajaCalifSouth,A1,agriculture,retrofit,2020,6.82120000000
agr_tec2,BajaCalifSouth,BajaCalifSouth,A1,agriculture,retrofit,2020,3.41060000000
agr_tec,Peninsular,Peninsular,A1,agriculture,retrofit,2020,21.62580000000
agr_tec2,Peninsular,Peninsular,A1,agriculture,retrofit,2020,10.81290000000
agr_tec,Central,Central,A2,agriculture,retrofit,2020,41.79780000000
agr_tec2,Central,Central,A2,agriculture,retrofit,2020,20.89890000000
agr_tec,Eastern,Eastern,A2,agriculture,retrofit,2020,162.67850000000
agr_tec2,Eastern,Eastern,A2,agriculture,retrofit,2020,81.33920000000
agr_tec,Western,Western,A2,agriculture,retrofit,2020,141.98300000000
agr_tec2,Western,Western,A2,agriculture,retrofit,2020,70.99150000000
agr_tec,Northwest,Northwest,A2,agriculture,retrofit,2020,69.18680000000
agr_tec2,Northwest,Northwest,A2,agriculture,retrofit,2020,34.59340000000
agr_tec,North,North,A2,agriculture,retrofit,2020,53.55760000000
agr_tec2,North,North,A2,agriculture,retrofit,2020,26.77880000000
agr_tec,Northeast,Northeast,A2,agriculture,retrofit,2020,150.00100000000
agr_tec2,Northeast,Northeast,A2,agriculture,retrofit,2020,75.00050000000
agr_tec,BajaCalif,BajaCalif,A2,agriculture,retrofit,2020,26.56590000000
agr_tec2,BajaCalif,BajaCalif,A2,agriculture,retrofit,2020,13.28300000000
agr_tec,BajaCalifSouth,BajaCalifSouth,A2,agriculture,retrofit,2020,6.82120000000
agr_tec2,BajaCalifSouth,BajaCalifSouth,A2,agriculture,retrofit,2020,3.41060000000
agr_tec,Peninsular,Peninsular,A2,agriculture,retrofit,2020,21.62580000000
agr_tec2,Peninsular,Peninsular,A2,agriculture,retrofit,2020,10.81290000000
BIO,Central,Central,A1,power,agent,2020,0.03150000000
GAS_GT,Central,Central,A1,power,agent,2020,131.72590000000
GAS_GT,Eastern,Central,A1,power,agent,2020,35.69240000000
GAS_GT,Western,Central,A1,power,agent,2020,42.66820000000
GEOTH,Eastern,Central,A1,power,agent,2020,0.00010000000
HYD,Central,Central,A1,power,agent,2020,2.55440000000
OIL,Central,Central,A1,power,agent,2020,4.35200000000
PV_GND,Central,Central,A1,power,agent,2020,0.66230000000
BIO,Eastern,Eastern,A1,power,agent,2020,5.20340000000
GAS_GT,Eastern,Eastern,A1,power,agent,2020,142.76980000000
GAS_GT,Peninsular,Eastern,A1,power,agent,2020,27.89360000000
HYD,Eastern,Eastern,A1,power,agent,2020,211.00740000000
NUCL,Eastern,Eastern,A1,power,agent,2020,51.08830000000
OIL,Eastern,Eastern,A1,power,agent,2020,9.20850000000
WIND_ON,Eastern,Eastern,A1,power,agent,2020,87.29160000000
BIO,Western,Western,A1,power,agent,2020,1.26140000000
COAL,Western,Western,A1,power,agent,2020,105.64560000000
GAS_GT,Western,Western,A1,power,agent,2020,170.67280000000
GAS_GT,Northwest,Western,A1,power,agent,2020,36.82770000000
GEOTH,Western,Western,A1,power,agent,2020,9.93380000000
HYD,Western,Western,A1,power,agent,2020,154.93640000000
OIL,Western,Western,A1,power,agent,2020,26.04870000000
PV_GND,Western,Western,A1,power,agent,2020,24.28270000000
WIND_ON,Western,Western,A1,power,agent,2020,32.48210000000
GAS_GT,Northwest,Northwest,A1,power,agent,2020,147.31100000000
GAS_GT,North,Northwest,A1,power,agent,2020,41.38150000000
HYD,Northwest,Northwest,A1,power,agent,2020,30.27460000000
OIL,Northwest,Northwest,A1,power,agent,2020,1.76600000000
PV_GND,Northwest,Northwest,A1,power,agent,2020,14.38040000000
WIND_ON,Northwest,Northwest,A1,power,agent,2020,0.06310000000
BIO,North,North,A1,power,agent,2020,0.28380000000
GAS_GT,North,North,A1,power,agent,2020,137.93850000000
HYD,North,North,A1,power,agent,2020,0.88300000000
OIL,North,North,A1,power,agent,2020,3.62660000000
PV_GND,North,North,A1,power,agent,2020,35.79340000000
BIO,Northeast,Northeast,A1,power,agent,2020,0.59920000000
COAL,Northeast,Northeast,A1,power,agent,2020,41.62750000000
GAS_GT,Northeast,Northeast,A1,power,agent,2020,452.82540000000
HYD,Northeast,Northeast,A1,power,agent,2020,3.72120000000
OIL,Northeast,Northeast,A1,power,agent,2020,7.06410000000
PV_GND,Northeast,Northeast,A1,power,agent,2020,14.63270000000
WIND_ON,Northeast,Northeast,A1,power,agent,2020,79.53380000000
GAS_GT,BajaCalif,BajaCalif,A1,power,agent,2020,70.92450000000
GEOTH,BajaCalif,BajaCalif,A1,power,agent,2020,17.02940000000
OIL,BajaCalif,BajaCalif,A1,power,agent,2020,0.06310000000
PV_GND,BajaCalif,BajaCalif,A1,power,agent,2020,0.22080000000
WIND_ON,BajaCalif,BajaCalif,A1,power,agent,2020,0.31540000000
