ProcessName,RegionName,Time,Parameter,Unit,Central,Eastern,Western,Northwest,North,Northeast,BajaCalif,BajaCalifSouth,Peninsular
FC_H2,Northeast,2020,cap_par,MUSD/PJ,44.39370878,44.39370878,44.39370878,44.39370878,44.39370878,44.39370878,44.39370878,44.39370878,44.39370878
C_H2,Northeast,2020,cap_par,MUSD/PJ,17.71056151,17.71056151,17.71056151,17.71056151,17.71056151,17.71056151,17.71056151,17.71056151,17.71056151
PV_SSG,Northeast,2020,cap_par,MUSD/PJ,98.17414808,98.17414808,98.17414808,98.17414808,98.17414808,98.17414808,98.17414808,98.17414808,98.17414808
CSP,Northeast,2020,cap_par,MUSD/PJ,115.7782721,115.7782721,115.7782721,115.7782721,115.7782721,115.7782721,115.7782721,115.7782721,115.7782721
CC_GAS,BajaCalif,2020,cap_par,MUSD/PJ,24.3026573,24.3026573,24.3026573,24.3026573,24.3026573,24.3026573,24.3026573,24.3026573,24.3026573
OC_GAS,BajaCalif,2020,cap_par,MUSD/PJ,24.3026573,24.3026573,24.3026573,24.3026573,24.3026573,24.3026573,24.3026573,24.3026573,24.3026573
OC_OIL,BajaCalif,2020,cap_par,MUSD/PJ,44.27640376,44.27640376,44.27640376,44.27640376,44.27640376,44.27640376,44.27640376,44.27640376,44.27640376
BIO,BajaCalif,2020,cap_par,MUSD/PJ,97.25425308,97.25425308,97.25425308,97.25425308,97.25425308,97.25425308,97.25425308,97.25425308,97.25425308
ON_WIND,BajaCalif,2020,cap_par,MUSD/PJ,44.69559941,44.69559941,44.69559941,44.69559941,44.69559941,44.69559941,44.69559941,44.69559941,44.69559941
OFF_WIND,BajaCalif,2020,cap_par,MUSD/PJ,102.336802,102.336802,102.336802,102.336802,102.336802,102.336802,102.336802,102.336802,102.336802
GEOTH,BajaCalif,2020,cap_par,MUSD/PJ,262.7138852,262.7138852,262.7138852,262.7138852,262.7138852,262.7138852,262.7138852,262.7138852,262.7138852
PV_GND,BajaCalif,2020,cap_par,MUSD/PJ,49.71650882,49.71650882,49.71650882,49.71650882,49.71650882,49.71650882,49.71650882,49.71650882,49.71650882
HYD_LS,BajaCalif,2020,cap_par,MUSD/PJ,50.36741565,50.36741565,50.36741565,50.36741565,50.36741565,50.36741565,50.36741565,50.36741565,50.36741565
HYD_SS,BajaCalif,2020,cap_par,MUSD/PJ,100.7348313,100.7348313,100.7348313,100.7348313,100.7348313,100.7348313,100.7348313,100.7348313,100.7348313
CC_OIL,BajaCalif,2020,cap_par,MUSD/PJ,44.27640376,44.27640376,44.27640376,44.27640376,44.27640376,44.27640376,44.27640376,44.27640376,44.27640376
FB,BajaCalif,2020,cap_par,MUSD/PJ,65.21317577,65.21317577,65.21317577,65.21317577,65.21317577,65.21317577,65.21317577,65.21317577,65.21317577
COAL,BajaCalif,2020,cap_par,MUSD/PJ,62.10778646,62.10778646,62.10778646,62.10778646,62.10778646,62.10778646,62.10778646,62.10778646,62.10778646
NUCL,BajaCalif,2020,cap_par,MUSD/PJ,158.5489599,158.5489599,158.5489599,158.5489599,158.5489599,158.5489599,158.5489599,158.5489599,158.5489599
BIO_CCS,BajaCalif,2020,cap_par,MUSD/PJ,151.0025527,151.0025527,151.0025527,151.0025527,151.0025527,151.0025527,151.0025527,151.0025527,151.0025527
COAL_CCS,BajaCalif,2020,cap_par,MUSD/PJ,98.49773075,98.49773075,98.49773075,98.49773075,98.49773075,98.49773075,98.49773075,98.49773075,98.49773075
GAS_CC_CCS,BajaCalif,2020,cap_par,MUSD/PJ,37.66911882,37.66911882,37.66911882,37.66911882,37.66911882,37.66911882,37.66911882,37.66911882,37.66911882
FC_H2,BajaCalif,2020,cap_par,MUSD/PJ,44.39370878,44.39370878,44.39370878,44.39370878,44.39370878,44.39370878,44.39370878,44.39370878,44.39370878
C_H2,BajaCalif,2020,cap_par,MUSD/PJ,17.71056151,17.71056151,17.71056151,17.71056151,17.71056151,17.71056151,17.71056151,17.71056151,17.71056151
PV_SSG,BajaCalif,2020,cap_par,MUSD/PJ,98.17414808,98.17414808,98.17414808,98.17414808,98.17414808,98.17414808,98.17414808,98.17414808,98.17414808
CSP,BajaCalif,2020,cap_par,MUSD/PJ,115.7782721,115.7782721,115.7782721,115.7782721,115.7782721,115.7782721,115.7782721,115.7782721,115.7782721
CC_GAS,BajaCalifSouth,2020,cap_par,MUSD/PJ,24.3026573,24.3026573,24.3026573,24.3026573,24.3026573,24.3026573,24.3026573,24.3026573,24.3026573
OC_GAS,BajaCalifSouth,2020,cap_par,MUSD/PJ,24.3026573,24.3026573,24.3026573,24.3026573,24.3026573,24.3026573,24.3026573,24.3026573,24.3026573
OC_OIL,BajaCalifSouth,2020,cap_par,MUSD/PJ,44.27640376,44.27640376,44.27640376,44.27640376,44.27640376,44.27640376,44.27640376,44.27640376,44.27640376
BIO,BajaCalifSouth,2020,cap_par,MUSD/PJ,97.25425308,97.25425308,97.25425308,97.25425308,97.25425308,97.25425308,97.25425308,97.25425308,97.25425308
ON_WIND,BajaCalifSouth,2020,cap_par,MUSD/PJ,44.69559941,44.69559941,44.69559941,44.69559941,44.69559941,44.69559941,44.69559941,44.69559941,44.69559941
OFF_WIND,BajaCalifSouth,2020,cap_par,MUSD/PJ,102.336802,102.336802,102.336802,102.336802,102.336802,102.336802,102.336802,102.336802,102.336802
GEOTH,BajaCalifSouth,2020,cap_par,MUSD/PJ,262.7138852,262.7138852,262.7138852,262.7138852,262.7138852,262.7138852,262.7138852,262.7138852,262.7138852
PV_GND,BajaCalifSouth,2020,cap_par,MUSD/PJ,49.71650882,49.71650882,49.71650882,49.71650882,49.71650882,49.71650882,49.71650882,49.71650882,49.71650882
HYD_LS,BajaCalifSouth,2020,cap_par,MUSD/PJ,50.36741565,50.36741565,50.36741565,50.36741565,50.36741565,50.36741565,50.36741565,50.36741565,50.36741565
HYD_SS,BajaCalifSouth,2020,cap_par,MUSD/PJ,100.7348313,100.7348313,100.7348313,100.7348313,100.7348313,100.7348313,100.7348313,100.7348313,100.7348313
CC_OIL,BajaCalifSouth,2020,cap_par,MUSD/PJ,44.27640376,44.27640376,44.27640376,44.27640376,44.27640376,44.27640376,44.27640376,44.27640376,44.27640376
FB,BajaCalifSouth,2020,cap_par,MUSD/PJ,65.21317577,65.21317577,65.21317577,65.21317577,65.21317577,65.21317577,65.21317577,65.21317577,65.21317577
COAL,BajaCalifSouth,2020,cap_par,MUSD/PJ,62.10778646,62.10778646,62.10778646,62.10778646,62.10778646,62.10778646,62.10778646,62.10778646,62.10778646
NUCL,BajaCalifSouth,2020,cap_par,MUSD/PJ,158.5489599,158.5489599,158.5489599,158.5489599,158.5489599,158.5489599,158.5489599,158.5489599,158.5489599
BIO_CCS,BajaCalifSouth,2020,cap_par,MUSD/PJ,151.0025527,151.0025527,151.0025527,151.0025527,151.0025527,151.0025527,151.0025527,151.0025527,151.0025527
COAL_CCS,BajaCalifSouth,2020,cap_par,MUSD/PJ,98.49773075,98.49773075,98.49773075,98.49773075,98.49773075,98.49773075,98.49773075,98.49773075,98.49773075
GAS_CC_CCS,BajaCalifSouth,2020,cap_par,MUSD/PJ,37.66911882,37.66911882,37.66911882,37.66911882,37.66911882,37.66911882,37.66911882,37.66911882,37.66911882
FC_H2,BajaCalifSouth,2020,cap_par,MUSD/PJ,44.39370878,44.39370878,44.39370878,44.39370878,44.39370878,44.39370878,44.39370878,44.39370878,44.39370878
C_H2,BajaCalifSouth,2020,cap_par,MUSD/PJ,17.71056151,17.71056151,17.71056151,17.71056151,17.71056151,17.71056151,17.71056151,17.71056151,17.71056151
PV_SSG,BajaCalifSouth,2020,cap_par,MUSD/PJ,98.17414808,98.17414808,98.17414808,98.17414808,98.17414808,98.17414808,98.17414808,98.17414808,98.17414808
