timeslice,commodity,asset,year,installed,technology,month,day,hour,supply
0,appl,2,2050,2045,e_tec,all-year,all-week,night,10.00050000000
0,appl,2,2055,2045,e_tec,all-year,all-week,night,10.00050000000
0,appl,3,2050,2045,e_tec2,all-year,all-week,night,10.00050000000
0,appl,3,2055,2045,e_tec2,all-year,all-week,night,10.00050000000
0,appl,6,2050,2040,e_tec,all-year,all-week,night,1.74900000000
0,appl,7,2050,2040,e_tec2,all-year,all-week,night,1.74900000000
0,appl,8,2055,2050,e_tec,all-year,all-week,night,1.74900000000
0,appl,9,2055,2050,e_tec2,all-year,all-week,night,1.74900000000
0,appl,12,2050,2040,e_tec,all-year,all-week,night,31.24500000000
0,appl,13,2050,2040,e_tec2,all-year,all-week,night,31.24500000000
0,appl,14,2055,2050,e_tec,all-year,all-week,night,31.24500000000
0,appl,15,2055,2050,e_tec2,all-year,all-week,night,31.24500000000
0,appl,18,2050,2045,e_tec,all-year,all-week,night,62.01000000000
0,appl,18,2055,2045,e_tec,all-year,all-week,night,62.01000000000
0,appl,19,2050,2045,e_tec2,all-year,all-week,night,62.01000000000
0,appl,19,2055,2045,e_tec2,all-year,all-week,night,62.01000000000
0,appl,22,2050,2040,e_tec,all-year,all-week,night,16.26000000000
0,appl,23,2050,2040,e_tec2,all-year,all-week,night,16.26000000000
0,appl,24,2055,2050,e_tec,all-year,all-week,night,16.26000000000
0,appl,25,2055,2050,e_tec2,all-year,all-week,night,16.26000000000
0,appl,28,2050,2045,e_tec,all-year,all-week,night,75.49500000000
0,appl,28,2055,2045,e_tec,all-year,all-week,night,75.49500000000
0,appl,29,2050,2045,e_tec2,all-year,all-week,night,75.49500000000
0,appl,29,2055,2045,e_tec2,all-year,all-week,night,75.49500000000
0,appl,32,2050,2040,e_tec,all-year,all-week,night,19.24500000000
0,appl,33,2050,2040,e_tec2,all-year,all-week,night,19.24500000000
0,appl,34,2055,2050,e_tec,all-year,all-week,night,19.24500000000
0,appl,35,2055,2050,e_tec2,all-year,all-week,night,19.24500000000
