ProcessName,RegionName,Time,Level,cap_par,cap_exp,fix_par,fix_exp,var_par,var_exp,MaxCapacityAddition,MaxCapacityGrowth,TotalCapacityLimit,TechnicalLife,UtilizationFactor,ScalingSize,efficiency,AvailabiliyYear,Type,Fuel,EndUse,InterestRate,Agent2,Agent1
resCookingNG,Peninsular,2020,fixed,16.15014208,1,0.807507104,1,0,1,335.7399126,100,30507.34637,14,1,1,0.957767695,1,energy,gas,cook,0.1,1,0
resDHBiomass,Peninsular,2020,fixed,33.91529837,1,0.16544048,1,0,1,2.640738195,100,130.8582883,25,0.9,1,0.9,0.15,energy,biomass,heating,0.1,1,0
resDHHeatPump,Peninsular,2020,fixed,8.106583512,1,0.055146827,1,0,1,1.366175823,100,130.8582883,25,0.9,1,0.9,0.15,energy,electricity,heating,0.1,1,0
resDHNG,Peninsular,2020,fixed,5.128654875,1,0.16544048,1,0,1,2.72778654,100,130.8582883,25,0.9,1,0.9,0.15,energy,gas,heating,0.1,1,0
resDHSolarWater,Peninsular,2020,fixed,78.80481523,1,0.220587306,1,0,1,10,100,1101.969031,30,0.9,1,0.8,0.15,energy,solar,heating,0.1,1,0
resDHThermalStorage,Peninsular,2020,fixed,1000000,1,0.005762546,1,0,1,10,100,130.8582883,30,0.9,1,0.99,0.15,energy,heat,heating,0.1,1,0
resDHWasteHeatOfftake,Peninsular,2020,fixed,1000000,1,54229.24901,1,0,1,10,100,130.8582883,50,0.9,1,1,0.15,energy,heat,heating,0.1,1,0
resElectricNightStorage,Peninsular,2020,fixed,0.00173911,1,0.00173911,1,0,1,15,100,130.8582883,15,0.95,1,1,1,energy,electricity,heating,0.1,1,0
resASHeatPump,Peninsular,2020,fixed,53.86775792,1,2.693387896,1,0,1,1031.622923,100,130.8582883,20,0.95,1,2.51,1,energy,electricity,heating,0.1,1,0
resASHeatPump_solarT,Peninsular,2020,fixed,71.72623854,1,3.586311927,1,0,1,825.298338,100,130.8582883,20,0.95,1,2.51,1,energy,electricity,heating,0.1,1,0
resGSHeatPump,Peninsular,2020,fixed,102.2569556,1,5.112847782,1,0,1,45.37043718,100,130.8582883,20,0.7,1,2.84,1,energy,electricity,heating,0.1,1,0
resGSHeatPump_solarT,Peninsular,2020,fixed,117.3021108,1,3.586311927,1,0,1,36.29634975,100,130.8582883,20,0.7,1,2.84,1,energy,electricity,heating,0.1,1,0
resLightingCon,Peninsular,2020,fixed,0.239352546,1,2,1,0,1,126.601269,100,900.7569352,1,1,1,1,1,energy,electricity,light,0.1,1,0
resLightingEnergySaving,Peninsular,2020,fixed,0.718057638,1,2,1,0,1,88.6208883,100,900.7569352,7,1,1,4,1,energy,electricity,light,0.1,1,0
resLightingLED,Peninsular,2020,fixed,1.914820369,1,2,1,0,1,75.9607614,100,900.7569352,21,1,1,8.571428571,1,energy,electricity,light,0.1,1,0
resMicroCHPBiomass,Peninsular,2020,fixed,42.58231178,1,2.129115589,1,0,1,15,100,130.8582883,15,0.95,1,0.8,1,energy,biomass,heating,0.1,1,0
resMicroCHPNG,Peninsular,2020,fixed,15.96836692,1,0.798418346,1,0,1,15,100,130.8582883,15,0.95,1,0.8,1,energy,gas,heating,0.1,1,0
resElectricResSA,Peninsular,2020,fixed,4.558964074,1,0.455896407,1,0,1,15,100,130.8582883,15,0.95,1,0.9,1,energy,electricity,heating,0.1,1,0
resElectricResSA_storage,Peninsular,2020,fixed,5.210244656,1,0.521024466,1,0,1,15,100,130.8582883,15,0.95,1,0.7,1,energy,electricity,heating,0.1,1,0
resNGSA,Peninsular,2020,fixed,10.62344577,1,1.062344577,1,0,1,15,100,130.8582883,15,0.95,1,0.7,1,energy,gas,heating,0.1,1,0
resHWaterBiomass,Peninsular,2020,fixed,10.02972096,1,1.002972096,1,0,1,24.34809518,100,1101.969031,15,0.95,1,0.5,1,energy,biomass,hwater,0.1,1,0
resHWaterElec,Peninsular,2020,fixed,10.62344577,1,1.062344577,1,0,1,1.903577742,100,1101.969031,15,0.95,1,0.85,1,energy,electricity,hwater,0.1,1,0
resHWaterNG,Peninsular,2020,fixed,4.558964074,1,0.455896407,1,0,1,28.77689615,100,1101.969031,15,0.95,1,0.8,1,energy,gas,hwater,0.1,1,0
