asset,year,region,installed,technology,capacity
0,2035,BajaCalif,2020,agr_tec,13.28300000000
0,2039,BajaCalif,2020,agr_tec,2.65660000000
1,2035,BajaCalif,2020,agr_tec2,6.64150000000
1,2039,BajaCalif,2020,agr_tec2,1.32830000000
2,2035,BajaCalif,2030,agr_tec,39986.71700000000
2,2039,BajaCalif,2030,agr_tec,39986.71700000000
2,2040,BajaCalif,2030,agr_tec,39986.71700000000
2,2044,BajaCalif,2030,agr_tec,39986.71700000000
3,2035,BajaCalif,2030,agr_tec2,39993.35850000000
3,2039,BajaCalif,2030,agr_tec2,39993.35850000000
3,2040,BajaCalif,2030,agr_tec2,39993.35850000000
3,2044,BajaCalif,2030,agr_tec2,39993.35850000000
4,2035,BajaCalifSouth,2020,agr_tec,3.41060000000
4,2039,BajaCalifSouth,2020,agr_tec,0.68210000000
5,2035,BajaCalifSouth,2020,agr_tec2,1.70530000000
5,2039,BajaCalifSouth,2020,agr_tec2,0.34110000000
6,2035,BajaCalifSouth,2025,agr_tec,25119.33820000000
6,2039,BajaCalifSouth,2025,agr_tec,25119.33820000000
7,2035,BajaCalifSouth,2025,agr_tec2,22559.66910000000
7,2039,BajaCalifSouth,2025,agr_tec2,22559.66910000000
8,2040,BajaCalifSouth,2035,agr_tec,40000.00000000000
8,2044,BajaCalifSouth,2035,agr_tec,40000.00000000000
8,2045,BajaCalifSouth,2035,agr_tec,40000.00000000000
8,2049,BajaCalifSouth,2035,agr_tec,40000.00000000000
9,2040,BajaCalifSouth,2035,agr_tec2,40000.00000000000
9,2044,BajaCalifSouth,2035,agr_tec2,40000.00000000000
9,2045,BajaCalifSouth,2035,agr_tec2,40000.00000000000
9,2049,BajaCalifSouth,2035,agr_tec2,40000.00000000000
10,2035,Central,2020,agr_tec,20.89890000000
10,2039,Central,2020,agr_tec,4.17980000000
11,2035,Central,2020,agr_tec2,10.44950000000
11,2039,Central,2020,agr_tec2,2.08990000000
12,2035,Central,2030,agr_tec,39979.10110000000
12,2039,Central,2030,agr_tec,39979.10110000000
12,2040,Central,2030,agr_tec,39979.10110000000
12,2044,Central,2030,agr_tec,39979.10110000000
13,2035,Central,2030,agr_tec2,39989.55050000000
13,2039,Central,2030,agr_tec2,39989.55050000000
13,2040,Central,2030,agr_tec2,39989.55050000000
13,2044,Central,2030,agr_tec2,39989.55050000000
14,2035,Eastern,2020,agr_tec,81.33920000000
14,2039,Eastern,2020,agr_tec,16.26780000000
15,2035,Eastern,2020,agr_tec2,40.66960000000
15,2039,Eastern,2020,agr_tec2,8.13390000000
16,2035,Eastern,2030,agr_tec,39918.66080000000
16,2039,Eastern,2030,agr_tec,39918.66080000000
16,2040,Eastern,2030,agr_tec,39918.66080000000
16,2044,Eastern,2030,agr_tec,39918.66080000000
17,2035,Eastern,2030,agr_tec2,39959.33040000000
17,2039,Eastern,2030,agr_tec2,39959.33040000000
