asset,year,region,installed,technology,capacity
0,2030,BajaCalif,2020,agr_tec,26.56590000000
0,2035,BajaCalif,2020,agr_tec,13.28300000000
1,2030,BajaCalif,2020,agr_tec2,13.28300000000
1,2035,BajaCalif,2020,agr_tec2,6.64150000000
2,2030,BajaCalifSouth,2020,agr_tec,6.82120000000
2,2035,BajaCalifSouth,2020,agr_tec,3.41060000000
3,2030,BajaCalifSouth,2020,agr_tec2,3.41060000000
3,2035,BajaCalifSouth,2020,agr_tec2,1.70530000000
4,2030,Central,2020,agr_tec,41.79780000000
4,2035,Central,2020,agr_tec,20.89890000000
5,2030,Central,2020,agr_tec2,20.89890000000
5,2035,Central,2020,agr_tec2,10.44950000000
6,2030,Eastern,2020,agr_tec,162.67850000000
6,2035,Eastern,2020,agr_tec,81.33920000000
7,2030,Eastern,2020,agr_tec2,81.33920000000
7,2035,Eastern,2020,agr_tec2,40.66960000000
8,2030,North,2020,agr_tec,53.55760000000
8,2035,North,2020,agr_tec,26.77880000000
9,2030,North,2020,agr_tec2,26.77880000000
9,2035,North,2020,agr_tec2,13.38940000000
10,2030,Northeast,2020,agr_tec,150.00100000000
10,2035,Northeast,2020,agr_tec,75.00050000000
11,2030,Northeast,2020,agr_tec2,75.00050000000
11,2035,Northeast,2020,agr_tec2,37.50020000000
12,2030,Northwest,2020,agr_tec,69.18680000000
12,2035,Northwest,2020,agr_tec,34.59340000000
13,2030,Northwest,2020,agr_tec2,34.59340000000
13,2035,Northwest,2020,agr_tec2,17.29670000000
14,2030,Peninsular,2020,agr_tec,21.62580000000
14,2035,Peninsular,2020,agr_tec,10.81290000000
15,2030,Peninsular,2020,agr_tec2,10.81290000000
15,2035,Peninsular,2020,agr_tec2,5.40650000000
16,2030,Western,2020,agr_tec,141.98300000000
16,2035,Western,2020,agr_tec,70.99150000000
17,2030,Western,2020,agr_tec2,70.99150000000
17,2035,Western,2020,agr_tec2,35.49570000000
