ProcessName,RegionName,Unit,2020,2025,2030,2035,2040,2045,2050
cars_diesel,Western,PJ/y,19.54,14.65,9.77,4.88,0.00,0.00,0.00
cars_hybriddiesel,Western,PJ/y,3.26,2.44,1.63,0.81,0.00,0.00,0.00
cars_pluginhybriddiesel,Western,PJ/y,3.26,2.44,1.63,0.81,0.00,0.00,0.00
cars_hydrogenfc,Western,PJ/y,0.00,0.00,0.00,0.00,0.00,0.00,0.00
cars_hybridhydrogenfc,Western,PJ/y,0.00,0.00,0.00,0.00,0.00,0.00,0.00
cars_pluginhybridhydrogenfc,Western,PJ/y,0.00,0.00,0.00,0.00,0.00,0.00,0.00
cars_hybridliquidhydrogen,Western,PJ/y,0.00,0.00,0.00,0.00,0.00,0.00,0.00
cars_cng,Western,PJ/y,0.00,0.00,0.00,0.00,0.00,0.00,0.00
cars_flexiblefuel,Western,PJ/y,0.00,0.00,0.00,0.00,0.00,0.00,0.00
cars_battery,Western,PJ/y,6.51,4.88,3.26,1.63,0.00,0.00,0.00
bus_diesel,Western,PJ/y,25.57,19.18,12.79,6.39,0.00,0.00,0.00
bus_hybriddiesel,Western,PJ/y,3.20,2.40,1.60,0.80,0.00,0.00,0.00
bus_battery,Western,PJ/y,3.20,2.40,1.60,0.80,0.00,0.00,0.00
bus_cng,Western,PJ/y,3.20,2.40,1.60,0.80,0.00,0.00,0.00
bus_hybridhydrogenfc,Western,PJ/y,0.00,0.00,0.00,0.00,0.00,0.00,0.00
lightlorry_diesel,Western,PJ/y,25.57,19.18,12.79,6.39,0.00,0.00,0.00
lightlorry_petrol,Western,PJ/y,25.57,19.18,12.79,6.39,0.00,0.00,0.00
lightlorry_hybridhydrogenfc,Western,PJ/y,0.00,0.00,0.00,0.00,0.00,0.00,0.00
lightlorry_hybridliquidhydrogen,Western,PJ/y,0.00,0.00,0.00,0.00,0.00,0.00,0.00
lightlorry_hybridpetrol,Western,PJ/y,2.40,1.80,1.20,0.60,0.00,0.00,0.00
lightlorry_pluginhybridpetrol,Western,PJ/y,2.40,1.80,1.20,0.60,0.00,0.00,0.00
lightlorry_hybriddiesel,Western,PJ/y,3.20,2.40,1.60,0.80,0.00,0.00,0.00
lightlorry_pluginhybriddiesel,Western,PJ/y,1.60,1.20,0.80,0.40,0.00,0.00,0.00
lightlorry_cng,Western,PJ/y,3.20,2.40,1.60,0.80,0.00,0.00,0.00
lightlorry_lpg,Western,PJ/y,3.20,2.40,1.60,0.80,0.00,0.00,0.00
heavylorry_diesel,Western,PJ/y,25.57,19.18,12.79,6.39,0.00,0.00,0.00
heavylorry_hybriddiesel,Western,PJ/y,3.20,2.40,1.60,0.80,0.00,0.00,0.00
heavylorry_hybridhydrogenfc,Western,PJ/y,0.00,0.00,0.00,0.00,0.00,0.00,0.00
heavylorry_cng,Western,PJ/y,3.20,2.40,1.60,0.80,0.00,0.00,0.00
heavylorry_petrol,Western,PJ/y,25.57,19.18,12.79,6.39,0.00,0.00,0.00
passengertrain_diesel,Western,PJ/y,0.65,0.49,0.32,0.16,0.00,0.00,0.00
