asset,year,technology,region,installed,capacity
0,2040,e_tec2,Eastern,2030,720.00000000000
0,2044,e_tec2,Eastern,2030,720.00000000000
1,2040,e_tec2,Eastern,2035,280.00000000000
1,2044,e_tec2,Eastern,2035,280.00000000000
1,2045,e_tec2,Eastern,2035,280.00000000000
1,2049,e_tec2,Eastern,2035,280.00000000000
2,2045,e_tec2,Eastern,2040,820.00000000000
2,2049,e_tec2,Eastern,2040,820.00000000000
2,2050,e_tec2,Eastern,2040,820.00000000000
2,2054,e_tec2,Eastern,2040,820.00000000000
3,2040,e_tec2,Western,2030,720.00000000000
3,2044,e_tec2,Western,2030,720.00000000000
4,2040,e_tec2,Western,2035,280.00000000000
4,2044,e_tec2,Western,2035,280.00000000000
4,2045,e_tec2,Western,2035,280.00000000000
4,2049,e_tec2,Western,2035,280.00000000000
5,2045,e_tec2,Western,2040,820.00000000000
5,2049,e_tec2,Western,2040,820.00000000000
5,2050,e_tec2,Western,2040,820.00000000000
5,2054,e_tec2,Western,2040,820.00000000000
