asset,year,technology,region,installed,capacity
0,2035,e_tec2,Eastern,2025,180.00000000000
0,2039,e_tec2,Eastern,2025,180.00000000000
1,2035,e_tec2,Eastern,2030,720.00000000000
1,2039,e_tec2,Eastern,2030,720.00000000000
1,2040,e_tec2,Eastern,2030,720.00000000000
1,2044,e_tec2,Eastern,2030,720.00000000000
2,2040,e_tec2,Eastern,2035,280.00000000000
2,2044,e_tec2,Eastern,2035,280.00000000000
2,2045,e_tec2,Eastern,2035,280.00000000000
2,2049,e_tec2,Eastern,2035,280.00000000000
3,2035,e_tec2,Western,2025,180.00000000000
3,2039,e_tec2,Western,2025,180.00000000000
4,2035,e_tec2,Western,2030,720.00000000000
4,2039,e_tec2,Western,2030,720.00000000000
4,2040,e_tec2,Western,2030,720.00000000000
4,2044,e_tec2,Western,2030,720.00000000000
5,2040,e_tec2,Western,2035,280.00000000000
5,2044,e_tec2,Western,2035,280.00000000000
5,2045,e_tec2,Western,2035,280.00000000000
5,2049,e_tec2,Western,2035,280.00000000000
