asset,year,technology,region,installed,capacity
0,2025,procBTL,Central,2020,2513736632.00000000000
0,2030,procBTL,Central,2020,2513736632.00000000000
0,2035,procBTL,Central,2020,2513736632.00000000000
0,2039,procBTL,Central,2020,2513736632.00000000000
0,2040,procBTL,Central,2020,2513736632.00000000000
0,2044,procBTL,Central,2020,2513736632.00000000000
0,2045,procBTL,Central,2020,2513736632.00000000000
0,2049,procBTL,Central,2020,2513736632.00000000000
1,2025,procBTL,Eastern,2020,2513736632.00000000000
1,2030,procBTL,Eastern,2020,2513736632.00000000000
1,2035,procBTL,Eastern,2020,2513736632.00000000000
1,2039,procBTL,Eastern,2020,2513736632.00000000000
1,2040,procBTL,Eastern,2020,2513736632.00000000000
1,2044,procBTL,Eastern,2020,2513736632.00000000000
1,2045,procBTL,Eastern,2020,2513736632.00000000000
1,2049,procBTL,Eastern,2020,2513736632.00000000000
2,2025,procBTL,Northeast,2020,2513736632.00000000000
2,2030,procBTL,Northeast,2020,2513736632.00000000000
2,2035,procBTL,Northeast,2020,2513736632.00000000000
2,2039,procBTL,Northeast,2020,2513736632.00000000000
2,2040,procBTL,Northeast,2020,2513736632.00000000000
2,2044,procBTL,Northeast,2020,2513736632.00000000000
2,2045,procBTL,Northeast,2020,2513736632.00000000000
2,2049,procBTL,Northeast,2020,2513736632.00000000000
3,2025,procBTL,Northwest,2020,2513736632.00000000000
3,2030,procBTL,Northwest,2020,2513736632.00000000000
3,2035,procBTL,Northwest,2020,2513736632.00000000000
3,2039,procBTL,Northwest,2020,2513736632.00000000000
3,2040,procBTL,Northwest,2020,2513736632.00000000000
3,2044,procBTL,Northwest,2020,2513736632.00000000000
3,2045,procBTL,Northwest,2020,2513736632.00000000000
3,2049,procBTL,Northwest,2020,2513736632.00000000000
4,2025,procBTL,Western,2020,2513736632.00000000000
4,2030,procBTL,Western,2020,2513736632.00000000000
4,2035,procBTL,Western,2020,2513736632.00000000000
4,2039,procBTL,Western,2020,2513736632.00000000000
4,2040,procBTL,Western,2020,2513736632.00000000000
4,2044,procBTL,Western,2020,2513736632.00000000000
4,2045,procBTL,Western,2020,2513736632.00000000000
4,2049,procBTL,Western,2020,2513736632.00000000000
5,2025,procBTLwCCS,Central,2020,2513736632.00000000000
5,2030,procBTLwCCS,Central,2020,2513736632.00000000000
5,2035,procBTLwCCS,Central,2020,2513736632.00000000000
5,2039,procBTLwCCS,Central,2020,2513736632.00000000000
5,2040,procBTLwCCS,Central,2020,2513736632.00000000000
5,2044,procBTLwCCS,Central,2020,2513736632.00000000000
5,2045,procBTLwCCS,Central,2020,2513736632.00000000000
5,2049,procBTLwCCS,Central,2020,2513736632.00000000000
6,2025,procBTLwCCS,Eastern,2020,2513736632.00000000000
6,2030,procBTLwCCS,Eastern,2020,2513736632.00000000000
6,2035,procBTLwCCS,Eastern,2020,2513736632.00000000000
6,2039,procBTLwCCS,Eastern,2020,2513736632.00000000000
6,2040,procBTLwCCS,Eastern,2020,2513736632.00000000000
6,2044,procBTLwCCS,Eastern,2020,2513736632.00000000000
6,2045,procBTLwCCS,Eastern,2020,2513736632.00000000000
6,2049,procBTLwCCS,Eastern,2020,2513736632.00000000000
7,2025,procBTLwCCS,Northeast,2020,2513736632.00000000000
7,2030,procBTLwCCS,Northeast,2020,2513736632.00000000000
7,2035,procBTLwCCS,Northeast,2020,2513736632.00000000000
7,2039,procBTLwCCS,Northeast,2020,2513736632.00000000000
7,2040,procBTLwCCS,Northeast,2020,2513736632.00000000000
7,2044,procBTLwCCS,Northeast,2020,2513736632.00000000000
7,2045,procBTLwCCS,Northeast,2020,2513736632.00000000000
7,2049,procBTLwCCS,Northeast,2020,2513736632.00000000000
8,2025,procBTLwCCS,Northwest,2020,2513736632.00000000000
8,2030,procBTLwCCS,Northwest,2020,2513736632.00000000000
8,2035,procBTLwCCS,Northwest,2020,2513736632.00000000000
8,2039,procBTLwCCS,Northwest,2020,2513736632.00000000000
8,2040,procBTLwCCS,Northwest,2020,2513736632.00000000000
8,2044,procBTLwCCS,Northwest,2020,2513736632.00000000000
8,2045,procBTLwCCS,Northwest,2020,2513736632.00000000000
8,2049,procBTLwCCS,Northwest,2020,2513736632.00000000000
9,2025,procBTLwCCS,Western,2020,2513736632.00000000000
9,2030,procBTLwCCS,Western,2020,2513736632.00000000000
9,2035,procBTLwCCS,Western,2020,2513736632.00000000000
9,2039,procBTLwCCS,Western,2020,2513736632.00000000000
9,2040,procBTLwCCS,Western,2020,2513736632.00000000000
9,2044,procBTLwCCS,Western,2020,2513736632.00000000000
9,2045,procBTLwCCS,Western,2020,2513736632.00000000000
9,2049,procBTLwCCS,Western,2020,2513736632.00000000000
10,2025,procBiodieselAlgae,Central,2020,573566.00000000000
10,2030,procBiodieselAlgae,Central,2020,573566.00000000000
10,2035,procBiodieselAlgae,Central,2020,573566.00000000000
10,2039,procBiodieselAlgae,Central,2020,573566.00000000000
10,2040,procBiodieselAlgae,Central,2020,573566.00000000000
10,2044,procBiodieselAlgae,Central,2020,573566.00000000000
11,2025,procBiodieselAlgae,Eastern,2020,573566.00000000000
11,2030,procBiodieselAlgae,Eastern,2020,573566.00000000000
11,2035,procBiodieselAlgae,Eastern,2020,573566.00000000000
11,2039,procBiodieselAlgae,Eastern,2020,573566.00000000000
11,2040,procBiodieselAlgae,Eastern,2020,573566.00000000000
11,2044,procBiodieselAlgae,Eastern,2020,573566.00000000000
12,2025,procBiodieselAlgae,Northeast,2020,573566.00000000000
12,2030,procBiodieselAlgae,Northeast,2020,573566.00000000000
12,2035,procBiodieselAlgae,Northeast,2020,573566.00000000000
12,2039,procBiodieselAlgae,Northeast,2020,573566.00000000000
12,2040,procBiodieselAlgae,Northeast,2020,573566.00000000000
12,2044,procBiodieselAlgae,Northeast,2020,573566.00000000000
13,2025,procBiodieselAlgae,Northwest,2020,573566.00000000000
13,2030,procBiodieselAlgae,Northwest,2020,573566.00000000000
13,2035,procBiodieselAlgae,Northwest,2020,573566.00000000000
13,2039,procBiodieselAlgae,Northwest,2020,573566.00000000000
13,2040,procBiodieselAlgae,Northwest,2020,573566.00000000000
