asset,dst_region,year,region,technology,installed,capacity
8,Central,2050,Central,CC_GAS,2020,35.74230000000
8,Central,2054,Central,CC_GAS,2020,7.14850000000
9,Central,2050,Central,HYD_LS,2020,0.43520000000
9,Central,2054,Central,HYD_LS,2020,0.08700000000
10,Eastern,2050,Eastern,HYD_LS,2020,17.37700000000
10,Eastern,2054,Eastern,HYD_LS,2020,7.94380000000
10,Eastern,2055,Eastern,HYD_LS,2020,5.58550000000
10,Eastern,2059,Eastern,HYD_LS,2020,3.10300000000
10,Eastern,2060,Eastern,HYD_LS,2020,2.48240000000
11,Eastern,2050,Eastern,NUCL,2020,103.05960000000
11,Eastern,2054,Eastern,NUCL,2020,47.11300000000
11,Eastern,2055,Eastern,NUCL,2020,33.12630000000
11,Eastern,2059,Eastern,NUCL,2020,18.40350000000
11,Eastern,2060,Eastern,NUCL,2020,14.72280000000
13,North,2050,North,CC_GAS,2020,61.17290000000
13,North,2054,North,CC_GAS,2020,12.23460000000
14,North,2050,North,HYD_LS,2020,1.24440000000
14,North,2054,North,HYD_LS,2020,0.24890000000
17,Northwest,2050,Northwest,CC_GAS,2020,5.48730000000
17,Northwest,2054,Northwest,CC_GAS,2020,1.09750000000
19,Western,2050,Western,CC_GAS,2020,55.15650000000
19,Western,2054,Western,CC_GAS,2020,11.03130000000
20,Western,2050,Western,HYD_LS,2020,101.57300000000
20,Western,2054,Western,HYD_LS,2020,20.31460000000
