asset,year,technology,region,installed,capacity
0,2040,agr_tec,BajaCalif,2030,39986.71700000000
0,2044,agr_tec,BajaCalif,2030,39986.71700000000
1,2045,agr_tec,BajaCalif,2040,40000.00000000000
1,2049,agr_tec,BajaCalif,2040,40000.00000000000
1,2050,agr_tec,BajaCalif,2040,40000.00000000000
1,2054,agr_tec,BajaCalif,2040,40000.00000000000
4,2040,agr_tec,BajaCalifSouth,2035,40000.00000000000
4,2044,agr_tec,BajaCalifSouth,2035,40000.00000000000
4,2045,agr_tec,BajaCalifSouth,2035,40000.00000000000
4,2049,agr_tec,BajaCalifSouth,2035,40000.00000000000
5,2040,agr_tec,Central,2030,39979.10110000000
5,2044,agr_tec,Central,2030,39979.10110000000
6,2045,agr_tec,Central,2040,40000.00000000000
6,2049,agr_tec,Central,2040,40000.00000000000
6,2050,agr_tec,Central,2040,40000.00000000000
6,2054,agr_tec,Central,2040,40000.00000000000
7,2040,agr_tec,Eastern,2030,39918.66080000000
7,2044,agr_tec,Eastern,2030,39918.66080000000
8,2045,agr_tec,Eastern,2040,40000.00000000000
8,2049,agr_tec,Eastern,2040,40000.00000000000
8,2050,agr_tec,Eastern,2040,40000.00000000000
8,2054,agr_tec,Eastern,2040,40000.00000000000
11,2040,agr_tec,North,2035,40000.00000000000
11,2044,agr_tec,North,2035,40000.00000000000
11,2045,agr_tec,North,2035,40000.00000000000
11,2049,agr_tec,North,2035,40000.00000000000
12,2040,agr_tec,Northeast,2030,39924.99950000000
12,2044,agr_tec,Northeast,2030,39924.99950000000
13,2045,agr_tec,Northeast,2040,40000.00000000000
13,2049,agr_tec,Northeast,2040,40000.00000000000
13,2050,agr_tec,Northeast,2040,40000.00000000000
13,2054,agr_tec,Northeast,2040,40000.00000000000
16,2040,agr_tec,Northwest,2035,40000.00000000000
16,2044,agr_tec,Northwest,2035,40000.00000000000
16,2045,agr_tec,Northwest,2035,40000.00000000000
16,2049,agr_tec,Northwest,2035,40000.00000000000
17,2040,agr_tec,Peninsular,2030,30823.71890000000
17,2044,agr_tec,Peninsular,2030,30823.71890000000
18,2045,agr_tec,Peninsular,2040,40000.00000000000
18,2049,agr_tec,Peninsular,2040,40000.00000000000
18,2050,agr_tec,Peninsular,2040,40000.00000000000
18,2054,agr_tec,Peninsular,2040,40000.00000000000
21,2040,agr_tec,Western,2035,40000.00000000000
21,2044,agr_tec,Western,2035,40000.00000000000
21,2045,agr_tec,Western,2035,40000.00000000000
21,2049,agr_tec,Western,2035,40000.00000000000
22,2040,agr_tec2,BajaCalif,2030,39993.35850000000
22,2044,agr_tec2,BajaCalif,2030,39993.35850000000
23,2045,agr_tec2,BajaCalif,2040,40000.00000000000
23,2049,agr_tec2,BajaCalif,2040,40000.00000000000
23,2050,agr_tec2,BajaCalif,2040,40000.00000000000
23,2054,agr_tec2,BajaCalif,2040,40000.00000000000
26,2040,agr_tec2,BajaCalifSouth,2035,40000.00000000000
26,2044,agr_tec2,BajaCalifSouth,2035,40000.00000000000
26,2045,agr_tec2,BajaCalifSouth,2035,40000.00000000000
26,2049,agr_tec2,BajaCalifSouth,2035,40000.00000000000
27,2040,agr_tec2,Central,2030,39989.55050000000
27,2044,agr_tec2,Central,2030,39989.55050000000
28,2045,agr_tec2,Central,2040,40000.00000000000
28,2049,agr_tec2,Central,2040,40000.00000000000
28,2050,agr_tec2,Central,2040,40000.00000000000
28,2054,agr_tec2,Central,2040,40000.00000000000
29,2040,agr_tec2,Eastern,2030,39959.33040000000
29,2044,agr_tec2,Eastern,2030,39959.33040000000
30,2045,agr_tec2,Eastern,2040,40000.00000000000
30,2049,agr_tec2,Eastern,2040,40000.00000000000
30,2050,agr_tec2,Eastern,2040,40000.00000000000
30,2054,agr_tec2,Eastern,2040,40000.00000000000
33,2040,agr_tec2,North,2035,40000.00000000000
33,2044,agr_tec2,North,2035,40000.00000000000
33,2045,agr_tec2,North,2035,40000.00000000000
33,2049,agr_tec2,North,2035,40000.00000000000
34,2040,agr_tec2,Northeast,2030,39962.49980000000
34,2044,agr_tec2,Northeast,2030,39962.49980000000
35,2045,agr_tec2,Northeast,2040,40000.00000000000
35,2049,agr_tec2,Northeast,2040,40000.00000000000
35,2050,agr_tec2,Northeast,2040,40000.00000000000
35,2054,agr_tec2,Northeast,2040,40000.00000000000
38,2040,agr_tec2,Northwest,2035,40000.00000000000
38,2044,agr_tec2,Northwest,2035,40000.00000000000
38,2045,agr_tec2,Northwest,2035,40000.00000000000
38,2049,agr_tec2,Northwest,2035,40000.00000000000
39,2040,agr_tec2,Peninsular,2030,25411.85950000000
39,2044,agr_tec2,Peninsular,2030,25411.85950000000
40,2045,agr_tec2,Peninsular,2040,40000.00000000000
40,2049,agr_tec2,Peninsular,2040,40000.00000000000
40,2050,agr_tec2,Peninsular,2040,40000.00000000000
40,2054,agr_tec2,Peninsular,2040,40000.00000000000
43,2040,agr_tec2,Western,2035,40000.00000000000
43,2044,agr_tec2,Western,2035,40000.00000000000
43,2045,agr_tec2,Western,2035,40000.00000000000
43,2049,agr_tec2,Western,2035,40000.00000000000
