asset,year,technology,region,installed,capacity
0,2045,Proc_Diesel,BajaCalif,2020,300050.00000000000
0,2049,Proc_Diesel,BajaCalif,2020,300050.00000000000
1,2050,Proc_Diesel,BajaCalif,2045,400000.00000000000
1,2074,Proc_Diesel,BajaCalif,2045,400000.00000000000
2,2045,Proc_Diesel,BajaCalifSouth,2020,300050.00000000000
2,2049,Proc_Diesel,BajaCalifSouth,2020,300050.00000000000
3,2050,Proc_Diesel,BajaCalifSouth,2045,400000.00000000000
3,2074,Proc_Diesel,BajaCalifSouth,2045,400000.00000000000
4,2045,Proc_Diesel,Central,2020,300050.00000000000
4,2049,Proc_Diesel,Central,2020,300050.00000000000
5,2050,Proc_Diesel,Central,2045,400000.00000000000
5,2074,Proc_Diesel,Central,2045,400000.00000000000
6,2045,Proc_Diesel,Eastern,2020,300050.00000000000
6,2049,Proc_Diesel,Eastern,2020,300050.00000000000
7,2050,Proc_Diesel,Eastern,2045,400000.00000000000
7,2074,Proc_Diesel,Eastern,2045,400000.00000000000
8,2045,Proc_Diesel,North,2020,300050.00000000000
8,2049,Proc_Diesel,North,2020,300050.00000000000
9,2050,Proc_Diesel,North,2045,400000.00000000000
9,2074,Proc_Diesel,North,2045,400000.00000000000
10,2045,Proc_Diesel,Northeast,2020,300050.00000000000
10,2049,Proc_Diesel,Northeast,2020,300050.00000000000
11,2050,Proc_Diesel,Northeast,2045,400000.00000000000
11,2074,Proc_Diesel,Northeast,2045,400000.00000000000
12,2045,Proc_Diesel,Northwest,2020,300050.00000000000
12,2049,Proc_Diesel,Northwest,2020,300050.00000000000
13,2050,Proc_Diesel,Northwest,2045,400000.00000000000
13,2074,Proc_Diesel,Northwest,2045,400000.00000000000
14,2045,Proc_Diesel,Peninsular,2020,300050.00000000000
14,2049,Proc_Diesel,Peninsular,2020,300050.00000000000
15,2050,Proc_Diesel,Peninsular,2045,400000.00000000000
15,2074,Proc_Diesel,Peninsular,2045,400000.00000000000
16,2045,Proc_Diesel,Western,2020,300050.00000000000
16,2049,Proc_Diesel,Western,2020,300050.00000000000
17,2050,Proc_Diesel,Western,2045,400000.00000000000
17,2074,Proc_Diesel,Western,2045,400000.00000000000
18,2045,Proc_ethanol,BajaCalif,2020,200000.00000000000
18,2049,Proc_ethanol,BajaCalif,2020,200000.00000000000
19,2045,Proc_ethanol,BajaCalifSouth,2020,200000.00000000000
19,2049,Proc_ethanol,BajaCalifSouth,2020,200000.00000000000
20,2045,Proc_ethanol,Central,2020,200000.00000000000
20,2049,Proc_ethanol,Central,2020,200000.00000000000
21,2045,Proc_ethanol,Eastern,2020,200000.00000000000
21,2049,Proc_ethanol,Eastern,2020,200000.00000000000
22,2045,Proc_ethanol,North,2020,200000.00000000000
22,2049,Proc_ethanol,North,2020,200000.00000000000
23,2045,Proc_ethanol,Northeast,2020,200000.00000000000
23,2049,Proc_ethanol,Northeast,2020,200000.00000000000
24,2045,Proc_ethanol,Northwest,2020,200000.00000000000
24,2049,Proc_ethanol,Northwest,2020,200000.00000000000
25,2045,Proc_ethanol,Peninsular,2020,200000.00000000000
25,2049,Proc_ethanol,Peninsular,2020,200000.00000000000
26,2045,Proc_ethanol,Western,2020,200000.00000000000
26,2049,Proc_ethanol,Western,2020,200000.00000000000
27,2045,Proc_hydrogen,BajaCalif,2020,300050.00000000000
27,2049,Proc_hydrogen,BajaCalif,2020,300050.00000000000
28,2050,Proc_hydrogen,BajaCalif,2045,400000.00000000000
28,2074,Proc_hydrogen,BajaCalif,2045,400000.00000000000
29,2045,Proc_hydrogen,BajaCalifSouth,2020,300050.00000000000
29,2049,Proc_hydrogen,BajaCalifSouth,2020,300050.00000000000
30,2050,Proc_hydrogen,BajaCalifSouth,2045,400000.00000000000
30,2074,Proc_hydrogen,BajaCalifSouth,2045,400000.00000000000
31,2045,Proc_hydrogen,Central,2020,300050.00000000000
31,2049,Proc_hydrogen,Central,2020,300050.00000000000
32,2050,Proc_hydrogen,Central,2045,400000.00000000000
32,2074,Proc_hydrogen,Central,2045,400000.00000000000
33,2045,Proc_hydrogen,Eastern,2020,300050.00000000000
33,2049,Proc_hydrogen,Eastern,2020,300050.00000000000
34,2050,Proc_hydrogen,Eastern,2045,400000.00000000000
34,2074,Proc_hydrogen,Eastern,2045,400000.00000000000
35,2045,Proc_hydrogen,North,2020,300050.00000000000
35,2049,Proc_hydrogen,North,2020,300050.00000000000
36,2050,Proc_hydrogen,North,2045,400000.00000000000
36,2074,Proc_hydrogen,North,2045,400000.00000000000
37,2045,Proc_hydrogen,Northeast,2020,300050.00000000000
37,2049,Proc_hydrogen,Northeast,2020,300050.00000000000
38,2050,Proc_hydrogen,Northeast,2045,400000.00000000000
38,2074,Proc_hydrogen,Northeast,2045,400000.00000000000
39,2045,Proc_hydrogen,Northwest,2020,300050.00000000000
39,2049,Proc_hydrogen,Northwest,2020,300050.00000000000
40,2050,Proc_hydrogen,Northwest,2045,400000.00000000000
40,2074,Proc_hydrogen,Northwest,2045,400000.00000000000
41,2045,Proc_hydrogen,Peninsular,2020,300050.00000000000
41,2049,Proc_hydrogen,Peninsular,2020,300050.00000000000
42,2050,Proc_hydrogen,Peninsular,2045,400000.00000000000
42,2074,Proc_hydrogen,Peninsular,2045,400000.00000000000
43,2045,Proc_hydrogen,Western,2020,300050.00000000000
43,2049,Proc_hydrogen,Western,2020,300050.00000000000
44,2050,Proc_hydrogen,Western,2045,400000.00000000000
44,2074,Proc_hydrogen,Western,2045,400000.00000000000
