"Centro Nacional de Control de Energia"
"Estimacion de la Demanda Real del Sistema -Por Balance"
"Sistema Electrico Nacional"
"Reporte Diario"
"Fecha de Publicacion: 25/dic/2019"
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 25/dic/2019 12:50:01 hrs."
"Nota 1: Los acentos de este reporte se omiten intencionalmente por sistema."
"LIQUIDACION 4 (Dia de Operacion: 21/11/2018)"
"Sistema"," Area"," Hora"," Generacion (MWh)"," Flujo Real de Importacion (MWh)"," Flujo Real de Exportacion (MWh)"," Estimacion de Demanda por Balance (MWh) "
"BCA","BCA","1","1265.41779","119.89991","152.5273","1232.7904"
"BCA","BCA","2","1266.87952","138.53171","213.51973","1191.8915"
"BCA","BCA","3","1256.41474","150.20919","243.29302","1163.33091"
"BCA","BCA","4","1248.4999","164.74828","260.27853","1152.96965"
"BCA","BCA","5","1336.5387","132.93982","292.30457","1177.17395"
"BCA","BCA","6","1450.48447","116.87214","342.20109","1225.15552"
"BCA","BCA","7","1440.74983","136.86281","295.23243","1282.38021"
"BCA","BCA","8","1446.42201","168.02086","231.28242","1383.16045"
"BCA","BCA","9","1414.96473","141.58805","128.91094","1427.64184"
"BCA","BCA","10","1423.90972","145.14652","125.98406","1443.07218"
"BCA","BCA","11","1462.20718","161.1863","139.30949","1484.08399"
"BCA","BCA","12","1490.59924","166.43238","147.40451","1509.62711"
"BCA","BCA","13","1478.71343","156.13156","138.55579","1496.2892"
"BCA","BCA","14","1508.61459","162.59309","145.08455","1526.12313"
"BCA","BCA","15","1495.96612","167.97352","150.25575","1513.68389"
"BCA","BCA","16","1581.5376","199.26203","248.50876","1532.29087"
"BCA","BCA","17","1575.27402","229.74485","249.30263","1555.71624"
"BCA","BCA","18","1647.25967","195.04276","217.84931","1624.45312"
"BCA","BCA","19","1634.3006","187.54714","210.67356","1611.17418"
"BCA","BCA","20","1610.93561","193.29148","218.62828","1585.59881"
"BCA","BCA","21","1584.02479","201.1638","225.11884","1560.06975"
"BCA","BCA","22","1542.1645","188.62347","240.14033","1490.64764"
"BCA","BCA","23","1504.18664","164.38336","280.8099","1387.7601"
"BCA","BCA","24","1333.8418","177.33591","199.23816","1311.93955"
"BCS","BCS","1","232.82289","0","0","232.82289"
"BCS","BCS","2","222.61465","0","0","222.61465"
"BCS","BCS","3","216.40945","0","0","216.40945"
"BCS","BCS","4","212.66896","0","0","212.66896"
"BCS","BCS","5","212.11178","0","0","212.11178"
"BCS","BCS","6","220.68856","0","0","220.68856"
"BCS","BCS","7","232.66331","0","0","232.66331"
"BCS","BCS","8","239.70253","0","0","239.70253"
"BCS","BCS","9","253.3828","0","0","253.3828"
"BCS","BCS","10","267.28059","0","0","267.28059"
"BCS","BCS","11","278.74428","0","0","278.74428"
"BCS","BCS","12","285.83882","0","0","285.83882"
"BCS","BCS","13","290.14434","0","0","290.14434"
"BCS","BCS","14","292.79653","0","0","292.79653"
"BCS","BCS","15","296.98994","0","0","296.98994"
"BCS","BCS","16","301.30681","0","0","301.30681"
"BCS","BCS","17","300.229","0","0","300.229"
"BCS","BCS","18","306.17132","0","0","306.17132"
"BCS","BCS","19","322.24702","0","0","322.24702"
"BCS","BCS","20","316.92434","0","0","316.92434"
"BCS","BCS","21","308.76102","0","0","308.76102"
"BCS","BCS","22","296.26257","0","0","296.26257"
"BCS","BCS","23","275.2085","0","0","275.2085"
"BCS","BCS","24","251.90242","0","0","251.90242"
"SIN","CEN","1","2815.60095","0","0","2815.60095"
"SIN","CEN","2","2158.65115","0","0","2158.65115"
"SIN","CEN","3","2147.75094","0","0","2147.75094"
"SIN","CEN","4","2183.80346","0","0","2183.80346"
"SIN","CEN","5","2170.44252","0","0","2170.44252"
"SIN","CEN","6","2669.78018","0","0","2669.78018"
"SIN","CEN","7","3492.28833","0","0","3492.28833"
"SIN","CEN","8","3975.55459","0","0","3975.55459"
"SIN","CEN","9","4226.52264","0","0","4226.52264"
"SIN","CEN","10","4338.73216","0","0","4338.73216"
"SIN","CEN","11","4419.07787","0","0","4419.07787"
"SIN","CEN","12","4414.9266","0","0","4414.9266"
"SIN","CEN","13","4317.88937","0","0","4317.88937"
"SIN","CEN","14","4137.41552","0","0","4137.41552"
"SIN","CEN","15","3919.55539","0","0","3919.55539"
"SIN","CEN","16","3914.94901","0","0","3914.94901"
"SIN","CEN","17","4149.57566","0","0","4149.57566"
"SIN","CEN","18","4261.70872","0","0","4261.70872"
"SIN","CEN","19","4408.09535","0","0","4408.09535"
"SIN","CEN","20","4435.95376","0","0","4435.95376"
"SIN","CEN","21","4398.85442","0","0","4398.85442"
"SIN","CEN","22","4270.76857","0","0","4270.76857"
"SIN","CEN","23","3957.19257","0","0","3957.19257"
"SIN","CEN","24","3542.49246","0","0","3542.49246"
"SIN","NES","1","10379.02238","0","0","10379.02238"
"SIN","NES","2","10187.4803","0","0","10187.4803"
"SIN","NES","3","9985.00986","0","0","9985.00986"
"SIN","NES","4","9633.97089","0","0","9633.97089"
"SIN","NES","5","9737.99394","0","1","9736.99394"
"SIN","NES","6","10095.20532","0","85","10010.20532"
"SIN","NES","7","10534.25666","0","85","10449.25666"
"SIN","NES","8","10743.95577","0","85","10658.95577"
"SIN","NES","9","10761.72868","0","1","10760.72868"
"SIN","NES","10","11004.32109","0","0","11004.32109"
"SIN","NES","11","11297.72296","0","0","11297.72296"
"SIN","NES","12","11378.47787","0","0","11378.47787"
"SIN","NES","13","11328.72021","0","0","11328.72021"
"SIN","NES","14","11370.20228","0","0","11370.20228"
"SIN","NES","15","11396.13771","0","0","11396.13771"
"SIN","NES","16","11429.1208","0","0","11429.1208"
"SIN","NES","17","11504.15702","0","0","11504.15702"
"SIN","NES","18","11661.20344","0","0","11661.20344"
"SIN","NES","19","11841.2344","0","0","11841.2344"
"SIN","NES","20","11927.35625","0","0","11927.35625"
"SIN","NES","21","12018.88272","0","0","12018.88272"
"SIN","NES","22","12022.20241","22","0","12044.20241"
"SIN","NES","23","12000.56848","0","0","12000.56848"
"SIN","NES","24","11677.5343","0","0","11677.5343"
"SIN","NOR","1","2367.27775","0","0","2367.27775"
"SIN","NOR","2","2357.38104","0","0","2357.38104"
"SIN","NOR","3","2325.69755","0","0","2325.69755"
"SIN","NOR","4","2338.34948","0","0","2338.34948"
"SIN","NOR","5","2321.93288","0","0","2321.93288"
"SIN","NOR","6","2295.12415","0","0","2295.12415"
"SIN","NOR","7","2378.63169","0","0","2378.63169"
"SIN","NOR","8","2499.17818","0","0","2499.17818"
"SIN","NOR","9","2603.58056","0","0","2603.58056"
