"Centro Nacional de Control de Energia"
"Estimacion de la Demanda Real del Sistema -Por Balance"
"Sistema Electrico Nacional"
"Reporte Diario"
"Fecha de Publicacion: 16/oct/2019"
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 16/oct/2019 12:50:01 hrs."
"Nota 1: Los acentos de este reporte se omiten intencionalmente por sistema."
"LIQUIDACION 4 (Dia de Operacion: 10/09/2018)"
"Sistema"," Area"," Hora"," Generacion (MWh)"," Flujo Real de Importacion (MWh)"," Flujo Real de Exportacion (MWh)"," Estimacion de Demanda por Balance (MWh) "
"BCA","BCA","1","1801.45583","67.77789","18.93388","1850.29984"
"BCA","BCA","2","1727.07478","68.27261","17.61618","1777.73121"
"BCA","BCA","3","1676.96249","67.77948","18.87032","1725.87165"
"BCA","BCA","4","1630.2597","85.4345","34.04121","1681.65299"
"BCA","BCA","5","1613.5243","88.23626","44.16073","1657.59983"
"BCA","BCA","6","1623.50691","90.90094","41.82204","1672.58581"
"BCA","BCA","7","1690.05195","121.10661","53.96282","1757.19574"
"BCA","BCA","8","1822.52105","122.58407","63.93944","1881.16568"
"BCA","BCA","9","1934.7786","99.16978","21.32632","2012.62206"
"BCA","BCA","10","2046.22301","109.59402","13.88041","2141.93662"
"BCA","BCA","11","2152.44997","147.96427","53.92273","2246.49151"
"BCA","BCA","12","2221.21249","235.035","100.04017","2356.20732"
"BCA","BCA","13","2192.95164","282.29606","65.56756","2409.68014"
"BCA","BCA","14","2192.65564","343.1633","80.83967","2454.97927"
"BCA","BCA","15","2187.70285","360.87759","90.47679","2458.10365"
"BCA","BCA","16","2197.87262","374.82553","83.36105","2489.3371"
"BCA","BCA","17","2207.2139","355.68852","74.08318","2488.81924"
"BCA","BCA","18","2215.91708","289.03712","79.21006","2425.74414"
"BCA","BCA","19","2216.05012","190.06867","30.02486","2376.09393"
"BCA","BCA","20","2208.46259","250","11.74898","2446.71361"
"BCA","BCA","21","2199.77561","252.85832","13.95145","2438.68248"
"BCA","BCA","22","2179.05042","188.3892","12.54854","2354.89108"
"BCA","BCA","23","2146.11043","95.52163","3.74152","2237.89054"
"BCA","BCA","24","2049.48596","61.70549","9.49004","2101.70141"
