"Centro Nacional de Control de Energia"
"Estimacion de la Demanda Real del Sistema -Por Balance"
"Sistema Electrico Nacional"
"Reporte Diario"
"Fecha de Publicacion: 28/abr/2019"
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 28/abr/2019 12:50:01 hrs."
"Nota 1: Los acentos de este reporte se omiten intencionalmente por sistema."
"LIQUIDACION 4 (Dia de Operacion: 17/03/2018)"
"Sistema"," Area"," Hora"," Generacion (MWh)"," Flujo Real de Importacion (MWh)"," Flujo Real de Exportacion (MWh)"," Estimacion de Demanda por Balance (MWh) "
"BCA","BCA","1","1184.2829","163.44628","161.42382","1186.30536"
"BCA","BCA","2","1127.93279","145.06952","139.04577","1133.95654"
"BCA","BCA","3","1111.03699","141.99767","147.90061","1105.13405"
"BCA","BCA","4","1110.86209","141.2546","167.84096","1084.27573"
"BCA","BCA","5","1107.50896","136.2085","179.10754","1064.60992"
"BCA","BCA","6","1108.0001","130.51763","160.37153","1078.1462"
"BCA","BCA","7","1132.41814","117.88071","137.50692","1112.79193"
"BCA","BCA","8","1149.95351","128.17775","123.67622","1154.45504"
"BCA","BCA","9","1250.77315","155.4041","193.18036","1212.99689"
"BCA","BCA","10","1287.02022","65.91239","95.77518","1257.15743"
"BCA","BCA","11","1286.60146","58.8475","52.99881","1292.45015"
"BCA","BCA","12","1295.44135","66.76216","59.67715","1302.52636"
"BCA","BCA","13","1289.84742","74.58058","65.25993","1299.16807"
"BCA","BCA","14","1283.76054","76.05512","71.69248","1288.12318"
"BCA","BCA","15","1273.77909","63.86151","75.82755","1261.81305"
"BCA","BCA","16","1229.8571","12.29718","6.25672","1235.89756"
"BCA","BCA","17","1211.71513","41.85267","34.21691","1219.35089"
"BCA","BCA","18","1203.64186","14.8723","16.00882","1202.50534"
"BCA","BCA","19","1231.71274","9.55814","24.88004","1216.39084"
"BCA","BCA","20","1311.9103","12.82995","18.52742","1306.21283"
"BCA","BCA","21","1308.17391","18.61453","15.87873","1310.90971"
"BCA","BCA","22","1264.31497","17.2528","10.36742","1271.20035"
"BCA","BCA","23","1196.14554","20.66139","15.14709","1201.65984"
"BCA","BCA","24","1142.07608","53.33028","69.42235","1125.98401"
"BCS","BCS","1","235.63336","0","0","235.63336"
"BCS","BCS","2","226.96768","0","0","226.96768"
"BCS","BCS","3","219.79114","0","0","219.79114"
"BCS","BCS","4","215.39907","0","0","215.39907"
"BCS","BCS","5","213.23332","0","0","213.23332"
"BCS","BCS","6","215.67811","0","0","215.67811"
"BCS","BCS","7","218.1341","0","0","218.1341"
"BCS","BCS","8","231.49186","0","0","231.49186"
"BCS","BCS","9","248.04981","0","0","248.04981"
"BCS","BCS","10","261.04326","0","0","261.04326"
"BCS","BCS","11","271.13898","0","0","271.13898"
"BCS","BCS","12","276.7726","0","0","276.7726"
"BCS","BCS","13","279.44651","0","0","279.44651"
"BCS","BCS","14","281.23676","0","0","281.23676"
"BCS","BCS","15","280.88634","0","0","280.88634"
"BCS","BCS","16","281.82302","0","0","281.82302"
"BCS","BCS","17","279.84345","0","0","279.84345"
"BCS","BCS","18","275.41767","0","0","275.41767"
"BCS","BCS","19","281.61029","0","0","281.61029"
"BCS","BCS","20","294.13151","0","0","294.13151"
"BCS","BCS","21","287.43471","0","0","287.43471"
"BCS","BCS","22","275.97518","0","0","275.97518"
"BCS","BCS","23","261.59999","0","0","261.59999"
"BCS","BCS","24","245.99245","0","0","245.99245"
"SIN","CEN","1","4417.2758","0","0","4417.2758"
"SIN","CEN","2","4369.35452","0","0","4369.35452"
"SIN","CEN","3","4317.39011","0","0","4317.39011"
"SIN","CEN","4","4179.88207","0","0","4179.88207"
"SIN","CEN","5","4093.76096","0","0","4093.76096"
"SIN","CEN","6","3995.37882","0","0","3995.37882"
"SIN","CEN","7","4023.7079","0","0","4023.7079"
"SIN","CEN","8","4468.163565243","0","0","4468.163565243"
"SIN","CEN","9","4848.17263","0","0","4848.17263"
"SIN","CEN","10","4946.18507646","0","0","4946.18507646"
"SIN","CEN","11","4967.66660294","0","0","4967.66660294"
