"Centro Nacional de Control de Energia"
"Estimacion de la Demanda Real del Sistema -Por Balance"
"Sistema Electrico Nacional"
"Reporte Diario"
"Fecha de Publicacion: 01/abr/2019"
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 01/abr/2019 12:35:01 hrs."
"Nota 1: Los acentos de este reporte se omiten intencionalmente por sistema."
"LIQUIDACION 2 (Dia de Operacion: 10/12/2018)"
"Sistema"," Area"," Hora"," Generacion (MWh)"," Flujo Real de Importacion (MWh)"," Flujo Real de Exportacion (MWh)"," Estimacion de Demanda por Balance (MWh) "
"BCA","BCA","1","1299.81911","44.91936","269.04785","1075.69062"
"BCA","BCA","2","1309.21566","35.40678","295.13261","1049.48983"
"BCA","BCA","3","1292.82536","37.08701","291.64055","1038.27182"
"BCA","BCA","4","1287.7097","35.63645","297.76121","1025.58494"
"BCA","BCA","5","1316.13108","27.77413","288.99731","1054.9079"
"BCA","BCA","6","1409.86003","18.20362","311.01364","1117.05001"
"BCA","BCA","7","1488.40711","68.80238","308.31835","1248.89114"
"BCA","BCA","8","1514.67923","17.10307","181.2332","1350.5491"
"BCA","BCA","9","1506.0977","4.76696","99.28992","1411.57474"
"BCA","BCA","10","1431.25023","4.46813","2.20398","1433.51438"
"BCA","BCA","11","1445.88619","27.56228","8.35908","1465.08939"
"BCA","BCA","12","1411.98624","52.70406","9.40877","1455.28153"
"BCA","BCA","13","1417.11545","35.81891","8.56459","1444.36977"
"BCA","BCA","14","1442.70441","31.17193","18.90186","1454.97448"
"BCA","BCA","15","1490.4063","29.11922","35.45994","1484.06558"
"BCA","BCA","16","1575.68047","6.09594","101.40242","1480.37399"
"BCA","BCA","17","1628.5441","4","99.38972","1533.15438"
"BCA","BCA","18","1680.18585","4","70.88979","1613.29606"
"BCA","BCA","19","1674.8983","4","67.01995","1611.87835"
"BCA","BCA","20","1681.93583","44.15419","123.90643","1602.18359"
"BCA","BCA","21","1661.26491","68.55005","149.45087","1580.36409"
"BCA","BCA","22","1567.02265","99.81288","148.35567","1518.47986"
"BCA","BCA","23","1487.54475","110.16983","176.01947","1421.69511"
"BCA","BCA","24","1433.07365","115.23126","223.73996","1324.56495"
"BCS","BCS","1","210.29191","0","0","210.29191"
"BCS","BCS","2","202.22676","0","0","202.22676"
"BCS","BCS","3","198.58433","0","0","198.58433"
"BCS","BCS","4","195.5196","0","0","195.5196"
"BCS","BCS","5","196.18612","0","0","196.18612"
"BCS","BCS","6","206.56947","0","0","206.56947"
"BCS","BCS","7","221.67702","0","0","221.67702"
"BCS","BCS","8","228.75331","0","0","228.75331"
"BCS","BCS","9","243.704","0","0","243.704"
"BCS","BCS","10","257.22068","0","0","257.22068"
"BCS","BCS","11","266.95018","0","0","266.95018"
"BCS","BCS","12","273.55852","0","0","273.55852"
"BCS","BCS","13","276.45311","0","0","276.45311"
"BCS","BCS","14","279.24865","0","0","279.24865"
"BCS","BCS","15","279.75555","0","0","279.75555"
"BCS","BCS","16","281.04287","0","0","281.04287"
"BCS","BCS","17","278.27101","0","0","278.27101"
"BCS","BCS","18","283.93379","0","0","283.93379"
"BCS","BCS","19","300.10751","0","0","300.10751"
"BCS","BCS","20","296.70169","0","0","296.70169"
"BCS","BCS","21","290.12394","0","0","290.12394"
"BCS","BCS","22","276.06595","0","0","276.06595"
"BCS","BCS","23","257.87707","0","0","257.87707"
"BCS","BCS","24","236.11414","0","0","236.11414"
"SIN","CEN","1","2012.65437","0","0","2012.65437"
"SIN","CEN","2","1888.52717","0","0","1888.52717"
"SIN","CEN","3","1901.49523","0","0","1901.49523"
"SIN","CEN","4","1915.7794","0","0","1915.7794"
"SIN","CEN","5","1915.58155","0","0","1915.58155"
"SIN","CEN","6","2311.71463","0","0","2311.71463"
"SIN","CEN","7","3259.49236","0","0","3259.49236"
"SIN","CEN","8","3659.10719","0","0","3659.10719"
"SIN","CEN","9","3747.23083","0","0","3747.23083"
"SIN","CEN","10","4099.42636","0","0","4099.42636"
"SIN","CEN","11","4220.99999","0","0","4220.99999"
"SIN","CEN","12","4321.73204","0","0","4321.73204"
"SIN","CEN","13","4479.43346","0","0","4479.43346"
"SIN","CEN","14","4578.47532","0","0","4578.47532"
"SIN","CEN","15","4686.78386","0","0","4686.78386"
"SIN","CEN","16","4717.31311","0","0","4717.31311"
"SIN","CEN","17","4426.51377","0","0","4426.51377"
"SIN","CEN","18","4426.99844","0","0","4426.99844"
"SIN","CEN","19","4671.7498","0","0","4671.7498"
"SIN","CEN","20","4675.04978","0","0","4675.04978"
"SIN","CEN","21","4650.64733","0","0","4650.64733"
"SIN","CEN","22","4672.7237","0","0","4672.7237"
"SIN","CEN","23","4402.86348","0","0","4402.86348"
"SIN","CEN","24","3996.72992","0","0","3996.72992"
"SIN","NES","1","8939.61726","0","0","8939.61726"
"SIN","NES","2","8614.49325","0","0","8614.49325"
"SIN","NES","3","8400.37825","0","0","8400.37825"
"SIN","NES","4","8057.00158","0","0","8057.00158"
"SIN","NES","5","8284.43982","0","2","8282.43982"
"SIN","NES","6","8839.37015","0","226","8613.37015"
"SIN","NES","7","9680.80181","0","315","9365.80181"
