"Centro Nacional de Control de Energia"
"Estimacion de la Demanda Real del Sistema -Por Balance"
"Sistema Electrico Nacional"
"Reporte Diario"
"Fecha de Publicacion: 29/sep/2019"
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 29/sep/2019 12:50:01 hrs."
"Nota 1: Los acentos de este reporte se omiten intencionalmente por sistema."
"LIQUIDACION 4 (Dia de Operacion: 26/08/2018)"
"Sistema"," Area"," Hora"," Generacion (MWh)"," Flujo Real de Importacion (MWh)"," Flujo Real de Exportacion (MWh)"," Estimacion de Demanda por Balance (MWh) "
"BCA","BCA","1","1922.77832","371.71874","348.98571","1945.51135"
"BCA","BCA","2","1855.84381","342.93145","330.37405","1868.40121"
"BCA","BCA","3","1787.35416","320.24963","299.83398","1807.76981"
"BCA","BCA","4","1736.80558","299.36652","273.99864","1762.17346"
"BCA","BCA","5","1705.12582","286.05209","269.25121","1721.9267"
"BCA","BCA","6","1658.00291","263.37675","254.93548","1666.44418"
"BCA","BCA","7","1596.04186","250.6318","240.5688","1606.10486"
"BCA","BCA","8","1621.04345","285.31656","266.85973","1639.50028"
"BCA","BCA","9","1694.56523","306.37727","287.41815","1713.52435"
"BCA","BCA","10","1791.00296","332.67522","317.95673","1805.72145"
"BCA","BCA","11","1886.39265","390.99204","356.13961","1921.24508"
"BCA","BCA","12","1968.57167","450.74719","386.75445","2032.56441"
"BCA","BCA","13","1975.88618","530.34838","397.08732","2109.14724"
"BCA","BCA","14","1978.46105","657.85581","454.19124","2182.12562"
"BCA","BCA","15","1964.66145","706.75032","438.99655","2232.41522"
"BCA","BCA","16","1958.65348","731.37279","433.80194","2256.22433"
"BCA","BCA","17","1956.55889","739.66399","441.69322","2254.52966"
"BCA","BCA","18","1942.26046","716.34421","430.70254","2227.90213"
"BCA","BCA","19","1935.57953","583.41704","355.30429","2163.69228"
"BCA","BCA","20","1930.63577","579.54909","350.3468","2159.83806"
"BCA","BCA","21","1927.00185","607.40111","334.79902","2199.60394"
"BCA","BCA","22","1910.96503","540.29457","303.46541","2147.79419"
"BCA","BCA","23","1907.16998","456.54638","312.75646","2050.9599"
"BCA","BCA","24","1898.07739","368.16541","344.90688","1921.33592"
"BCS","BCS","1","420.27729","0","0","420.27729"
"BCS","BCS","2","405.02605","0","0","405.02605"
"BCS","BCS","3","389.99167","0","0","389.99167"
"BCS","BCS","4","377.14669","0","0","377.14669"
"BCS","BCS","5","362.70429","0","0","362.70429"
"BCS","BCS","6","351.48902","0","0","351.48902"
"BCS","BCS","7","345.00668","0","0","345.00668"
"BCS","BCS","8","327.69583","0","0","327.69583"
"BCS","BCS","9","338.31811","0","0","338.31811"
"BCS","BCS","10","354.12478","0","0","354.12478"
"BCS","BCS","11","366.10517","0","0","366.10517"
"BCS","BCS","12","375.30207","0","0","375.30207"
"BCS","BCS","13","388.80429","0","0","388.80429"
"BCS","BCS","14","400.47795","0","0","400.47795"
"BCS","BCS","15","413.24989","0","0","413.24989"
"BCS","BCS","16","422.86711","0","0","422.86711"
"BCS","BCS","17","425.70576","0","0","425.70576"
"BCS","BCS","18","421.10029","0","0","421.10029"
"BCS","BCS","19","412.62286","0","0","412.62286"
"BCS","BCS","20","402.18007","0","0","402.18007"
"BCS","BCS","21","420.0691","0","0","420.0691"
"BCS","BCS","22","438.66965","0","0","438.66965"
"BCS","BCS","23","441.1807","0","0","441.1807"
