"Centro Nacional de Control de Energia"
"Estimacion de la Demanda Real del Sistema -Por Balance"
"Sistema Electrico Nacional"
"Reporte Diario"
"Fecha de Publicacion: 30/mar/2019"
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 30/mar/2019 12:40:01 hrs."
"Nota 1: Los acentos de este reporte se omiten intencionalmente por sistema."
"LIQUIDACION 3 (Dia de Operacion: 25/08/2018)"
"Sistema"," Area"," Hora"," Generacion (MWh)"," Flujo Real de Importacion (MWh)"," Flujo Real de Exportacion (MWh)"," Estimacion de Demanda por Balance (MWh) "
"BCA","BCA","1","2046.36053","414.55805","378.27536","2082.64322"
"BCA","BCA","2","1985.38726","384.9286","371.62776","1998.6881"
"BCA","BCA","3","1908.90053","349.90108","334.57907","1924.22254"
"BCA","BCA","4","1857.98154","338.51715","323.51098","1872.98771"
"BCA","BCA","5","1822.77654","337.52471","322.42319","1837.87806"
"BCA","BCA","6","1786.13296","334.63641","319.51659","1801.25278"
"BCA","BCA","7","1752.96476","327.39395","304.17914","1776.17957"
"BCA","BCA","8","1831.92296","362.16087","338.69223","1855.3916"
"BCA","BCA","9","1954.74443","396.14261","375.82119","1975.06585"
"BCA","BCA","10","2049.89138","437.5426","400.59567","2086.83831"
"BCA","BCA","11","2082.80792","486.22323","379.91759","2189.11356"
"BCA","BCA","12","2231.20652","455.22842","399.36965","2287.06529"
"BCA","BCA","13","2083.52681","725.26204","438.11345","2370.6754"
"BCA","BCA","14","2058.18695","767.38009","415.39752","2410.16952"
"BCA","BCA","15","2045.85548","1029.54614","653.45454","2421.94708"
"BCA","BCA","16","2062.29215","951.86055","576.57801","2437.57469"
"BCA","BCA","17","2054.103","804.68065","450.76076","2408.02289"
"BCA","BCA","18","2034.82746","787.78741","461.48277","2361.1321"
"BCA","BCA","19","1911.04646","827.29418","450.16023","2288.18041"
"BCA","BCA","20","1922.69546","684.55813","335.56648","2271.68711"
"BCA","BCA","21","1899.34331","795.65913","415.60419","2279.39825"
"BCA","BCA","22","1887.12601","633.54261","297.47609","2223.19253"
"BCA","BCA","23","1879.69549","485.89327","237.43643","2128.15233"
"BCA","BCA","24","1879.71622","442.74985","293.12632","2029.33975"
"BCS","BCS","1","402.70651","0","0","402.70651"
"BCS","BCS","2","386.12141","0","0","386.12141"
"BCS","BCS","3","371.16837","0","0","371.16837"
"BCS","BCS","4","357.79495","0","0","357.79495"
"BCS","BCS","5","346.60805","0","0","346.60805"
"BCS","BCS","6","338.58757","0","0","338.58757"
"BCS","BCS","7","333.15461","0","0","333.15461"
"BCS","BCS","8","326.57435","0","0","326.57435"
"BCS","BCS","9","341.33957","0","0","341.33957"
"BCS","BCS","10","364.1977","0","0","364.1977"
"BCS","BCS","11","379.58887","0","0","379.58887"
"BCS","BCS","12","393.2485","0","0","393.2485"
"BCS","BCS","13","405.65681","0","0","405.65681"
"BCS","BCS","14","415.12703","0","0","415.12703"
"BCS","BCS","15","424.62189","0","0","424.62189"
"BCS","BCS","16","435.41447","0","0","435.41447"
"BCS","BCS","17","442.57916","0","0","442.57916"
"BCS","BCS","18","440.8212","0","0","440.8212"
"BCS","BCS","19","432.23975","0","0","432.23975"
"BCS","BCS","20","420.13516","0","0","420.13516"
"BCS","BCS","21","431.76824","0","0","431.76824"
"BCS","BCS","22","436.86609","0","0","436.86609"
"BCS","BCS","23","439.11504","0","0","439.11504"
"BCS","BCS","24","432.91485","0","0","432.91485"
"SIN","CEN","1","4384.89711","0","0","4384.89711"
"SIN","CEN","2","4187.21741","0","0","4187.21741"
"SIN","CEN","3","3948.47976","0","0","3948.47976"
"SIN","CEN","4","3893.50831","0","0","3893.50831"
"SIN","CEN","5","3863.20138","0","0","3863.20138"
"SIN","CEN","6","3907.89928","0","0","3907.89928"
"SIN","CEN","7","3913.44253","0","0","3913.44253"
"SIN","CEN","8","3886.15149","0","0","3886.15149"
"SIN","CEN","9","3893.41724","0","0","3893.41724"
"SIN","CEN","10","4060.31212","0","0","4060.31212"
"SIN","CEN","11","4196.57701","0","0","4196.57701"
"SIN","CEN","12","4183.61505","0","0","4183.61505"
"SIN","CEN","13","4157.9798","0","0","4157.9798"
"SIN","CEN","14","4151.98482","0","0","4151.98482"
"SIN","CEN","15","4140.80279","0","0","4140.80279"
"SIN","CEN","16","4127.94175","0","0","4127.94175"
"SIN","CEN","17","4115.05605","0","0","4115.05605"
"SIN","CEN","18","4091.6645","0","0","4091.6645"
"SIN","CEN","19","4267.73504","0","0","4267.73504"
"SIN","CEN","20","4585.20537","0","0","4585.20537"
"SIN","CEN","21","4773.28868","0","0","4773.28868"
"SIN","CEN","22","4719.96211","0","0","4719.96211"
"SIN","CEN","23","4474.55203","0","0","4474.55203"
"SIN","CEN","24","4293.33261","0","0","4293.33261"
"SIN","NES","1","11511.75331","410","1","11920.75331"
"SIN","NES","2","11279.93818","410","1","11688.93818"
"SIN","NES","3","11244.54009","410","1","11653.54009"
"SIN","NES","4","11237.64186","411","1","11647.64186"
"SIN","NES","5","11345.99833","411","1","11755.99833"
"SIN","NES","6","11180.54437","411","1","11590.54437"
"SIN","NES","7","11163.87407","410","1","11572.87407"
"SIN","NES","8","11043.72378","410","1","11452.72378"
"SIN","NES","9","10988.25901","410","2","11396.25901"
"SIN","NES","10","11172.02437","320","1","11491.02437"
"SIN","NES","11","11105.56082","270","1","11374.56082"
"SIN","NES","12","11083.01855","196","2","11277.01855"
"SIN","NES","13","11119.57971","135","1","11253.57971"
"SIN","NES","14","11092.17084","96","0","11188.17084"
"SIN","NES","15","11054.59581","100","0","11154.59581"
"SIN","NES","16","11096.78919","100","0","11196.78919"
"SIN","NES","17","11221.41573","95","0","11316.41573"
