"Centro Nacional de Control de Energia"
"Estimacion de la Demanda Real del Sistema -Por Balance"
"Sistema Electrico Nacional"
"Reporte Diario"
"Fecha de Publicacion: 27/dic/2019"
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 27/dic/2019 12:50:01 hrs."
"Nota 1: Los acentos de este reporte se omiten intencionalmente por sistema."
"LIQUIDACION 4 (Dia de Operacion: 23/11/2018)"
"Sistema"," Area"," Hora"," Generacion (MWh)"," Flujo Real de Importacion (MWh)"," Flujo Real de Exportacion (MWh)"," Estimacion de Demanda por Balance (MWh) "
"BCA","BCA","1","1267.73332","186.73978","263.28894","1191.18416"
"BCA","BCA","2","1292.41069","164.49893","308.29346","1148.61616"
"BCA","BCA","3","1295.37639","150.48194","324.47317","1121.38516"
"BCA","BCA","4","1292.15133","125.8551","306.3027","1111.70373"
"BCA","BCA","5","1270.38596","167.99369","309.32529","1129.05436"
"BCA","BCA","6","1286.98356","175.07084","280.59019","1181.46421"
"BCA","BCA","7","1273.97157","200.49208","238.15547","1236.30818"
"BCA","BCA","8","1329.86339","159.62202","170.9783","1318.50711"
"BCA","BCA","9","1336.73009","164.83449","141.285","1360.27958"
"BCA","BCA","10","1312.22384","245.58431","175.40529","1382.40286"
"BCA","BCA","11","1339.40676","241.28129","170.67278","1410.01527"
"BCA","BCA","12","1350.95722","255.5481","175.76202","1430.7433"
"BCA","BCA","13","1359.49696","238.2522","170.9063","1426.84286"
"BCA","BCA","14","1427.75589","196.57949","191.55087","1432.78451"
"BCA","BCA","15","1435.66873","196.48443","203.63573","1428.51743"
"BCA","BCA","16","1517.45873","109.28584","208.67885","1418.06572"
"BCA","BCA","17","1502.29979","183.34483","254.80207","1430.84255"
"BCA","BCA","18","1495.6922","227.11331","217.81711","1504.9884"
"BCA","BCA","19","1501.09054","218.21315","225.12495","1494.17874"
"BCA","BCA","20","1499.31991","222.38877","249.77884","1471.92984"
"BCA","BCA","21","1470.17705","227.45482","258.64512","1438.98675"
"BCA","BCA","22","1417.80449","226.77115","262.45872","1382.11692"
"BCA","BCA","23","1322.96301","257.72081","264.03726","1316.64656"
"BCA","BCA","24","1234.11158","218.6106","215.7743","1236.94788"
