"Centro Nacional de Control de Energia"
"Estimacion de la Demanda Real del Sistema -Por Balance"
"Sistema Electrico Nacional"
"Reporte Diario"
"Fecha de Publicacion: 03/ene/2020"
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 03/ene/2020 12:50:01 hrs."
"Nota 1: Los acentos de este reporte se omiten intencionalmente por sistema."
"LIQUIDACION 4 (Dia de Operacion: 30/11/2018)"
"Sistema"," Area"," Hora"," Generacion (MWh)"," Flujo Real de Importacion (MWh)"," Flujo Real de Exportacion (MWh)"," Estimacion de Demanda por Balance (MWh) "
"BCA","BCA","1","1335.5065","103.84131","244.38119","1194.96662"
"BCA","BCA","2","1322.18407","156.23023","333.04761","1145.36669"
"BCA","BCA","3","1324.23306","121.74491","324.30176","1121.67621"
"BCA","BCA","4","1334.6357","91.96742","314.8679","1111.73522"
"BCA","BCA","5","1394.46386","159.83046","430.03299","1124.26133"
"BCA","BCA","6","1559.36081","58.84847","452.64417","1165.56511"
"BCA","BCA","7","1587.20881","51.57939","422.24452","1216.54368"
"BCA","BCA","8","1519.19421","24.06351","245.47574","1297.78198"
"BCA","BCA","9","1476.26837","106.01447","229.69351","1352.58933"
"BCA","BCA","10","1493.58797","131.68766","241.34858","1383.92705"
"BCA","BCA","11","1511.13614","140.42446","242.66268","1408.89792"
"BCA","BCA","12","1495.24777","123.49271","193.18011","1425.56037"
"BCA","BCA","13","1472.41395","100.69987","145.51933","1427.59449"
"BCA","BCA","14","1437.15985","87.12797","95.32533","1428.96249"
"BCA","BCA","15","1452.94966","69.55168","102.20829","1420.29305"
"BCA","BCA","16","1567.81983","107.74203","266.39946","1409.1624"
"BCA","BCA","17","1604.12121","156.04774","330.04844","1430.12051"
"BCA","BCA","18","1605.05643","120.05463","228.12024","1496.99082"
"BCA","BCA","19","1597.15792","147.15724","258.38134","1485.93382"
"BCA","BCA","20","1602.03677","148.6295","289.38476","1461.28151"
"BCA","BCA","21","1605.04764","129.82092","301.57147","1433.29709"
"BCA","BCA","22","1613.87407","73.84952","306.29464","1381.42895"
"BCA","BCA","23","1605.32122","100.01544","400.85212","1304.48454"
"BCA","BCA","24","1290.29655","159.86676","217.90252","1232.26079"
"BCS","BCS","1","234.88466","0","0","234.88466"
"BCS","BCS","2","226.13871","0","0","226.13871"
"BCS","BCS","3","219.65249","0","0","219.65249"
"BCS","BCS","4","215.55954","0","0","215.55954"
"BCS","BCS","5","215.39233","0","0","215.39233"
"BCS","BCS","6","222.3956","0","0","222.3956"
"BCS","BCS","7","231.64332","0","0","231.64332"
"BCS","BCS","8","241.26848","0","0","241.26848"
"BCS","BCS","9","256.58032","0","0","256.58032"
"BCS","BCS","10","270.11701","0","0","270.11701"
"BCS","BCS","11","276.20507","0","0","276.20507"
"BCS","BCS","12","283.22864","0","0","283.22864"
"BCS","BCS","13","289.69604","0","0","289.69604"
"BCS","BCS","14","293.57501","0","0","293.57501"
"BCS","BCS","15","295.25409","0","0","295.25409"
"BCS","BCS","16","296.4938","0","0","296.4938"
"BCS","BCS","17","294.03395","0","0","294.03395"
"BCS","BCS","18","297.90789","0","0","297.90789"
"BCS","BCS","19","309.05462","0","0","309.05462"
"BCS","BCS","20","304.16197","0","0","304.16197"
"BCS","BCS","21","294.65742","0","0","294.65742"
"BCS","BCS","22","283.89534","0","0","283.89534"
"BCS","BCS","23","266.99498","0","0","266.99498"
"BCS","BCS","24","247.54189","0","0","247.54189"
"SIN","CEN","1","3418.15141","0","0","3418.15141"
"SIN","CEN","2","3106.79382","0","0","3106.79382"
"SIN","CEN","3","2857.18339","0","0","2857.18339"
"SIN","CEN","4","2706.26224","0","0","2706.26224"
"SIN","CEN","5","2517.94237","0","0","2517.94237"
"SIN","CEN","6","2579.45732","0","0","2579.45732"
"SIN","CEN","7","3293.00283","0","0","3293.00283"
"SIN","CEN","8","3553.58279","0","0","3553.58279"
"SIN","CEN","9","3817.31725","0","0","3817.31725"
"SIN","CEN","10","3831.79099","0","0","3831.79099"
"SIN","CEN","11","3895.89233","0","0","3895.89233"
"SIN","CEN","12","3975.50716","0","0","3975.50716"
"SIN","CEN","13","3842.11311","0","0","3842.11311"
"SIN","CEN","14","3793.11763","0","0","3793.11763"
"SIN","CEN","15","3575.59451","0","0","3575.59451"
"SIN","CEN","16","3569.42363","0","0","3569.42363"
"SIN","CEN","17","3805.2955","0","0","3805.2955"
"SIN","CEN","18","3869.93138","0","0","3869.93138"
"SIN","CEN","19","4039.02706","0","0","4039.02706"
"SIN","CEN","20","4004.45251","0","0","4004.45251"
"SIN","CEN","21","3936.2549","0","0","3936.2549"
"SIN","CEN","22","3872.15762","0","0","3872.15762"
"SIN","CEN","23","3883.93068","0","0","3883.93068"
"SIN","CEN","24","3718.57789","0","0","3718.57789"
"SIN","NES","1","10223.61283","99","2","10320.61283"
"SIN","NES","2","10088.50415","72","1","10159.50415"
"SIN","NES","3","10062.56682","95","1","10156.56682"
"SIN","NES","4","10008.68656","72","1","10079.68656"
"SIN","NES","5","10085.13993","90","2","10173.13993"
"SIN","NES","6","9974.12084","20","1","9993.12084"
"SIN","NES","7","10273.3175","0","1","10272.3175"
"SIN","NES","8","10496.54732","0","1","10495.54732"
"SIN","NES","9","10467.02639","0","1","10466.02639"
"SIN","NES","10","10283.51878","0","1","10282.51878"
"SIN","NES","11","10525.29445","75","1","10599.29445"
"SIN","NES","12","10487.01944","75","1","10561.01944"
"SIN","NES","13","10659.20639","75","1","10733.20639"
"SIN","NES","14","10729.81702","0","1","10728.81702"
"SIN","NES","15","10651.31088","0","1","10650.31088"
"SIN","NES","16","10592.06567","0","1","10591.06567"
"SIN","NES","17","10552.50228","75","21","10606.50228"
"SIN","NES","18","10586.09065","0","1","10585.09065"
"SIN","NES","19","10700.99428","55","1","10754.99428"
"SIN","NES","20","10853.68162","155","8","11000.68162"
"SIN","NES","21","10982.52455","136","0","11118.52455"
"SIN","NES","22","10818.24724","131","0","10949.24724"
"SIN","NES","23","10490.47992","131","1","10620.47992"
"SIN","NES","24","9954.87602","109","0","10063.87602"
"SIN","NOR","1","2286.58421","0","0","2286.58421"
