"Centro Nacional de Control de Energia"
"Estimacion de la Demanda Real del Sistema -Por Balance"
"Sistema Electrico Nacional"
"Reporte Diario"
"Fecha de Publicacion: 29/jun/2019"
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 29/jun/2019 12:50:01 hrs."
"Nota 1: Los acentos de este reporte se omiten intencionalmente por sistema."
"LIQUIDACION 4 (Dia de Operacion: 21/05/2018)"
"Sistema"," Area"," Hora"," Generacion (MWh)"," Flujo Real de Importacion (MWh)"," Flujo Real de Exportacion (MWh)"," Estimacion de Demanda por Balance (MWh) "
"BCA","BCA","1","1348.87353","28.33962","9.62602","1367.58713"
"BCA","BCA","2","1284.37705","85.38613","64.52449","1305.23869"
"BCA","BCA","3","1238.56042","81.96685","60.42943","1260.09784"
"BCA","BCA","4","1209.43356","52.9612","28.08585","1234.30891"
"BCA","BCA","5","1208.57406","54.09035","35.28579","1227.37862"
"BCA","BCA","6","1228.04853","43.43944","40.7353","1230.75267"
"BCA","BCA","7","1266.08539","36.09272","4.22212","1297.95599"
"BCA","BCA","8","1403.35142","38.75928","0","1442.1107"
"BCA","BCA","9","1514.19085","81.08632","56.91073","1538.36644"
"BCA","BCA","10","1583.89238","118.37164","86.25253","1616.01149"
"BCA","BCA","11","1630.72922","88.57653","53.16758","1666.13817"
"BCA","BCA","12","1695.11441","98.41147","73.81734","1719.70854"
"BCA","BCA","13","1701.77216","99.31657","72.07064","1729.01809"
"BCA","BCA","14","1728.73817","106.0918","78.68035","1756.14962"
"BCA","BCA","15","1719.96116","105.47402","75.82253","1749.61265"
"BCA","BCA","16","1757.53578","143.61062","122.73112","1778.41528"
"BCA","BCA","17","1736.57302","131.06021","108.9885","1758.64473"
"BCA","BCA","18","1681.2545","109.69874","88.35783","1702.59541"
"BCA","BCA","19","1667.7196","87.62129","63.04005","1692.30084"
"BCA","BCA","20","1674.38561","92.14347","65.81141","1700.71767"
"BCA","BCA","21","1723.61323","99.41695","76.10972","1746.92046"
"BCA","BCA","22","1673.24658","79.92012","55.6446","1697.5221"
"BCA","BCA","23","1586.88177","58.77122","43.54169","1602.1113"
"BCA","BCA","24","1498.53637","44.5616","21.17327","1521.9247"
"BCS","BCS","1","266.02506","0","0","266.02506"
"BCS","BCS","2","251.35144","0","0","251.35144"
"BCS","BCS","3","240.60235","0","0","240.60235"
"BCS","BCS","4","232.55162","0","0","232.55162"
"BCS","BCS","5","227.59216","0","0","227.59216"
"BCS","BCS","6","229.74741","0","0","229.74741"
"BCS","BCS","7","232.58407","0","0","232.58407"
"BCS","BCS","8","236.09368","0","0","236.09368"
"BCS","BCS","9","252.35309","0","0","252.35309"
"BCS","BCS","10","269.16832","0","0","269.16832"
"BCS","BCS","11","282.75499","0","0","282.75499"
"BCS","BCS","12","295.18532","0","0","295.18532"
"BCS","BCS","13","303.40641","0","0","303.40641"
"BCS","BCS","14","312.21697","0","0","312.21697"
"BCS","BCS","15","318.03535","0","0","318.03535"
"BCS","BCS","16","323.79474","0","0","323.79474"
"BCS","BCS","17","331.74029","0","0","331.74029"
"BCS","BCS","18","331.86461","0","0","331.86461"
"BCS","BCS","19","322.1486","0","0","322.1486"
"BCS","BCS","20","309.51518","0","0","309.51518"
"BCS","BCS","21","321.1099","0","0","321.1099"
"BCS","BCS","22","322.00232","0","0","322.00232"
"BCS","BCS","23","307.85276","0","0","307.85276"
"BCS","BCS","24","284.54771","0","0","284.54771"
"SIN","CEN","1","4545.30373","0","0","4545.30373"
"SIN","CEN","2","4346.54461","0","0","4346.54461"
"SIN","CEN","3","4190.70368","0","0","4190.70368"
"SIN","CEN","4","4193.17393","0","0","4193.17393"
"SIN","CEN","5","4188.06076","0","0","4188.06076"
"SIN","CEN","6","4279.92822","0","0","4279.92822"
"SIN","CEN","7","4263.31677","0","0","4263.31677"
"SIN","CEN","8","4445.15975","0","0","4445.15975"
"SIN","CEN","9","4930.27612","0","0","4930.27612"
"SIN","CEN","10","5158.7767","0","0","5158.7767"
