"Centro Nacional de Control de Energia"
"Estimacion de la Demanda Real del Sistema -Por Balance"
"Sistema Electrico Nacional"
"Reporte Diario"
"Fecha de Publicacion: 10/sep/2019"
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 10/sep/2019 12:50:01 hrs."
"Nota 1: Los acentos de este reporte se omiten intencionalmente por sistema."
"LIQUIDACION 4 (Dia de Operacion: 01/08/2018)"
"Sistema"," Area"," Hora"," Generacion (MWh)"," Flujo Real de Importacion (MWh)"," Flujo Real de Exportacion (MWh)"," Estimacion de Demanda por Balance (MWh) "
"BCA","BCA","1","2144.74246","454.75399","360.3655","2239.13095"
"BCA","BCA","2","2029.08011","416.6699","308.41514","2137.33487"
"BCA","BCA","3","1952.28103","390.83958","275.34219","2067.77842"
"BCA","BCA","4","1893.1886","374.02567","248.24955","2018.96472"
"BCA","BCA","5","1880.69163","355.4787","242.48411","1993.68622"
"BCA","BCA","6","1867.2931","365.90309","252.544","1980.65219"
"BCA","BCA","7","1892.27885","369.80235","274.32753","1987.75367"
"BCA","BCA","8","2092.82586","340.01138","304.75631","2128.08093"
"BCA","BCA","9","2134.65384","452.12286","325.42097","2261.35573"
"BCA","BCA","10","2162.65243","578.12097","354.09273","2386.68067"
"BCA","BCA","11","2160.98018","664.28364","324.39587","2500.86795"
"BCA","BCA","12","2218.78941","709.91593","333.80705","2594.89829"
"BCA","BCA","13","2226.277","765.05117","386.12498","2605.20319"
"BCA","BCA","14","2266.77088","713.31186","326.95467","2653.12807"
"BCA","BCA","15","2277.36894","777.33521","372.76782","2681.93633"
"BCA","BCA","16","2281.82942","696.88167","302.70154","2676.00955"
"BCA","BCA","17","2190.85799","684.60462","282.25839","2593.20422"
"BCA","BCA","18","2178.06036","636.41134","271.01694","2543.45476"
"BCA","BCA","19","2180.54947","554.77209","239.17284","2496.14872"
"BCA","BCA","20","2206.34356","507.8164","245.44518","2468.71478"
"BCA","BCA","21","2176.70447","632.75207","274.76238","2534.69416"
"BCA","BCA","22","2153.91024","641.39894","298.98756","2496.32162"
"BCA","BCA","23","2146.18156","649.42733","349.74722","2445.86167"
"BCA","BCA","24","2137.30211","581.47547","362.26691","2356.51067"
"BCS","BCS","1","420.21863","0","0","420.21863"
"BCS","BCS","2","404.06374","0","0","404.06374"
"BCS","BCS","3","387.39048","0","0","387.39048"
"BCS","BCS","4","372.28078","0","0","372.28078"
"BCS","BCS","5","359.35478","0","0","359.35478"
"BCS","BCS","6","351.67324","0","0","351.67324"
"BCS","BCS","7","344.56872","0","0","344.56872"
"BCS","BCS","8","338.28664","0","0","338.28664"
"BCS","BCS","9","356.21484","0","0","356.21484"
"BCS","BCS","10","384.1436","0","0","384.1436"
"BCS","BCS","11","398.21629","0","0","398.21629"
"BCS","BCS","12","409.53773","0","0","409.53773"
"BCS","BCS","13","420.87918","0","0","420.87918"
"BCS","BCS","14","433.83067","0","0","433.83067"
"BCS","BCS","15","448.6724","0","0","448.6724"
"BCS","BCS","16","462.27309","0","0","462.27309"
"BCS","BCS","17","470.97734","0","0","470.97734"
"BCS","BCS","18","465.7915","0","0","465.7915"
"BCS","BCS","19","450.55749","0","0","450.55749"
"BCS","BCS","20","428.09031","0","0","428.09031"
"BCS","BCS","21","435.11705","0","0","435.11705"
"BCS","BCS","22","447.62432","0","0","447.62432"
"BCS","BCS","23","455.08218","0","0","455.08218"
"BCS","BCS","24","447.32017","0","0","447.32017"
"SIN","CEN","1","4015.7727","0","0","4015.7727"
"SIN","CEN","2","3979.68972","0","0","3979.68972"
"SIN","CEN","3","3996.97624","0","0","3996.97624"
