"Centro Nacional de Control de Energia"
"Estimacion de la Demanda Real del Sistema -Por Balance"
"Sistema Electrico Nacional"
"Reporte Diario"
"Fecha de Publicacion: 12/jul/2019"
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 12/jul/2019 12:50:01 hrs."
"Nota 1: Los acentos de este reporte se omiten intencionalmente por sistema."
"LIQUIDACION 4 (Dia de Operacion: 08/06/2018)"
"Sistema"," Area"," Hora"," Generacion (MWh)"," Flujo Real de Importacion (MWh)"," Flujo Real de Exportacion (MWh)"," Estimacion de Demanda por Balance (MWh) "
"BCA","BCA","1","1685.73605","215.7469","172.74891","1728.73404"
"BCA","BCA","2","1602.75994","192.70579","147.05253","1648.4132"
"BCA","BCA","3","1556.2554","183.60563","143.69059","1596.17044"
"BCA","BCA","4","1499.94198","224.75416","173.50073","1551.19541"
"BCA","BCA","5","1464.57713","228.83049","178.38756","1515.02006"
"BCA","BCA","6","1430.516","220.12919","165.51065","1485.13454"
"BCA","BCA","7","1464.74948","233.49784","180.78641","1517.46091"
"BCA","BCA","8","1579.28956","247.90527","199.43444","1627.76039"
"BCA","BCA","9","1682.74666","270.93145","222.58396","1731.09415"
"BCA","BCA","10","1751.82037","274.45721","213.9025","1812.37508"
"BCA","BCA","11","1777.71636","319.84836","189.88478","1907.67994"
"BCA","BCA","12","1943.44353","311.00287","256.55607","1997.89033"
"BCA","BCA","13","2015.34777","338.04082","287.26262","2066.12597"
"BCA","BCA","14","1945.96147","397.8971","254.82214","2089.03643"
"BCA","BCA","15","1880.55787","398.3386","192.76782","2086.12865"
"BCA","BCA","16","1940.27859","381.95179","202.32075","2119.90963"
"BCA","BCA","17","1979.13251","387.34437","238.75997","2127.71691"
"BCA","BCA","18","1958.74428","374.96991","246.24155","2087.47264"
"BCA","BCA","19","1965.85191","323.72164","192.14168","2097.43187"
"BCA","BCA","20","1954.35271","290.44364","169.91907","2074.87728"
"BCA","BCA","21","2002.68144","285.87178","169.63188","2118.92134"
"BCA","BCA","22","2092.5712","282.78792","277.56718","2097.79194"
"BCA","BCA","23","1975.10076","234.46078","194.42548","2015.13606"
"BCA","BCA","24","1880.01682","219.42755","174.49174","1924.95263"
"BCS","BCS","1","340.68863","0","0","340.68863"
"BCS","BCS","2","326.54481","0","0","326.54481"
"BCS","BCS","3","312.50092","0","0","312.50092"
"BCS","BCS","4","301.38936","0","0","301.38936"
"BCS","BCS","5","291.95016","0","0","291.95016"
"BCS","BCS","6","287.35495","0","0","287.35495"
"BCS","BCS","7","282.35251","0","0","282.35251"
"BCS","BCS","8","284.82654","0","0","284.82654"
"BCS","BCS","9","309.89772","0","0","309.89772"
"BCS","BCS","10","332.97636","0","0","332.97636"
"BCS","BCS","11","348.30841","0","0","348.30841"
"BCS","BCS","12","361.48914","0","0","361.48914"
"BCS","BCS","13","370.20507","0","0","370.20507"
"BCS","BCS","14","382.13862","0","0","382.13862"
"BCS","BCS","15","394.09747","0","0","394.09747"
