"Centro Nacional de Control de Energia"
"Estimacion de la Demanda Real del Sistema -Por Balance"
"Sistema Electrico Nacional"
"Reporte Diario"
"Fecha de Publicacion: 18/nov/2019"
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 18/nov/2019 12:50:01 hrs."
"Nota 1: Los acentos de este reporte se omiten intencionalmente por sistema."
"LIQUIDACION 4 (Dia de Operacion: 08/10/2018)"
"Sistema"," Area"," Hora"," Generacion (MWh)"," Flujo Real de Importacion (MWh)"," Flujo Real de Exportacion (MWh)"," Estimacion de Demanda por Balance (MWh) "
"BCA","BCA","1","1202.06953","125.3986","86.65746","1240.81067"
"BCA","BCA","2","1204.916","140.10315","142.19771","1202.82144"
"BCA","BCA","3","1202.64815","159.18818","193.21083","1168.6255"
"BCA","BCA","4","1194.61156","157.70649","207.75243","1144.56562"
"BCA","BCA","5","1206.35574","152.75439","193.082","1166.02813"
"BCA","BCA","6","1216.91046","151.89961","162.59326","1206.21681"
"BCA","BCA","7","1279.51943","148.71673","108.26832","1319.96784"
"BCA","BCA","8","1386.79465","196.77668","160.88884","1422.68249"
"BCA","BCA","9","1438.39678","191.88838","137.87023","1492.41493"
"BCA","BCA","10","1493.87748","185.12967","128.77451","1550.23264"
"BCA","BCA","11","1554.17021","193.38146","136.7033","1610.84837"
"BCA","BCA","12","1587.07859","187.36719","141.57423","1632.87155"
"BCA","BCA","13","1545.31031","181.43517","126.1849","1600.56058"
"BCA","BCA","14","1576.05037","173.10501","117.25161","1631.90377"
"BCA","BCA","15","1586.7977","172.04531","119.01304","1639.82997"
"BCA","BCA","16","1599.66505","185.73095","134.52312","1650.87288"
"BCA","BCA","17","1582.55951","189.99945","142.2925","1630.26646"
"BCA","BCA","18","1554.81114","201.16061","172.83969","1583.13206"
"BCA","BCA","19","1594.3197","221.03748","195.10183","1620.25535"
"BCA","BCA","20","1635.64627","157.33587","111.41084","1681.5713"
"BCA","BCA","21","1630.51087","147.90306","120.14596","1658.26797"
"BCA","BCA","22","1537.74989","192.325","133.5584","1596.51649"
"BCA","BCA","23","1507.09848","184.03211","136.77763","1554.35296"
"BCA","BCA","24","1467.37996","170.83114","129.98522","1508.22588"
"BCS","BCS","1","324.4399","0","0","324.4399"
"BCS","BCS","2","307.35366","0","0","307.35366"
"BCS","BCS","3","292.80885","0","0","292.80885"
"BCS","BCS","4","282.10186","0","0","282.10186"
"BCS","BCS","5","272.93832","0","0","272.93832"
"BCS","BCS","6","272.76152","0","0","272.76152"
"BCS","BCS","7","274.83614","0","0","274.83614"
"BCS","BCS","8","276.85038","0","0","276.85038"
"BCS","BCS","9","293.47686","0","0","293.47686"
"BCS","BCS","10","313.71572","0","0","313.71572"
"BCS","BCS","11","326.45849","0","0","326.45849"
"BCS","BCS","12","335.98392","0","0","335.98392"
"BCS","BCS","13","341.27272","0","0","341.27272"
"BCS","BCS","14","347.36434","0","0","347.36434"
"BCS","BCS","15","352.83824","0","0","352.83824"
"BCS","BCS","16","359.78375","0","0","359.78375"
"BCS","BCS","17","361.54412","0","0","361.54412"
"BCS","BCS","18","356.38348","0","0","356.38348"
"BCS","BCS","19","340.72794","0","0","340.72794"
"BCS","BCS","20","347.62315","0","0","347.62315"
"BCS","BCS","21","352.99107","0","0","352.99107"
"BCS","BCS","22","349.71246","0","0","349.71246"
"BCS","BCS","23","338.31729","0","0","338.31729"
"BCS","BCS","24","317.13402","0","0","317.13402"
"SIN","CEN","1","3060.65189","0","0","3060.65189"
"SIN","CEN","2","2516.75398","0","0","2516.75398"
"SIN","CEN","3","2101.58128","0","0","2101.58128"
"SIN","CEN","4","2035.40905","0","0","2035.40905"
"SIN","CEN","5","2024.74469","0","0","2024.74469"
