"Centro Nacional de Control de Energia"
"Estimacion de la Demanda Real del Sistema -Por Balance"
"Sistema Electrico Nacional"
"Reporte Diario"
"Fecha de Publicacion: 18/oct/2019"
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 18/oct/2019 12:50:01 hrs."
"Nota 1: Los acentos de este reporte se omiten intencionalmente por sistema."
"LIQUIDACION 4 (Dia de Operacion: 12/09/2018)"
"Sistema"," Area"," Hora"," Generacion (MWh)"," Flujo Real de Importacion (MWh)"," Flujo Real de Exportacion (MWh)"," Estimacion de Demanda por Balance (MWh) "
"BCA","BCA","1","1871.63421","119.73091","66.05723","1925.30789"
"BCA","BCA","2","1783.28789","135.01664","89.1521","1829.15243"
"BCA","BCA","3","1706.35306","128.1545","86.81399","1747.69357"
"BCA","BCA","4","1654.22641","123.77492","89.10593","1688.8954"
"BCA","BCA","5","1618.23263","127.90617","85.87343","1660.26537"
"BCA","BCA","6","1652.37218","152.5947","149.2527","1655.71418"
"BCA","BCA","7","1661.08335","179.63645","166.41879","1674.30101"
"BCA","BCA","8","1702.55252","183.26117","120.21395","1765.59974"
"BCA","BCA","9","1799.54314","165.60588","94.43458","1870.71444"
"BCA","BCA","10","1864.57147","177.18838","78.80103","1962.95882"
"BCA","BCA","11","1979.25276","209.54744","115.26749","2073.53271"
"BCA","BCA","12","2054.70097","230.75805","99.66028","2185.79874"
"BCA","BCA","13","2103.99107","257.5256","85.1871","2276.32957"
"BCA","BCA","14","2131.49127","258.42347","54.75056","2335.16418"
"BCA","BCA","15","2140.20256","230.17158","17.06342","2353.31072"
"BCA","BCA","16","2171.45234","250.82487","14.97158","2407.30563"
"BCA","BCA","17","2179.37512","275.08711","47.45927","2407.00296"
"BCA","BCA","18","2183.40869","192.75749","28.44818","2347.718"
"BCA","BCA","19","2176.16151","134.15341","12.81292","2297.502"
"BCA","BCA","20","2204.88243","216.93394","39.43266","2382.38371"
"BCA","BCA","21","2192.66267","214.72131","42.67669","2364.70729"
"BCA","BCA","22","2161.34893","160.23975","37.76029","2283.82839"
"BCA","BCA","23","2060.17421","157.11139","58.28044","2159.00516"
"BCA","BCA","24","1981.41589","138.47498","86.78621","2033.10466"
"BCS","BCS","1","394.499","0","0","394.499"
"BCS","BCS","2","377.95667","0","0","377.95667"
"BCS","BCS","3","361.43453","0","0","361.43453"
"BCS","BCS","4","346.61276","0","0","346.61276"
"BCS","BCS","5","334.33492","0","0","334.33492"
"BCS","BCS","6","326.8106","0","0","326.8106"
"BCS","BCS","7","319.73876","0","0","319.73876"
"BCS","BCS","8","318.14684","0","0","318.14684"
"BCS","BCS","9","338.86874","0","0","338.86874"
"BCS","BCS","10","355.68218","0","0","355.68218"
"BCS","BCS","11","368.78826","0","0","368.78826"
"BCS","BCS","12","380.0448","0","0","380.0448"
"BCS","BCS","13","391.54146","0","0","391.54146"
"BCS","BCS","14","405.14796","0","0","405.14796"
"BCS","BCS","15","420.76124","0","0","420.76124"
"BCS","BCS","16","438.57374","0","0","438.57374"
"BCS","BCS","17","448.33443","0","0","448.33443"
"BCS","BCS","18","441.83362","0","0","441.83362"
"BCS","BCS","19","420.40879","0","0","420.40879"
"BCS","BCS","20","412.74019","0","0","412.74019"
"BCS","BCS","21","428.00369","0","0","428.00369"
"BCS","BCS","22","435.5911","0","0","435.5911"
"BCS","BCS","23","433.90846","0","0","433.90846"
"BCS","BCS","24","417.3354","0","0","417.3354"
"SIN","CEN","1","4503.71495","0","0","4503.71495"
"SIN","CEN","2","4254.49498","0","0","4254.49498"
"SIN","CEN","3","4113.1836","0","0","4113.1836"
"SIN","CEN","4","3896.33256","0","0","3896.33256"
"SIN","CEN","5","3747.00362","0","0","3747.00362"
"SIN","CEN","6","4013.51488","0","0","4013.51488"
"SIN","CEN","7","4211.06826","0","0","4211.06826"
"SIN","CEN","8","4405.13427","0","0","4405.13427"
"SIN","CEN","9","4486.01202","0","0","4486.01202"
"SIN","CEN","10","4547.78096","0","0","4547.78096"
"SIN","CEN","11","4478.08724","0","0","4478.08724"
"SIN","CEN","12","4579.33569","0","0","4579.33569"
"SIN","CEN","13","4598.43303","0","0","4598.43303"
"SIN","CEN","14","5140.51845","0","0","5140.51845"
"SIN","CEN","15","5451.70422","0","0","5451.70422"
"SIN","CEN","16","5465.22267","0","0","5465.22267"
"SIN","CEN","17","4995.79825","0","0","4995.79825"
"SIN","CEN","18","4974.85964","0","0","4974.85964"
"SIN","CEN","19","4991.3255","0","0","4991.3255"
"SIN","CEN","20","5204.25215","0","0","5204.25215"
"SIN","CEN","21","5479.77042","0","0","5479.77042"
"SIN","CEN","22","5208.1861","0","0","5208.1861"
"SIN","CEN","23","5092.11471","0","0","5092.11471"
"SIN","CEN","24","4902.34997","0","0","4902.34997"
