"SIN","NTE","3","3214.05495","0","3214.05495"
"SIN","NTE","4","3193.32565","0","3193.32565"
"SIN","NTE","5","3190.79596","0","3190.79596"
"SIN","NTE","6","3196.11009","0","3196.11009"
"SIN","NTE","7","3195.54878","0","3195.54878"
"SIN","NTE","8","3200.76018","0","3200.76018"
"SIN","NTE","9","3230.48588","0","3230.48588"
"SIN","NTE","10","3267.34074","0","3267.34074"
"SIN","NTE","11","3221.91","0","3221.91"
"SIN","NTE","12","3102.41059","0","3102.41059"
"SIN","NTE","13","3167.85777","0","3167.85777"
"SIN","NTE","14","3248.99768","0","3248.99768"
"SIN","NTE","15","3330.0631","0","3330.0631"
"SIN","NTE","16","3531.54816","0","3531.54816"
"SIN","NTE","17","3514.60346","0","3514.60346"
"SIN","NTE","18","3470.66998","0","3470.66998"
"SIN","NTE","19","3409.00859","0","3409.00859"
"SIN","NTE","20","3247.08648","0","3247.08648"
"SIN","NTE","21","3202.67815","0","3202.67815"
"SIN","NTE","22","3210.30908","0","3210.30908"
"SIN","NTE","23","3232.25365","0","3232.25365"
"SIN","NTE","24","3226.93227","0","3226.93227"
"SIN","OCC","1","7219.35198","0","7219.35198"
"SIN","OCC","2","6478.88321","0","6478.88321"
"SIN","OCC","3","6109.60417","0","6109.60417"
"SIN","OCC","4","5518.54306","0","5518.54306"
"SIN","OCC","5","5406.56293","0","5406.56293"
"SIN","OCC","6","5515.78081","0","5515.78081"
"SIN","OCC","7","5444.57563","0","5444.57563"
"SIN","OCC","8","5575.68031","0","5575.68031"
"SIN","OCC","9","5736.53201","0","5736.53201"
"SIN","OCC","10","6100.72613","0","6100.72613"
"SIN","OCC","11","6184.45649","0","6184.45649"
"SIN","OCC","12","6629.25619","0","6629.25619"
"SIN","OCC","13","7017.67302","0","7017.67302"
"SIN","OCC","14","7179.11077","0","7179.11077"
"SIN","OCC","15","7426.69891","0","7426.69891"
"SIN","OCC","16","7171.97353","0","7171.97353"
"SIN","OCC","17","6804.36819","0","6804.36819"
"SIN","OCC","18","7145.1309","0","7145.1309"
"SIN","OCC","19","6843.29871","0","6843.29871"
"SIN","OCC","20","6694.6906","0","6694.6906"
"SIN","OCC","21","6528.63686","0","6528.63686"
"SIN","OCC","22","6753.15105","0","6753.15105"
"SIN","OCC","23","7058.91538","0","7058.91538"
"SIN","OCC","24","6849.56616","0","6849.56616"
"SIN","ORI","1","7977.51687217658","120","7857.51687217658"
"SIN","ORI","2","7471.84221843442","120","7351.84221843442"
"SIN","ORI","3","7234.68138105072","120","7114.68138105072"
"SIN","ORI","4","7220.26159292074","120","7100.26159292074"
"SIN","ORI","5","7215.02959862016","120","7095.02959862016"
"SIN","ORI","6","7203.44461411784","120","7083.44461411784"
"SIN","ORI","7","7947.95039159612","121.787051","7826.16334059612"
"SIN","ORI","8","8270.453473160885257","120","8150.453473160885257"
"SIN","ORI","9","9041.35255956086","120","8921.35255956086"
"SIN","ORI","10","9654.0554215729","128.38871","9525.6667115729"
"SIN","ORI","11","9927.44709701668","120","9807.44709701668"
"SIN","ORI","12","9971.81710154082","120","9851.81710154082"
"SIN","ORI","13","9696.00593990898","123.502275","9572.50366490898"
"SIN","ORI","14","9899.25779670672","120","9779.25779670672"
"SIN","ORI","15","9666.1903475715","159.348486","9506.8418615715"
"SIN","ORI","16","9530.9673085542","120.032074999999999","9410.935233554200001"
"SIN","ORI","17","9380.23900329358","120","9260.23900329358"
"SIN","ORI","18","8833.81484145532","124.995582","8708.81925945532"
"SIN","ORI","19","8454.48964171058","120","8334.48964171058"
"SIN","ORI","20","8568.3691273246","125.451301","8442.9178263246"
"SIN","ORI","21","8739.54097740978","120","8619.54097740978"
"SIN","ORI","22","9044.51075506122","120","8924.51075506122"
"SIN","ORI","23","8691.41304712628","120","8571.41304712628"
"SIN","ORI","24","8380.33064755354","122.953071","8257.37757655354"
"SIN","PEN","1","565.604625386","19.601322754","546.003302632"
"SIN","PEN","2","567.788581125","36.093950195","531.69463093"
"SIN","PEN","3","568.137187102","35.756865722","532.38032138"
"SIN","PEN","4","567.462861229","33.785494385","533.677366844"
"SIN","PEN","5","568.284203108","31.266748291","537.017454817"
"SIN","PEN","6","566.828409806","31.198041016","535.63036879"
"SIN","PEN","7","566.283473957","27.576664796","538.706809161"
"SIN","PEN","8","575.956374893","28.746671631","547.209703262"
"SIN","PEN","9","581.00902399","28.197988525","552.811035465"
"SIN","PEN","10","597.851362333","31.520827882","566.330534451"
"SIN","PEN","11","592.639660814","34.398176028","558.241484786"
"SIN","PEN","12","592.096398937","36.606243409","555.490155528"
"SIN","PEN","13","592.071199721","38.081400147","553.989799574"
"SIN","PEN","14","585.642106077","36.434477782","549.207628295"
"SIN","PEN","15","587.19934446","24.41429468","562.78504978"
"SIN","PEN","16","596.691223277","5.867622833","590.823600444"
"SIN","PEN","17","704.528467223","2.656874512","701.871592711"
"SIN","PEN","18","703.087180726","0.826019337","702.261161389"
"SIN","PEN","19","698.845289068","10.957634185","687.887654883"
"SIN","PEN","20","698.932478891","16.745069396","682.187409495"
"SIN","PEN","21","701.790794005","4.98707751","696.803716495"
"SIN","PEN","22","743.845835939","1.860064387","741.985771552"
"SIN","PEN","23","594.46421496","1.46745759","592.99675737"
"SIN","PEN","24","545.961352014","0.509067672","545.452284342"
