"Centro Nacional de Control de Energia"
"Estimacion de la Demanda Real del Sistema -Por Balance"
"Sistema Electrico Nacional"
"Reporte Diario"
"Fecha de Publicacion: 15/nov/2019"
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 15/nov/2019 12:50:01 hrs."
"Nota 1: Los acentos de este reporte se omiten intencionalmente por sistema."
"LIQUIDACION 4 (Dia de Operacion: 05/10/2018)"
"Sistema"," Area"," Hora"," Generacion (MWh)"," Flujo Real de Importacion (MWh)"," Flujo Real de Exportacion (MWh)"," Estimacion de Demanda por Balance (MWh) "
"BCA","BCA","1","1522.54969","143.93239","99.00022","1567.48186"
"BCA","BCA","2","1479.47603","128.7226","99.19025","1509.00838"
"BCA","BCA","3","1410.43541","104.11659","69.79782","1444.75418"
"BCA","BCA","4","1409.25755","104.22621","77.37914","1436.10462"
"BCA","BCA","5","1394.38105","120.1147","98.93386","1415.56189"
"BCA","BCA","6","1394.66283","115.66121","86.67117","1423.65287"
"BCA","BCA","7","1456.45224","147.18157","124.73258","1478.90123"
"BCA","BCA","8","1504.22333","159.70955","122.70632","1541.22656"
"BCA","BCA","9","1528.66012","149.66982","89.24289","1589.08705"
"BCA","BCA","10","1575.979","144.80627","87.43192","1633.35335"
"BCA","BCA","11","1660.58163","118.68127","64.12411","1715.13879"
"BCA","BCA","12","1699.58192","122.68786","63.98353","1758.28625"
"BCA","BCA","13","1733.62558","109.14467","50.00527","1792.76498"
"BCA","BCA","14","1725.02783","92.8729","40.99903","1776.9017"
"BCA","BCA","15","1688.05485","104.19693","44.12618","1748.1256"
"BCA","BCA","16","1707.92233","105.7366","55.90305","1757.75588"
"BCA","BCA","17","1704.95155","116.8281","83.41763","1738.36202"
"BCA","BCA","18","1653.44281","127.5748","106.64482","1674.37279"
"BCA","BCA","19","1677.64708","156.47242","110.55863","1723.56087"
"BCA","BCA","20","1785.40086","116.50285","65.62313","1836.28058"
"BCA","BCA","21","1776.94348","115.34592","81.18027","1811.10913"
"BCA","BCA","22","1695.70003","135.5405","73.69943","1757.5411"
"BCA","BCA","23","1657.03893","114.53295","72.91743","1698.65445"
"BCA","BCA","24","1593.41368","103.00708","88.27255","1608.14821"
"BCS","BCS","1","392.53379","0","0","392.53379"
"BCS","BCS","2","371.72554","0","0","371.72554"
"BCS","BCS","3","354.44686","0","0","354.44686"
"BCS","BCS","4","341.09187","0","0","341.09187"
"BCS","BCS","5","327.43878","0","0","327.43878"
"BCS","BCS","6","320.9134","0","0","320.9134"
"BCS","BCS","7","317.20378","0","0","317.20378"
"BCS","BCS","8","314.79798","0","0","314.79798"
"BCS","BCS","9","338.10086","0","0","338.10086"
"BCS","BCS","10","362.88061","0","0","362.88061"
"BCS","BCS","11","380.06125","0","0","380.06125"
"BCS","BCS","12","393.65191","0","0","393.65191"
"BCS","BCS","13","403.01239","0","0","403.01239"
"BCS","BCS","14","413.09028","0","0","413.09028"
"BCS","BCS","15","428.11188","0","0","428.11188"
"BCS","BCS","16","442.73284","0","0","442.73284"
"BCS","BCS","17","448.53873","0","0","448.53873"
"BCS","BCS","18","441.00855","0","0","441.00855"
"BCS","BCS","19","421.20843","0","0","421.20843"
"BCS","BCS","20","423.77462","0","0","423.77462"
"BCS","BCS","21","433.82815","0","0","433.82815"
