"Centro Nacional de Control de Energia"
"Estimacion de la Demanda Real del Sistema -Por Balance"
"Sistema Electrico Nacional"
"Reporte Diario"
"Fecha de Publicacion: 31/mar/2019"
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 31/mar/2019 12:35:01 hrs."
"Nota 1: Los acentos de este reporte se omiten intencionalmente por sistema."
"LIQUIDACION 2 (Dia de Operacion: 09/12/2018)"
"Sistema"," Area"," Hora"," Generacion (MWh)"," Flujo Real de Importacion (MWh)"," Flujo Real de Exportacion (MWh)"," Estimacion de Demanda por Balance (MWh) "
"BCA","BCA","1","1238.13872","128.41004","231.08376","1135.465"
"BCA","BCA","2","1139.70043","144.24181","196.51283","1087.42941"
"BCA","BCA","3","1050.50698","162.78683","156.93474","1056.35907"
"BCA","BCA","4","1081.86994","198.83105","240.59482","1040.10617"
"BCA","BCA","5","1083.03088","182.37843","239.54211","1025.8672"
"BCA","BCA","6","1168.42998","52.77086","174.73564","1046.4652"
"BCA","BCA","7","1212.40286","34.9036","219.68759","1027.61887"
"BCA","BCA","8","1308.53378","131.17798","387.96169","1051.75007"
"BCA","BCA","9","1273.40824","93.33309","275.33297","1091.40836"
"BCA","BCA","10","1172.96502","88.01658","132.44251","1128.53909"
"BCA","BCA","11","1166.19275","47.97353","78.96765","1135.19863"
"BCA","BCA","12","1186.72424","11.81969","40.80521","1157.73872"
"BCA","BCA","13","1196.08535","7.79513","47.52464","1156.35584"
"BCA","BCA","14","1194.93171","34.48573","89.27825","1140.13919"
"BCA","BCA","15","1283.0069","37.11727","176.70732","1143.41685"
"BCA","BCA","16","1380.08226","11.05182","226.56224","1164.57184"
"BCA","BCA","17","1481.66163","29.16051","270.54426","1240.27788"
"BCA","BCA","18","1456.38851","76.07998","187.45083","1345.01766"
"BCA","BCA","19","1444.65779","277.45883","366.36464","1355.75198"
"BCA","BCA","20","1446.42932","277.25285","362.53584","1361.14633"
"BCA","BCA","21","1404.39485","30.59379","100.25004","1334.7386"
"BCA","BCA","22","1393.5287","11.01438","119.96184","1284.58124"
"BCA","BCA","23","1363.87374","17.179","158.45005","1222.60269"
"BCA","BCA","24","1356.9744","22.3612","240.57244","1138.76316"
"BCS","BCS","1","218.35661","0","0","218.35661"
"BCS","BCS","2","209.71441","0","0","209.71441"
"BCS","BCS","3","202.70078","0","0","202.70078"
"BCS","BCS","4","198.54726","0","0","198.54726"
"BCS","BCS","5","197.22359","0","0","197.22359"
"BCS","BCS","6","198.72296","0","0","198.72296"
"BCS","BCS","7","202.64608","0","0","202.64608"
"BCS","BCS","8","207.62772","0","0","207.62772"
"BCS","BCS","9","221.58294","0","0","221.58294"
"BCS","BCS","10","233.05131","0","0","233.05131"
"BCS","BCS","11","241.27652","0","0","241.27652"
"BCS","BCS","12","246.58879","0","0","246.58879"
"BCS","BCS","13","249.02672","0","0","249.02672"
"BCS","BCS","14","250.98734","0","0","250.98734"
"BCS","BCS","15","252.32898","0","0","252.32898"
"BCS","BCS","16","253.04569","0","0","253.04569"
"BCS","BCS","17","249.80384","0","0","249.80384"
"BCS","BCS","18","258.72301","0","0","258.72301"
"BCS","BCS","19","277.5918","0","0","277.5918"
"BCS","BCS","20","275.3229","0","0","275.3229"
"BCS","BCS","21","269.25873","0","0","269.25873"
"BCS","BCS","22","258.18602","0","0","258.18602"
"BCS","BCS","23","242.47376","0","0","242.47376"
"BCS","BCS","24","222.51047","0","0","222.51047"
"SIN","CEN","1","2796.8788","0","0","2796.8788"
"SIN","CEN","2","2041.08071","0","0","2041.08071"
"SIN","CEN","3","1812.73034","0","0","1812.73034"
"SIN","CEN","4","1803.47993","0","0","1803.47993"
"SIN","CEN","5","1811.65118","0","0","1811.65118"
"SIN","CEN","6","1805.66882","0","0","1805.66882"
"SIN","CEN","7","1802.61231","0","0","1802.61231"
"SIN","CEN","8","1822.48865","0","0","1822.48865"
"SIN","CEN","9","1826.99847","0","0","1826.99847"
"SIN","CEN","10","2036.91003","0","0","2036.91003"
"SIN","CEN","11","2147.25414","0","0","2147.25414"
"SIN","CEN","12","2166.2581","0","0","2166.2581"
"SIN","CEN","13","2104.87569","0","0","2104.87569"
"SIN","CEN","14","2097.56494","0","0","2097.56494"
"SIN","CEN","15","2091.57856","0","0","2091.57856"
"SIN","CEN","16","2077.67565","0","0","2077.67565"
"SIN","CEN","17","2076.14606","0","0","2076.14606"
"SIN","CEN","18","3217.17369","0","0","3217.17369"
"SIN","CEN","19","4109.064","0","0","4109.064"
"SIN","CEN","20","4351.76907","0","0","4351.76907"
