"Centro Nacional de Control de Energia"
"Estimacion de la Demanda Real del Sistema -Por Balance"
"Sistema Electrico Nacional"
"Reporte Diario"
"Fecha de Publicacion: 29/mar/2019"
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 29/mar/2019 12:35:01 hrs."
"Nota 1: Los acentos de este reporte se omiten intencionalmente por sistema."
"LIQUIDACION 2 (Dia de Operacion: 07/12/2018)"
"Sistema"," Area"," Hora"," Generacion (MWh)"," Flujo Real de Importacion (MWh)"," Flujo Real de Exportacion (MWh)"," Estimacion de Demanda por Balance (MWh) "
"BCA","BCA","1","1320.98545","133.22165","231.21188","1222.99522"
"BCA","BCA","2","1282.89489","147.75061","248.69467","1181.95083"
"BCA","BCA","3","1279.35649","133.97501","261.17612","1152.15538"
"BCA","BCA","4","1274.0546","171.73242","307.41919","1138.36783"
"BCA","BCA","5","1291.25481","119.51729","259.58248","1151.18962"
"BCA","BCA","6","1434.59053","59.87533","306.08987","1188.37599"
"BCA","BCA","7","1470.65844","25.48041","248.84531","1247.29354"
"BCA","BCA","8","1455.53066","51.22253","202.83021","1303.92298"
"BCA","BCA","9","1471.91095","91.85768","203.47132","1360.29731"
"BCA","BCA","10","1395.91888","130.48769","142.27359","1384.13298"
"BCA","BCA","11","1403.74137","155.3064","150.54377","1408.504"
"BCA","BCA","12","1412.21232","149.88556","142.77713","1419.32075"
"BCA","BCA","13","1409.43548","131.91555","126.48663","1414.8644"
"BCA","BCA","14","1410.68688","133.58757","130.00717","1414.26728"
"BCA","BCA","15","1418.8758","80.16861","85.17761","1413.8668"
"BCA","BCA","16","1425.29204","77.1305","99.10646","1403.31608"
"BCA","BCA","17","1369.97994","186.76765","136.77293","1419.97466"
"BCA","BCA","18","1444.28583","182.27048","122.69505","1503.86126"
"BCA","BCA","19","1522.27153","42.17705","60.36598","1504.0826"
"BCA","BCA","20","1543.14499","10.14745","66.9319","1486.36054"
"BCA","BCA","21","1527.17073","6.73642","69.91825","1463.9889"
"BCA","BCA","22","1496.41472","7.8653","87","1417.28002"
"BCA","BCA","23","1412.56701","31.7499","97.0527","1347.26421"
"BCA","BCA","24","1354.11353","41.65378","124.16971","1271.5976"
"BCS","BCS","1","233.11302","0","0","233.11302"
"BCS","BCS","2","225.7763","0","0","225.7763"
"BCS","BCS","3","220.51874","0","0","220.51874"
"BCS","BCS","4","217.51137","0","0","217.51137"
"BCS","BCS","5","215.31493","0","0","215.31493"
"BCS","BCS","6","222.60369","0","0","222.60369"
"BCS","BCS","7","236.97964","0","0","236.97964"
"BCS","BCS","8","242.54325","0","0","242.54325"
"BCS","BCS","9","251.0651","0","0","251.0651"
"BCS","BCS","10","266.55773","0","0","266.55773"
"BCS","BCS","11","276.1145","0","0","276.1145"
"BCS","BCS","12","282.91057","0","0","282.91057"
"BCS","BCS","13","284.91205","0","0","284.91205"
"BCS","BCS","14","284.91849","0","0","284.91849"
"BCS","BCS","15","283.66991","0","0","283.66991"
"BCS","BCS","16","284.37235","0","0","284.37235"
"BCS","BCS","17","280.89185","0","0","280.89185"
"BCS","BCS","18","286.14285","0","0","286.14285"
"BCS","BCS","19","302.33681","0","0","302.33681"
"BCS","BCS","20","296.05764","0","0","296.05764"
"BCS","BCS","21","286.98743","0","0","286.98743"
"BCS","BCS","22","274.58977","0","0","274.58977"
"BCS","BCS","23","256.78993","0","0","256.78993"
"BCS","BCS","24","237.59192","0","0","237.59192"
"SIN","CEN","1","2496.91716","0","0","2496.91716"
"SIN","CEN","2","2356.70554","0","0","2356.70554"
"SIN","CEN","3","2100.31189","0","0","2100.31189"
"SIN","CEN","4","2037.05218","0","0","2037.05218"
"SIN","CEN","5","2028.2588","0","0","2028.2588"
"SIN","CEN","6","2128.42156","0","0","2128.42156"
"SIN","CEN","7","3195.5276","0","0","3195.5276"
