"Centro Nacional de Control de Energia"
"Estimacion de la Demanda Real del Sistema -Por Balance"
"Sistema Electrico Nacional"
"Reporte Diario"
"Fecha de Publicacion: 14/may/2019"
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 14/may/2019 12:50:01 hrs."
"Nota 1: Los acentos de este reporte se omiten intencionalmente por sistema."
"LIQUIDACION 4 (Dia de Operacion: 01/04/2018)"
"Sistema"," Area"," Hora"," Generacion (MWh)"," Flujo Real de Importacion (MWh)"," Flujo Real de Exportacion (MWh)"," Estimacion de Demanda por Balance (MWh) "
"BCA","BCA","1","1074.33297","115.36768","128.81899","1060.88166"
"BCA","BCA","2","1025.69396","170.06802","181.08055","1014.68143"
"BCA","BCA","3","995.84051","168.79607","181.19256","983.44402"
"BCA","BCA","4","981.40313","168.3271","183.37781","966.35242"
"BCA","BCA","5","1015.5834","194.42643","256.39398","953.61585"
"BCA","BCA","6","1026.76463","177.43773","255.86586","948.3365"
"BCA","BCA","7","1074.97163","118.22235","256.53902","936.65496"
"BCA","BCA","8","1046.86257","100.31555","210.94807","936.23005"
"BCA","BCA","9","1053.89448","48.52421","123.1611","979.25759"
"BCA","BCA","10","1052.78997","9.25948","39.20208","1022.84737"
"BCA","BCA","11","1126.11262","67.01766","132.64718","1060.4831"
"BCA","BCA","12","1110.22181","46.3384","68.74797","1087.81224"
"BCA","BCA","13","1101.79562","51.43855","49.9502","1103.28397"
"BCA","BCA","14","1112.94673","65.13255","62.47455","1115.60473"
"BCA","BCA","15","1115.26428","66.34553","57.02909","1124.58072"
"BCA","BCA","16","1116.25656","73.88117","61.93881","1128.19892"
"BCA","BCA","17","1121.30385","78.13295","68.84185","1130.59495"
"BCA","BCA","18","1134.4003","66.07392","70.99697","1129.47725"
"BCA","BCA","19","1131.32255","50.76706","45.11231","1136.9773"
"BCA","BCA","20","1235.90504","46.64323","39.1414","1243.40687"
"BCA","BCA","21","1281.57601","53.41555","46.96361","1288.02795"
"BCA","BCA","22","1246.62117","54.04829","40.95958","1259.70988"
"BCA","BCA","23","1186.84998","44.21681","36.88321","1194.18358"
"BCA","BCA","24","1122.58187","63.52209","66.86987","1119.23409"
"BCS","BCS","1","215.06154","0","0","215.06154"
"BCS","BCS","2","206.11559","0","0","206.11559"
"BCS","BCS","3","199.41402","0","0","199.41402"
"BCS","BCS","4","196.05666","0","0","196.05666"
"BCS","BCS","5","196.07055","0","0","196.07055"
"BCS","BCS","6","199.98877","0","0","199.98877"
"BCS","BCS","7","200.12645","0","0","200.12645"
"BCS","BCS","8","211.89905","0","0","211.89905"
"BCS","BCS","9","231.4042","0","0","231.4042"
"BCS","BCS","10","242.04216","0","0","242.04216"
"BCS","BCS","11","246.87986","0","0","246.87986"
"BCS","BCS","12","250.64714","0","0","250.64714"
"BCS","BCS","13","253.91999","0","0","253.91999"
"BCS","BCS","14","257.47327","0","0","257.47327"
"BCS","BCS","15","261.26802","0","0","261.26802"
"BCS","BCS","16","262.06345","0","0","262.06345"
"BCS","BCS","17","263.32193","0","0","263.32193"
"BCS","BCS","18","263.20299","0","0","263.20299"
"BCS","BCS","19","266.90106","0","0","266.90106"
"BCS","BCS","20","285.387","0","0","285.387"
"BCS","BCS","21","281.75528","0","0","281.75528"
"BCS","BCS","22","270.86263","0","0","270.86263"
"BCS","BCS","23","252.58669","0","0","252.58669"
"SIN","CEN","1","2530.01285","0","0","2530.01285"
"SIN","CEN","2","2376.02423","0","0","2376.02423"
"SIN","CEN","3","2188.02375","0","0","2188.02375"
"SIN","CEN","4","2181.9386","0","0","2181.9386"
"SIN","CEN","5","2184.56582","0","0","2184.56582"
"SIN","CEN","6","2184.249","0","0","2184.249"
"SIN","CEN","7","2158.5805","0","0","2158.5805"
"SIN","CEN","8","2186.29909","0","0","2186.29909"
"SIN","CEN","9","2216.36329","0","0","2216.36329"
"SIN","CEN","10","2417.40842","0","0","2417.40842"
"SIN","CEN","11","2442.11793","0","0","2442.11793"
"SIN","CEN","12","2750.68221","0","0","2750.68221"
"SIN","CEN","13","3097.33174","0","0","3097.33174"
"SIN","CEN","14","3139.43367","0","0","3139.43367"
"SIN","CEN","15","3485.36111","0","0","3485.36111"
"SIN","CEN","16","3663.55595","0","0","3663.55595"
"SIN","CEN","17","3655.26487","0","0","3655.26487"
"SIN","CEN","18","3663.7625","0","0","3663.7625"
"SIN","CEN","19","3934.61108","0","0","3934.61108"
"SIN","CEN","20","4019.49067","0","0","4019.49067"
