"Centro Nacional de Control de Energia"
"Estimacion de la Demanda Real del Sistema -Por Balance"
"Sistema Electrico Nacional"
"Reporte Diario"
"Fecha de Publicacion: 21/ene/2020"
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 21/ene/2020 12:50:01 hrs."
"Nota 1: Los acentos de este reporte se omiten intencionalmente por sistema."
"LIQUIDACION 4 (Dia de Operacion: 02/12/2018)"
"Sistema"," Area"," Hora"," Generacion (MWh)"," Flujo Real de Importacion (MWh)"," Flujo Real de Exportacion (MWh)"," Estimacion de Demanda por Balance (MWh) "
"BCA","BCA","1","1351.06363","17.4692","298.09164","1070.44119"
"BCA","BCA","2","1516.57631","11.17286","505","1022.74917"
"BCA","BCA","3","1524.25035","19.44388","539.83722","1003.85701"
"BCA","BCA","4","1522.08643","21.26524","562.93466","980.41701"
"BCA","BCA","5","1445.33508","25.282","487.31906","983.29802"
"BCA","BCA","6","1446.82256","20.35543","476.54092","990.63707"
"BCA","BCA","7","1516.57978","28.93077","563.48919","982.02136"
"BCA","BCA","8","1305.33895","7.58565","304.76017","1008.16443"
"BCA","BCA","9","1283.46803","49.52625","268.42576","1064.56852"
"BCA","BCA","10","1245.11917","3","149.20137","1098.9178"
"BCA","BCA","11","1170.78086","16.00967","67.33059","1119.45994"
"BCA","BCA","12","1160.86529","32.28082","64.81986","1128.32625"
"BCA","BCA","13","1145.32199","36.91022","72.1583","1110.07391"
"BCA","BCA","14","1149.59978","36.14341","67.20619","1118.537"
"BCA","BCA","15","1223.62624","37.06858","122.8812","1137.81362"
"BCA","BCA","16","1373.86741","84.35649","319.00816","1139.21574"
"BCA","BCA","17","1377.09723","63.82653","255.18648","1185.73728"
"BCA","BCA","18","1375.65816","93.47324","161.30723","1307.82417"
"BCA","BCA","19","1387.30963","128.86565","193.74932","1322.42596"
"BCA","BCA","20","1393.84025","140.11228","210.01997","1323.93256"
"BCA","BCA","21","1406.99719","92.96541","190.62181","1309.34079"
"BCA","BCA","22","1410.47231","93.59646","237.00581","1267.06296"
"BCA","BCA","23","1396.70207","40.40401","239.67979","1197.42629"
"BCA","BCA","24","1324.87999","35.53876","241.29257","1119.12618"
"BCS","BCS","1","218.18389","0","0","218.18389"
"BCS","BCS","2","209.28193","0","0","209.28193"
"BCS","BCS","3","203.58997","0","0","203.58997"
"BCS","BCS","4","200.18923","0","0","200.18923"
"BCS","BCS","5","198.58842","0","0","198.58842"
"BCS","BCS","6","201.15948","0","0","201.15948"
"BCS","BCS","7","205.07774","0","0","205.07774"
"BCS","BCS","8","210.30778","0","0","210.30778"
"BCS","BCS","9","223.75998","0","0","223.75998"
"BCS","BCS","10","235.43793","0","0","235.43793"
"BCS","BCS","11","242.37562","0","0","242.37562"
"BCS","BCS","12","245.86696","0","0","245.86696"
"BCS","BCS","13","247.27523","0","0","247.27523"
"BCS","BCS","14","250.32883","0","0","250.32883"
"BCS","BCS","15","251.12962","0","0","251.12962"
"BCS","BCS","16","254.59715","0","0","254.59715"
"BCS","BCS","17","255.51316","0","0","255.51316"
"BCS","BCS","18","263.6464","0","0","263.6464"
"BCS","BCS","19","280.75832","0","0","280.75832"
"BCS","BCS","20","278.66617","0","0","278.66617"
"BCS","BCS","21","273.1604","0","0","273.1604"
"BCS","BCS","22","264.82411","0","0","264.82411"
"BCS","BCS","23","249.02624","0","0","249.02624"
"BCS","BCS","24","230.99648","0","0","230.99648"
"SIN","CEN","1","2798.52807","0","0","2798.52807"
"SIN","CEN","2","2232.04806","0","0","2232.04806"
"SIN","CEN","3","1929.87402","0","0","1929.87402"
"SIN","CEN","4","1821.60414","0","0","1821.60414"
"SIN","CEN","5","1795.55011","0","0","1795.55011"
"SIN","CEN","6","1824.33668","0","0","1824.33668"
"SIN","CEN","7","1874.45266","0","0","1874.45266"
"SIN","CEN","8","1941.83571","0","0","1941.83571"
"SIN","CEN","9","2177.5213","0","0","2177.5213"
"SIN","CEN","10","2142.28326","0","0","2142.28326"
"SIN","CEN","11","2110.19956","0","0","2110.19956"
"SIN","CEN","12","2262.61075","0","0","2262.61075"
"SIN","CEN","13","2404.36551","0","0","2404.36551"
"SIN","CEN","14","2592.77625","0","0","2592.77625"
"SIN","CEN","15","2683.90074","0","0","2683.90074"
"SIN","CEN","16","2735.62303","0","0","2735.62303"
"SIN","CEN","17","2841.03945","0","0","2841.03945"
"SIN","CEN","18","3931.22437","0","0","3931.22437"
"SIN","CEN","19","4416.90398","0","0","4416.90398"
"SIN","CEN","20","4504.53531","0","0","4504.53531"
"SIN","CEN","21","4578.05453","0","0","4578.05453"
"SIN","CEN","22","4577.79459","0","0","4577.79459"
"SIN","CEN","23","4382.09627","0","0","4382.09627"
"SIN","CEN","24","4140.93075","0","0","4140.93075"
"SIN","NES","1","8717.96606","208","3","8922.96606"
"SIN","NES","2","8621.33592","190","3","8808.33592"
"SIN","NES","3","8601.68011","142","1","8742.68011"
"SIN","NES","4","8496.45926","61","0","8557.45926"
"SIN","NES","5","8388.95244","70","2","8456.95244"
"SIN","NES","6","8328.19201","20","1","8347.19201"
"SIN","NES","7","8408.58533","0","1","8407.58533"
"SIN","NES","8","8600.46169","0","1","8599.46169"
"SIN","NES","9","8568.17712","0","1","8567.17712"
"SIN","NES","10","8468.48962","0","1","8467.48962"
"SIN","NES","11","8674.12439","0","1","8673.12439"
"SIN","NES","12","8820.88084","0","1","8819.88084"
"SIN","NES","13","8914.07263","0","1","8913.07263"
"SIN","NES","14","8953.96078","0","1","8952.96078"
"SIN","NES","15","9054.4408","0","1","9053.4408"
"SIN","NES","16","9196.19644","0","1","9195.19644"
"SIN","NES","17","9216.69823","18","126","9108.69823"
"SIN","NES","18","9431.40219","0","125","9306.40219"
"SIN","NES","19","9741.00658","0","1","9740.00658"
"SIN","NES","20","9785.17166","0","0","9785.17166"
"SIN","NES","21","9782.35428","30","1","9811.35428"
"SIN","NES","22","9654.92686","27","1","9680.92686"
"SIN","NES","23","9698.48145","0","1","9697.48145"
"SIN","NES","24","9431.27012","0","1","9430.27012"
"SIN","NOR","1","2145.23673","0","0","2145.23673"
"SIN","NOR","2","2089.09391","0","0","2089.09391"
"SIN","NOR","3","1973.9517","0","0","1973.9517"
"SIN","NOR","4","1971.08972","0","0","1971.08972"
"SIN","NOR","5","1969.66462","0","0","1969.66462"
"SIN","NOR","6","1968.15252","0","0","1968.15252"
"SIN","NOR","7","1968.64638","0","0","1968.64638"
"SIN","NOR","8","1955.49163","0","0","1955.49163"
"SIN","NOR","9","1766.32719","0","0","1766.32719"
"SIN","NOR","10","1973.38773","0","0","1973.38773"
"SIN","NOR","11","1947.86842","0","0","1947.86842"
"SIN","NOR","12","1863.50651","0","0","1863.50651"
"SIN","NOR","13","1914.41005","0","0","1914.41005"
"SIN","NOR","14","1969.15181","0","0","1969.15181"
"SIN","NOR","15","1962.59168","0","0","1962.59168"
"SIN","NOR","16","1995.01093","0","0","1995.01093"
"SIN","NOR","17","2010.29318","0","0","2010.29318"
"SIN","NOR","18","1996.22578","0","0","1996.22578"
"SIN","NOR","19","2185.73528","0","0","2185.73528"
"SIN","NOR","20","2316.80739","0","0","2316.80739"
"SIN","NOR","21","2316.63905","0","0","2316.63905"
"SIN","NOR","22","2318.75474","0","0","2318.75474"
"SIN","NOR","23","2310.34508","0","0","2310.34508"
"SIN","NOR","24","2277.20801","0","0","2277.20801"
"SIN","NTE","1","2338.04266","0","0","2338.04266"
"SIN","NTE","2","2338.24879","0","0","2338.24879"
"SIN","NTE","3","2339.03148","0","0","2339.03148"
"SIN","NTE","4","2323.11265","0","0","2323.11265"
"SIN","NTE","5","2332.98827","0","0","2332.98827"
"SIN","NTE","6","2331.62231","0","0","2331.62231"
