"Centro Nacional de Control de Energia"
"Estimacion de la Demanda Real del Sistema -Por Balance"
"Sistema Electrico Nacional"
"Reporte Diario"
"Fecha de Publicacion: 15/may/2019"
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 15/may/2019 12:50:01 hrs."
"Nota 1: Los acentos de este reporte se omiten intencionalmente por sistema."
"LIQUIDACION 4 (Dia de Operacion: 02/04/2018)"
"Sistema"," Area"," Hora"," Generacion (MWh)"," Flujo Real de Importacion (MWh)"," Flujo Real de Exportacion (MWh)"," Estimacion de Demanda por Balance (MWh) "
"BCA","BCA","1","1062.89548","18.36122","33.15123","1048.10547"
"BCA","BCA","2","1053.85466","24.37713","69.82075","1008.41104"
"BCA","BCA","3","1049.54527","32.35735","96.94727","984.95535"
"BCA","BCA","4","1053.18959","39.57397","116.44037","976.32319"
"BCA","BCA","5","1052.1004","53.19783","109.91584","995.38239"
"BCA","BCA","6","1041.82837","8.04167","2.42722","1047.44282"
"BCA","BCA","7","1137.43326","42.09032","35.29904","1144.22454"
"BCA","BCA","8","1275.93672","21.93751","47.78075","1250.09348"
"BCA","BCA","9","1380.97411","96.29917","142.96787","1334.30541"
"BCA","BCA","10","1377.04165","7.50949","0","1384.55114"
"BCA","BCA","11","1424.85574","7","2.65574","1429.2"
"BCA","BCA","12","1455.66512","7","1.22592","1461.4392"
"BCA","BCA","13","1436.42078","47","4.77256","1478.64822"
"BCA","BCA","14","1430.75719","87","18.2484","1499.50879"
"BCA","BCA","15","1516.11423","8.47477","0","1524.589"
"BCA","BCA","16","1528.78138","9.31903","0.00767","1538.09274"
"BCA","BCA","17","1533.56635","7.40464","0.00129","1540.9697"
"BCA","BCA","18","1500.60563","7","9.14238","1498.46325"
"BCA","BCA","19","1485.90897","7","2.05834","1490.85063"
"BCA","BCA","20","1564.0691","15.70996","12.20764","1567.57142"
"BCA","BCA","21","1586.24187","203.23814","197.70906","1591.77095"
"BCA","BCA","22","1527.08782","199.60277","190.72253","1535.96806"
"BCA","BCA","23","1440.3092","169.39936","157.05247","1452.65609"
"BCA","BCA","24","1355.79882","130.05939","122.25431","1363.6039"
"BCS","BCS","1","237.59515","0","0","237.59515"
"BCS","BCS","2","226.17123","0","0","226.17123"
"BCS","BCS","3","217.62667","0","0","217.62667"
"BCS","BCS","4","210.89367","0","0","210.89367"
"BCS","BCS","5","206.93084","0","0","206.93084"
"BCS","BCS","6","208.21564","0","0","208.21564"
"BCS","BCS","7","214.20503","0","0","214.20503"
"BCS","BCS","8","220.49266","0","0","220.49266"
"BCS","BCS","9","238.76991","0","0","238.76991"
"BCS","BCS","10","255.4266","0","0","255.4266"
"BCS","BCS","11","265.38186","0","0","265.38186"
"BCS","BCS","12","272.08416","0","0","272.08416"
"BCS","BCS","13","278.94475","0","0","278.94475"
"BCS","BCS","14","285.68634","0","0","285.68634"
"BCS","BCS","15","290.3006","0","0","290.3006"
"BCS","BCS","16","293.58131","0","0","293.58131"
"BCS","BCS","17","293.95877","0","0","293.95877"
"BCS","BCS","18","294.08855","0","0","294.08855"
"BCS","BCS","19","290.25893","0","0","290.25893"
"BCS","BCS","20","290.46619","0","0","290.46619"
"BCS","BCS","21","303.15459","0","0","303.15459"
"BCS","BCS","22","294.84006","0","0","294.84006"
"BCS","BCS","23","279.85707","0","0","279.85707"
"BCS","BCS","24","259.62501","0","0","259.62501"
"SIN","CEN","1","3518.10958","0","0","3518.10958"
"SIN","CEN","2","3324.12091","0","0","3324.12091"
"SIN","CEN","3","3075.19467","0","0","3075.19467"
"SIN","CEN","4","3051.54036","0","0","3051.54036"
"SIN","CEN","5","3004.07816","0","0","3004.07816"
"SIN","CEN","6","3315.08169","0","0","3315.08169"
"SIN","CEN","7","3611.78373","0","0","3611.78373"
"SIN","CEN","8","3913.9826","0","0","3913.9826"
"SIN","CEN","9","3977.91025","0","0","3977.91025"
"SIN","CEN","10","4242.52136","0","0","4242.52136"
"SIN","CEN","11","4714.02816","0","0","4714.02816"
"SIN","CEN","12","5101.7281","0","0","5101.7281"
"SIN","CEN","13","5050.40833","0","0","5050.40833"
"SIN","CEN","14","5002.48248","0","0","5002.48248"
"SIN","CEN","15","4938.78265","0","0","4938.78265"
"SIN","CEN","16","5008.22277","0","0","5008.22277"
"SIN","CEN","17","4963.78972","0","0","4963.78972"
"SIN","CEN","18","4926.23783","0","0","4926.23783"
"SIN","CEN","19","4889.57784","0","0","4889.57784"
"SIN","CEN","20","4574.16221","0","0","4574.16221"
"SIN","CEN","21","4861.48872","0","0","4861.48872"
"SIN","CEN","22","4910.74062","0","0","4910.74062"
"SIN","CEN","23","4899.80479","0","0","4899.80479"
"SIN","CEN","24","4564.12947","0","0","4564.12947"
"SIN","NES","1","9013.972088614","180","6","9187.972088614"
"SIN","NES","2","9125.98970523","3","0","9128.98970523"
"SIN","NES","3","9007.086930466","0","0","9007.086930466"
"SIN","NES","4","9022.36332512","0","0","9022.36332512"
"SIN","NES","5","8910.241846705","0","0","8910.241846705"
"SIN","NES","6","8962.714939886","0","0","8962.714939886"
"SIN","NES","7","9104.809798854","2","0","9106.809798854"
"SIN","NES","8","9289.506943881","130","1","9418.506943881"
"SIN","NES","9","9426.4759158717","132","0","9558.4759158717"
"SIN","NES","10","9656.756066602","172","3","9825.756066602"
"SIN","NES","11","10063.365056702","154","0","10217.365056702"
"SIN","NES","12","10448.390553933","190","3","10635.390553933"
"SIN","NES","13","10477.404414451","190","1","10666.404414451"
"SIN","NES","14","10370.809158888","180","0","10550.809158888"
"SIN","NES","15","9758.393646064","205","2","9961.393646064"
"SIN","NES","16","9449.840189381","159","0","9608.840189381"
"SIN","NES","17","9259.696999498","114","1","9372.696999498"
"SIN","NES","18","9335.729916127","190","5","9520.729916127"
"SIN","NES","19","9423.214380051","187","1","9609.214380051"
"SIN","NES","20","9474.572076015","112","0","9586.572076015"
"SIN","NES","21","9502.904559604","167","2","9667.904559604"
"SIN","NES","22","9464.237131803","251","4","9711.237131803"
"SIN","NES","23","9552.857079893","279","2","9829.857079893"
"SIN","NES","24","9630.170471278","280","3","9907.170471278"
"SIN","NOR","1","2139.53946","0","0","2139.53946"
"SIN","NOR","2","2036.25598","0","0","2036.25598"
"SIN","NOR","3","1955.96588","0","0","1955.96588"
"SIN","NOR","4","1942.96258","0","0","1942.96258"
"SIN","NOR","5","1912.89598","0","0","1912.89598"
"SIN","NOR","6","1891.74029","0","0","1891.74029"
"SIN","NOR","7","1896.60705","0","0","1896.60705"
"SIN","NOR","8","1967.45368","0","0","1967.45368"
"SIN","NOR","9","2067.02904","0","0","2067.02904"
"SIN","NOR","10","2102.17003","0","0","2102.17003"
"SIN","NOR","11","2202.29537","0","0","2202.29537"
"SIN","NOR","12","2227.04469","0","0","2227.04469"
"SIN","NOR","13","2350.47728","0","0","2350.47728"
"SIN","NOR","14","2533.19802","0","0","2533.19802"
"SIN","NOR","15","2614.22842","0","0","2614.22842"
"SIN","NOR","16","2727.34235","0","0","2727.34235"
"SIN","NOR","17","2724.95824","0","0","2724.95824"
"SIN","NOR","18","2706.569","0","0","2706.569"
"SIN","NOR","19","2593.85636","0","0","2593.85636"
"SIN","NOR","20","2569.26972","0","0","2569.26972"
"SIN","NOR","21","2709.96162","0","0","2709.96162"
"SIN","NOR","22","2654.11321","0","0","2654.11321"
"SIN","NOR","23","2676.52074","0","0","2676.52074"
"SIN","NOR","24","2430.27183","0","0","2430.27183"
"SIN","NTE","1","2509.1549","0","0","2509.1549"
"SIN","NTE","2","2521.73299","0","0","2521.73299"
"SIN","NTE","3","2528.27234","0","0","2528.27234"
"SIN","NTE","4","2518.24825","0","0","2518.24825"
"SIN","NTE","5","2524.7133","0","0","2524.7133"
"SIN","NTE","6","2512.03308","0","0","2512.03308"
"SIN","NTE","7","2505.27397","0","0","2505.27397"
"SIN","NTE","8","2567.82499","0","0","2567.82499"
"SIN","NTE","9","2641.01629","0","0","2641.01629"
"SIN","NTE","10","2775.5421","0","0","2775.5421"
"SIN","NTE","11","2816.66812","0","0","2816.66812"
"SIN","NTE","12","2608.82455","0","0","2608.82455"
"SIN","NTE","13","2647.11467","0","0","2647.11467"
"SIN","NTE","14","2674.69592","0","0","2674.69592"
"SIN","NTE","15","2632.37517","0","0","2632.37517"
"SIN","NTE","16","2661.59238","0","0","2661.59238"
"SIN","NTE","17","2747.41497","0","0","2747.41497"
"SIN","NTE","18","2894.56282","0","0","2894.56282"
"SIN","NTE","19","3043.25598","0","0","3043.25598"
"SIN","NTE","20","3005.14908","0","0","3005.14908"
"SIN","NTE","21","2947.08391","0","0","2947.08391"
"SIN","NTE","22","2950.43411","0","0","2950.43411"
"SIN","NTE","23","2943.91572","0","0","2943.91572"
"SIN","NTE","24","2947.35393","0","0","2947.35393"
"SIN","OCC","1","4664.45324","0","0","4664.45324"
"SIN","OCC","2","4516.96612","0","0","4516.96612"
"SIN","OCC","3","4394.86039","0","0","4394.86039"
"SIN","OCC","4","4172.96331","0","0","4172.96331"
