"Centro Nacional de Control de Energia"
"Estimacion de la Demanda Real del Sistema -Por Balance"
"Sistema Electrico Nacional"
"Reporte Diario"
"Fecha de Publicacion: 26/may/2019"
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 26/may/2019 12:40:01 hrs."
"Nota 1: Los acentos de este reporte se omiten intencionalmente por sistema."
"LIQUIDACION 3 (Dia de Operacion: 21/10/2018)"
"Sistema"," Area"," Hora"," Generacion (MWh)"," Flujo Real de Importacion (MWh)"," Flujo Real de Exportacion (MWh)"," Estimacion de Demanda por Balance (MWh) "
"BCA","BCA","1","1258.74166","59.71336","21.84753","1296.60749"
"BCA","BCA","2","1245.84294","83.4155","88.01591","1241.24253"
"BCA","BCA","3","1236.62973","93.89844","126.45983","1204.06834"
"BCA","BCA","4","1237.28346","84.37817","145.04586","1176.61577"
"BCA","BCA","5","1226.51646","76.35222","154.38183","1148.48685"
"BCA","BCA","6","1233.75177","53.95757","140.58291","1147.12643"
"BCA","BCA","7","1173.70656","76.97736","120.06349","1130.62043"
"BCA","BCA","8","1155.92931","81.63226","118.93091","1118.63066"
"BCA","BCA","9","1152.63206","113.80659","87.9565","1178.48215"
"BCA","BCA","10","1187.72398","112.14232","60.4158","1239.4505"
"BCA","BCA","11","1231.38385","139.77705","80.74917","1290.41173"
"BCA","BCA","12","1313.14752","124.5859","94.79961","1342.93381"
"BCA","BCA","13","1342.93309","97.05167","54.04797","1385.93679"
"BCA","BCA","14","1366.91087","90.34853","45.54834","1411.71106"
"BCA","BCA","15","1383.49673","96.28671","48.38579","1431.39765"
"BCA","BCA","16","1406.96152","96.29968","54.72239","1448.53881"
"BCA","BCA","17","1409.80674","86.89114","44.39046","1452.30742"
"BCA","BCA","18","1402.94251","48.88474","12.27655","1439.5507"
"BCA","BCA","19","1498.60092","54.27257","40","1512.87349"
"BCA","BCA","20","1533.50682","97.64817","77.3659","1553.78909"
"BCA","BCA","21","1507.46202","106.97223","83.4823","1530.95195"
"BCA","BCA","22","1448.95492","99.82937","58.25805","1490.52624"
"BCA","BCA","23","1347.91755","55.15668","8.25515","1394.81908"
"BCA","BCA","24","1274.9384","45","1.17009","1318.76831"
"BCS","BCS","1","312.67764","0","0","312.67764"
"BCS","BCS","2","301.56956","0","0","301.56956"
"BCS","BCS","3","291.22734","0","0","291.22734"
"BCS","BCS","4","281.57112","0","0","281.57112"
"BCS","BCS","5","275.39827","0","0","275.39827"
"BCS","BCS","6","271.03382","0","0","271.03382"
"BCS","BCS","7","268.64575","0","0","268.64575"
"BCS","BCS","8","266.98615","0","0","266.98615"
"BCS","BCS","9","275.12795","0","0","275.12795"
"BCS","BCS","10","292.53617","0","0","292.53617"
"BCS","BCS","11","303.16003","0","0","303.16003"
"BCS","BCS","12","310.55312","0","0","310.55312"
"BCS","BCS","13","315.88054","0","0","315.88054"
"BCS","BCS","14","324.48883","0","0","324.48883"
"BCS","BCS","15","332.52387","0","0","332.52387"
"BCS","BCS","16","338.97317","0","0","338.97317"
"BCS","BCS","17","341.68533","0","0","341.68533"
"BCS","BCS","18","339.84053","0","0","339.84053"
"BCS","BCS","19","334.05898","0","0","334.05898"
"BCS","BCS","20","354.25773","0","0","354.25773"
"BCS","BCS","21","363.60891","0","0","363.60891"
"BCS","BCS","22","367.60181","0","0","367.60181"
"BCS","BCS","23","361.60882","0","0","361.60882"
"BCS","BCS","24","342.00035","0","0","342.00035"
"SIN","CEN","1","2856.00981","0","0","2856.00981"
"SIN","CEN","2","2262.16851","0","0","2262.16851"
"SIN","CEN","3","2159.65594","0","0","2159.65594"
"SIN","CEN","4","2160.55833","0","0","2160.55833"
"SIN","CEN","5","2177.09484","0","0","2177.09484"
"SIN","CEN","6","2154.20159","0","0","2154.20159"
"SIN","CEN","7","2169.48306","0","0","2169.48306"
"SIN","CEN","8","2167.09333","0","0","2167.09333"
"SIN","CEN","9","2159.4075","0","0","2159.4075"
"SIN","CEN","10","2169.71114","0","0","2169.71114"
"SIN","CEN","11","2245.47483","0","0","2245.47483"
"SIN","CEN","12","2278.8472","0","0","2278.8472"
"SIN","CEN","13","2365.70997","0","0","2365.70997"
"SIN","CEN","14","2470.12821","0","0","2470.12821"
"SIN","CEN","15","2498.18996","0","0","2498.18996"
"SIN","CEN","16","2499.80477","0","0","2499.80477"
"SIN","CEN","17","2523.76928","0","0","2523.76928"
"SIN","CEN","18","2783.93498","0","0","2783.93498"
"SIN","CEN","19","3169.75385","0","0","3169.75385"
"SIN","CEN","20","3492.72884","0","0","3492.72884"
"SIN","CEN","21","3462.83067","0","0","3462.83067"
"SIN","CEN","22","3431.77334","0","0","3431.77334"
"SIN","CEN","23","3287.46954","0","0","3287.46954"
"SIN","CEN","24","2962.68615","0","0","2962.68615"
"SIN","NES","1","9097.57582","0","0","9097.57582"
"SIN","NES","2","9049.60066","0","0","9049.60066"
"SIN","NES","3","9026.59712","0","0","9026.59712"
"SIN","NES","4","8808.24211","0","0","8808.24211"
"SIN","NES","5","8593.96245","0","0","8593.96245"
"SIN","NES","6","8498.30333","0","0","8498.30333"
"SIN","NES","7","8427.88222","0","0","8427.88222"
"SIN","NES","8","8370.01139","0","0","8370.01139"
"SIN","NES","9","8330.95398","0","0","8330.95398"
"SIN","NES","10","8344.59838","0","0","8344.59838"
"SIN","NES","11","8321.4504","0","0","8321.4504"
"SIN","NES","12","8242.1332","0","0","8242.1332"
"SIN","NES","13","8225.30339","0","0","8225.30339"
"SIN","NES","14","8202.82301","0","0","8202.82301"
"SIN","NES","15","8119.1817","0","0","8119.1817"
"SIN","NES","16","8116.19335","0","0","8116.19335"
"SIN","NES","17","8139.72225","0","0","8139.72225"
"SIN","NES","18","8141.56899","0","0","8141.56899"
"SIN","NES","19","8270.29228","0","0","8270.29228"
"SIN","NES","20","9194.53983","0","0","9194.53983"
"SIN","NES","21","9533.49676","0","0","9533.49676"
"SIN","NES","22","9601.53724","0","0","9601.53724"
"SIN","NES","23","9547.70226","0","0","9547.70226"
"SIN","NES","24","8918.65564","0","0","8918.65564"
"SIN","NOR","1","2453.00037","0","0","2453.00037"
"SIN","NOR","2","2254.17796","0","0","2254.17796"
"SIN","NOR","3","2148.35421","0","0","2148.35421"
"SIN","NOR","4","2140.90785","0","0","2140.90785"
"SIN","NOR","5","2155.1246","0","0","2155.1246"
"SIN","NOR","6","2037.51607","0","0","2037.51607"
"SIN","NOR","7","2022.04708","0","0","2022.04708"
"SIN","NOR","8","2049.61802","0","0","2049.61802"
"SIN","NOR","9","2042.21708","0","0","2042.21708"
"SIN","NOR","10","2169.36182","0","0","2169.36182"
"SIN","NOR","11","2213.53726","0","0","2213.53726"
"SIN","NOR","12","2229.01884","0","0","2229.01884"
"SIN","NOR","13","2162.87388","0","0","2162.87388"
"SIN","NOR","14","2234.35584","0","0","2234.35584"
"SIN","NOR","15","2197.89227","0","0","2197.89227"
"SIN","NOR","16","2277.71891","0","0","2277.71891"
"SIN","NOR","17","2388.08484","0","0","2388.08484"
"SIN","NOR","18","2477.80074","0","0","2477.80074"
"SIN","NOR","19","2425.65751","0","0","2425.65751"
"SIN","NOR","20","2573.31329","0","0","2573.31329"
"SIN","NOR","21","2665.40606","0","0","2665.40606"
"SIN","NOR","22","2588.66847","0","0","2588.66847"
"SIN","NOR","23","2587.8342","0","0","2587.8342"
"SIN","NOR","24","2526.93762","0","0","2526.93762"
"SIN","NTE","1","2986.45838","0","0","2986.45838"
"SIN","NTE","2","2968.55592","0","0","2968.55592"
"SIN","NTE","3","2972.74622","0","0","2972.74622"
"SIN","NTE","4","2977.17739","0","0","2977.17739"
"SIN","NTE","5","2974.75262","0","0","2974.75262"
"SIN","NTE","6","2949.89617","0","0","2949.89617"
"SIN","NTE","7","2850.97011","0","0","2850.97011"
"SIN","NTE","8","2797.25476","0","0","2797.25476"
"SIN","NTE","9","2814.62244","0","0","2814.62244"
"SIN","NTE","10","2915.13205","0","0","2915.13205"
"SIN","NTE","11","3028.81561","0","0","3028.81561"
"SIN","NTE","12","3154.24829","0","0","3154.24829"
"SIN","NTE","13","3214.47242","0","0","3214.47242"
"SIN","NTE","14","3040.48273","0","0","3040.48273"
"SIN","NTE","15","2800.01466","0","0","2800.01466"
"SIN","NTE","16","2683.89997","0","0","2683.89997"
"SIN","NTE","17","2679.97632","0","0","2679.97632"
"SIN","NTE","18","2559.20553","0","0","2559.20553"
"SIN","NTE","19","2819.29841","0","0","2819.29841"
"SIN","NTE","20","2848.24907","0","0","2848.24907"
"SIN","NTE","21","2842.96962","0","0","2842.96962"
"SIN","NTE","22","2843.94515","0","0","2843.94515"
"SIN","NTE","23","2842.4884","0","0","2842.4884"
"SIN","NTE","24","2810.43677","0","0","2810.43677"
"SIN","OCC","1","5812.6751","0","0","5812.6751"
"SIN","OCC","2","5636.30895","0","0","5636.30895"
"SIN","OCC","3","4766.10021","0","0","4766.10021"
"SIN","OCC","4","4599.29702","0","0","4599.29702"
"SIN","OCC","5","4754.86109","0","0","4754.86109"
"SIN","OCC","6","4504.19993","0","0","4504.19993"
"SIN","OCC","7","4604.19659","0","0","4604.19659"
"SIN","OCC","8","5140.33326","0","0","5140.33326"
"SIN","OCC","9","5085.42573","0","0","5085.42573"
"SIN","OCC","10","5373.85841","0","0","5373.85841"
"SIN","OCC","11","5731.73992","0","0","5731.73992"
"SIN","OCC","12","5912.62754","0","0","5912.62754"
"SIN","OCC","13","5865.11542","0","0","5865.11542"
"SIN","OCC","14","5879.75702","0","0","5879.75702"
"SIN","OCC","15","5923.73387","0","0","5923.73387"
"SIN","OCC","16","5833.87334","0","0","5833.87334"
"SIN","OCC","17","5770.23913","0","0","5770.23913"
"SIN","OCC","18","5775.5148","0","0","5775.5148"
"SIN","OCC","19","5633.99722","0","0","5633.99722"
"SIN","OCC","20","5693.1671","0","0","5693.1671"
"SIN","OCC","21","5775.53675","0","0","5775.53675"
"SIN","OCC","22","5736.97277","0","0","5736.97277"
"SIN","OCC","23","5716.89046","0","0","5716.89046"
"SIN","OCC","24","5556.94104","0","0","5556.94104"
"SIN","ORI","1","5658.40756","112.84731","0","5771.25487"
"SIN","ORI","2","5672.36882","113.27987","0","5785.64869"
"SIN","ORI","3","5990.464","86.02009","0","6076.48409"
"SIN","ORI","4","5787.21871","66.13241","0","5853.35112"
"SIN","ORI","5","5626.91771","50.70894","0","5677.62665"
"SIN","ORI","6","5796.37009","51.03962","0","5847.40971"
"SIN","ORI","7","5857.48329","61.76628","0","5919.24957"
"SIN","ORI","8","5775.41872","33.98744","0","5809.40616"
"SIN","ORI","9","5944.67748","2.46166","0","5947.13914"
"SIN","ORI","10","6483.71032","0","12.05173","6471.65859"
"SIN","ORI","11","6614.39405","1.68344","0","6616.07749"
"SIN","ORI","12","6698.71006","1.88324","0","6700.5933"
"SIN","ORI","13","6976.91481","2.52534","0","6979.44015"
"SIN","ORI","14","6980.11886","6.54177","0","6986.66063"
"SIN","ORI","15","7234.80616","21.14734","0","7255.9535"
"SIN","ORI","16","7212.6304","12.24449","0","7224.87489"
"SIN","ORI","17","7169.03272","8.57479","0","7177.60751"
"SIN","ORI","18","7225.72076","13.60176","0","7239.32252"
"SIN","ORI","19","7217.28514","4.15694","60","7161.44208"
"SIN","ORI","20","8241.69541","0","120.73238","8120.96303"
"SIN","ORI","21","8802.12273","16.72928","110","8708.85201"
"SIN","ORI","22","8482.56062","36.7567","50","8469.31732"
"SIN","ORI","23","7302.83578","27.48385","0","7330.31963"
"SIN","ORI","24","6630.26509","61.89825","0","6692.16334"
"SIN","PEN","1","526.1991927840001","0","30.109264464","496.0899283200001"
"SIN","PEN","2","445.452771468","0","30.496190919","414.956580549"
"SIN","PEN","3","413.807558495","0","45.793373291","368.014185204"
"SIN","PEN","4","343.695718903","0","48.140275635","295.555443268"
"SIN","PEN","5","337.227653513","0","47.584594726","289.643058787"
"SIN","PEN","6","344.991579771","0","48.528343505","296.463236266"
"SIN","PEN","7","346.284154725","0","39.107685303","307.176469422"
"SIN","PEN","8","347.04236096","0","2.27390564","344.76845532"
"SIN","PEN","9","328.924975619","0","0","328.924975619"
"SIN","PEN","10","329.133203904","0","0","329.133203904"
"SIN","PEN","11","326.249091085","0","0","326.249091085"
"SIN","PEN","12","331.62708243","1E-9","0","331.627082431"
"SIN","PEN","13","349.398088235","0","0","349.398088235"
"SIN","PEN","14","382.588096085","0","0","382.588096085"
