"Centro Nacional de Control de Energia"
"Estimacion de la Demanda Real del Sistema -Por Balance"
"Sistema Electrico Nacional"
"Reporte Diario"
"Fecha de Publicacion: 12/ago/2019"
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 12/ago/2019 12:50:01 hrs."
"Nota 1: Los acentos de este reporte se omiten intencionalmente por sistema."
"LIQUIDACION 4 (Dia de Operacion: 31/07/2018)"
"Sistema"," Area"," Hora"," Generacion (MWh)"," Flujo Real de Importacion (MWh)"," Flujo Real de Exportacion (MWh)"," Estimacion de Demanda por Balance (MWh) "
"BCA","BCA","1","2150.15305","437.81236","338.39721","2249.5682"
"BCA","BCA","2","2087.48984","386.01674","311.30267","2162.20391"
"BCA","BCA","3","1995.03475","393.94844","290.23515","2098.74804"
"BCA","BCA","4","1960.85227","377.94994","296.83474","2041.96747"
"BCA","BCA","5","1914.91742","355.93275","268.6201","2002.23007"
"BCA","BCA","6","1894.22354","351.84949","275.52043","1970.5526"
"BCA","BCA","7","1937.92318","315.90122","269.91411","1983.91029"
"BCA","BCA","8","2098.78757","335.79615","294.77846","2139.80526"
"BCA","BCA","9","2164.56222","437.85049","326.93106","2275.48165"
"BCA","BCA","10","2158.95317","563.15074","338.19584","2383.90807"
"BCA","BCA","11","2150.13145","669.88136","309.56404","2510.44877"
"BCA","BCA","12","2217.88187","732.14541","350.96435","2599.06293"
"BCA","BCA","13","2215.87534","742.48602","352.47613","2605.88523"
"BCA","BCA","14","2245.61087","756.98799","363.66833","2638.93053"
"BCA","BCA","15","2262.10498","771.05295","371.92963","2661.2283"
"BCA","BCA","16","2272.56085","741.87018","348.20922","2666.22181"
"BCA","BCA","17","2258.8704","677.28322","307.81468","2628.33894"
"BCA","BCA","18","2192.27228","700.72467","320.97031","2572.02664"
"BCA","BCA","19","2160.8844","628.57196","283.44404","2506.01232"
"BCA","BCA","20","2160.21809","576.94711","283.62464","2453.54056"
"BCA","BCA","21","2182.72959","637.34501","306.85793","2513.21667"
"BCA","BCA","22","2195.78035","605.34842","317.05709","2484.07168"
"BCA","BCA","23","2174.63165","632.64282","352.23555","2455.03892"
"BCA","BCA","24","2192.84088","521.14196","345.0279","2368.95494"
"BCS","BCS","1","423.34883","0","0","423.34883"
"BCS","BCS","2","406.6676","0","0","406.6676"
"BCS","BCS","3","389.15748","0","0","389.15748"
"BCS","BCS","4","373.85668","0","0","373.85668"
"BCS","BCS","5","361.71032","0","0","361.71032"
"BCS","BCS","6","353.51239","0","0","353.51239"
"BCS","BCS","7","343.46995","0","0","343.46995"
"BCS","BCS","8","336.56352","0","0","336.56352"
"BCS","BCS","9","357.61544","0","0","357.61544"
"BCS","BCS","10","382.2066","0","0","382.2066"
"BCS","BCS","11","396.85758","0","0","396.85758"
"BCS","BCS","12","406.69417","0","0","406.69417"
"BCS","BCS","13","418.42888","0","0","418.42888"
"BCS","BCS","14","429.13186","0","0","429.13186"
"BCS","BCS","15","442.29089","0","0","442.29089"
"BCS","BCS","16","454.21543","0","0","454.21543"
"BCS","BCS","17","460.92008","0","0","460.92008"
"BCS","BCS","18","457.09949","0","0","457.09949"
"BCS","BCS","19","437.67084","0","0","437.67084"
"BCS","BCS","20","417.33298","0","0","417.33298"
"BCS","BCS","21","424.72177","0","0","424.72177"
"BCS","BCS","22","439.65493","0","0","439.65493"
"BCS","BCS","23","444.68289","0","0","444.68289"
"BCS","BCS","24","437.52496","0","0","437.52496"
"SIN","CEN","1","3816.30535","0","0","3816.30535"
"SIN","CEN","2","3776.98577","0","0","3776.98577"
"SIN","CEN","3","3792.73712","0","0","3792.73712"
"SIN","CEN","4","3841.02726","0","0","3841.02726"
"SIN","CEN","5","3844.10057","0","0","3844.10057"
"SIN","CEN","6","3927.99616","0","0","3927.99616"
"SIN","CEN","7","3913.31435","0","0","3913.31435"
"SIN","CEN","8","3937.85175","0","0","3937.85175"
"SIN","CEN","9","3900.26631","0","0","3900.26631"
