"Centro Nacional de Control de Energia"
"Estimacion de la Demanda Real del Sistema -Por Balance"
"Sistema Electrico Nacional"
"Reporte Diario"
"Fecha de Publicacion: 12/oct/2019"
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 12/oct/2019 12:50:01 hrs."
"Nota 1: Los acentos de este reporte se omiten intencionalmente por sistema."
"LIQUIDACION 4 (Dia de Operacion: 06/09/2018)"
"Sistema"," Area"," Hora"," Generacion (MWh)"," Flujo Real de Importacion (MWh)"," Flujo Real de Exportacion (MWh)"," Estimacion de Demanda por Balance (MWh) "
"BCA","BCA","1","1844.81336","69.77824","15.68827","1898.90333"
"BCA","BCA","2","1756.65521","78.706","21.6417","1813.71951"
"BCA","BCA","3","1695.95992","77.48805","13.88346","1759.56451"
"BCA","BCA","4","1674.39208","125.18948","71.0994","1728.48216"
"BCA","BCA","5","1633.58506","135.29101","75.41524","1693.46083"
"BCA","BCA","6","1637.48525","126.88961","70.62572","1693.74914"
"BCA","BCA","7","1645.5889","140.64124","77.91338","1708.31676"
"BCA","BCA","8","1755.0393","144.07407","75.32377","1823.7896"
"BCA","BCA","9","1858.66699","161.18687","90.94229","1928.91157"
"BCA","BCA","10","1947.15939","135.42306","68.77637","2013.80608"
"BCA","BCA","11","2057.06361","107.32607","40.00492","2124.38476"
"BCA","BCA","12","2183.80042","60","3.11335","2240.68707"
"BCA","BCA","13","2187.84865","155.29385","34.83459","2308.30791"
"BCA","BCA","14","2213.92761","229.14981","61.65407","2381.42335"
"BCA","BCA","15","2272.08955","225.15166","57.15407","2440.08714"
"BCA","BCA","16","2243.07778","296.33738","64.09252","2475.32264"
"BCA","BCA","17","2257.4203","306.33112","91.38184","2472.36958"
"BCA","BCA","18","2252.37537","198.17204","30.11494","2420.43247"
"BCA","BCA","19","2262.99874","109.16572","9.82913","2362.33533"
"BCA","BCA","20","2225.71313","219.93155","54.29469","2391.34999"
"BCA","BCA","21","2209.39335","237.80924","53.46848","2393.73411"
"BCA","BCA","22","2199.56854","178.11203","49.37102","2328.30955"
"BCA","BCA","23","2175.59037","64.70848","3.1025","2237.19635"
"BCA","BCA","24","2041.98334","77.8006","17.54823","2102.23571"
"BCS","BCS","1","410.96348","0","0","410.96348"
"BCS","BCS","2","391.81471","0","0","391.81471"
"BCS","BCS","3","375.12952","0","0","375.12952"
"BCS","BCS","4","361.5132","0","0","361.5132"
"BCS","BCS","5","350.59382","0","0","350.59382"
"BCS","BCS","6","340.3364","0","0","340.3364"
"BCS","BCS","7","334.06064","0","0","334.06064"
"BCS","BCS","8","330.19355","0","0","330.19355"
"BCS","BCS","9","356.18909","0","0","356.18909"
"BCS","BCS","10","380.83221","0","0","380.83221"
"BCS","BCS","11","397.14232","0","0","397.14232"
"BCS","BCS","12","409.99252","0","0","409.99252"
"BCS","BCS","13","420.33225","0","0","420.33225"
"BCS","BCS","14","432.79887","0","0","432.79887"
"BCS","BCS","15","448.1266","0","0","448.1266"
"BCS","BCS","16","462.79917","0","0","462.79917"
"BCS","BCS","17","469.15765","0","0","469.15765"
"BCS","BCS","18","460.03201","0","0","460.03201"
"BCS","BCS","19","442.078","0","0","442.078"
"BCS","BCS","20","429.35225","0","0","429.35225"
"BCS","BCS","21","448.93743","0","0","448.93743"
"BCS","BCS","22","461.71611","0","0","461.71611"
"BCS","BCS","23","462.30884","0","0","462.30884"
"BCS","BCS","24","445.6687","0","0","445.6687"
"SIN","CEN","1","4993.00443","0","0","4993.00443"
"SIN","CEN","2","4754.18587","0","0","4754.18587"
"SIN","CEN","3","4639.17071","0","0","4639.17071"
"SIN","CEN","4","4462.85825","0","0","4462.85825"
"SIN","CEN","5","4480.03725","0","0","4480.03725"
"SIN","CEN","6","4686.02051","0","0","4686.02051"
"SIN","CEN","7","4727.23063","0","0","4727.23063"
"SIN","CEN","8","4757.60771","0","0","4757.60771"
"SIN","CEN","9","5084.86226","0","0","5084.86226"
"SIN","CEN","10","5711.23952","0","0","5711.23952"
"SIN","CEN","11","5773.06811","0","0","5773.06811"
"SIN","CEN","12","5780.26232","0","0","5780.26232"
"SIN","CEN","13","5758.81803","0","0","5758.81803"
"SIN","CEN","14","5744.37095","0","0","5744.37095"
"SIN","CEN","15","5408.76953","0","0","5408.76953"
"SIN","CEN","16","5283.76217","0","0","5283.76217"
"SIN","CEN","17","5262.84756","0","0","5262.84756"
"SIN","CEN","18","5081.57156","0","0","5081.57156"
"SIN","CEN","19","4893.60507","0","0","4893.60507"
"SIN","CEN","20","4948.49838","0","0","4948.49838"
"SIN","CEN","21","5390.09742","0","0","5390.09742"
"SIN","CEN","22","5568.62865","0","0","5568.62865"
