"Centro Nacional de Control de Energia"
"Estimacion de la Demanda Real del Sistema -Por Balance"
"Sistema Electrico Nacional"
"Reporte Diario"
"Fecha de Publicacion: 15/feb/2020"
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 15/feb/2020 12:50:01 hrs."
"Nota 1: Los acentos de este reporte se omiten intencionalmente por sistema."
"LIQUIDACION 4 (Dia de Operacion: 23/12/2018)"
"Sistema"," Area"," Hora"," Generacion (MWh)"," Flujo Real de Importacion (MWh)"," Flujo Real de Exportacion (MWh)"," Estimacion de Demanda por Balance (MWh) "
"BCA","BCA","1","1122.54262","86.79018","104.31196","1105.02084"
"BCA","BCA","2","1111.69907","62.87779","121.42192","1053.15494"
"BCA","BCA","3","1108.40592","56.5295","144.75254","1020.18288"
"BCA","BCA","4","1091.09402","58.09189","161.65835","987.52756"
"BCA","BCA","5","1094.16712","60.06896","175.91008","978.326"
"BCA","BCA","6","1113.13224","45.78956","171.17092","987.75088"
"BCA","BCA","7","1132.752","9.25558","154.66836","987.33922"
"BCA","BCA","8","1126.00151","34.17893","171.35023","988.83021"
"BCA","BCA","9","1116.79583","46.38273","131.05501","1032.12355"
"BCA","BCA","10","1104.26545","43.76046","96.38781","1051.6381"
"BCA","BCA","11","1102.67244","45.52487","84.04111","1064.1562"
"BCA","BCA","12","1104.96123","66.8007","98.98705","1072.77488"
"BCA","BCA","13","1119.51235","61.77673","82.38137","1098.90771"
"BCA","BCA","14","1154.29453","43.12223","99.76903","1097.64773"
"BCA","BCA","15","1172.81591","55.4263","138.76742","1089.47479"
"BCA","BCA","16","1298.76281","42.36929","251.2278","1089.9043"
"BCA","BCA","17","1324.0011","4.23612","210.43177","1117.80545"
"BCA","BCA","18","1432.31635","69.71633","251.16973","1250.86295"
"BCA","BCA","19","1455.08702","57.71894","225.02013","1287.78583"
"BCA","BCA","20","1441.47982","28.91149","188.93693","1281.45438"
"BCA","BCA","21","1334.57936","67.25079","129.76253","1272.06762"
"BCA","BCA","22","1241.72663","74.16747","79.09205","1236.80205"
"BCA","BCA","23","1234.27287","40.63627","97.16168","1177.74746"
"BCA","BCA","24","1168.66384","83.85428","148.25671","1104.26141"
"BCS","BCA","1","219.93743","0","0","219.93743"
"BCS","BCA","2","210.12251","0","0","210.12251"
"BCS","BCA","3","203.48833","0","0","203.48833"
"BCS","BCA","4","199.14009","0","0","199.14009"
"BCS","BCA","5","197.8769","0","0","197.8769"
"BCS","BCA","6","200.8507","0","0","200.8507"
"BCS","BCA","7","205.36771","0","0","205.36771"
"BCS","BCA","8","208.62693","0","0","208.62693"
"BCS","BCA","9","222.3716","0","0","222.3716"
"BCS","BCA","10","235.00802","0","0","235.00802"
"BCS","BCA","11","241.01681","0","0","241.01681"
"BCS","BCA","12","244.53474","0","0","244.53474"
"BCS","BCA","13","247.31163","0","0","247.31163"
"BCS","BCA","14","250.24949","0","0","250.24949"
"BCS","BCA","15","252.938","0","0","252.938"
"BCS","BCA","16","252.90502","0","0","252.90502"
"BCS","BCA","17","250.43687","0","0","250.43687"
"BCS","BCA","18","258.53825","0","0","258.53825"
"BCS","BCA","19","277.80648","0","0","277.80648"
"BCS","BCA","20","275.19938","0","0","275.19938"
"BCS","BCA","21","269.51342","0","0","269.51342"
"BCS","BCA","22","260.85528","0","0","260.85528"
"BCS","BCA","23","247.10182","0","0","247.10182"
"BCS","BCA","24","227.7472","0","0","227.7472"
"SIN","CEN","1","2021.54706","0","0","2021.54706"
"SIN","CEN","2","1565.77253","0","0","1565.77253"
"SIN","CEN","3","1441.23448","0","0","1441.23448"
"SIN","CEN","4","1429.96208","0","0","1429.96208"
"SIN","CEN","5","1433.07176","0","0","1433.07176"
"SIN","CEN","6","1462.65462","0","0","1462.65462"
"SIN","CEN","7","1419.22994","0","0","1419.22994"
"SIN","CEN","8","1429.21732","0","0","1429.21732"
"SIN","CEN","9","1427.47311","0","0","1427.47311"
"SIN","CEN","10","1563.99157","0","0","1563.99157"
"SIN","CEN","11","1704.0302","0","0","1704.0302"
"SIN","CEN","12","1705.54961","0","0","1705.54961"
"SIN","CEN","13","1680.63528","0","0","1680.63528"
"SIN","CEN","14","1675.69342","0","0","1675.69342"
"SIN","CEN","15","1702.86867","0","0","1702.86867"
"SIN","CEN","16","1735.47299","0","0","1735.47299"
"SIN","CEN","17","1702.90886","0","0","1702.90886"
"SIN","CEN","18","2473.44482","0","0","2473.44482"
"SIN","CEN","19","3561.66649","0","0","3561.66649"
"SIN","CEN","20","3949.02671","0","0","3949.02671"
"SIN","CEN","21","3852.98498","0","0","3852.98498"
"SIN","CEN","22","3743.68268","0","0","3743.68268"
"SIN","CEN","23","2995.12877","0","0","2995.12877"
"SIN","CEN","24","2223.60518","0","0","2223.60518"
"SIN","NES","1","8552.88273","0","0","8552.88273"
"SIN","NES","2","8493.32702","0","0","8493.32702"
"SIN","NES","3","8253.10658","0","0","8253.10658"
"SIN","NES","4","8094.82514","0","0","8094.82514"
"SIN","NES","5","8061.90395","0","0","8061.90395"
"SIN","NES","6","8074.96988","0","0","8074.96988"
"SIN","NES","7","8062.82818","0","0","8062.82818"
"SIN","NES","8","8015.70141","0","0","8015.70141"
"SIN","NES","9","7841.74354","0","0","7841.74354"
"SIN","NES","10","7856.90271","0","0","7856.90271"
"SIN","NES","11","7906.63048","0","0","7906.63048"
"SIN","NES","12","8155.08062","0","0","8155.08062"
"SIN","NES","13","8222.54996","0","0","8222.54996"
"SIN","NES","14","8129.58016","0","0","8129.58016"
"SIN","NES","15","8049.79405","0","0","8049.79405"
"SIN","NES","16","8071.61575","0","0","8071.61575"
"SIN","NES","17","8204.08212","0","0","8204.08212"
"SIN","NES","18","8572.12015","0","0","8572.12015"
"SIN","NES","19","8829.40708","0","0","8829.40708"
"SIN","NES","20","8934.37717","0","0","8934.37717"
"SIN","NES","21","8788.39051","0","0","8788.39051"
"SIN","NES","22","8886.24804","0","0","8886.24804"
"SIN","NES","23","8903.87994","0","0","8903.87994"
"SIN","NES","24","8736.11283","0","0","8736.11283"
"SIN","NOR","1","1943.34419","0","0","1943.34419"
"SIN","NOR","2","1890.80336","0","0","1890.80336"
"SIN","NOR","3","1883.33826","0","0","1883.33826"
"SIN","NOR","4","1897.84471","0","0","1897.84471"
"SIN","NOR","5","1886.17769","0","0","1886.17769"
"SIN","NOR","6","1887.97872","0","0","1887.97872"
"SIN","NOR","7","1879.92881","0","0","1879.92881"
"SIN","NOR","8","1882.57635","0","0","1882.57635"
"SIN","NOR","9","1816.81506","0","0","1816.81506"
"SIN","NOR","10","1784.1574","0","0","1784.1574"
"SIN","NOR","11","1805.94125","0","0","1805.94125"
"SIN","NOR","12","1828.09907","0","0","1828.09907"
"SIN","NOR","13","1816.25789","0","0","1816.25789"
"SIN","NOR","14","1811.10269","0","0","1811.10269"
"SIN","NOR","15","1765.59366","0","0","1765.59366"
"SIN","NOR","16","1766.36492","0","0","1766.36492"
"SIN","NOR","17","1812.69551","0","0","1812.69551"
"SIN","NOR","18","1910.74888","0","0","1910.74888"
"SIN","NOR","19","2189.6748","0","0","2189.6748"
"SIN","NOR","20","2219.63119","0","0","2219.63119"
"SIN","NOR","21","2273.08441","0","0","2273.08441"
"SIN","NOR","22","2302.76938","0","0","2302.76938"
"SIN","NOR","23","2231.73064","0","0","2231.73064"
"SIN","NOR","24","2048.13023","0","0","2048.13023"
"SIN","NTE","1","2534.9069","0","0","2534.9069"
"SIN","NTE","2","2341.97012","0","0","2341.97012"
"SIN","NTE","3","2320.5443","0","0","2320.5443"
"SIN","NTE","4","2200.12027","0","0","2200.12027"
"SIN","NTE","5","2193.34345","0","0","2193.34345"
"SIN","NTE","6","2120.32381","0","0","2120.32381"
"SIN","NTE","7","2085.39064","0","0","2085.39064"
"SIN","NTE","8","2099.81798","0","0","2099.81798"
"SIN","NTE","9","2411.49328","0","0","2411.49328"
"SIN","NTE","10","2765.28012","0","0","2765.28012"
"SIN","NTE","11","2836.45222","0","0","2836.45222"
"SIN","NTE","12","2719.66899","0","0","2719.66899"
"SIN","NTE","13","2748.72804","0","0","2748.72804"
"SIN","NTE","14","2784.20847","0","0","2784.20847"
"SIN","NTE","15","2799.62287","0","0","2799.62287"
"SIN","NTE","16","2766.35772","0","0","2766.35772"
"SIN","NTE","17","2701.96066","0","0","2701.96066"
"SIN","NTE","18","2425.58379","0","0","2425.58379"
"SIN","NTE","19","2430.71954","0","0","2430.71954"
"SIN","NTE","20","2500.342","0","0","2500.342"
"SIN","NTE","21","2480.85519","0","0","2480.85519"
"SIN","NTE","22","2487.74","0","0","2487.74"
"SIN","NTE","23","2460.64197","0","0","2460.64197"
"SIN","NTE","24","2365.03163","0","0","2365.03163"
"SIN","OCC","1","2955.94509","0","0","2955.94509"
"SIN","OCC","2","3061.10893","0","0","3061.10893"
"SIN","OCC","3","2718.51509","0","0","2718.51509"
"SIN","OCC","4","2835.82015","0","0","2835.82015"
"SIN","OCC","5","2860.9449","0","0","2860.9449"
"SIN","OCC","6","2962.70398","0","0","2962.70398"
"SIN","OCC","7","2941.26295","0","0","2941.26295"
"SIN","OCC","8","3014.34063","0","0","3014.34063"
"SIN","OCC","9","3449.01641","0","0","3449.01641"
"SIN","OCC","10","3718.70645","0","0","3718.70645"
"SIN","OCC","11","3826.69439","0","0","3826.69439"
"SIN","OCC","12","3907.40582","0","0","3907.40582"
"SIN","OCC","13","3841.12209","0","0","3841.12209"
"SIN","OCC","14","3801.35261","0","0","3801.35261"
"SIN","OCC","15","3778.49154","0","0","3778.49154"
"SIN","OCC","16","3788.86761","0","0","3788.86761"
"SIN","OCC","17","3779.12316","0","0","3779.12316"
"SIN","OCC","18","3250.77357","0","0","3250.77357"
"SIN","OCC","19","3830.98043","0","0","3830.98043"
"SIN","OCC","20","3464.0099","0","0","3464.0099"
"SIN","OCC","21","3664.73298","0","0","3664.73298"
"SIN","OCC","22","3804.32273","0","0","3804.32273"
"SIN","OCC","23","3794.14604","0","0","3794.14604"
"SIN","OCC","24","3441.00682","0","0","3441.00682"
"SIN","ORI","1","7692.45091","4.23577","0","7696.68668"
"SIN","ORI","2","7285.48418","8.19516","0","7293.67934"
"SIN","ORI","3","7143.72276","4.908","0","7148.63076"
"SIN","ORI","4","6920.1618","4.97034","0","6925.13214"
