"Centro Nacional de Control de Energia"
"Estimacion de la Demanda Real del Sistema -Por Balance"
"Sistema Electrico Nacional"
"Reporte Diario"
"Fecha de Publicacion: 13/jun/2019"
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 13/jun/2019 12:50:01 hrs."
"Nota 1: Los acentos de este reporte se omiten intencionalmente por sistema."
"LIQUIDACION 4 (Dia de Operacion: 01/05/2018)"
"Sistema"," Area"," Hora"," Generacion (MWh)"," Flujo Real de Importacion (MWh)"," Flujo Real de Exportacion (MWh)"," Estimacion de Demanda por Balance (MWh) "
"BCA","BCA","1","1220.42105","75.00193","112.63359","1182.78939"
"BCA","BCA","2","1214.824","115.52234","190.54221","1139.80413"
"BCA","BCA","3","1092.51146","41.42488","24.05137","1109.88497"
"BCA","BCA","4","1110.94161","72.12291","100.61344","1082.45108"
"BCA","BCA","5","1090.17246","41.87343","65.16832","1066.87757"
"BCA","BCA","6","1108.13274","43.85978","76.99307","1074.99945"
"BCA","BCA","7","1181.85573","63.97051","159.17454","1086.6517"
"BCA","BCA","8","1168.30445","63.5893","62.02288","1169.87087"
"BCA","BCA","9","1200.15966","58.59327","31.52888","1227.22405"
"BCA","BCA","10","1247.04408","53.4111","27.38997","1273.06521"
"BCA","BCA","11","1295.50918","61.80579","39.70052","1317.61445"
"BCA","BCA","12","1322.45065","68.6184","44.57885","1346.4902"
"BCA","BCA","13","1329.45252","70.4283","40.65146","1359.22936"
"BCA","BCA","14","1321.50264","85.725","42.47181","1364.75583"
"BCA","BCA","15","1305.21265","83.09698","40.71291","1347.59672"
"BCA","BCA","16","1306.98189","82.34211","49.5829","1339.7411"
"BCA","BCA","17","1303.98602","98.86031","72.32735","1330.51898"
"BCA","BCA","18","1276.99455","88.93302","58.17114","1307.75643"
"BCA","BCA","19","1287.36787","82.55813","56.83216","1313.09384"
"BCA","BCA","20","1402.5836","42.71587","61.10381","1384.19566"
"BCA","BCA","21","1465.06534","107.47166","138.93086","1433.60614"
"BCA","BCA","22","1422.46656","82.30924","115.33836","1389.43744"
"BCA","BCA","23","1279.96486","36.49338","16.57021","1299.88803"
"BCA","BCA","24","1193.15491","67.39175","42.8252","1217.72146"
"BCS","BCS","1","253.58402","0","0","253.58402"
"BCS","BCS","2","241.55799","0","0","241.55799"
"BCS","BCS","3","232.03352","0","0","232.03352"
"BCS","BCS","4","224.50743","0","0","224.50743"
"BCS","BCS","5","220.71577","0","0","220.71577"
"BCS","BCS","6","220.38226","0","0","220.38226"
"BCS","BCS","7","219.00691","0","0","219.00691"
"BCS","BCS","8","219.7134","0","0","219.7134"
"BCS","BCS","9","234.39555","0","0","234.39555"
"BCS","BCS","10","248.50145","0","0","248.50145"
"BCS","BCS","11","257.12363","0","0","257.12363"
"BCS","BCS","12","262.79487","0","0","262.79487"
"BCS","BCS","13","266.90466","0","0","266.90466"
"BCS","BCS","14","272.22024","0","0","272.22024"
"BCS","BCS","15","276.42117","0","0","276.42117"
