ProcessName,RegionName,Time,Central,Eastern,Western,Northwest,North,Northeast,BajaCalif,BajaCalifSouth,Peninsular
Unit,-,Year,PJ/y,PJ/y,PJ/y,PJ/y,PJ/y,PJ/y,PJ/y,PJ/y,PJ/y
CC_GAS,Central,2020,105.9805123,0,0,0,0,0,0,0,0
CC_GAS,Eastern,2020,0,168.3817416,0,0,0,0,0,0,0
CC_GAS,Western,2020,0,0,203.5954699,0,0,0,0,0,0
CC_GAS,Northwest,2020,0,0,0,144.9621619,0,0,0,0,0
CC_GAS,North,2020,0,0,0,0,149.4626645,0,0,0,0
CC_GAS,Northeast,2020,0,0,0,0,0,394.4718403,0,0,0
CC_GAS,BajaCalif,2020,0,0,0,0,0,0,118.0401941,0,0
CC_GAS,BajaCalifSouth,2020,0,0,0,0,0,0,0,0,0
CC_GAS,Peninsular,2020,0,0,0,0,0,0,0,0,66.38107248
CC_GAS,Central,2025,105.9805123,0,0,0,0,0,0,0,0
CC_GAS,Eastern,2025,0,168.3817416,0,0,0,0,0,0,0
CC_GAS,Western,2025,0,0,203.5954699,0,0,0,0,0,0
CC_GAS,Northwest,2025,0,0,0,144.9621619,0,0,0,0,0
CC_GAS,North,2025,0,0,0,0,149.4626645,0,0,0,0
CC_GAS,Northeast,2025,0,0,0,0,0,394.4718403,0,0,0
CC_GAS,BajaCalif,2025,0,0,0,0,0,0,118.0401941,0,0
CC_GAS,BajaCalifSouth,2025,0,0,0,0,0,0,0,0,0
CC_GAS,Peninsular,2025,0,0,0,0,0,0,0,0,66.38107248
CC_GAS,Central,2030,105.9805123,0,0,0,0,0,0,0,0
CC_GAS,Eastern,2030,0,168.3817416,0,0,0,0,0,0,0
CC_GAS,Western,2030,0,0,203.5954699,0,0,0,0,0,0
CC_GAS,Northwest,2030,0,0,0,144.9621619,0,0,0,0,0
CC_GAS,North,2030,0,0,0,0,149.4626645,0,0,0,0
CC_GAS,Northeast,2030,0,0,0,0,0,394.4718403,0,0,0
CC_GAS,BajaCalif,2030,0,0,0,0,0,0,118.0401941,0,0
CC_GAS,BajaCalifSouth,2030,0,0,0,0,0,0,0,0,0
CC_GAS,Peninsular,2030,0,0,0,0,0,0,0,0,66.38107248
CC_GAS,Central,2035,105.9805123,0,0,0,0,0,0,0,0
CC_GAS,Eastern,2035,0,168.3817416,0,0,0,0,0,0,0
CC_GAS,Western,2035,0,0,203.5954699,0,0,0,0,0,0
CC_GAS,Northwest,2035,0,0,0,144.9621619,0,0,0,0,0
CC_GAS,North,2035,0,0,0,0,149.4626645,0,0,0,0
CC_GAS,Northeast,2035,0,0,0,0,0,394.4718403,0,0,0
CC_GAS,BajaCalif,2035,0,0,0,0,0,0,118.0401941,0,0
CC_GAS,BajaCalifSouth,2035,0,0,0,0,0,0,0,0,0
CC_GAS,Peninsular,2035,0,0,0,0,0,0,0,0,66.38107248
CC_GAS,Central,2040,105.9805123,0,0,0,0,0,0,0,0
CC_GAS,Eastern,2040,0,168.3817416,0,0,0,0,0,0,0
CC_GAS,Western,2040,0,0,203.5954699,0,0,0,0,0,0
CC_GAS,Northwest,2040,0,0,0,144.9621619,0,0,0,0,0
CC_GAS,North,2040,0,0,0,0,149.4626645,0,0,0,0
CC_GAS,Northeast,2040,0,0,0,0,0,394.4718403,0,0,0
CC_GAS,BajaCalif,2040,0,0,0,0,0,0,118.0401941,0,0
CC_GAS,BajaCalifSouth,2040,0,0,0,0,0,0,0,0,0
CC_GAS,Peninsular,2040,0,0,0,0,0,0,0,0,66.38107248
CC_GAS,Central,2045,105.9805123,0,0,0,0,0,0,0,0
CC_GAS,Eastern,2045,0,168.3817416,0,0,0,0,0,0,0
CC_GAS,Western,2045,0,0,203.5954699,0,0,0,0,0,0
CC_GAS,Northwest,2045,0,0,0,144.9621619,0,0,0,0,0
CC_GAS,North,2045,0,0,0,0,149.4626645,0,0,0,0
CC_GAS,Northeast,2045,0,0,0,0,0,394.4718403,0,0,0
CC_GAS,BajaCalif,2045,0,0,0,0,0,0,118.0401941,0,0
CC_GAS,BajaCalifSouth,2045,0,0,0,0,0,0,0,0,0
CC_GAS,Peninsular,2045,0,0,0,0,0,0,0,0,66.38107248
CC_GAS,Central,2050,105.9805123,0,0,0,0,0,0,0,0
CC_GAS,Eastern,2050,0,168.3817416,0,0,0,0,0,0,0
CC_GAS,Western,2050,0,0,203.5954699,0,0,0,0,0,0
CC_GAS,Northwest,2050,0,0,0,144.9621619,0,0,0,0,0
CC_GAS,North,2050,0,0,0,0,149.4626645,0,0,0,0
CC_GAS,Northeast,2050,0,0,0,0,0,394.4718403,0,0,0
CC_GAS,BajaCalif,2050,0,0,0,0,0,0,118.0401941,0,0
CC_GAS,BajaCalifSouth,2050,0,0,0,0,0,0,0,0,0
CC_GAS,Peninsular,2050,0,0,0,0,0,0,0,0,66.38107248
OC_GAS,Central,2020,92.59884144,0,0,0,0,0,0,0,0
OC_GAS,Eastern,2020,0,49.16273184,0,0,0,0,0,0,0
OC_GAS,Western,2020,0,0,90.53922528,0,0,0,0,0,0
OC_GAS,Northwest,2020,0,0,0,49.448448,0,0,0,0,0
OC_GAS,North,2020,0,0,0,0,7.50809088,0,0,0,0
OC_GAS,Northeast,2020,0,0,0,0,0,67.21551504,0,0,0
OC_GAS,BajaCalif,2020,0,0,0,0,0,0,19.28647152,0,0
OC_GAS,BajaCalifSouth,2020,0,0,0,0,0,0,0,1.450656,0
OC_GAS,Peninsular,2020,0,0,0,0,0,0,0,0,1.83003408
OC_GAS,Central,2025,92.59884144,0,0,0,0,0,0,0,0
OC_GAS,Eastern,2025,0,49.16273184,0,0,0,0,0,0,0
OC_GAS,Western,2025,0,0,90.53922528,0,0,0,0,0,0
OC_GAS,Northwest,2025,0,0,0,49.448448,0,0,0,0,0
OC_GAS,North,2025,0,0,0,0,7.50809088,0,0,0,0
OC_GAS,Northeast,2025,0,0,0,0,0,67.21551504,0,0,0
OC_GAS,BajaCalif,2025,0,0,0,0,0,0,19.28647152,0,0
OC_GAS,BajaCalifSouth,2025,0,0,0,0,0,0,0,1.450656,0
OC_GAS,Peninsular,2025,0,0,0,0,0,0,0,0,1.83003408
OC_GAS,Central,2030,92.59884144,0,0,0,0,0,0,0,0
OC_GAS,Eastern,2030,0,49.16273184,0,0,0,0,0,0,0
OC_GAS,Western,2030,0,0,90.53922528,0,0,0,0,0,0
OC_GAS,Northwest,2030,0,0,0,49.448448,0,0,0,0,0
OC_GAS,North,2030,0,0,0,0,7.50809088,0,0,0,0
OC_GAS,Northeast,2030,0,0,0,0,0,67.21551504,0,0,0
OC_GAS,BajaCalif,2030,0,0,0,0,0,0,19.28647152,0,0
OC_GAS,BajaCalifSouth,2030,0,0,0,0,0,0,0,1.450656,0
OC_GAS,Peninsular,2030,0,0,0,0,0,0,0,0,1.83003408
OC_GAS,Central,2035,92.59884144,0,0,0,0,0,0,0,0
OC_GAS,Eastern,2035,0,49.16273184,0,0,0,0,0,0,0
OC_GAS,Western,2035,0,0,90.53922528,0,0,0,0,0,0
OC_GAS,Northwest,2035,0,0,0,49.448448,0,0,0,0,0
OC_GAS,North,2035,0,0,0,0,7.50809088,0,0,0,0
OC_GAS,Northeast,2035,0,0,0,0,0,67.21551504,0,0,0
OC_GAS,BajaCalif,2035,0,0,0,0,0,0,19.28647152,0,0
OC_GAS,BajaCalifSouth,2035,0,0,0,0,0,0,0,1.450656,0
OC_GAS,Peninsular,2035,0,0,0,0,0,0,0,0,1.83003408
OC_GAS,Central,2040,92.59884144,0,0,0,0,0,0,0,0
OC_GAS,Eastern,2040,0,49.16273184,0,0,0,0,0,0,0
OC_GAS,Western,2040,0,0,90.53922528,0,0,0,0,0,0
OC_GAS,Northwest,2040,0,0,0,49.448448,0,0,0,0,0
OC_GAS,North,2040,0,0,0,0,7.50809088,0,0,0,0
OC_GAS,Northeast,2040,0,0,0,0,0,67.21551504,0,0,0
OC_GAS,BajaCalif,2040,0,0,0,0,0,0,19.28647152,0,0
OC_GAS,BajaCalifSouth,2040,0,0,0,0,0,0,0,1.450656,0
OC_GAS,Peninsular,2040,0,0,0,0,0,0,0,0,1.83003408
OC_GAS,Central,2045,92.59884144,0,0,0,0,0,0,0,0
OC_GAS,Eastern,2045,0,49.16273184,0,0,0,0,0,0,0
OC_GAS,Western,2045,0,0,90.53922528,0,0,0,0,0,0
OC_GAS,Northwest,2045,0,0,0,49.448448,0,0,0,0,0
OC_GAS,North,2045,0,0,0,0,7.50809088,0,0,0,0
OC_GAS,Northeast,2045,0,0,0,0,0,67.21551504,0,0,0
OC_GAS,BajaCalif,2045,0,0,0,0,0,0,19.28647152,0,0
OC_GAS,BajaCalifSouth,2045,0,0,0,0,0,0,0,1.450656,0
OC_GAS,Peninsular,2045,0,0,0,0,0,0,0,0,1.83003408
OC_GAS,Central,2050,92.59884144,0,0,0,0,0,0,0,0
OC_GAS,Eastern,2050,0,49.16273184,0,0,0,0,0,0,0
OC_GAS,Western,2050,0,0,90.53922528,0,0,0,0,0,0
OC_GAS,Northwest,2050,0,0,0,49.448448,0,0,0,0,0
OC_GAS,North,2050,0,0,0,0,7.50809088,0,0,0,0
OC_GAS,Northeast,2050,0,0,0,0,0,67.21551504,0,0,0
OC_GAS,BajaCalif,2050,0,0,0,0,0,0,19.28647152,0,0
OC_GAS,BajaCalifSouth,2050,0,0,0,0,0,0,0,1.450656,0
OC_GAS,Peninsular,2050,0,0,0,0,0,0,0,0,1.83003408
OC_OIL,Central,2020,3.1536,0,0,0,0,0,0,0,0
OC_OIL,Eastern,2020,0,111.3258643,0,0,0,0,0,0,0
OC_OIL,Western,2020,0,0,8.09876016,0,0,0,0,0,0
OC_OIL,Northwest,2020,0,0,0,20.2334976,0,0,0,0,0
OC_OIL,North,2020,0,0,0,0,23.391828,0,0,0,0
OC_OIL,Northeast,2020,0,0,0,0,0,3.9435768,0,0,0
OC_OIL,BajaCalif,2020,0,0,0,0,0,0,3.22487136,0,0
OC_OIL,BajaCalifSouth,2020,0,0,0,0,0,0,0,30.32091792,0
OC_OIL,Peninsular,2020,0,0,0,0,0,0,0,0,40.92142896
OC_OIL,Central,2025,3.1536,0,0,0,0,0,0,0,0
OC_OIL,Eastern,2025,0,111.3258643,0,0,0,0,0,0,0
OC_OIL,Western,2025,0,0,8.09876016,0,0,0,0,0,0
OC_OIL,Northwest,2025,0,0,0,20.2334976,0,0,0,0,0
OC_OIL,North,2025,0,0,0,0,23.391828,0,0,0,0
OC_OIL,Northeast,2025,0,0,0,0,0,3.9435768,0,0,0
OC_OIL,BajaCalif,2025,0,0,0,0,0,0,3.22487136,0,0
OC_OIL,BajaCalifSouth,2025,0,0,0,0,0,0,0,30.32091792,0
OC_OIL,Peninsular,2025,0,0,0,0,0,0,0,0,40.92142896
OC_OIL,Central,2030,3.1536,0,0,0,0,0,0,0,0
OC_OIL,Eastern,2030,0,111.3258643,0,0,0,0,0,0,0
OC_OIL,Western,2030,0,0,8.09876016,0,0,0,0,0,0
OC_OIL,Northwest,2030,0,0,0,20.2334976,0,0,0,0,0
OC_OIL,North,2030,0,0,0,0,23.391828,0,0,0,0
OC_OIL,Northeast,2030,0,0,0,0,0,3.9435768,0,0,0
