asset,year,technology,region,installed,capacity
0,2020,resAC,BajaCalif,2020,14.47280000000
0,2025,resAC,BajaCalif,2020,426.19430000000
0,2029,resAC,BajaCalif,2020,422.37350000000
0,2030,resAC,BajaCalif,2020,421.41830000000
0,2031,resAC,BajaCalif,2020,420.75250000000
0,2032,resAC,BajaCalif,2020,420.08680000000
0,2035,resAC,BajaCalif,2020,418.08950000000
0,2036,resAC,BajaCalif,2020,417.80010000000
0,2038,resAC,BajaCalif,2020,417.22120000000
0,2039,resAC,BajaCalif,2020,416.93170000000
1,2020,resAC,BajaCalifSouth,2020,14.47280000000
1,2025,resAC,BajaCalifSouth,2020,426.19430000000
1,2029,resAC,BajaCalifSouth,2020,422.37350000000
1,2030,resAC,BajaCalifSouth,2020,421.41830000000
1,2031,resAC,BajaCalifSouth,2020,420.75250000000
1,2032,resAC,BajaCalifSouth,2020,420.08680000000
1,2035,resAC,BajaCalifSouth,2020,418.08950000000
1,2036,resAC,BajaCalifSouth,2020,417.80010000000
1,2038,resAC,BajaCalifSouth,2020,417.22120000000
1,2039,resAC,BajaCalifSouth,2020,416.93170000000
2,2020,resAC,Central,2020,1.50930000000
2,2025,resAC,Central,2020,348.41340000000
2,2029,resAC,Central,2020,348.01500000000
2,2030,resAC,Central,2020,347.91530000000
2,2031,resAC,Central,2020,347.84590000000
2,2032,resAC,Central,2020,347.77650000000
2,2035,resAC,Central,2020,347.56820000000
2,2036,resAC,Central,2020,347.53800000000
2,2038,resAC,Central,2020,347.47760000000
2,2039,resAC,Central,2020,347.44750000000
3,2020,resAC,Eastern,2020,5.68570000000
3,2025,resAC,Eastern,2020,373.47200000000
3,2029,resAC,Eastern,2020,371.97100000000
3,2030,resAC,Eastern,2020,371.59570000000
3,2031,resAC,Eastern,2020,371.33420000000
3,2032,resAC,Eastern,2020,371.07260000000
3,2035,resAC,Eastern,2020,370.28800000000
3,2036,resAC,Eastern,2020,370.17430000000
3,2038,resAC,Eastern,2020,369.94680000000
3,2039,resAC,Eastern,2020,369.83310000000
4,2020,resAC,North,2020,14.47280000000
4,2025,resAC,North,2020,426.19430000000
4,2029,resAC,North,2020,422.37350000000
4,2030,resAC,North,2020,421.41830000000
4,2031,resAC,North,2020,420.75250000000
4,2032,resAC,North,2020,420.08680000000
4,2035,resAC,North,2020,418.08950000000
4,2036,resAC,North,2020,417.80010000000
4,2038,resAC,North,2020,417.22120000000
4,2039,resAC,North,2020,416.93170000000
5,2020,resAC,Northeast,2020,14.47280000000
5,2025,resAC,Northeast,2020,426.19430000000
5,2029,resAC,Northeast,2020,422.37350000000
5,2030,resAC,Northeast,2020,421.41830000000
5,2031,resAC,Northeast,2020,420.75250000000
5,2032,resAC,Northeast,2020,420.08680000000
5,2035,resAC,Northeast,2020,418.08950000000
5,2036,resAC,Northeast,2020,417.80010000000
5,2038,resAC,Northeast,2020,417.22120000000
5,2039,resAC,Northeast,2020,416.93170000000
6,2020,resAC,Northwest,2020,14.47280000000
6,2025,resAC,Northwest,2020,426.19430000000
6,2029,resAC,Northwest,2020,422.37350000000
6,2030,resAC,Northwest,2020,421.41830000000
6,2031,resAC,Northwest,2020,420.75250000000
6,2032,resAC,Northwest,2020,420.08680000000
6,2035,resAC,Northwest,2020,418.08950000000
6,2036,resAC,Northwest,2020,417.80010000000
6,2038,resAC,Northwest,2020,417.22120000000
6,2039,resAC,Northwest,2020,416.93170000000
7,2020,resAC,Peninsular,2020,1.17500000000
7,2025,resAC,Peninsular,2020,346.40740000000
7,2029,resAC,Peninsular,2020,346.09720000000
7,2030,resAC,Peninsular,2020,346.01960000000
7,2031,resAC,Peninsular,2020,345.96560000000
7,2032,resAC,Peninsular,2020,345.91150000000
7,2035,resAC,Peninsular,2020,345.74940000000
7,2036,resAC,Peninsular,2020,345.72590000000
7,2038,resAC,Peninsular,2020,345.67890000000
7,2039,resAC,Peninsular,2020,345.65540000000
8,2020,resAC,Western,2020,1.50930000000
8,2025,resAC,Western,2020,348.41340000000
8,2029,resAC,Western,2020,348.01500000000
8,2030,resAC,Western,2020,347.91530000000
8,2031,resAC,Western,2020,347.84590000000
8,2032,resAC,Western,2020,347.77650000000
8,2035,resAC,Western,2020,347.56820000000
8,2036,resAC,Western,2020,347.53800000000
8,2038,resAC,Western,2020,347.47760000000
8,2039,resAC,Western,2020,347.44750000000
9,2020,resASHeatPump,BajaCalif,2020,0.37100000000
9,2025,resASHeatPump,BajaCalif,2020,50186.31000000000
9,2029,resASHeatPump,BajaCalif,2020,50186.21210000000
9,2030,resASHeatPump,BajaCalif,2020,50186.18760000000
9,2031,resASHeatPump,BajaCalif,2020,50186.17050000000
9,2032,resASHeatPump,BajaCalif,2020,50186.15350000000
9,2035,resASHeatPump,BajaCalif,2020,50186.10230000000
9,2036,resASHeatPump,BajaCalif,2020,50186.09490000000
9,2038,resASHeatPump,BajaCalif,2020,50186.08000000000
9,2039,resASHeatPump,BajaCalif,2020,50186.07260000000
9,2040,resASHeatPump,BajaCalif,2020,50186.06520000000
9,2044,resASHeatPump,BajaCalif,2020,50186.06520000000
10,2020,resASHeatPump,BajaCalifSouth,2020,0.25500000000
10,2025,resASHeatPump,BajaCalifSouth,2020,50185.61380000000
10,2029,resASHeatPump,BajaCalifSouth,2020,50185.54650000000
10,2030,resASHeatPump,BajaCalifSouth,2020,50185.52960000000
10,2031,resASHeatPump,BajaCalifSouth,2020,50185.51790000000
10,2032,resASHeatPump,BajaCalifSouth,2020,50185.50620000000
10,2035,resASHeatPump,BajaCalifSouth,2020,50185.47100000000
10,2036,resASHeatPump,BajaCalifSouth,2020,50185.46590000000
10,2038,resASHeatPump,BajaCalifSouth,2020,50185.45570000000
