asset,year,technology,region,installed,capacity
0,2020,gassupply1,BajaCalif,2020,20000.00000000000
0,2025,gassupply1,BajaCalif,2020,4000000.00000000000
0,2030,gassupply1,BajaCalif,2020,4000000.00000000000
0,2035,gassupply1,BajaCalif,2020,4000000.00000000000
0,2040,gassupply1,BajaCalif,2020,4000000.00000000000
0,2045,gassupply1,BajaCalif,2020,4000000.00000000000
0,2050,gassupply1,BajaCalif,2020,4000000.00000000000
0,2059,gassupply1,BajaCalif,2020,3980000.00000000000
1,2020,gassupply1,BajaCalifSouth,2020,20000.00000000000
1,2025,gassupply1,BajaCalifSouth,2020,4000000.00000000000
1,2030,gassupply1,BajaCalifSouth,2020,4000000.00000000000
1,2035,gassupply1,BajaCalifSouth,2020,4000000.00000000000
1,2040,gassupply1,BajaCalifSouth,2020,4000000.00000000000
1,2045,gassupply1,BajaCalifSouth,2020,4000000.00000000000
1,2050,gassupply1,BajaCalifSouth,2020,4000000.00000000000
1,2059,gassupply1,BajaCalifSouth,2020,3980000.00000000000
2,2020,gassupply1,Central,2020,20000.00000000000
2,2025,gassupply1,Central,2020,4000000.00000000000
2,2030,gassupply1,Central,2020,4000000.00000000000
2,2035,gassupply1,Central,2020,4000000.00000000000
2,2040,gassupply1,Central,2020,4000000.00000000000
2,2045,gassupply1,Central,2020,4000000.00000000000
2,2050,gassupply1,Central,2020,4000000.00000000000
2,2059,gassupply1,Central,2020,3980000.00000000000
3,2020,gassupply1,Eastern,2020,20000.00000000000
3,2025,gassupply1,Eastern,2020,4000000.00000000000
3,2030,gassupply1,Eastern,2020,4000000.00000000000
3,2035,gassupply1,Eastern,2020,4000000.00000000000
3,2040,gassupply1,Eastern,2020,4000000.00000000000
3,2045,gassupply1,Eastern,2020,4000000.00000000000
3,2050,gassupply1,Eastern,2020,4000000.00000000000
3,2059,gassupply1,Eastern,2020,3980000.00000000000
4,2020,gassupply1,North,2020,20000.00000000000
4,2025,gassupply1,North,2020,4000000.00000000000
4,2030,gassupply1,North,2020,4000000.00000000000
4,2035,gassupply1,North,2020,4000000.00000000000
4,2040,gassupply1,North,2020,4000000.00000000000
4,2045,gassupply1,North,2020,4000000.00000000000
4,2050,gassupply1,North,2020,4000000.00000000000
4,2059,gassupply1,North,2020,3980000.00000000000
5,2020,gassupply1,Northeast,2020,20000.00000000000
5,2025,gassupply1,Northeast,2020,4000000.00000000000
5,2030,gassupply1,Northeast,2020,4000000.00000000000
5,2035,gassupply1,Northeast,2020,4000000.00000000000
5,2040,gassupply1,Northeast,2020,4000000.00000000000
5,2045,gassupply1,Northeast,2020,4000000.00000000000
5,2050,gassupply1,Northeast,2020,4000000.00000000000
5,2059,gassupply1,Northeast,2020,3980000.00000000000
6,2020,gassupply1,Northwest,2020,20000.00000000000
6,2025,gassupply1,Northwest,2020,4000000.00000000000
6,2030,gassupply1,Northwest,2020,4000000.00000000000
6,2035,gassupply1,Northwest,2020,4000000.00000000000
6,2040,gassupply1,Northwest,2020,4000000.00000000000
6,2045,gassupply1,Northwest,2020,4000000.00000000000
6,2050,gassupply1,Northwest,2020,4000000.00000000000
6,2059,gassupply1,Northwest,2020,3980000.00000000000
7,2020,gassupply1,Peninsular,2020,20000.00000000000
7,2025,gassupply1,Peninsular,2020,4000000.00000000000
7,2030,gassupply1,Peninsular,2020,4000000.00000000000
7,2035,gassupply1,Peninsular,2020,4000000.00000000000
7,2040,gassupply1,Peninsular,2020,4000000.00000000000
7,2045,gassupply1,Peninsular,2020,4000000.00000000000
7,2050,gassupply1,Peninsular,2020,4000000.00000000000
7,2059,gassupply1,Peninsular,2020,3980000.00000000000
8,2020,gassupply1,Western,2020,20000.00000000000
8,2025,gassupply1,Western,2020,4000000.00000000000
8,2030,gassupply1,Western,2020,4000000.00000000000
8,2035,gassupply1,Western,2020,4000000.00000000000
8,2040,gassupply1,Western,2020,4000000.00000000000
8,2045,gassupply1,Western,2020,4000000.00000000000
8,2050,gassupply1,Western,2020,4000000.00000000000
8,2059,gassupply1,Western,2020,3980000.00000000000
