ProcessName,RegionName,Unit,2020,2025,2030,2035,2040,2045,2050
lightlorry_hybridliquidhydrogen,BajaCalif,PJ/y,0,0,0,0,0,0,0
lightlorry_hybridpetrol,BajaCalif,PJ/y,75.797712,56.848284,37.898856,18.949428,0,0,0
lightlorry_pluginhybridpetrol,BajaCalif,PJ/y,75.9175949,56.9381962,37.9587974,18.9793987,0,0,0
lightlorry_hybriddiesel,BajaCalif,PJ/y,101.3838102,76.0378577,50.6919051,25.3459526,0,0,0
lightlorry_pluginhybriddiesel,BajaCalif,PJ/y,50.7992014,38.0994011,25.3996007,12.6998004,0,0,0
lightlorry_cng,BajaCalif,PJ/y,101.7060398,76.2795298,50.8530199,25.42651,0,0,0
lightlorry_lpg,BajaCalif,PJ/y,101.9219998,76.4414999,50.9609999,25.4805,0,0,0
heavylorry_diesel,BajaCalif,PJ/y,817.1110314,612.8332735,408.5555157,204.2777578,0,0,0
heavylorry_hybriddiesel,BajaCalif,PJ/y,103.9077152,77.9307864,51.9538576,25.9769288,0,0,0
heavylorry_hybridhydrogenfc,BajaCalif,PJ/y,0,0,0,0,0,0,0
heavylorry_cng,BajaCalif,PJ/y,104.1331368,78.0998526,52.0665684,26.0332842,0,0,0
heavylorry_petrol,BajaCalif,PJ/y,834.8763085,626.1572314,417.4381542,208.7190771,0,0,0
passengertrain_diesel,BajaCalif,PJ/y,22.1527982,16.6145986,11.0763991,5.5381995,0,0,0
passengertrain_electric,BajaCalif,PJ/y,0,0,0,0,0,0,0
passengertrain_hydrogenfc,BajaCalif,PJ/y,0,0,0,0,0,0,0
passengertrain_addtrackelec,BajaCalif,PJ/y,0,0,0,0,0,0,0
freighttrain_diesel,BajaCalif,PJ/y,291.2854977,218.4641233,145.6427489,72.8213744,0,0,0
freighttrain_electric,BajaCalif,PJ/y,3.1854775,2.3891082,1.5927388,0.7963694,0,0,0
freighttrain_hydrogenfc,BajaCalif,PJ/y,0,0,0,0,0,0,0
freighttrain_addtrackelec,BajaCalif,PJ/y,0,0,0,0,0,0,0
freighttrain_coal,BajaCalif,PJ/y,0,0,0,0,0,0,0
shipping_heavyoil,BajaCalif,PJ/y,565.112204,423.834153,282.556102,141.278051,0,0,0
passengerjet_kerosene,BajaCalif,PJ/y,638.4022859,478.8017144,319.2011429,159.6005715,0,0,0
freightjet_kerosene,BajaCalif,PJ/y,0,0,0,0,0,0,0
cars_petrol,BajaCalifSouth,PJ/y,4530.256397,3397.692298,2265.128199,1132.564099,0,0,0
cars_lpg,BajaCalifSouth,PJ/y,28.7493275,21.5619957,14.3746638,7.1873319,0,0,0
cars_hybridpetrol,BajaCalifSouth,PJ/y,115.0662287,86.2996716,57.5331144,28.7665572,0,0,0
cars_diesel,BajaCalifSouth,PJ/y,346.0281901,259.5211426,173.0140951,86.5070475,0,0,0
cars_hybriddiesel,BajaCalifSouth,PJ/y,58.0901322,43.5675992,29.0450661,14.5225331,0,0,0
cars_pluginhybriddiesel,BajaCalifSouth,PJ/y,58.1605187,43.6203891,29.0802594,14.5401297,0,0,0
cars_hydrogenfc,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
cars_hybridhydrogenfc,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
cars_pluginhybridhydrogenfc,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
cars_hybridliquidhydrogen,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
cars_cng,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
cars_flexiblefuel,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
cars_battery,BajaCalifSouth,PJ/y,116.4621517,87.3466138,58.2310759,29.1155379,0,0,0
bus_diesel,BajaCalifSouth,PJ/y,351.8339227,263.875442,175.9169613,87.9584807,0,0,0
bus_hybriddiesel,BajaCalifSouth,PJ/y,44.3039831,33.2279873,22.1519916,11.0759958,0,0,0
bus_battery,BajaCalifSouth,PJ/y,44.3449135,33.2586851,22.1724567,11.0862284,0,0,0
bus_cng,BajaCalifSouth,PJ/y,44.3859195,33.2894396,22.1929598,11.0964799,0,0,0
bus_hybridhydrogenfc,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
lightlorry_diesel,BajaCalifSouth,PJ/y,355.4160099,266.5620074,177.708005,88.8540025,0,0,0
lightlorry_petrol,BajaCalifSouth,PJ/y,358.0673195,268.5504896,179.0336597,89.5168299,0,0,0
lightlorry_hybridhydrogenfc,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
lightlorry_hybridliquidhydrogen,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
lightlorry_hybridpetrol,BajaCalifSouth,PJ/y,33.8211076,25.3658307,16.9105538,8.4552769,0,0,0
lightlorry_pluginhybridpetrol,BajaCalifSouth,PJ/y,33.844955,25.3837163,16.9224775,8.4612388,0,0,0
lightlorry_hybriddiesel,BajaCalifSouth,PJ/y,45.1584484,33.8688363,22.5792242,11.2896121,0,0,0
lightlorry_pluginhybriddiesel,BajaCalifSouth,PJ/y,22.6004866,16.9503649,11.3002433,5.6501216,0,0,0
lightlorry_cng,BajaCalifSouth,PJ/y,45.2222661,33.9166996,22.6111331,11.3055665,0,0,0
lightlorry_lpg,BajaCalifSouth,PJ/y,45.2649116,33.9486837,22.6324558,11.3162279,0,0,0
heavylorry_diesel,BajaCalifSouth,PJ/y,362.4610985,271.8458239,181.2305493,90.6152746,0,0,0
heavylorry_hybriddiesel,BajaCalifSouth,PJ/y,45.652371,34.2392783,22.8261855,11.4130928,0,0,0
heavylorry_hybridhydrogenfc,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
heavylorry_cng,BajaCalifSouth,PJ/y,45.6958319,34.271874,22.847916,11.423958,0,0,0
heavylorry_petrol,BajaCalifSouth,PJ/y,365.9150036,274.4362527,182.9575018,91.4787509,0,0,0
passengertrain_diesel,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
passengertrain_electric,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
passengertrain_hydrogenfc,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
passengertrain_addtrackelec,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
freighttrain_diesel,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
freighttrain_electric,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
freighttrain_hydrogenfc,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
freighttrain_addtrackelec,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
freighttrain_coal,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
shipping_heavyoil,BajaCalifSouth,PJ/y,1045.951858,784.4638938,522.9759292,261.4879646,0,0,0
