year,dst_region,asset,region,technology,installed,capacity
2020,Central,15,Central,BIO,2020,2.35260000000
2020,Central,17,Central,CC_GAS,2020,158.34980000000
2020,Central,19,Central,HYD_LS,2020,23.11150000000
2020,Central,20,Central,OC_GAS,2020,184.84130000000
2020,Central,21,Central,OC_OIL,2020,6.30720000000
2020,Central,22,Central,ON_WIND,2020,0.41690000000
2020,Central,23,Central,PV_GND,2020,1.34600000000
2020,Central,24,Central,PV_SSG,2020,11.25860000000
2020,Eastern,25,Eastern,BIO,2020,20.62830000000
2020,Eastern,26,Eastern,CC_GAS,2020,336.76350000000
2020,Eastern,27,Eastern,CC_OIL,2020,1.52630000000
2020,Eastern,28,Eastern,COAL,2020,175.23670000000
2020,Eastern,30,Eastern,GEOTH,2020,6.81180000000
2020,Eastern,31,Eastern,HYD_LS,2020,407.91690000000
2020,Eastern,32,Eastern,NUCL,2020,103.05960000000
2020,Eastern,33,Eastern,OC_GAS,2020,91.53890000000
2020,Eastern,34,Eastern,OC_OIL,2020,222.56600000000
2020,Eastern,35,Eastern,ON_WIND,2020,194.95680000000
2020,Eastern,36,Eastern,PV_GND,2020,27.80210000000
2020,Eastern,37,Eastern,PV_SSG,2020,6.25110000000
2020,Western,76,Western,BIO,2020,11.46270000000
2020,Western,77,Western,CC_GAS,2020,373.63660000000
2020,Western,78,Western,CC_OIL,2020,44.55410000000
2020,Western,81,Western,FB,2020,36.58180000000
2020,Western,82,Western,GEOTH,2020,19.19660000000
2020,Western,83,Western,HYD_LS,2020,297.75600000000
2020,Western,85,Western,OC_GAS,2020,181.07850000000
2020,Western,86,Western,OC_OIL,2020,16.19750000000
2020,Western,87,Western,ON_WIND,2020,41.85330000000
2020,Western,88,Western,PV_GND,2020,143.01770000000
2020,Western,89,Western,PV_SSG,2020,29.35810000000
2020,Northwest,59,Northwest,CC_GAS,2020,289.92430000000
2020,Northwest,60,Northwest,CC_OIL,2020,0.60550000000
2020,Northwest,62,Northwest,HYD_LS,2020,59.36340000000
2020,Northwest,63,Northwest,OC_GAS,2020,98.89690000000
2020,Northwest,64,Northwest,OC_OIL,2020,40.46700000000
2020,Northwest,65,Northwest,ON_WIND,2020,0.12610000000
2020,Northwest,66,Northwest,PV_GND,2020,75.41140000000
2020,Northwest,67,Northwest,PV_SSG,2020,4.84610000000
2020,North,38,North,BIO,2020,0.71590000000
2020,North,39,North,CC_GAS,2020,298.92530000000
2020,North,40,North,COAL,2020,4.09970000000
2020,North,44,North,HYD_LS,2020,3.01040000000
2020,North,46,North,OC_GAS,2020,15.01620000000
2020,North,47,North,OC_OIL,2020,46.78370000000
2020,North,48,North,PV_GND,2020,47.42130000000
2020,North,49,North,PV_SSG,2020,6.68270000000
2020,Northeast,50,Northeast,BIO,2020,4.70770000000
