year,dst_region,asset,region,technology,installed,capacity
2030,Central,12,BajaCalifSouth,OC_GAS,2025,709.24460000000
2030,Central,20,Central,BIO,2020,2.29140000000
2030,Central,22,Central,CC_GAS,2020,77.11810000000
2030,Central,26,Central,HYD_LS,2020,18.85220000000
2030,Central,27,Central,OC_GAS,2020,71.13070000000
2030,Central,28,Central,OC_OIL,2020,4.60430000000
2030,Central,29,Central,ON_WIND,2020,0.41690000000
2030,Central,30,Central,PV_GND,2020,1.34600000000
2030,Central,31,Central,PV_SSG,2020,15.16090000000
2030,Central,103,Western,CC_GAS,2025,1000.00000000000
2030,Eastern,6,BajaCalif,ON_WIND,2025,1497.96000000000
2030,Eastern,16,BajaCalifSouth,ON_WIND,2025,742.92200000000
2030,Eastern,23,Central,CC_GAS,2025,885.01370000000
2030,Eastern,32,Eastern,BIO,2020,15.98880000000
2030,Eastern,34,Eastern,CC_GAS,2020,221.94090000000
2030,Eastern,37,Eastern,COAL,2020,175.23670000000
2030,Eastern,38,Eastern,CSP,2020,154.93640000000
2030,Eastern,41,Eastern,HYD_LS,2020,233.85840000000
2030,Eastern,42,Eastern,NUCL,2020,103.05960000000
2030,Eastern,43,Eastern,OC_GAS,2020,74.45020000000
2030,Eastern,44,Eastern,OC_OIL,2020,3.00660000000
2030,Eastern,45,Eastern,ON_WIND,2020,189.64620000000
2030,Eastern,48,Eastern,PV_GND,2020,27.80210000000
2030,Eastern,49,Eastern,PV_SSG,2020,9.75950000000
2030,Western,23,Central,CC_GAS,2025,984.83910000000
2030,Western,35,Eastern,CC_GAS,2025,1000.00000000000
2030,Western,101,Western,BIO,2020,7.39460000000
2030,Western,102,Western,CC_GAS,2020,203.35230000000
2030,Western,108,Western,GEOTH,2020,3.27970000000
2030,Western,109,Western,HYD_LS,2020,177.25940000000
2030,Western,113,Western,OC_GAS,2020,43.58840000000
2030,Western,114,Western,OC_OIL,2020,4.45480000000
2030,Western,115,Western,ON_WIND,2020,41.85330000000
2030,Western,116,Western,PV_GND,2020,143.01770000000
2030,Western,117,Western,PV_SSG,2020,48.69910000000
2030,Northwest,78,Northwest,CC_GAS,2020,275.60570000000
2030,Northwest,82,Northwest,HYD_LS,2020,38.72620000000
2030,Northwest,85,Northwest,OC_OIL,2020,2.97070000000
2030,Northwest,86,Northwest,ON_WIND,2020,0.12610000000
2030,Northwest,87,Northwest,PV_GND,2020,75.41140000000
2030,Northwest,88,Northwest,PV_SSG,2020,9.29660000000
2030,North,2,BajaCalif,OC_GAS,2025,199.31610000000
2030,North,50,North,BIO,2020,0.71590000000
2030,North,51,North,CC_GAS,2020,230.96150000000
2030,North,52,North,COAL,2020,4.09970000000
2030,North,54,North,C_H2,2025,1000.00000000000
2030,North,56,North,FC_H2,2020,584.92040000000
2030,North,57,North,FC_H2,2025,552.98570000000
2030,North,58,North,HYD_LS,2020,1.24440000000
2030,North,59,North,HYD_SS,2020,706.40640000000
2030,North,60,North,HYD_SS,2025,706.40640000000
2030,North,62,North,OC_GAS,2020,9.71810000000
2030,North,63,North,OC_OIL,2020,2.72160000000
2030,North,64,North,PV_GND,2020,47.42130000000
2030,North,65,North,PV_SSG,2020,11.45270000000
2030,North,71,Northeast,HYD_SS,2025,556.90430000000
2030,North,79,Northwest,CSP,2025,920.85120000000
