asset,dst_region,year,region,technology,installed,capacity
23,Central,2054,Central,HYD_LS,2020,0.40960000000
23,Central,2055,Central,HYD_LS,2020,0.40320000000
23,Central,2059,Central,HYD_LS,2020,0.37760000000
23,Central,2060,Central,HYD_LS,2020,0.37120000000
23,Central,2064,Central,HYD_LS,2020,0.34560000000
23,Central,2065,Central,HYD_LS,2020,0.33920000000
23,Central,2069,Central,HYD_LS,2020,0.31360000000
23,Central,2070,Central,HYD_LS,2020,0.30720000000
23,Central,2084,Central,HYD_LS,2020,0.21760000000
23,Central,2085,Central,HYD_LS,2020,0.21760000000
23,Central,2089,Central,HYD_LS,2020,0.21760000000
23,Central,2090,Central,HYD_LS,2020,0.21760000000
24,Central,2025,Central,OC_GAS,2020,185.19770000000
24,Central,2030,Central,OC_GAS,2020,71.13070000000
24,Central,2035,Central,OC_GAS,2020,23.39400000000
24,Central,2040,Central,OC_GAS,2020,17.68980000000
24,Central,2045,Central,OC_GAS,2020,0.06940000000
24,Central,2049,Central,OC_GAS,2020,0.01390000000
25,Central,2025,Central,OC_OIL,2020,6.30720000000
25,Central,2030,Central,OC_OIL,2020,4.60430000000
25,Central,2035,Central,OC_OIL,2020,0.54180000000
25,Central,2040,Central,OC_OIL,2020,0.37840000000
26,Central,2025,Central,ON_WIND,2020,0.41690000000
26,Central,2030,Central,ON_WIND,2020,0.41690000000
26,Central,2035,Central,ON_WIND,2020,0.41690000000
27,Central,2025,Central,PV_GND,2020,8.77580000000
27,Central,2030,Central,PV_GND,2020,1.34600000000
27,Central,2035,Central,PV_GND,2020,1.34600000000
27,Central,2040,Central,PV_GND,2020,1.34600000000
28,Central,2025,Central,PV_SSG,2020,15.16090000000
28,Central,2030,Central,PV_SSG,2020,15.16090000000
28,Central,2035,Central,PV_SSG,2020,15.16090000000
28,Central,2040,Central,PV_SSG,2020,15.16090000000
28,Central,2045,Central,PV_SSG,2020,3.90230000000
28,Central,2049,Central,PV_SSG,2020,0.78050000000
29,Eastern,2025,Eastern,BIO,2020,21.57440000000
29,Eastern,2030,Eastern,BIO,2020,15.98880000000
29,Eastern,2035,Eastern,BIO,2020,15.18460000000
29,Eastern,2040,Eastern,BIO,2020,11.33910000000
31,Eastern,2025,Eastern,CC_GAS,2020,336.76350000000
31,Eastern,2030,Eastern,CC_GAS,2020,221.94090000000
31,Eastern,2035,Eastern,CC_GAS,2020,97.26770000000
31,Eastern,2040,Eastern,CC_GAS,2020,57.91080000000
31,Eastern,2045,Eastern,CC_GAS,2020,50.46830000000
31,Eastern,2049,Eastern,CC_GAS,2020,10.09370000000
33,Eastern,2025,Eastern,CC_OIL,2020,1.52630000000
34,Eastern,2025,Eastern,COAL,2020,175.23670000000
34,Eastern,2030,Eastern,COAL,2020,175.23670000000
39,Eastern,2025,Eastern,GEOTH,2020,6.81180000000
