timeslice,commodity,asset,year,technology,installed,month,day,hour,supply
0,cars,45,2040,cars_battery,2025,all-year,all-week,night,0.00270000000
0,cars,46,2045,cars_battery,2040,all-year,all-week,night,0.00290000000
0,cars,47,2040,cars_battery,2030,all-year,all-week,night,0.00050000000
0,cars,47,2045,cars_battery,2030,all-year,all-week,night,0.00060000000
0,cars,48,2040,cars_battery,2035,all-year,all-week,night,0.05150000000
0,cars,48,2045,cars_battery,2035,all-year,all-week,night,0.05640000000
0,cars,49,2040,cars_battery,2030,all-year,all-week,night,0.00570000000
0,cars,49,2045,cars_battery,2030,all-year,all-week,night,0.00630000000
0,cars,50,2040,cars_battery,2035,all-year,all-week,night,0.00070000000
0,cars,50,2045,cars_battery,2035,all-year,all-week,night,0.00080000000
0,cars,51,2040,cars_battery,2025,all-year,all-week,night,0.00590000000
0,cars,52,2045,cars_battery,2040,all-year,all-week,night,0.00640000000
0,cars,53,2040,cars_battery,2025,all-year,all-week,night,0.00300000000
0,cars,54,2045,cars_battery,2040,all-year,all-week,night,0.00330000000
0,cars,55,2040,cars_battery,2025,all-year,all-week,night,0.00200000000
0,cars,56,2045,cars_battery,2040,all-year,all-week,night,0.00220000000
0,cars,57,2040,cars_battery,2025,all-year,all-week,night,0.01060000000
0,cars,58,2045,cars_battery,2040,all-year,all-week,night,0.01160000000
0,cars,59,2040,cars_cng,2025,all-year,all-week,night,0.00270000000
0,cars,60,2045,cars_cng,2040,all-year,all-week,night,0.00290000000
0,cars,61,2040,cars_cng,2030,all-year,all-week,night,0.00050000000
0,cars,61,2045,cars_cng,2030,all-year,all-week,night,0.00060000000
0,cars,62,2040,cars_cng,2035,all-year,all-week,night,0.05150000000
0,cars,62,2045,cars_cng,2035,all-year,all-week,night,0.05640000000
0,cars,63,2040,cars_cng,2030,all-year,all-week,night,0.00570000000
0,cars,63,2045,cars_cng,2030,all-year,all-week,night,0.00630000000
0,cars,64,2040,cars_cng,2035,all-year,all-week,night,0.00070000000
0,cars,64,2045,cars_cng,2035,all-year,all-week,night,0.00080000000
0,cars,65,2040,cars_cng,2025,all-year,all-week,night,0.00590000000
0,cars,66,2045,cars_cng,2040,all-year,all-week,night,0.00640000000
0,cars,67,2040,cars_cng,2025,all-year,all-week,night,0.00300000000
0,cars,68,2045,cars_cng,2040,all-year,all-week,night,0.00330000000
0,cars,69,2040,cars_cng,2025,all-year,all-week,night,0.00200000000
0,cars,70,2045,cars_cng,2040,all-year,all-week,night,0.00220000000
0,cars,71,2040,cars_cng,2025,all-year,all-week,night,0.01060000000
0,cars,72,2045,cars_cng,2040,all-year,all-week,night,0.01160000000
0,cars,73,2040,cars_diesel,2025,all-year,all-week,night,0.00270000000
0,cars,74,2045,cars_diesel,2040,all-year,all-week,night,0.00290000000
0,cars,75,2040,cars_diesel,2030,all-year,all-week,night,0.00050000000
0,cars,75,2045,cars_diesel,2030,all-year,all-week,night,0.00060000000
0,cars,76,2040,cars_diesel,2035,all-year,all-week,night,0.05150000000
0,cars,76,2045,cars_diesel,2035,all-year,all-week,night,0.05640000000
