year,asset,dst_region,region,technology,installed,capacity
2035,0,BajaCalif,BajaCalif,CC_GAS,2020,236.08040000000
2035,1,BajaCalif,BajaCalif,GEOTH,2020,36.25690000000
2035,2,BajaCalif,BajaCalif,OC_GAS,2020,38.57290000000
2035,3,Central,BajaCalif,OC_GAS,2025,1000.00000000000
2035,3,North,BajaCalif,OC_GAS,2025,579.45710000000
2035,4,BajaCalif,BajaCalif,OC_OIL,2020,6.44970000000
2035,5,BajaCalif,BajaCalif,ON_WIND,2020,12.36210000000
2035,7,BajaCalif,BajaCalif,PV_GND,2020,2.87990000000
2035,8,BajaCalifSouth,BajaCalifSouth,CC_OIL,2020,36.61270000000
2035,9,BajaCalifSouth,BajaCalifSouth,GEOTH,2020,0.63070000000
2035,10,BajaCalifSouth,BajaCalifSouth,OC_GAS,2020,2.90130000000
2035,11,Central,BajaCalifSouth,OC_GAS,2025,1000.00000000000
2035,13,BajaCalifSouth,BajaCalifSouth,OC_OIL,2020,60.64180000000
2035,14,Eastern,BajaCalifSouth,OFF_WIND,2030,261.74880000000
2035,16,Eastern,BajaCalifSouth,ON_WIND,2020,15.16050000000
2035,17,Eastern,BajaCalifSouth,ON_WIND,2025,15.16050000000
2035,19,BajaCalifSouth,BajaCalifSouth,PV_GND,2020,3.53010000000
2035,20,Central,Central,BIO,2020,2.35260000000
2035,21,Central,Central,CC_GAS,2020,211.96100000000
2035,22,Central,Central,CC_GAS,2025,0.10420000000
2035,22,Northeast,Central,CC_GAS,2025,520.34400000000
2035,22,BajaCalif,Central,CC_GAS,2025,475.77290000000
2035,23,Northeast,Central,CC_GAS,2030,520.34400000000
2035,26,Central,Central,HYD_LS,2020,23.25020000000
2035,27,Central,Central,OC_GAS,2020,185.19770000000
2035,28,Central,Central,OC_OIL,2020,6.30720000000
2035,29,Central,Central,ON_WIND,2020,0.41690000000
2035,30,Central,Central,PV_GND,2020,8.77580000000
2035,31,Eastern,Eastern,BIO,2020,21.57440000000
2035,32,Eastern,Eastern,CC_GAS,2020,336.76350000000
2035,33,Central,Eastern,CC_GAS,2025,11117.51010000000
2035,33,Northeast,Eastern,CC_GAS,2025,84.19090000000
2035,34,BajaCalif,Eastern,CC_GAS,2030,0.38160000000
2035,36,Eastern,Eastern,CC_OIL,2020,1.52630000000
2035,37,Eastern,Eastern,COALP,2020,175.23670000000
2035,41,Eastern,Eastern,GEOTH,2020,6.81180000000
2035,42,Eastern,Eastern,HYD_LS,2020,407.91690000000
2035,43,Eastern,Eastern,NUCL,2020,103.05960000000
2035,44,Eastern,Eastern,OC_GAS,2020,98.32550000000
2035,45,Eastern,Eastern,OC_OIL,2020,222.65170000000
2035,46,Eastern,Eastern,ON_WIND,2020,194.95680000000
2035,46,BajaCalifSouth,Eastern,ON_WIND,2020,895.28850000000
2035,46,Peninsular,Eastern,ON_WIND,2020,1000.00000000000
2035,47,BajaCalifSouth,Eastern,ON_WIND,2025,1000.00000000000
2035,47,Peninsular,Eastern,ON_WIND,2025,1000.00000000000
2035,48,BajaCalif,Eastern,ON_WIND,2030,1000.00000000000
2035,48,Peninsular,Eastern,ON_WIND,2030,1000.00000000000
2035,50,Eastern,Eastern,PV_GND,2020,27.80210000000
2035,51,BajaCalif,Eastern,PV_GND,2025,325.66810000000
2035,52,BajaCalif,Eastern,PV_GND,2030,521.58580000000
2035,53,North,North,BIO,2020,0.71590000000
2035,54,North,North,CC_GAS,2020,298.92530000000
2035,55,North,North,COALP,2020,4.09970000000
2035,56,North,North,HYD_LS,2020,3.01040000000
2035,57,North,North,OC_GAS,2020,15.01620000000
2035,58,North,North,OC_OIL,2020,46.78370000000
2035,59,North,North,PV_GND,2020,58.33280000000
2035,60,Northeast,Northeast,BIO,2020,5.33840000000
2035,61,Northeast,Northeast,CC_GAS,2020,788.94370000000
2035,62,Northeast,Northeast,COALP,2020,171.55580000000
2035,63,Northeast,Northeast,HYD_LS,2020,6.14950000000
2035,64,Northeast,Northeast,OC_GAS,2020,134.43100000000
2035,65,Northeast,Northeast,OC_OIL,2020,7.88720000000
2035,66,Northeast,Northeast,ON_WIND,2020,168.91940000000
2035,67,Northeast,Northeast,PV_GND,2020,54.97730000000
2035,68,Northwest,Northwest,CC_GAS,2020,289.92430000000
2035,69,Northwest,Northwest,CC_OIL,2020,0.60550000000
2035,70,Northwest,Northwest,HYD_LS,2020,59.36340000000
2035,71,Northwest,Northwest,OC_GAS,2020,98.89690000000
2035,72,Northwest,Northwest,OC_OIL,2020,40.46700000000
2035,73,Northwest,Northwest,ON_WIND,2020,0.12610000000
2035,74,Northwest,Northwest,PV_GND,2020,77.61890000000
2035,75,Peninsular,Peninsular,BIO,2020,5.22870000000
2035,76,Peninsular,Peninsular,CC_GAS,2020,132.76210000000
2035,77,Peninsular,Peninsular,CC_OIL,2020,24.16980000000
2035,78,Peninsular,Peninsular,OC_GAS,2020,3.66010000000
2035,79,Peninsular,Peninsular,OC_OIL,2020,81.84290000000
