year,asset,dst_region,region,technology,installed,capacity
2020,0,BajaCalif,BajaCalif,CC_GAS,2020,236.08040000000
2020,1,BajaCalif,BajaCalif,GEOTH,2020,36.25690000000
2020,2,BajaCalif,BajaCalif,OC_GAS,2020,38.57290000000
2020,3,BajaCalif,BajaCalif,OC_OIL,2020,6.44970000000
2020,4,BajaCalif,BajaCalif,ON_WIND,2020,12.36210000000
2020,5,BajaCalif,BajaCalif,PV_GND,2020,2.87990000000
2020,6,BajaCalifSouth,BajaCalifSouth,CC_OIL,2020,36.61270000000
2020,7,BajaCalifSouth,BajaCalifSouth,GEOTH,2020,0.63070000000
2020,8,BajaCalifSouth,BajaCalifSouth,OC_GAS,2020,2.90130000000
2020,9,BajaCalifSouth,BajaCalifSouth,OC_OIL,2020,60.64180000000
2020,11,BajaCalifSouth,BajaCalifSouth,PV_GND,2020,3.53010000000
2020,12,Central,Central,BIO,2020,2.35260000000
2020,13,Central,Central,CC_GAS,2020,211.96100000000
2020,15,Central,Central,HYD_LS,2020,23.25020000000
2020,16,Central,Central,OC_GAS,2020,185.19770000000
2020,17,Central,Central,OC_OIL,2020,6.30720000000
2020,18,Central,Central,ON_WIND,2020,0.41690000000
2020,19,Central,Central,PV_GND,2020,8.77580000000
2020,20,Eastern,Eastern,BIO,2020,21.57440000000
2020,21,Eastern,Eastern,CC_GAS,2020,336.76350000000
2020,22,Eastern,Eastern,CC_OIL,2020,1.52630000000
2020,23,Eastern,Eastern,COALP,2020,175.23670000000
2020,26,Eastern,Eastern,GEOTH,2020,6.81180000000
2020,27,Eastern,Eastern,HYD_LS,2020,407.91690000000
2020,28,Eastern,Eastern,NUCL,2020,103.05960000000
2020,29,Eastern,Eastern,OC_GAS,2020,98.32550000000
2020,30,Eastern,Eastern,OC_OIL,2020,222.65170000000
2020,31,Eastern,Eastern,ON_WIND,2020,194.95680000000
2020,32,Eastern,Eastern,PV_GND,2020,27.80210000000
2020,33,North,North,BIO,2020,0.71590000000
2020,34,North,North,CC_GAS,2020,298.92530000000
2020,35,North,North,COALP,2020,4.09970000000
2020,36,North,North,HYD_LS,2020,3.01040000000
2020,37,North,North,OC_GAS,2020,15.01620000000
2020,38,North,North,OC_OIL,2020,46.78370000000
2020,39,North,North,PV_GND,2020,58.33280000000
2020,40,Northeast,Northeast,BIO,2020,5.33840000000
2020,41,Northeast,Northeast,CC_GAS,2020,788.94370000000
2020,42,Northeast,Northeast,COALP,2020,171.55580000000
2020,43,Northeast,Northeast,HYD_LS,2020,6.14950000000
2020,44,Northeast,Northeast,OC_GAS,2020,134.43100000000
2020,45,Northeast,Northeast,OC_OIL,2020,7.88720000000
2020,46,Northeast,Northeast,ON_WIND,2020,168.91940000000
2020,47,Northeast,Northeast,PV_GND,2020,53.09020000000
2020,48,Northwest,Northwest,CC_GAS,2020,289.92430000000
2020,49,Northwest,Northwest,CC_OIL,2020,0.60550000000
2020,51,Northwest,Northwest,HYD_LS,2020,59.36340000000
2020,52,Northwest,Northwest,OC_GAS,2020,98.89690000000
