timeslice,commodity,asset,year,technology,installed,month,day,hour,supply
0,e_demand,0,2040,e_tec2,2030,all-year,all-week,night,4.45700000000
0,e_demand,1,2040,e_tec2,2035,all-year,all-week,night,4.43190000000
0,e_demand,1,2045,e_tec2,2035,all-year,all-week,night,4.43190000000
0,e_demand,2,2045,e_tec2,2040,all-year,all-week,night,5.01260000000
0,e_demand,3,2040,e_tec2,2030,all-year,all-week,night,0.52350000000
0,e_demand,4,2040,e_tec2,2035,all-year,all-week,night,1.03200000000
0,e_demand,4,2045,e_tec2,2035,all-year,all-week,night,1.03200000000
0,e_demand,5,2045,e_tec2,2040,all-year,all-week,night,0.62080000000
0,e_demand,6,2040,e_tec2,2030,all-year,all-week,night,19.08080000000
0,e_demand,7,2040,e_tec2,2035,all-year,all-week,night,8.69690000000
0,e_demand,7,2045,e_tec2,2035,all-year,all-week,night,8.69690000000
0,e_demand,8,2045,e_tec2,2040,all-year,all-week,night,20.81690000000
0,e_demand,9,2040,e_tec2,2030,all-year,all-week,night,27.88740000000
0,e_demand,10,2040,e_tec2,2035,all-year,all-week,night,27.22370000000
0,e_demand,10,2045,e_tec2,2035,all-year,all-week,night,27.22370000000
0,e_demand,11,2045,e_tec2,2040,all-year,all-week,night,31.33190000000
0,e_demand,12,2040,e_tec2,2030,all-year,all-week,night,5.94420000000
0,e_demand,13,2040,e_tec2,2035,all-year,all-week,night,8.50030000000
0,e_demand,13,2045,e_tec2,2035,all-year,all-week,night,8.50030000000
0,e_demand,14,2045,e_tec2,2040,all-year,all-week,night,6.84700000000
0,e_demand,15,2040,e_tec2,2030,all-year,all-week,night,39.97210000000
0,e_demand,16,2040,e_tec2,2035,all-year,all-week,night,27.13900000000
0,e_demand,16,2045,e_tec2,2035,all-year,all-week,night,27.13900000000
0,e_demand,17,2045,e_tec2,2040,all-year,all-week,night,44.16650000000
0,e_demand,18,2040,e_tec2,2030,all-year,all-week,night,6.32390000000
0,e_demand,19,2040,e_tec2,2035,all-year,all-week,night,10.78720000000
0,e_demand,19,2045,e_tec2,2035,all-year,all-week,night,10.78720000000
0,e_demand,20,2045,e_tec2,2040,all-year,all-week,night,7.39330000000
0,e_demand,21,2040,e_tec2,2030,all-year,all-week,night,1.14840000000
0,e_demand,22,2040,e_tec2,2035,all-year,all-week,night,1.51830000000
0,e_demand,22,2045,e_tec2,2035,all-year,all-week,night,1.51830000000
0,e_demand,23,2045,e_tec2,2040,all-year,all-week,night,1.31510000000
0,e_demand,24,2040,e_tec2,2030,all-year,all-week,night,10.65170000000
0,e_demand,25,2040,e_tec2,2035,all-year,all-week,night,17.79270000000
0,e_demand,25,2045,e_tec2,2035,all-year,all-week,night,17.79270000000
0,e_demand,26,2045,e_tec2,2040,all-year,all-week,night,12.42950000000
1,e_demand,0,2040,e_tec2,2030,all-year,all-week,morning,4.45700000000
1,e_demand,1,2040,e_tec2,2035,all-year,all-week,morning,4.43190000000
1,e_demand,1,2045,e_tec2,2035,all-year,all-week,morning,4.43190000000
1,e_demand,2,2045,e_tec2,2040,all-year,all-week,morning,5.01260000000
1,e_demand,3,2040,e_tec2,2030,all-year,all-week,morning,0.52350000000
1,e_demand,4,2040,e_tec2,2035,all-year,all-week,morning,1.03200000000
1,e_demand,4,2045,e_tec2,2035,all-year,all-week,morning,1.03200000000
1,e_demand,5,2045,e_tec2,2040,all-year,all-week,morning,0.62080000000
1,e_demand,6,2040,e_tec2,2030,all-year,all-week,morning,19.08080000000
1,e_demand,7,2040,e_tec2,2035,all-year,all-week,morning,8.69690000000
1,e_demand,7,2045,e_tec2,2035,all-year,all-week,morning,8.69690000000
1,e_demand,8,2045,e_tec2,2040,all-year,all-week,morning,20.81690000000
1,e_demand,9,2040,e_tec2,2030,all-year,all-week,morning,27.88740000000
1,e_demand,10,2040,e_tec2,2035,all-year,all-week,morning,27.22370000000
1,e_demand,10,2045,e_tec2,2035,all-year,all-week,morning,27.22370000000
1,e_demand,11,2045,e_tec2,2040,all-year,all-week,morning,31.33190000000
1,e_demand,12,2040,e_tec2,2030,all-year,all-week,morning,5.94420000000
1,e_demand,13,2040,e_tec2,2035,all-year,all-week,morning,8.50030000000
1,e_demand,13,2045,e_tec2,2035,all-year,all-week,morning,8.50030000000
1,e_demand,14,2045,e_tec2,2040,all-year,all-week,morning,6.84700000000
1,e_demand,15,2040,e_tec2,2030,all-year,all-week,morning,39.97210000000
1,e_demand,16,2040,e_tec2,2035,all-year,all-week,morning,27.13900000000
1,e_demand,16,2045,e_tec2,2035,all-year,all-week,morning,27.13900000000
1,e_demand,17,2045,e_tec2,2040,all-year,all-week,morning,44.16650000000
1,e_demand,18,2040,e_tec2,2030,all-year,all-week,morning,6.32390000000
1,e_demand,19,2040,e_tec2,2035,all-year,all-week,morning,10.78720000000
1,e_demand,19,2045,e_tec2,2035,all-year,all-week,morning,10.78720000000
1,e_demand,20,2045,e_tec2,2040,all-year,all-week,morning,7.39330000000
1,e_demand,21,2040,e_tec2,2030,all-year,all-week,morning,1.14840000000
1,e_demand,22,2040,e_tec2,2035,all-year,all-week,morning,1.51830000000
1,e_demand,22,2045,e_tec2,2035,all-year,all-week,morning,1.51830000000
1,e_demand,23,2045,e_tec2,2040,all-year,all-week,morning,1.31510000000
1,e_demand,24,2040,e_tec2,2030,all-year,all-week,morning,10.65170000000
1,e_demand,25,2040,e_tec2,2035,all-year,all-week,morning,17.79270000000
1,e_demand,25,2045,e_tec2,2035,all-year,all-week,morning,17.79270000000
1,e_demand,26,2045,e_tec2,2040,all-year,all-week,morning,12.42950000000
2,e_demand,0,2040,e_tec2,2030,all-year,all-week,afternoon,4.45700000000
2,e_demand,1,2040,e_tec2,2035,all-year,all-week,afternoon,4.43190000000
2,e_demand,1,2045,e_tec2,2035,all-year,all-week,afternoon,4.43190000000
2,e_demand,2,2045,e_tec2,2040,all-year,all-week,afternoon,5.01260000000
2,e_demand,3,2040,e_tec2,2030,all-year,all-week,afternoon,0.52350000000
2,e_demand,4,2040,e_tec2,2035,all-year,all-week,afternoon,1.03200000000
2,e_demand,4,2045,e_tec2,2035,all-year,all-week,afternoon,1.03200000000
2,e_demand,5,2045,e_tec2,2040,all-year,all-week,afternoon,0.62080000000
2,e_demand,6,2040,e_tec2,2030,all-year,all-week,afternoon,19.08080000000
2,e_demand,7,2040,e_tec2,2035,all-year,all-week,afternoon,8.69690000000
2,e_demand,7,2045,e_tec2,2035,all-year,all-week,afternoon,8.69690000000
2,e_demand,8,2045,e_tec2,2040,all-year,all-week,afternoon,20.81690000000
2,e_demand,9,2040,e_tec2,2030,all-year,all-week,afternoon,27.88740000000
2,e_demand,10,2040,e_tec2,2035,all-year,all-week,afternoon,27.22370000000
2,e_demand,10,2045,e_tec2,2035,all-year,all-week,afternoon,27.22370000000
2,e_demand,11,2045,e_tec2,2040,all-year,all-week,afternoon,31.33190000000
2,e_demand,12,2040,e_tec2,2030,all-year,all-week,afternoon,5.94420000000
2,e_demand,13,2040,e_tec2,2035,all-year,all-week,afternoon,8.50030000000
2,e_demand,13,2045,e_tec2,2035,all-year,all-week,afternoon,8.50030000000
2,e_demand,14,2045,e_tec2,2040,all-year,all-week,afternoon,6.84700000000
2,e_demand,15,2040,e_tec2,2030,all-year,all-week,afternoon,39.97210000000
2,e_demand,16,2040,e_tec2,2035,all-year,all-week,afternoon,27.13900000000
2,e_demand,16,2045,e_tec2,2035,all-year,all-week,afternoon,27.13900000000
2,e_demand,17,2045,e_tec2,2040,all-year,all-week,afternoon,44.16650000000
2,e_demand,18,2040,e_tec2,2030,all-year,all-week,afternoon,6.32390000000
2,e_demand,19,2040,e_tec2,2035,all-year,all-week,afternoon,10.78720000000
2,e_demand,19,2045,e_tec2,2035,all-year,all-week,afternoon,10.78720000000
2,e_demand,20,2045,e_tec2,2040,all-year,all-week,afternoon,7.39330000000
2,e_demand,21,2040,e_tec2,2030,all-year,all-week,afternoon,1.14840000000
2,e_demand,22,2040,e_tec2,2035,all-year,all-week,afternoon,1.51830000000
2,e_demand,22,2045,e_tec2,2035,all-year,all-week,afternoon,1.51830000000
2,e_demand,23,2045,e_tec2,2040,all-year,all-week,afternoon,1.31510000000
2,e_demand,24,2040,e_tec2,2030,all-year,all-week,afternoon,10.65170000000
2,e_demand,25,2040,e_tec2,2035,all-year,all-week,afternoon,17.79270000000
2,e_demand,25,2045,e_tec2,2035,all-year,all-week,afternoon,17.79270000000
2,e_demand,26,2045,e_tec2,2040,all-year,all-week,afternoon,12.42950000000
3,e_demand,0,2040,e_tec2,2030,all-year,all-week,early-peak,4.45700000000
3,e_demand,1,2040,e_tec2,2035,all-year,all-week,early-peak,4.43190000000
3,e_demand,1,2045,e_tec2,2035,all-year,all-week,early-peak,4.43190000000
3,e_demand,2,2045,e_tec2,2040,all-year,all-week,early-peak,5.01260000000
3,e_demand,3,2040,e_tec2,2030,all-year,all-week,early-peak,0.52350000000
3,e_demand,4,2040,e_tec2,2035,all-year,all-week,early-peak,1.03200000000
3,e_demand,4,2045,e_tec2,2035,all-year,all-week,early-peak,1.03200000000
3,e_demand,5,2045,e_tec2,2040,all-year,all-week,early-peak,0.62080000000
3,e_demand,6,2040,e_tec2,2030,all-year,all-week,early-peak,19.08080000000
3,e_demand,7,2040,e_tec2,2035,all-year,all-week,early-peak,8.69690000000
