timeslice,commodity,asset,year,installed,technology,month,day,hour,supply
0,cars,41,2045,2035,cars_battery,all-year,all-week,night,0.19460000000
0,cars,41,2050,2035,cars_battery,all-year,all-week,night,0.19460000000
0,cars,42,2045,2035,cars_cng,all-year,all-week,night,20.83330000000
0,cars,42,2050,2035,cars_cng,all-year,all-week,night,20.83330000000
0,cars,43,2045,2035,cars_diesel,all-year,all-week,night,0.58380000000
0,cars,43,2050,2035,cars_diesel,all-year,all-week,night,0.58380000000
0,cars,44,2045,2035,cars_flexiblefuel,all-year,all-week,night,20.83330000000
0,cars,44,2050,2035,cars_flexiblefuel,all-year,all-week,night,20.83330000000
0,cars,45,2045,2035,cars_hybriddiesel,all-year,all-week,night,0.09730000000
0,cars,45,2050,2035,cars_hybriddiesel,all-year,all-week,night,0.09730000000
0,cars,46,2045,2035,cars_hybridhydrogenfc,all-year,all-week,night,20.83330000000
0,cars,46,2050,2035,cars_hybridhydrogenfc,all-year,all-week,night,20.83330000000
0,cars,47,2045,2035,cars_hybridliquidhydrogen,all-year,all-week,night,20.83330000000
0,cars,47,2050,2035,cars_hybridliquidhydrogen,all-year,all-week,night,20.83330000000
0,cars,48,2045,2035,cars_hybridpetrol,all-year,all-week,night,0.19460000000
0,cars,48,2050,2035,cars_hybridpetrol,all-year,all-week,night,0.19460000000
0,cars,49,2045,2035,cars_hydrogenfc,all-year,all-week,night,20.83330000000
0,cars,49,2050,2035,cars_hydrogenfc,all-year,all-week,night,20.83330000000
0,cars,50,2045,2035,cars_lpg,all-year,all-week,night,0.04870000000
0,cars,50,2050,2035,cars_lpg,all-year,all-week,night,0.04870000000
0,cars,51,2045,2035,cars_petrol,all-year,all-week,night,8.46570000000
0,cars,51,2050,2035,cars_petrol,all-year,all-week,night,8.46570000000
0,cars,52,2045,2035,cars_pluginhybriddiesel,all-year,all-week,night,0.09730000000
0,cars,52,2050,2035,cars_pluginhybriddiesel,all-year,all-week,night,0.09730000000
0,cars,53,2045,2035,cars_pluginhybridhydrogenfc,all-year,all-week,night,20.83330000000
0,cars,53,2050,2035,cars_pluginhybridhydrogenfc,all-year,all-week,night,20.83330000000
0,cars,107,2045,2035,cars_battery,all-year,all-week,night,0.04970000000
0,cars,107,2050,2035,cars_battery,all-year,all-week,night,0.04970000000
0,cars,108,2045,2035,cars_cng,all-year,all-week,night,20.83330000000
0,cars,108,2050,2035,cars_cng,all-year,all-week,night,20.83330000000
0,cars,109,2045,2035,cars_diesel,all-year,all-week,night,0.14900000000
0,cars,109,2050,2035,cars_diesel,all-year,all-week,night,0.14900000000
0,cars,110,2045,2035,cars_flexiblefuel,all-year,all-week,night,20.83330000000
0,cars,110,2050,2035,cars_flexiblefuel,all-year,all-week,night,20.83330000000
0,cars,111,2045,2035,cars_hybriddiesel,all-year,all-week,night,0.02480000000
0,cars,111,2050,2035,cars_hybriddiesel,all-year,all-week,night,0.02480000000
0,cars,112,2045,2035,cars_hybridhydrogenfc,all-year,all-week,night,20.83330000000
0,cars,112,2050,2035,cars_hybridhydrogenfc,all-year,all-week,night,20.83330000000
0,cars,113,2045,2035,cars_hybridliquidhydrogen,all-year,all-week,night,20.83330000000
0,cars,113,2050,2035,cars_hybridliquidhydrogen,all-year,all-week,night,20.83330000000
0,cars,114,2045,2035,cars_hybridpetrol,all-year,all-week,night,0.04970000000
0,cars,114,2050,2035,cars_hybridpetrol,all-year,all-week,night,0.04970000000
0,cars,115,2045,2035,cars_hydrogenfc,all-year,all-week,night,20.83330000000
0,cars,115,2050,2035,cars_hydrogenfc,all-year,all-week,night,20.83330000000
0,cars,116,2045,2035,cars_lpg,all-year,all-week,night,0.01240000000
0,cars,116,2050,2035,cars_lpg,all-year,all-week,night,0.01240000000
0,cars,117,2045,2035,cars_petrol,all-year,all-week,night,2.16090000000
0,cars,117,2050,2035,cars_petrol,all-year,all-week,night,2.16090000000
0,cars,118,2045,2035,cars_pluginhybriddiesel,all-year,all-week,night,0.02480000000
0,cars,118,2050,2035,cars_pluginhybriddiesel,all-year,all-week,night,0.02480000000
0,cars,119,2045,2035,cars_pluginhybridhydrogenfc,all-year,all-week,night,20.83330000000
0,cars,119,2050,2035,cars_pluginhybridhydrogenfc,all-year,all-week,night,20.83330000000
0,cars,173,2045,2035,cars_battery,all-year,all-week,night,1.78920000000
0,cars,173,2050,2035,cars_battery,all-year,all-week,night,1.78920000000
0,cars,174,2045,2035,cars_cng,all-year,all-week,night,20.83330000000
0,cars,174,2050,2035,cars_cng,all-year,all-week,night,20.83330000000
0,cars,175,2045,2035,cars_diesel,all-year,all-week,night,5.36760000000
0,cars,175,2050,2035,cars_diesel,all-year,all-week,night,5.36760000000
0,cars,176,2045,2035,cars_flexiblefuel,all-year,all-week,night,20.83330000000
0,cars,176,2050,2035,cars_flexiblefuel,all-year,all-week,night,20.83330000000
0,cars,177,2045,2035,cars_hybriddiesel,all-year,all-week,night,0.89460000000
0,cars,177,2050,2035,cars_hybriddiesel,all-year,all-week,night,0.89460000000
0,cars,178,2045,2035,cars_hybridhydrogenfc,all-year,all-week,night,20.83330000000
0,cars,178,2050,2035,cars_hybridhydrogenfc,all-year,all-week,night,20.83330000000
0,cars,179,2045,2035,cars_hybridliquidhydrogen,all-year,all-week,night,20.83330000000
0,cars,179,2050,2035,cars_hybridliquidhydrogen,all-year,all-week,night,20.83330000000
0,cars,180,2045,2035,cars_hybridpetrol,all-year,all-week,night,1.78920000000
0,cars,180,2050,2035,cars_hybridpetrol,all-year,all-week,night,1.78920000000
0,cars,181,2045,2035,cars_hydrogenfc,all-year,all-week,night,20.83330000000
0,cars,181,2050,2035,cars_hydrogenfc,all-year,all-week,night,20.83330000000
0,cars,182,2045,2035,cars_lpg,all-year,all-week,night,0.44730000000
0,cars,182,2050,2035,cars_lpg,all-year,all-week,night,0.44730000000
0,cars,183,2045,2035,cars_petrol,all-year,all-week,night,20.83330000000
0,cars,183,2050,2035,cars_petrol,all-year,all-week,night,20.83330000000
0,cars,184,2045,2035,cars_pluginhybriddiesel,all-year,all-week,night,0.89460000000
0,cars,184,2050,2035,cars_pluginhybriddiesel,all-year,all-week,night,0.89460000000
0,cars,185,2045,2035,cars_pluginhybridhydrogenfc,all-year,all-week,night,20.83330000000
0,cars,185,2050,2035,cars_pluginhybridhydrogenfc,all-year,all-week,night,20.83330000000
0,cars,239,2045,2035,cars_battery,all-year,all-week,night,0.63060000000
0,cars,239,2050,2035,cars_battery,all-year,all-week,night,0.63060000000
0,cars,240,2045,2035,cars_cng,all-year,all-week,night,20.83330000000
0,cars,240,2050,2035,cars_cng,all-year,all-week,night,20.83330000000
0,cars,241,2045,2035,cars_diesel,all-year,all-week,night,1.89180000000
0,cars,241,2050,2035,cars_diesel,all-year,all-week,night,1.89180000000
0,cars,242,2045,2035,cars_flexiblefuel,all-year,all-week,night,20.83330000000
0,cars,242,2050,2035,cars_flexiblefuel,all-year,all-week,night,20.83330000000
0,cars,243,2045,2035,cars_hybriddiesel,all-year,all-week,night,0.31530000000
0,cars,243,2050,2035,cars_hybriddiesel,all-year,all-week,night,0.31530000000
0,cars,244,2045,2035,cars_hybridhydrogenfc,all-year,all-week,night,20.83330000000
0,cars,244,2050,2035,cars_hybridhydrogenfc,all-year,all-week,night,20.83330000000
0,cars,245,2045,2035,cars_hybridliquidhydrogen,all-year,all-week,night,20.83330000000
0,cars,245,2050,2035,cars_hybridliquidhydrogen,all-year,all-week,night,20.83330000000
0,cars,246,2045,2035,cars_hybridpetrol,all-year,all-week,night,0.63060000000
0,cars,246,2050,2035,cars_hybridpetrol,all-year,all-week,night,0.63060000000
0,cars,247,2045,2035,cars_hydrogenfc,all-year,all-week,night,20.83330000000
0,cars,247,2050,2035,cars_hydrogenfc,all-year,all-week,night,20.83330000000
0,cars,248,2045,2035,cars_lpg,all-year,all-week,night,0.15760000000
0,cars,248,2050,2035,cars_lpg,all-year,all-week,night,0.15760000000
0,cars,249,2045,2035,cars_petrol,all-year,all-week,night,20.83330000000
0,cars,249,2050,2035,cars_petrol,all-year,all-week,night,20.83330000000
0,cars,250,2045,2035,cars_pluginhybriddiesel,all-year,all-week,night,0.31530000000
0,cars,250,2050,2035,cars_pluginhybriddiesel,all-year,all-week,night,0.31530000000
0,cars,251,2045,2035,cars_pluginhybridhydrogenfc,all-year,all-week,night,20.83330000000
0,cars,251,2050,2035,cars_pluginhybridhydrogenfc,all-year,all-week,night,20.83330000000
0,cars,305,2045,2035,cars_battery,all-year,all-week,night,0.22190000000
0,cars,305,2050,2035,cars_battery,all-year,all-week,night,0.22190000000
0,cars,306,2045,2035,cars_cng,all-year,all-week,night,20.83330000000
0,cars,306,2050,2035,cars_cng,all-year,all-week,night,20.83330000000
0,cars,307,2045,2035,cars_diesel,all-year,all-week,night,0.66580000000
0,cars,307,2050,2035,cars_diesel,all-year,all-week,night,0.66580000000
0,cars,308,2045,2035,cars_flexiblefuel,all-year,all-week,night,20.83330000000
0,cars,308,2050,2035,cars_flexiblefuel,all-year,all-week,night,20.83330000000
0,cars,309,2045,2035,cars_hybriddiesel,all-year,all-week,night,0.11100000000
0,cars,309,2050,2035,cars_hybriddiesel,all-year,all-week,night,0.11100000000
0,cars,310,2045,2035,cars_hybridhydrogenfc,all-year,all-week,night,20.83330000000
0,cars,310,2050,2035,cars_hybridhydrogenfc,all-year,all-week,night,20.83330000000
0,cars,311,2045,2035,cars_hybridliquidhydrogen,all-year,all-week,night,20.83330000000
0,cars,311,2050,2035,cars_hybridliquidhydrogen,all-year,all-week,night,20.83330000000
0,cars,312,2045,2035,cars_hybridpetrol,all-year,all-week,night,0.22190000000
0,cars,312,2050,2035,cars_hybridpetrol,all-year,all-week,night,0.22190000000
0,cars,313,2045,2035,cars_hydrogenfc,all-year,all-week,night,20.83330000000
0,cars,313,2050,2035,cars_hydrogenfc,all-year,all-week,night,20.83330000000
0,cars,314,2045,2035,cars_lpg,all-year,all-week,night,0.05550000000
0,cars,314,2050,2035,cars_lpg,all-year,all-week,night,0.05550000000
0,cars,315,2045,2035,cars_petrol,all-year,all-week,night,9.65380000000
0,cars,315,2050,2035,cars_petrol,all-year,all-week,night,9.65380000000
0,cars,316,2045,2035,cars_pluginhybriddiesel,all-year,all-week,night,0.11100000000
0,cars,316,2050,2035,cars_pluginhybriddiesel,all-year,all-week,night,0.11100000000
0,cars,317,2045,2035,cars_pluginhybridhydrogenfc,all-year,all-week,night,20.83330000000
0,cars,317,2050,2035,cars_pluginhybridhydrogenfc,all-year,all-week,night,20.83330000000
0,cars,371,2045,2035,cars_battery,all-year,all-week,night,0.45940000000
0,cars,371,2050,2035,cars_battery,all-year,all-week,night,0.45940000000
0,cars,372,2045,2035,cars_cng,all-year,all-week,night,20.83330000000
0,cars,372,2050,2035,cars_cng,all-year,all-week,night,20.83330000000
0,cars,373,2045,2035,cars_diesel,all-year,all-week,night,1.37820000000
0,cars,373,2050,2035,cars_diesel,all-year,all-week,night,1.37820000000
0,cars,374,2045,2035,cars_flexiblefuel,all-year,all-week,night,20.83330000000
0,cars,374,2050,2035,cars_flexiblefuel,all-year,all-week,night,20.83330000000
0,cars,375,2045,2035,cars_hybriddiesel,all-year,all-week,night,0.22970000000
0,cars,375,2050,2035,cars_hybriddiesel,all-year,all-week,night,0.22970000000
0,cars,376,2045,2035,cars_hybridhydrogenfc,all-year,all-week,night,20.83330000000
0,cars,376,2050,2035,cars_hybridhydrogenfc,all-year,all-week,night,20.83330000000
0,cars,377,2045,2035,cars_hybridliquidhydrogen,all-year,all-week,night,20.83330000000
0,cars,377,2050,2035,cars_hybridliquidhydrogen,all-year,all-week,night,20.83330000000
0,cars,378,2045,2035,cars_hybridpetrol,all-year,all-week,night,0.45940000000
0,cars,378,2050,2035,cars_hybridpetrol,all-year,all-week,night,0.45940000000
0,cars,379,2045,2035,cars_hydrogenfc,all-year,all-week,night,20.83330000000
0,cars,379,2050,2035,cars_hydrogenfc,all-year,all-week,night,20.83330000000
0,cars,380,2045,2035,cars_lpg,all-year,all-week,night,0.11480000000
0,cars,380,2050,2035,cars_lpg,all-year,all-week,night,0.11480000000
0,cars,381,2045,2035,cars_petrol,all-year,all-week,night,19.98360000000
0,cars,381,2050,2035,cars_petrol,all-year,all-week,night,19.98360000000
0,cars,382,2045,2035,cars_pluginhybriddiesel,all-year,all-week,night,0.22970000000
0,cars,382,2050,2035,cars_pluginhybriddiesel,all-year,all-week,night,0.22970000000
0,cars,383,2045,2035,cars_pluginhybridhydrogenfc,all-year,all-week,night,20.83330000000
0,cars,383,2050,2035,cars_pluginhybridhydrogenfc,all-year,all-week,night,20.83330000000
0,cars,437,2045,2035,cars_battery,all-year,all-week,night,0.23340000000
0,cars,437,2050,2035,cars_battery,all-year,all-week,night,0.23340000000
0,cars,438,2045,2035,cars_cng,all-year,all-week,night,20.83330000000
0,cars,438,2050,2035,cars_cng,all-year,all-week,night,20.83330000000
0,cars,439,2045,2035,cars_diesel,all-year,all-week,night,0.70010000000
0,cars,439,2050,2035,cars_diesel,all-year,all-week,night,0.70010000000
0,cars,440,2045,2035,cars_flexiblefuel,all-year,all-week,night,20.83330000000
0,cars,440,2050,2035,cars_flexiblefuel,all-year,all-week,night,20.83330000000
0,cars,441,2045,2035,cars_hybriddiesel,all-year,all-week,night,0.11670000000
0,cars,441,2050,2035,cars_hybriddiesel,all-year,all-week,night,0.11670000000
0,cars,442,2045,2035,cars_hybridhydrogenfc,all-year,all-week,night,20.83330000000
