timeslice,commodity,region,prices,year
"('all-year', 'all-week', 'night')",electricity,Eastern,19.50000000000,2020
"('all-year', 'all-week', 'night')",electricity,Western,19.50000000000,2020
"('all-year', 'all-week', 'night')",gas,Eastern,7.15280000000,2020
"('all-year', 'all-week', 'night')",gas,Western,7.15280000000,2020
"('all-year', 'all-week', 'night')",heat,Eastern,100.00000000000,2020
"('all-year', 'all-week', 'night')",heat,Western,100.00000000000,2020
"('all-year', 'all-week', 'night')",CO2f,Eastern,0.08310000000,2020
"('all-year', 'all-week', 'night')",CO2f,Western,0.08310000000,2020
"('all-year', 'all-week', 'night')",biomass,Eastern,2.29300000000,2020
"('all-year', 'all-week', 'night')",biomass,Western,2.29300000000,2020
"('all-year', 'all-week', 'night')",uranium,Eastern,80.77840000000,2020
"('all-year', 'all-week', 'night')",uranium,Western,80.77840000000,2020
"('all-year', 'all-week', 'night')",coal,Eastern,3.68010000000,2020
"('all-year', 'all-week', 'night')",coal,Western,3.68010000000,2020
"('all-year', 'all-week', 'night')",diesel,Eastern,15.86330000000,2020
"('all-year', 'all-week', 'night')",diesel,Western,15.86330000000,2020
"('all-year', 'all-week', 'morning')",electricity,Eastern,19.50000000000,2020
"('all-year', 'all-week', 'morning')",electricity,Western,19.50000000000,2020
"('all-year', 'all-week', 'morning')",gas,Eastern,7.15280000000,2020
"('all-year', 'all-week', 'morning')",gas,Western,7.15280000000,2020
"('all-year', 'all-week', 'morning')",heat,Eastern,100.00000000000,2020
"('all-year', 'all-week', 'morning')",heat,Western,100.00000000000,2020
"('all-year', 'all-week', 'morning')",CO2f,Eastern,0.08310000000,2020
"('all-year', 'all-week', 'morning')",CO2f,Western,0.08310000000,2020
"('all-year', 'all-week', 'morning')",biomass,Eastern,2.29300000000,2020
"('all-year', 'all-week', 'morning')",biomass,Western,2.29300000000,2020
"('all-year', 'all-week', 'morning')",uranium,Eastern,80.77840000000,2020
"('all-year', 'all-week', 'morning')",uranium,Western,80.77840000000,2020
"('all-year', 'all-week', 'morning')",coal,Eastern,3.68010000000,2020
"('all-year', 'all-week', 'morning')",coal,Western,3.68010000000,2020
"('all-year', 'all-week', 'morning')",diesel,Eastern,15.86330000000,2020
"('all-year', 'all-week', 'morning')",diesel,Western,15.86330000000,2020
"('all-year', 'all-week', 'afternoon')",electricity,Eastern,19.50000000000,2020
"('all-year', 'all-week', 'afternoon')",electricity,Western,19.50000000000,2020
"('all-year', 'all-week', 'afternoon')",gas,Eastern,7.15280000000,2020
"('all-year', 'all-week', 'afternoon')",gas,Western,7.15280000000,2020
"('all-year', 'all-week', 'afternoon')",heat,Eastern,100.00000000000,2020
"('all-year', 'all-week', 'afternoon')",heat,Western,100.00000000000,2020
"('all-year', 'all-week', 'afternoon')",CO2f,Eastern,0.08310000000,2020
"('all-year', 'all-week', 'afternoon')",CO2f,Western,0.08310000000,2020
"('all-year', 'all-week', 'afternoon')",biomass,Eastern,2.29300000000,2020
"('all-year', 'all-week', 'afternoon')",biomass,Western,2.29300000000,2020
"('all-year', 'all-week', 'afternoon')",uranium,Eastern,80.77840000000,2020
"('all-year', 'all-week', 'afternoon')",uranium,Western,80.77840000000,2020
"('all-year', 'all-week', 'afternoon')",coal,Eastern,3.68010000000,2020
"('all-year', 'all-week', 'afternoon')",coal,Western,3.68010000000,2020
"('all-year', 'all-week', 'afternoon')",diesel,Eastern,15.86330000000,2020
"('all-year', 'all-week', 'afternoon')",diesel,Western,15.86330000000,2020
"('all-year', 'all-week', 'early-peak')",electricity,Eastern,19.50000000000,2020
"('all-year', 'all-week', 'early-peak')",electricity,Western,19.50000000000,2020
"('all-year', 'all-week', 'early-peak')",gas,Eastern,7.15280000000,2020
"('all-year', 'all-week', 'early-peak')",gas,Western,7.15280000000,2020
"('all-year', 'all-week', 'early-peak')",heat,Eastern,100.00000000000,2020
"('all-year', 'all-week', 'early-peak')",heat,Western,100.00000000000,2020
"('all-year', 'all-week', 'early-peak')",CO2f,Eastern,0.08310000000,2020
"('all-year', 'all-week', 'early-peak')",CO2f,Western,0.08310000000,2020
"('all-year', 'all-week', 'early-peak')",biomass,Eastern,2.29300000000,2020
"('all-year', 'all-week', 'early-peak')",biomass,Western,2.29300000000,2020
"('all-year', 'all-week', 'early-peak')",uranium,Eastern,80.77840000000,2020
"('all-year', 'all-week', 'early-peak')",uranium,Western,80.77840000000,2020
"('all-year', 'all-week', 'early-peak')",coal,Eastern,3.68010000000,2020
"('all-year', 'all-week', 'early-peak')",coal,Western,3.68010000000,2020
"('all-year', 'all-week', 'early-peak')",diesel,Eastern,15.86330000000,2020
"('all-year', 'all-week', 'early-peak')",diesel,Western,15.86330000000,2020
"('all-year', 'all-week', 'late-peak')",electricity,Eastern,19.50000000000,2020
"('all-year', 'all-week', 'late-peak')",electricity,Western,19.50000000000,2020
"('all-year', 'all-week', 'late-peak')",gas,Eastern,7.15280000000,2020
"('all-year', 'all-week', 'late-peak')",gas,Western,7.15280000000,2020
"('all-year', 'all-week', 'late-peak')",heat,Eastern,100.00000000000,2020
"('all-year', 'all-week', 'late-peak')",heat,Western,100.00000000000,2020
"('all-year', 'all-week', 'late-peak')",CO2f,Eastern,0.08310000000,2020
"('all-year', 'all-week', 'late-peak')",CO2f,Western,0.08310000000,2020
"('all-year', 'all-week', 'late-peak')",biomass,Eastern,2.29300000000,2020
"('all-year', 'all-week', 'late-peak')",biomass,Western,2.29300000000,2020
"('all-year', 'all-week', 'late-peak')",uranium,Eastern,80.77840000000,2020
"('all-year', 'all-week', 'late-peak')",uranium,Western,80.77840000000,2020
"('all-year', 'all-week', 'late-peak')",coal,Eastern,3.68010000000,2020
"('all-year', 'all-week', 'late-peak')",coal,Western,3.68010000000,2020
"('all-year', 'all-week', 'late-peak')",diesel,Eastern,15.86330000000,2020
"('all-year', 'all-week', 'late-peak')",diesel,Western,15.86330000000,2020
"('all-year', 'all-week', 'evening')",electricity,Eastern,19.50000000000,2020
"('all-year', 'all-week', 'evening')",electricity,Western,19.50000000000,2020
"('all-year', 'all-week', 'evening')",gas,Eastern,7.15280000000,2020
"('all-year', 'all-week', 'evening')",gas,Western,7.15280000000,2020
"('all-year', 'all-week', 'evening')",heat,Eastern,100.00000000000,2020
"('all-year', 'all-week', 'evening')",heat,Western,100.00000000000,2020
"('all-year', 'all-week', 'evening')",CO2f,Eastern,0.08310000000,2020
"('all-year', 'all-week', 'evening')",CO2f,Western,0.08310000000,2020
"('all-year', 'all-week', 'evening')",biomass,Eastern,2.29300000000,2020
"('all-year', 'all-week', 'evening')",biomass,Western,2.29300000000,2020
"('all-year', 'all-week', 'evening')",uranium,Eastern,80.77840000000,2020
"('all-year', 'all-week', 'evening')",uranium,Western,80.77840000000,2020
"('all-year', 'all-week', 'evening')",coal,Eastern,3.68010000000,2020
"('all-year', 'all-week', 'evening')",coal,Western,3.68010000000,2020
"('all-year', 'all-week', 'evening')",diesel,Eastern,15.86330000000,2020
"('all-year', 'all-week', 'evening')",diesel,Western,15.86330000000,2020
"('all-year', 'all-week', 'night')",electricity,Eastern,0.65270000000,2025
"('all-year', 'all-week', 'night')",electricity,Western,2.67240000000,2025
"('all-year', 'all-week', 'night')",gas,Eastern,0.08490000000,2025
"('all-year', 'all-week', 'night')",gas,Western,0.08490000000,2025
"('all-year', 'all-week', 'night')",heat,Eastern,100.00000000000,2025
"('all-year', 'all-week', 'night')",heat,Western,100.00000000000,2025
"('all-year', 'all-week', 'night')",CO2f,Eastern,0.12010000000,2025
