asset,year,technology,region,installed,capacity
0,2045,procBTL,Central,2020,125686.83160000000
0,2049,procBTL,Central,2020,125686.83160000000
1,2045,procBTL,Eastern,2020,125686.83160000000
1,2049,procBTL,Eastern,2020,125686.83160000000
2,2045,procBTL,Northeast,2020,125686.83160000000
2,2049,procBTL,Northeast,2020,125686.83160000000
3,2045,procBTL,Northwest,2020,125686.83160000000
3,2049,procBTL,Northwest,2020,125686.83160000000
4,2045,procBTL,Western,2020,125686.83160000000
4,2049,procBTL,Western,2020,125686.83160000000
5,2045,procBTLwCCS,Central,2020,125686.83160000000
5,2049,procBTLwCCS,Central,2020,125686.83160000000
6,2045,procBTLwCCS,Eastern,2020,125686.83160000000
6,2049,procBTLwCCS,Eastern,2020,125686.83160000000
7,2045,procBTLwCCS,Northeast,2020,125686.83160000000
7,2049,procBTLwCCS,Northeast,2020,125686.83160000000
8,2045,procBTLwCCS,Northwest,2020,125686.83160000000
8,2049,procBTLwCCS,Northwest,2020,125686.83160000000
9,2045,procBTLwCCS,Western,2020,125686.83160000000
9,2049,procBTLwCCS,Western,2020,125686.83160000000
10,2045,procBiodieselOil,Eastern,2020,0.02010000000
10,2049,procBiodieselOil,Eastern,2020,0.02080000000
10,2050,procBiodieselOil,Eastern,2020,0.02100000000
11,2045,procBiodieselOil,Northwest,2020,0.03620000000
11,2049,procBiodieselOil,Northwest,2020,0.03750000000
11,2050,procBiodieselOil,Northwest,2020,0.03780000000
12,2045,procBiodieselOil,Western,2020,0.01810000000
12,2049,procBiodieselOil,Western,2020,0.01870000000
12,2050,procBiodieselOil,Western,2020,0.01890000000
13,2045,procBiogasBiomass,Central,2020,0.79900000000
13,2049,procBiogasBiomass,Central,2020,0.82680000000
13,2050,procBiogasBiomass,Central,2020,0.83380000000
14,2045,procBiogasBiomass,Northeast,2020,0.23500000000
14,2049,procBiogasBiomass,Northeast,2020,0.24320000000
14,2050,procBiogasBiomass,Northeast,2020,0.24520000000
15,2045,procBiogasBiomass,Northwest,2020,2.97520000000
15,2049,procBiogasBiomass,Northwest,2020,3.07870000000
15,2050,procBiogasBiomass,Northwest,2020,3.10450000000
16,2045,procBiogasBiomass,Western,2020,0.69090000000
16,2049,procBiogasBiomass,Western,2020,0.71500000000
16,2050,procBiogasBiomass,Western,2020,0.72100000000
17,2045,procCTL,Central,2020,72987.79730000001
17,2049,procCTL,Central,2020,72987.79730000001
17,2050,procCTL,Central,2020,72987.79730000001
17,2054,procCTL,Central,2020,72987.79730000001
18,2045,procCTL,Eastern,2020,72987.79730000001
18,2049,procCTL,Eastern,2020,72987.79730000001
18,2050,procCTL,Eastern,2020,72987.79730000001
18,2054,procCTL,Eastern,2020,72987.79730000001
19,2045,procCTL,Northeast,2020,72987.79730000001
19,2049,procCTL,Northeast,2020,72987.79730000001
19,2050,procCTL,Northeast,2020,72987.79730000001
19,2054,procCTL,Northeast,2020,72987.79730000001
20,2045,procCTL,Northwest,2020,72987.79730000001
20,2049,procCTL,Northwest,2020,72987.79730000001
20,2050,procCTL,Northwest,2020,72987.79730000001
20,2054,procCTL,Northwest,2020,72987.79730000001
21,2045,procCTL,Western,2020,72987.79730000001
21,2049,procCTL,Western,2020,72987.79730000001
21,2050,procCTL,Western,2020,72987.79730000001
21,2054,procCTL,Western,2020,72987.79730000001
22,2045,procCTLwCCS,Central,2020,72987.79730000001
22,2049,procCTLwCCS,Central,2020,72987.79730000001
22,2050,procCTLwCCS,Central,2020,72987.79730000001
22,2054,procCTLwCCS,Central,2020,72987.79730000001
23,2045,procCTLwCCS,Eastern,2020,72987.79730000001
23,2049,procCTLwCCS,Eastern,2020,72987.79730000001
23,2050,procCTLwCCS,Eastern,2020,72987.79730000001
23,2054,procCTLwCCS,Eastern,2020,72987.79730000001
24,2045,procCTLwCCS,Northeast,2020,72987.79730000001
24,2049,procCTLwCCS,Northeast,2020,72987.79730000001
24,2050,procCTLwCCS,Northeast,2020,72987.79730000001
24,2054,procCTLwCCS,Northeast,2020,72987.79730000001
25,2045,procCTLwCCS,Northwest,2020,72987.79730000001
25,2049,procCTLwCCS,Northwest,2020,72987.79730000001
25,2050,procCTLwCCS,Northwest,2020,72987.79730000001
25,2054,procCTLwCCS,Northwest,2020,72987.79730000001
26,2045,procCTLwCCS,Western,2020,72987.79730000001
26,2049,procCTLwCCS,Western,2020,72987.79730000001
26,2050,procCTLwCCS,Western,2020,72987.79730000001
26,2054,procCTLwCCS,Western,2020,72987.79730000001
27,2050,procElectrolysis,Central,2045,63.15210000000
27,2054,procElectrolysis,Central,2045,63.15210000000
27,2055,procElectrolysis,Central,2045,63.15210000000
27,2064,procElectrolysis,Central,2045,63.15210000000
28,2050,procElectrolysis,Eastern,2045,63.15210000000
28,2054,procElectrolysis,Eastern,2045,63.15210000000
28,2055,procElectrolysis,Eastern,2045,63.15210000000
28,2064,procElectrolysis,Eastern,2045,63.15210000000
29,2050,procElectrolysis,Northeast,2045,63.15210000000
29,2054,procElectrolysis,Northeast,2045,63.15210000000
29,2055,procElectrolysis,Northeast,2045,63.15210000000
29,2064,procElectrolysis,Northeast,2045,63.15210000000
30,2050,procElectrolysis,Northwest,2045,63.15210000000
30,2054,procElectrolysis,Northwest,2045,63.15210000000
30,2055,procElectrolysis,Northwest,2045,63.15210000000
30,2064,procElectrolysis,Northwest,2045,63.15210000000
31,2050,procElectrolysis,Western,2045,63.15210000000
31,2054,procElectrolysis,Western,2045,63.15210000000
31,2055,procElectrolysis,Western,2045,63.15210000000
31,2064,procElectrolysis,Western,2045,63.15210000000
32,2045,procEthanolBiomass,Eastern,2020,4.36070000000
32,2049,procEthanolBiomass,Eastern,2020,4.51240000000
32,2050,procEthanolBiomass,Eastern,2020,4.55030000000
33,2045,procGTL,Central,2020,121906.94010000001
33,2049,procGTL,Central,2020,121906.94010000001
33,2050,procGTL,Central,2020,121906.94010000001
33,2054,procGTL,Central,2020,121906.94010000001
34,2045,procGTL,Eastern,2020,121906.94010000001
34,2049,procGTL,Eastern,2020,121906.94010000001
34,2050,procGTL,Eastern,2020,121906.94010000001
34,2054,procGTL,Eastern,2020,121906.94010000001
35,2045,procGTL,Northeast,2020,121906.94010000001
35,2049,procGTL,Northeast,2020,121906.94010000001
35,2050,procGTL,Northeast,2020,121906.94010000001
35,2054,procGTL,Northeast,2020,121906.94010000001
36,2045,procGTL,Northwest,2020,121906.94010000001
36,2049,procGTL,Northwest,2020,121906.94010000001
36,2050,procGTL,Northwest,2020,121906.94010000001
36,2054,procGTL,Northwest,2020,121906.94010000001
37,2045,procGTL,Western,2020,121906.94010000001
37,2049,procGTL,Western,2020,121906.94010000001
37,2050,procGTL,Western,2020,121906.94010000001
37,2054,procGTL,Western,2020,121906.94010000001
38,2045,procH2Biomass,Central,2020,1702.32000000000
38,2049,procH2Biomass,Central,2020,1702.32000000000
39,2050,procH2Biomass,Central,2045,3404.64000000000
39,2054,procH2Biomass,Central,2045,3404.64000000000
39,2055,procH2Biomass,Central,2045,3404.64000000000
39,2064,procH2Biomass,Central,2045,3404.64000000000
39,2065,procH2Biomass,Central,2045,3404.64000000000
39,2074,procH2Biomass,Central,2045,3404.64000000000
40,2045,procH2Biomass,Eastern,2020,1702.32000000000
40,2049,procH2Biomass,Eastern,2020,1702.32000000000
41,2050,procH2Biomass,Eastern,2045,3404.64000000000
41,2054,procH2Biomass,Eastern,2045,3404.64000000000
41,2055,procH2Biomass,Eastern,2045,3404.64000000000
41,2064,procH2Biomass,Eastern,2045,3404.64000000000
41,2065,procH2Biomass,Eastern,2045,3404.64000000000
41,2074,procH2Biomass,Eastern,2045,3404.64000000000
42,2045,procH2Biomass,Northeast,2020,1702.32000000000
42,2049,procH2Biomass,Northeast,2020,1702.32000000000
43,2050,procH2Biomass,Northeast,2045,3404.64000000000
43,2054,procH2Biomass,Northeast,2045,3404.64000000000
43,2055,procH2Biomass,Northeast,2045,3404.64000000000
43,2064,procH2Biomass,Northeast,2045,3404.64000000000
43,2065,procH2Biomass,Northeast,2045,3404.64000000000
43,2074,procH2Biomass,Northeast,2045,3404.64000000000
44,2045,procH2Biomass,Northwest,2020,1702.32000000000
44,2049,procH2Biomass,Northwest,2020,1702.32000000000
45,2050,procH2Biomass,Northwest,2045,3404.64000000000
45,2054,procH2Biomass,Northwest,2045,3404.64000000000
45,2055,procH2Biomass,Northwest,2045,3404.64000000000
45,2064,procH2Biomass,Northwest,2045,3404.64000000000
45,2065,procH2Biomass,Northwest,2045,3404.64000000000
45,2074,procH2Biomass,Northwest,2045,3404.64000000000
46,2045,procH2Biomass,Western,2020,1702.32000000000
46,2049,procH2Biomass,Western,2020,1702.32000000000
47,2050,procH2Biomass,Western,2045,3404.64000000000
47,2054,procH2Biomass,Western,2045,3404.64000000000
47,2055,procH2Biomass,Western,2045,3404.64000000000
47,2064,procH2Biomass,Western,2045,3404.64000000000
47,2065,procH2Biomass,Western,2045,3404.64000000000
47,2074,procH2Biomass,Western,2045,3404.64000000000
48,2045,procH2BiomasswCCS,Central,2020,1702.32000000000
48,2049,procH2BiomasswCCS,Central,2020,1702.32000000000
49,2050,procH2BiomasswCCS,Central,2045,3404.64000000000
49,2054,procH2BiomasswCCS,Central,2045,3404.64000000000
49,2055,procH2BiomasswCCS,Central,2045,3404.64000000000
49,2064,procH2BiomasswCCS,Central,2045,3404.64000000000
49,2065,procH2BiomasswCCS,Central,2045,3404.64000000000
49,2074,procH2BiomasswCCS,Central,2045,3404.64000000000
50,2045,procH2BiomasswCCS,Eastern,2020,1702.32000000000
50,2049,procH2BiomasswCCS,Eastern,2020,1702.32000000000
51,2050,procH2BiomasswCCS,Eastern,2045,3404.64000000000
51,2054,procH2BiomasswCCS,Eastern,2045,3404.64000000000
51,2055,procH2BiomasswCCS,Eastern,2045,3404.64000000000
51,2064,procH2BiomasswCCS,Eastern,2045,3404.64000000000
51,2065,procH2BiomasswCCS,Eastern,2045,3404.64000000000
51,2074,procH2BiomasswCCS,Eastern,2045,3404.64000000000
52,2045,procH2BiomasswCCS,Northeast,2020,1702.32000000000
52,2049,procH2BiomasswCCS,Northeast,2020,1702.32000000000
53,2050,procH2BiomasswCCS,Northeast,2045,3404.64000000000
53,2054,procH2BiomasswCCS,Northeast,2045,3404.64000000000
