timeslice,commodity,asset,year,units_prices,comm_usage,technology,installed,month,day,hour,supply
3,cars,23,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2020,all-year,all-week,early-peak,6.77830000000
3,cars,24,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2025,all-year,all-week,early-peak,48.22220000000
3,cars,24,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2025,all-year,all-week,early-peak,51.66670000000
3,cars,25,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2020,all-year,all-week,early-peak,4.46310000000
3,cars,25,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2020,all-year,all-week,early-peak,2.23160000000
3,cars,26,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2030,all-year,all-week,early-peak,13.54170000000
3,cars,27,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2020,all-year,all-week,early-peak,12.50010000000
3,cars,27,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2020,all-year,all-week,early-peak,6.25000000000
3,cars,28,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2025,all-year,all-week,early-peak,58.72220000000
3,cars,28,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2025,all-year,all-week,early-peak,62.91670000000
3,cars,29,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2020,all-year,all-week,early-peak,5.76560000000
3,cars,29,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2020,all-year,all-week,early-peak,2.88280000000
3,cars,30,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2030,all-year,all-week,early-peak,16.04170000000
3,cars,31,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2020,all-year,all-week,early-peak,1.80220000000
3,cars,31,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2020,all-year,all-week,early-peak,0.90110000000
3,cars,32,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2020,all-year,all-week,early-peak,11.83190000000
3,cars,32,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2020,all-year,all-week,early-peak,5.91600000000
3,cars,33,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2030,all-year,all-week,early-peak,26.66670000000
4,cars,0,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2020,all-year,all-week,late-peak,4.42770000000
4,cars,0,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2020,all-year,all-week,late-peak,2.21380000000
4,cars,1,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2025,all-year,all-week,late-peak,7.77780000000
4,cars,1,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2025,all-year,all-week,late-peak,8.33330000000
4,cars,2,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2020,all-year,all-week,late-peak,1.13690000000
4,cars,2,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2020,all-year,all-week,late-peak,0.56840000000
4,cars,3,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2030,all-year,all-week,late-peak,1.45830000000
4,cars,4,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2020,all-year,all-week,late-peak,24.30560000000
4,cars,4,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2020,all-year,all-week,late-peak,3.48320000000
4,cars,5,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2030,all-year,all-week,late-peak,26.04170000000
4,cars,6,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2020,all-year,all-week,late-peak,27.11310000000
4,cars,6,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2020,all-year,all-week,late-peak,13.55650000000
4,cars,7,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2025,all-year,all-week,late-peak,48.22220000000
4,cars,7,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2025,all-year,all-week,late-peak,51.66670000000
4,cars,8,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2020,all-year,all-week,late-peak,8.92630000000
4,cars,8,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2020,all-year,all-week,late-peak,4.46310000000
4,cars,9,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2030,all-year,all-week,late-peak,13.54170000000
4,cars,10,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2020,all-year,all-week,late-peak,25.00020000000
4,cars,10,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2020,all-year,all-week,late-peak,12.50010000000
4,cars,11,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2025,all-year,all-week,late-peak,58.72220000000
4,cars,11,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2025,all-year,all-week,late-peak,62.91670000000
4,cars,12,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2020,all-year,all-week,late-peak,11.53110000000
4,cars,12,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2020,all-year,all-week,late-peak,5.76560000000
4,cars,13,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2030,all-year,all-week,late-peak,16.04170000000
4,cars,14,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2020,all-year,all-week,late-peak,2.33330000000
4,cars,14,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2020,all-year,all-week,late-peak,1.80220000000
4,cars,15,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2020,all-year,all-week,late-peak,23.66380000000
4,cars,15,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2020,all-year,all-week,late-peak,11.83190000000
4,cars,16,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2030,all-year,all-week,late-peak,26.66670000000
4,cars,17,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2020,all-year,all-week,late-peak,2.21380000000
4,cars,17,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2020,all-year,all-week,late-peak,1.10690000000
4,cars,18,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2025,all-year,all-week,late-peak,7.77780000000
4,cars,18,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2025,all-year,all-week,late-peak,8.33330000000
4,cars,19,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2020,all-year,all-week,late-peak,0.56840000000
4,cars,19,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2020,all-year,all-week,late-peak,0.28420000000
4,cars,20,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2030,all-year,all-week,late-peak,1.45830000000
4,cars,21,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2020,all-year,all-week,late-peak,24.30560000000
4,cars,21,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2020,all-year,all-week,late-peak,1.74160000000
4,cars,22,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2030,all-year,all-week,late-peak,26.04170000000
4,cars,23,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2020,all-year,all-week,late-peak,13.55650000000
4,cars,23,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2020,all-year,all-week,late-peak,6.77830000000
4,cars,24,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2025,all-year,all-week,late-peak,48.22220000000
4,cars,24,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2025,all-year,all-week,late-peak,51.66670000000
4,cars,25,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2020,all-year,all-week,late-peak,4.46310000000
4,cars,25,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2020,all-year,all-week,late-peak,2.23160000000
4,cars,26,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2030,all-year,all-week,late-peak,13.54170000000
4,cars,27,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2020,all-year,all-week,late-peak,12.50010000000
4,cars,27,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2020,all-year,all-week,late-peak,6.25000000000
4,cars,28,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2025,all-year,all-week,late-peak,58.72220000000
4,cars,28,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2025,all-year,all-week,late-peak,62.91670000000
4,cars,29,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2020,all-year,all-week,late-peak,5.76560000000
4,cars,29,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2020,all-year,all-week,late-peak,2.88280000000
4,cars,30,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2030,all-year,all-week,late-peak,16.04170000000
4,cars,31,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2020,all-year,all-week,late-peak,1.80220000000
4,cars,31,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2020,all-year,all-week,late-peak,0.90110000000
4,cars,32,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2020,all-year,all-week,late-peak,11.83190000000
4,cars,32,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2020,all-year,all-week,late-peak,5.91600000000
4,cars,33,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2030,all-year,all-week,late-peak,26.66670000000
5,cars,0,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2020,all-year,all-week,evening,4.42770000000
5,cars,0,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2020,all-year,all-week,evening,2.21380000000
5,cars,1,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2025,all-year,all-week,evening,7.77780000000
5,cars,1,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2025,all-year,all-week,evening,8.33330000000
5,cars,2,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2020,all-year,all-week,evening,1.13690000000
5,cars,2,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2020,all-year,all-week,evening,0.56840000000
5,cars,3,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2030,all-year,all-week,evening,1.45830000000
5,cars,4,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2020,all-year,all-week,evening,24.30560000000
5,cars,4,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2020,all-year,all-week,evening,3.48320000000
5,cars,5,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2030,all-year,all-week,evening,26.04170000000
5,cars,6,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2020,all-year,all-week,evening,27.11310000000
5,cars,6,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2020,all-year,all-week,evening,13.55650000000
5,cars,7,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2025,all-year,all-week,evening,48.22220000000
5,cars,7,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2025,all-year,all-week,evening,51.66670000000
5,cars,8,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2020,all-year,all-week,evening,8.92630000000
5,cars,8,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2020,all-year,all-week,evening,4.46310000000
5,cars,9,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2030,all-year,all-week,evening,13.54170000000
5,cars,10,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2020,all-year,all-week,evening,25.00020000000
5,cars,10,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2020,all-year,all-week,evening,12.50010000000
5,cars,11,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2025,all-year,all-week,evening,58.72220000000
5,cars,11,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2025,all-year,all-week,evening,62.91670000000
5,cars,12,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2020,all-year,all-week,evening,11.53110000000
5,cars,12,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2020,all-year,all-week,evening,5.76560000000
5,cars,13,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2030,all-year,all-week,evening,16.04170000000
5,cars,14,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2020,all-year,all-week,evening,2.33330000000
5,cars,14,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2020,all-year,all-week,evening,1.80220000000
5,cars,15,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2020,all-year,all-week,evening,23.66380000000
5,cars,15,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2020,all-year,all-week,evening,11.83190000000
5,cars,16,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_gsl,2030,all-year,all-week,evening,26.66670000000
5,cars,17,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2020,all-year,all-week,evening,2.21380000000
5,cars,17,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2020,all-year,all-week,evening,1.10690000000
5,cars,18,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2025,all-year,all-week,evening,7.77780000000
5,cars,18,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2025,all-year,all-week,evening,8.33330000000
5,cars,19,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2020,all-year,all-week,evening,0.56840000000
5,cars,19,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2020,all-year,all-week,evening,0.28420000000
5,cars,20,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2030,all-year,all-week,evening,1.45830000000
5,cars,21,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2020,all-year,all-week,evening,24.30560000000
5,cars,21,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2020,all-year,all-week,evening,1.74160000000
5,cars,22,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2030,all-year,all-week,evening,26.04170000000
5,cars,23,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2020,all-year,all-week,evening,13.55650000000
5,cars,23,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2020,all-year,all-week,evening,6.77830000000
5,cars,24,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2025,all-year,all-week,evening,48.22220000000
5,cars,24,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2025,all-year,all-week,evening,51.66670000000
5,cars,25,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2020,all-year,all-week,evening,4.46310000000
5,cars,25,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2020,all-year,all-week,evening,2.23160000000
5,cars,26,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2030,all-year,all-week,evening,13.54170000000
5,cars,27,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2020,all-year,all-week,evening,12.50010000000
5,cars,27,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2020,all-year,all-week,evening,6.25000000000
5,cars,28,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2025,all-year,all-week,evening,58.72220000000
5,cars,28,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2025,all-year,all-week,evening,62.91670000000
5,cars,29,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2020,all-year,all-week,evening,5.76560000000
5,cars,29,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2020,all-year,all-week,evening,2.88280000000
5,cars,30,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2030,all-year,all-week,evening,16.04170000000
5,cars,31,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2020,all-year,all-week,evening,1.80220000000
5,cars,31,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2020,all-year,all-week,evening,0.90110000000
5,cars,32,2030,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2020,all-year,all-week,evening,11.83190000000
5,cars,32,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2020,all-year,all-week,evening,5.91600000000
5,cars,33,2035,MUS$2010/PJ,CommodityUsage.PRODUCT,cars_hyd,2030,all-year,all-week,evening,26.66670000000
