asset,year,region,installed,technology,capacity
0,2045,BajaCalif,2035,e_tec,40000.00000000000
0,2049,BajaCalif,2035,e_tec,40000.00000000000
1,2045,BajaCalif,2035,e_tec2,40000.00000000000
1,2049,BajaCalif,2035,e_tec2,40000.00000000000
2,2050,BajaCalif,2045,e_tec,40000.00000000000
2,2054,BajaCalif,2045,e_tec,40000.00000000000
2,2055,BajaCalif,2045,e_tec,40000.00000000000
2,2059,BajaCalif,2045,e_tec,40000.00000000000
3,2050,BajaCalif,2045,e_tec2,40000.00000000000
3,2054,BajaCalif,2045,e_tec2,40000.00000000000
3,2055,BajaCalif,2045,e_tec2,40000.00000000000
3,2059,BajaCalif,2045,e_tec2,40000.00000000000
6,2045,BajaCalifSouth,2040,e_tec,40000.00000000000
6,2049,BajaCalifSouth,2040,e_tec,40000.00000000000
6,2050,BajaCalifSouth,2040,e_tec,40000.00000000000
6,2054,BajaCalifSouth,2040,e_tec,40000.00000000000
7,2045,BajaCalifSouth,2040,e_tec2,40000.00000000000
7,2049,BajaCalifSouth,2040,e_tec2,40000.00000000000
7,2050,BajaCalifSouth,2040,e_tec2,40000.00000000000
7,2054,BajaCalifSouth,2040,e_tec2,40000.00000000000
10,2045,Central,2040,e_tec,40000.00000000000
10,2049,Central,2040,e_tec,40000.00000000000
10,2050,Central,2040,e_tec,40000.00000000000
10,2054,Central,2040,e_tec,40000.00000000000
11,2045,Central,2040,e_tec2,40000.00000000000
11,2049,Central,2040,e_tec2,40000.00000000000
11,2050,Central,2040,e_tec2,40000.00000000000
11,2054,Central,2040,e_tec2,40000.00000000000
12,2045,Eastern,2035,e_tec,40000.00000000000
12,2049,Eastern,2035,e_tec,40000.00000000000
13,2045,Eastern,2035,e_tec2,40000.00000000000
13,2049,Eastern,2035,e_tec2,40000.00000000000
14,2050,Eastern,2045,e_tec,40000.00000000000
14,2054,Eastern,2045,e_tec,40000.00000000000
14,2055,Eastern,2045,e_tec,40000.00000000000
14,2059,Eastern,2045,e_tec,40000.00000000000
15,2050,Eastern,2045,e_tec2,40000.00000000000
15,2054,Eastern,2045,e_tec2,40000.00000000000
15,2055,Eastern,2045,e_tec2,40000.00000000000
15,2059,Eastern,2045,e_tec2,40000.00000000000
18,2045,North,2040,e_tec,40000.00000000000
18,2049,North,2040,e_tec,40000.00000000000
18,2050,North,2040,e_tec,40000.00000000000
18,2054,North,2040,e_tec,40000.00000000000
19,2045,North,2040,e_tec2,40000.00000000000
19,2049,North,2040,e_tec2,40000.00000000000
19,2050,North,2040,e_tec2,40000.00000000000
19,2054,North,2040,e_tec2,40000.00000000000
20,2045,Northeast,2035,e_tec,40000.00000000000
20,2049,Northeast,2035,e_tec,40000.00000000000
21,2045,Northeast,2035,e_tec2,40000.00000000000
21,2049,Northeast,2035,e_tec2,40000.00000000000
22,2050,Northeast,2045,e_tec,40000.00000000000
22,2054,Northeast,2045,e_tec,40000.00000000000
22,2055,Northeast,2045,e_tec,40000.00000000000
22,2059,Northeast,2045,e_tec,40000.00000000000
23,2050,Northeast,2045,e_tec2,40000.00000000000
23,2054,Northeast,2045,e_tec2,40000.00000000000
23,2055,Northeast,2045,e_tec2,40000.00000000000
23,2059,Northeast,2045,e_tec2,40000.00000000000
26,2045,Northwest,2040,e_tec,40000.00000000000
26,2049,Northwest,2040,e_tec,40000.00000000000
26,2050,Northwest,2040,e_tec,40000.00000000000
26,2054,Northwest,2040,e_tec,40000.00000000000
27,2045,Northwest,2040,e_tec2,40000.00000000000
27,2049,Northwest,2040,e_tec2,40000.00000000000
27,2050,Northwest,2040,e_tec2,40000.00000000000
27,2054,Northwest,2040,e_tec2,40000.00000000000
28,2045,Peninsular,2035,e_tec,25417.26590000000
28,2049,Peninsular,2035,e_tec,25417.26590000000
29,2045,Peninsular,2035,e_tec2,22708.63300000000
29,2049,Peninsular,2035,e_tec2,22708.63300000000
30,2050,Peninsular,2045,e_tec,40000.00000000000
30,2054,Peninsular,2045,e_tec,40000.00000000000
30,2055,Peninsular,2045,e_tec,40000.00000000000
30,2059,Peninsular,2045,e_tec,40000.00000000000
31,2050,Peninsular,2045,e_tec2,40000.00000000000
31,2054,Peninsular,2045,e_tec2,40000.00000000000
31,2055,Peninsular,2045,e_tec2,40000.00000000000
31,2059,Peninsular,2045,e_tec2,40000.00000000000
34,2045,Western,2040,e_tec,40000.00000000000
34,2049,Western,2040,e_tec,40000.00000000000
34,2050,Western,2040,e_tec,40000.00000000000
34,2054,Western,2040,e_tec,40000.00000000000
35,2045,Western,2040,e_tec2,40000.00000000000
35,2049,Western,2040,e_tec2,40000.00000000000
35,2050,Western,2040,e_tec2,40000.00000000000
35,2054,Western,2040,e_tec2,40000.00000000000
