timeslice,commodity,asset,year,technology,installed,month,day,hour,supply
0,light,409,2050,resLightingCon,2045,all-year,all-week,night,6.04480000000
0,light,410,2050,resLightingCon,2045,all-year,all-week,night,2.14970000000
0,light,411,2050,resLightingCon,2045,all-year,all-week,night,44.77050000000
0,light,412,2050,resLightingCon,2045,all-year,all-week,night,37.72970000000
0,light,413,2050,resLightingCon,2045,all-year,all-week,night,20.63780000000
0,light,414,2050,resLightingCon,2045,all-year,all-week,night,12.95540000000
0,light,415,2050,resLightingCon,2045,all-year,all-week,night,4.45490000000
0,light,416,2050,resLightingCon,2045,all-year,all-week,night,7.87010000000
0,light,417,2050,resLightingCon,2045,all-year,all-week,night,27.07590000000
0,light,418,2050,resLightingEnergySaving,2045,all-year,all-week,night,6.04480000000
0,light,419,2050,resLightingEnergySaving,2045,all-year,all-week,night,2.14970000000
0,light,420,2050,resLightingEnergySaving,2045,all-year,all-week,night,44.77050000000
0,light,421,2050,resLightingEnergySaving,2045,all-year,all-week,night,37.72970000000
0,light,422,2050,resLightingEnergySaving,2045,all-year,all-week,night,20.63780000000
0,light,423,2050,resLightingEnergySaving,2045,all-year,all-week,night,12.95540000000
0,light,424,2050,resLightingEnergySaving,2045,all-year,all-week,night,4.45490000000
0,light,425,2050,resLightingEnergySaving,2045,all-year,all-week,night,7.87010000000
0,light,426,2050,resLightingEnergySaving,2045,all-year,all-week,night,27.07590000000
0,light,427,2045,resLightingLED,2020,all-year,all-week,night,5.76320000000
0,light,428,2050,resLightingLED,2045,all-year,all-week,night,6.04480000000
0,light,429,2045,resLightingLED,2020,all-year,all-week,night,2.06670000000
0,light,430,2050,resLightingLED,2045,all-year,all-week,night,2.14970000000
0,light,431,2045,resLightingLED,2020,all-year,all-week,night,42.72330000000
0,light,432,2050,resLightingLED,2045,all-year,all-week,night,44.77050000000
0,light,433,2045,resLightingLED,2020,all-year,all-week,night,36.18600000000
0,light,434,2050,resLightingLED,2045,all-year,all-week,night,37.72970000000
