timeslice,commodity,asset,year,technology,installed,month,day,hour,supply
0,appl,2,2040,e_tec,2035,all-year,all-week,night,8.88930000000
0,appl,2,2045,e_tec,2035,all-year,all-week,night,9.44490000000
0,appl,3,2040,e_tec,2030,all-year,all-week,night,1.55470000000
0,appl,4,2045,e_tec,2040,all-year,all-week,night,1.65180000000
0,appl,5,2040,e_tec,2030,all-year,all-week,night,27.77330000000
0,appl,6,2045,e_tec,2040,all-year,all-week,night,29.50920000000
0,appl,9,2040,e_tec,2035,all-year,all-week,night,55.12000000000
0,appl,9,2045,e_tec,2035,all-year,all-week,night,58.56500000000
0,appl,10,2040,e_tec,2030,all-year,all-week,night,14.45330000000
0,appl,11,2045,e_tec,2040,all-year,all-week,night,15.35670000000
0,appl,14,2040,e_tec,2035,all-year,all-week,night,67.10670000000
0,appl,14,2045,e_tec,2035,all-year,all-week,night,71.30080000000
0,appl,15,2040,e_tec,2030,all-year,all-week,night,17.10670000000
0,appl,16,2045,e_tec,2040,all-year,all-week,night,18.17580000000
0,appl,18,2040,e_tec,2035,all-year,all-week,night,2.66670000000
0,appl,18,2045,e_tec,2035,all-year,all-week,night,2.83330000000
0,appl,19,2040,e_tec,2030,all-year,all-week,night,28.45330000000
0,appl,20,2045,e_tec,2040,all-year,all-week,night,30.23170000000
0,appl,23,2040,e_tec2,2035,all-year,all-week,night,8.88930000000
0,appl,23,2045,e_tec2,2035,all-year,all-week,night,9.44490000000
0,appl,24,2040,e_tec2,2030,all-year,all-week,night,1.55470000000
0,appl,25,2045,e_tec2,2040,all-year,all-week,night,1.65180000000
0,appl,26,2040,e_tec2,2030,all-year,all-week,night,27.77330000000
0,appl,27,2045,e_tec2,2040,all-year,all-week,night,29.50920000000
0,appl,30,2040,e_tec2,2035,all-year,all-week,night,55.12000000000
0,appl,30,2045,e_tec2,2035,all-year,all-week,night,58.56500000000
0,appl,31,2040,e_tec2,2030,all-year,all-week,night,14.45330000000
0,appl,32,2045,e_tec2,2040,all-year,all-week,night,15.35670000000
