timeslice,commodity,asset,year,installed,technology,month,day,hour,supply
0,appl,0,2045,2035,e_tec,all-year,all-week,night,9.44490000000
0,appl,1,2045,2035,e_tec2,all-year,all-week,night,9.44490000000
0,appl,2,2050,2045,e_tec,all-year,all-week,night,10.00050000000
0,appl,3,2050,2045,e_tec2,all-year,all-week,night,10.00050000000
0,appl,6,2045,2040,e_tec,all-year,all-week,night,1.65180000000
0,appl,6,2050,2040,e_tec,all-year,all-week,night,1.74900000000
0,appl,7,2045,2040,e_tec2,all-year,all-week,night,1.65180000000
0,appl,7,2050,2040,e_tec2,all-year,all-week,night,1.74900000000
0,appl,10,2045,2040,e_tec,all-year,all-week,night,29.50920000000
0,appl,10,2050,2040,e_tec,all-year,all-week,night,31.24500000000
0,appl,11,2045,2040,e_tec2,all-year,all-week,night,29.50920000000
0,appl,11,2050,2040,e_tec2,all-year,all-week,night,31.24500000000
0,appl,12,2045,2035,e_tec,all-year,all-week,night,58.56500000000
0,appl,13,2045,2035,e_tec2,all-year,all-week,night,58.56500000000
0,appl,14,2050,2045,e_tec,all-year,all-week,night,62.01000000000
0,appl,15,2050,2045,e_tec2,all-year,all-week,night,62.01000000000
0,appl,18,2045,2040,e_tec,all-year,all-week,night,15.35670000000
0,appl,18,2050,2040,e_tec,all-year,all-week,night,16.26000000000
0,appl,19,2045,2040,e_tec2,all-year,all-week,night,15.35670000000
0,appl,19,2050,2040,e_tec2,all-year,all-week,night,16.26000000000
0,appl,20,2045,2035,e_tec,all-year,all-week,night,71.30080000000
0,appl,21,2045,2035,e_tec2,all-year,all-week,night,71.30080000000
0,appl,22,2050,2045,e_tec,all-year,all-week,night,75.49500000000
0,appl,23,2050,2045,e_tec2,all-year,all-week,night,75.49500000000
0,appl,26,2045,2040,e_tec,all-year,all-week,night,18.17580000000
0,appl,26,2050,2040,e_tec,all-year,all-week,night,19.24500000000
0,appl,27,2045,2040,e_tec2,all-year,all-week,night,18.17580000000
0,appl,27,2050,2040,e_tec2,all-year,all-week,night,19.24500000000
0,appl,28,2045,2035,e_tec,all-year,all-week,night,2.83330000000
0,appl,29,2045,2035,e_tec2,all-year,all-week,night,2.83330000000
0,appl,30,2050,2045,e_tec,all-year,all-week,night,3.00000000000
0,appl,31,2050,2045,e_tec2,all-year,all-week,night,3.00000000000
0,appl,34,2045,2040,e_tec,all-year,all-week,night,30.23170000000
0,appl,34,2050,2040,e_tec,all-year,all-week,night,32.01000000000
0,appl,35,2045,2040,e_tec2,all-year,all-week,night,30.23170000000
0,appl,35,2050,2040,e_tec2,all-year,all-week,night,32.01000000000
1,appl,0,2045,2035,e_tec,all-year,all-week,morning,9.44490000000
1,appl,1,2045,2035,e_tec2,all-year,all-week,morning,9.44490000000
1,appl,2,2050,2045,e_tec,all-year,all-week,morning,10.00050000000
1,appl,3,2050,2045,e_tec2,all-year,all-week,morning,10.00050000000
1,appl,6,2045,2040,e_tec,all-year,all-week,morning,1.65180000000
1,appl,6,2050,2040,e_tec,all-year,all-week,morning,1.74900000000
1,appl,7,2045,2040,e_tec2,all-year,all-week,morning,1.65180000000
1,appl,7,2050,2040,e_tec2,all-year,all-week,morning,1.74900000000
1,appl,10,2045,2040,e_tec,all-year,all-week,morning,29.50920000000
1,appl,10,2050,2040,e_tec,all-year,all-week,morning,31.24500000000
1,appl,11,2045,2040,e_tec2,all-year,all-week,morning,29.50920000000
1,appl,11,2050,2040,e_tec2,all-year,all-week,morning,31.24500000000
1,appl,12,2045,2035,e_tec,all-year,all-week,morning,58.56500000000
1,appl,13,2045,2035,e_tec2,all-year,all-week,morning,58.56500000000
1,appl,14,2050,2045,e_tec,all-year,all-week,morning,62.01000000000
1,appl,15,2050,2045,e_tec2,all-year,all-week,morning,62.01000000000
1,appl,18,2045,2040,e_tec,all-year,all-week,morning,15.35670000000
1,appl,18,2050,2040,e_tec,all-year,all-week,morning,16.26000000000
1,appl,19,2045,2040,e_tec2,all-year,all-week,morning,15.35670000000
1,appl,19,2050,2040,e_tec2,all-year,all-week,morning,16.26000000000
1,appl,20,2045,2035,e_tec,all-year,all-week,morning,71.30080000000
1,appl,21,2045,2035,e_tec2,all-year,all-week,morning,71.30080000000
1,appl,22,2050,2045,e_tec,all-year,all-week,morning,75.49500000000
1,appl,23,2050,2045,e_tec2,all-year,all-week,morning,75.49500000000
1,appl,26,2045,2040,e_tec,all-year,all-week,morning,18.17580000000
1,appl,26,2050,2040,e_tec,all-year,all-week,morning,19.24500000000
1,appl,27,2045,2040,e_tec2,all-year,all-week,morning,18.17580000000
1,appl,27,2050,2040,e_tec2,all-year,all-week,morning,19.24500000000
1,appl,28,2045,2035,e_tec,all-year,all-week,morning,2.83330000000
1,appl,29,2045,2035,e_tec2,all-year,all-week,morning,2.83330000000
1,appl,30,2050,2045,e_tec,all-year,all-week,morning,3.00000000000
1,appl,31,2050,2045,e_tec2,all-year,all-week,morning,3.00000000000
1,appl,34,2045,2040,e_tec,all-year,all-week,morning,30.23170000000
