asset,year,technology,region,installed,capacity
0,2020,comAC,BajaCalif,2020,2.99080000000
0,2025,comAC,BajaCalif,2020,152.53180000000
0,2029,comAC,BajaCalif,2020,151.74220000000
0,2030,comAC,BajaCalif,2020,151.54480000000
0,2031,comAC,BajaCalif,2020,151.40720000000
0,2032,comAC,BajaCalif,2020,151.26960000000
0,2034,comAC,BajaCalif,2020,150.99450000000
0,2035,comAC,BajaCalif,2020,150.85690000000
0,2038,comAC,BajaCalif,2020,150.67750000000
0,2039,comAC,BajaCalif,2020,150.61760000000
1,2020,comAC,BajaCalifSouth,2020,2.99080000000
1,2025,comAC,BajaCalifSouth,2020,152.53180000000
1,2029,comAC,BajaCalifSouth,2020,151.74220000000
1,2030,comAC,BajaCalifSouth,2020,151.54480000000
1,2031,comAC,BajaCalifSouth,2020,151.40720000000
1,2032,comAC,BajaCalifSouth,2020,151.26960000000
1,2034,comAC,BajaCalifSouth,2020,150.99450000000
1,2035,comAC,BajaCalifSouth,2020,150.85690000000
1,2038,comAC,BajaCalifSouth,2020,150.67750000000
1,2039,comAC,BajaCalifSouth,2020,150.61760000000
2,2020,comAC,Central,2020,0.31190000000
2,2025,comAC,Central,2020,15.90690000000
2,2029,comAC,Central,2020,15.82450000000
2,2030,comAC,Central,2020,15.80400000000
2,2031,comAC,Central,2020,15.78960000000
2,2032,comAC,Central,2020,15.77530000000
2,2034,comAC,Central,2020,15.74660000000
2,2035,comAC,Central,2020,15.73220000000
2,2038,comAC,Central,2020,15.71350000000
2,2039,comAC,Central,2020,15.70730000000
3,2020,comAC,Eastern,2020,1.17500000000
3,2025,comAC,Eastern,2020,59.92320000000
3,2029,comAC,Eastern,2020,59.61300000000
3,2030,comAC,Eastern,2020,59.53550000000
3,2031,comAC,Eastern,2020,59.48140000000
3,2032,comAC,Eastern,2020,59.42740000000
3,2034,comAC,Eastern,2020,59.31930000000
3,2035,comAC,Eastern,2020,59.26520000000
3,2038,comAC,Eastern,2020,59.19470000000
3,2039,comAC,Eastern,2020,59.17120000000
4,2020,comAC,North,2020,2.99080000000
4,2025,comAC,North,2020,1.97390000000
4,2029,comAC,North,2020,1.18440000000
4,2030,comAC,North,2020,0.98700000000
4,2031,comAC,North,2020,0.84940000000
4,2032,comAC,North,2020,0.71180000000
4,2034,comAC,North,2020,0.43670000000
4,2035,comAC,North,2020,0.29910000000
4,2038,comAC,North,2020,0.11960000000
4,2039,comAC,North,2020,0.05980000000
5,2020,comAC,Northeast,2020,2.99080000000
5,2025,comAC,Northeast,2020,152.53180000000
5,2029,comAC,Northeast,2020,151.74220000000
5,2030,comAC,Northeast,2020,151.54480000000
5,2031,comAC,Northeast,2020,151.40720000000
5,2032,comAC,Northeast,2020,151.26960000000
5,2034,comAC,Northeast,2020,150.99450000000
5,2035,comAC,Northeast,2020,150.85690000000
5,2038,comAC,Northeast,2020,150.67750000000
5,2039,comAC,Northeast,2020,150.61760000000
6,2020,comAC,Northwest,2020,2.99080000000
6,2025,comAC,Northwest,2020,152.53180000000
6,2029,comAC,Northwest,2020,151.74220000000
6,2030,comAC,Northwest,2020,151.54480000000
6,2031,comAC,Northwest,2020,151.40720000000
6,2032,comAC,Northwest,2020,151.26960000000
6,2034,comAC,Northwest,2020,150.99450000000
6,2035,comAC,Northwest,2020,150.85690000000
6,2038,comAC,Northwest,2020,150.67750000000
6,2039,comAC,Northwest,2020,150.61760000000
7,2020,comAC,Peninsular,2020,1.17500000000
7,2025,comAC,Peninsular,2020,59.92320000000
7,2029,comAC,Peninsular,2020,59.61300000000
7,2030,comAC,Peninsular,2020,59.53550000000
7,2031,comAC,Peninsular,2020,59.48140000000
7,2032,comAC,Peninsular,2020,59.42740000000
7,2034,comAC,Peninsular,2020,59.31930000000
7,2035,comAC,Peninsular,2020,59.26520000000
7,2038,comAC,Peninsular,2020,59.19470000000
7,2039,comAC,Peninsular,2020,59.17120000000
8,2020,comAC,Western,2020,0.31190000000
8,2025,comAC,Western,2020,15.90690000000
8,2029,comAC,Western,2020,15.82450000000
8,2030,comAC,Western,2020,15.80400000000
8,2031,comAC,Western,2020,15.78960000000
8,2032,comAC,Western,2020,15.77530000000
8,2034,comAC,Western,2020,15.74660000000
8,2035,comAC,Western,2020,15.73220000000
8,2038,comAC,Western,2020,15.71350000000
8,2039,comAC,Western,2020,15.70730000000
9,2025,comACHFC_HC,BajaCalif,2020,126717.28660000001
9,2029,comACHFC_HC,BajaCalif,2020,126717.28660000001
9,2030,comACHFC_HC,BajaCalif,2020,126717.28660000001
9,2031,comACHFC_HC,BajaCalif,2020,126717.28660000001
9,2032,comACHFC_HC,BajaCalif,2020,126717.28660000001
9,2034,comACHFC_HC,BajaCalif,2020,126717.28660000001
9,2035,comACHFC_HC,BajaCalif,2020,126717.28660000001
9,2038,comACHFC_HC,BajaCalif,2020,126717.28660000001
9,2039,comACHFC_HC,BajaCalif,2020,126717.28660000001
10,2025,comACHFC_HC,BajaCalifSouth,2020,126717.28660000001
10,2029,comACHFC_HC,BajaCalifSouth,2020,126717.28660000001
10,2030,comACHFC_HC,BajaCalifSouth,2020,126717.28660000001
10,2031,comACHFC_HC,BajaCalifSouth,2020,126717.28660000001
10,2032,comACHFC_HC,BajaCalifSouth,2020,126717.28660000001
10,2034,comACHFC_HC,BajaCalifSouth,2020,126717.28660000001
10,2035,comACHFC_HC,BajaCalifSouth,2020,126717.28660000001
10,2038,comACHFC_HC,BajaCalifSouth,2020,126717.28660000001
