asset,year,technology,region,installed,capacity
2,2040,indr_tec,BajaCalif,2035,40000.00000000000
2,2044,indr_tec,BajaCalif,2035,40000.00000000000
2,2045,indr_tec,BajaCalif,2035,40000.00000000000
2,2049,indr_tec,BajaCalif,2035,40000.00000000000
3,2040,indr_tec,BajaCalifSouth,2030,23414.02900000000
3,2044,indr_tec,BajaCalifSouth,2030,23414.02900000000
4,2045,indr_tec,BajaCalifSouth,2040,40000.00000000000
4,2049,indr_tec,BajaCalifSouth,2040,40000.00000000000
4,2050,indr_tec,BajaCalifSouth,2040,40000.00000000000
4,2054,indr_tec,BajaCalifSouth,2040,40000.00000000000
5,2040,indr_tec,Central,2030,39979.10110000000
5,2044,indr_tec,Central,2030,39979.10110000000
6,2045,indr_tec,Central,2040,40000.00000000000
6,2049,indr_tec,Central,2040,40000.00000000000
6,2050,indr_tec,Central,2040,40000.00000000000
6,2054,indr_tec,Central,2040,40000.00000000000
9,2040,indr_tec,Eastern,2035,40000.00000000000
9,2044,indr_tec,Eastern,2035,40000.00000000000
9,2045,indr_tec,Eastern,2035,40000.00000000000
9,2049,indr_tec,Eastern,2035,40000.00000000000
10,2040,indr_tec,North,2030,39973.22120000000
10,2044,indr_tec,North,2030,39973.22120000000
11,2045,indr_tec,North,2040,40000.00000000000
11,2049,indr_tec,North,2040,40000.00000000000
11,2050,indr_tec,North,2040,40000.00000000000
11,2054,indr_tec,North,2040,40000.00000000000
14,2040,indr_tec,Northeast,2035,40000.00000000000
14,2044,indr_tec,Northeast,2035,40000.00000000000
14,2045,indr_tec,Northeast,2035,40000.00000000000
14,2049,indr_tec,Northeast,2035,40000.00000000000
15,2040,indr_tec,Northwest,2030,39965.40660000000
15,2044,indr_tec,Northwest,2030,39965.40660000000
16,2045,indr_tec,Northwest,2040,40000.00000000000
16,2049,indr_tec,Northwest,2040,40000.00000000000
16,2050,indr_tec,Northwest,2040,40000.00000000000
16,2054,indr_tec,Northwest,2040,40000.00000000000
18,2040,indr_tec,Peninsular,2035,25417.26590000000
18,2044,indr_tec,Peninsular,2035,25417.26590000000
18,2045,indr_tec,Peninsular,2035,25417.26590000000
18,2049,indr_tec,Peninsular,2035,25417.26590000000
19,2040,indr_tec,Western,2030,39929.00850000000
19,2044,indr_tec,Western,2030,39929.00850000000
20,2045,indr_tec,Western,2040,40000.00000000000
20,2049,indr_tec,Western,2040,40000.00000000000
20,2050,indr_tec,Western,2040,40000.00000000000
20,2054,indr_tec,Western,2040,40000.00000000000
23,2040,indr_tec2,BajaCalif,2035,40000.00000000000
23,2044,indr_tec2,BajaCalif,2035,40000.00000000000
23,2045,indr_tec2,BajaCalif,2035,40000.00000000000
23,2049,indr_tec2,BajaCalif,2035,40000.00000000000
24,2040,indr_tec2,BajaCalifSouth,2030,21707.01450000000
24,2044,indr_tec2,BajaCalifSouth,2030,21707.01450000000
25,2045,indr_tec2,BajaCalifSouth,2040,40000.00000000000
25,2049,indr_tec2,BajaCalifSouth,2040,40000.00000000000
25,2050,indr_tec2,BajaCalifSouth,2040,40000.00000000000
25,2054,indr_tec2,BajaCalifSouth,2040,40000.00000000000
26,2040,indr_tec2,Central,2030,39989.55050000000
26,2044,indr_tec2,Central,2030,39989.55050000000
27,2045,indr_tec2,Central,2040,40000.00000000000
27,2049,indr_tec2,Central,2040,40000.00000000000
27,2050,indr_tec2,Central,2040,40000.00000000000
27,2054,indr_tec2,Central,2040,40000.00000000000
30,2040,indr_tec2,Eastern,2035,40000.00000000000
30,2044,indr_tec2,Eastern,2035,40000.00000000000
30,2045,indr_tec2,Eastern,2035,40000.00000000000
30,2049,indr_tec2,Eastern,2035,40000.00000000000
31,2040,indr_tec2,North,2030,33402.78660000000
31,2044,indr_tec2,North,2030,33402.78660000000
32,2045,indr_tec2,North,2040,40000.00000000000
32,2049,indr_tec2,North,2040,40000.00000000000
32,2050,indr_tec2,North,2040,40000.00000000000
32,2054,indr_tec2,North,2040,40000.00000000000
35,2040,indr_tec2,Northeast,2035,40000.00000000000
35,2044,indr_tec2,Northeast,2035,40000.00000000000
35,2045,indr_tec2,Northeast,2035,40000.00000000000
35,2049,indr_tec2,Northeast,2035,40000.00000000000
36,2040,indr_tec2,Northwest,2030,37314.00430000000
36,2044,indr_tec2,Northwest,2030,37314.00430000000
37,2045,indr_tec2,Northwest,2040,40000.00000000000
37,2049,indr_tec2,Northwest,2040,40000.00000000000
37,2050,indr_tec2,Northwest,2040,40000.00000000000
37,2054,indr_tec2,Northwest,2040,40000.00000000000
39,2040,indr_tec2,Peninsular,2035,22708.63300000000
39,2044,indr_tec2,Peninsular,2035,22708.63300000000
39,2045,indr_tec2,Peninsular,2035,22708.63300000000
39,2049,indr_tec2,Peninsular,2035,22708.63300000000
40,2040,indr_tec2,Western,2030,39964.50430000000
40,2044,indr_tec2,Western,2030,39964.50430000000
41,2045,indr_tec2,Western,2040,40000.00000000000
41,2049,indr_tec2,Western,2040,40000.00000000000
41,2050,indr_tec2,Western,2040,40000.00000000000
41,2054,indr_tec2,Western,2040,40000.00000000000
