timeslice,commodity,asset,year,dst_region,technology,installed,month,day,hour,supply
0,electricity,0,2020,BajaCalif,GAS_GT,2020,all-year,all-week,night,21.22390000000
0,electricity,0,2025,BajaCalif,GAS_GT,2020,all-year,all-week,night,15.92010000000
0,electricity,1,2020,BajaCalif,GEOTH,2020,all-year,all-week,night,5.09600000000
0,electricity,1,2025,BajaCalif,GEOTH,2020,all-year,all-week,night,3.82250000000
0,electricity,2,2020,BajaCalif,OIL,2020,all-year,all-week,night,0.01680000000
0,electricity,2,2025,BajaCalif,OIL,2020,all-year,all-week,night,0.01260000000
0,electricity,3,2020,BajaCalif,PV_GND,2020,all-year,all-week,night,0.00950000000
0,electricity,3,2025,Central,PV_GND,2020,all-year,all-week,night,171.55220000000
0,electricity,3,2025,BajaCalif,PV_GND,2020,all-year,all-week,night,0.00720000000
0,electricity,4,2020,BajaCalif,WIND_ON,2020,all-year,all-week,night,0.02100000000
0,electricity,4,2025,BajaCalif,WIND_ON,2020,all-year,all-week,night,0.01570000000
0,electricity,5,2020,BajaCalifSouth,GAS_GT,2020,all-year,all-week,night,1.06640000000
0,electricity,5,2025,BajaCalifSouth,GAS_GT,2020,all-year,all-week,night,0.79990000000
0,electricity,6,2020,BajaCalifSouth,OIL,2020,all-year,all-week,night,3.98450000000
0,electricity,6,2025,BajaCalifSouth,OIL,2020,all-year,all-week,night,2.98880000000
0,electricity,7,2020,BajaCalifSouth,PV_GND,2020,all-year,all-week,night,0.11310000000
0,electricity,7,2025,BajaCalifSouth,PV_GND,2020,all-year,all-week,night,312.99350000000
0,electricity,8,2020,BajaCalifSouth,WIND_ON,2020,all-year,all-week,night,0.10490000000
0,electricity,8,2025,BajaCalifSouth,WIND_ON,2020,all-year,all-week,night,0.07870000000
0,electricity,9,2020,Central,BIO,2020,all-year,all-week,night,0.00520000000
0,electricity,9,2025,Central,BIO,2020,all-year,all-week,night,0.00390000000
0,electricity,10,2020,Central,GAS_GT,2020,all-year,all-week,night,39.41850000000
0,electricity,10,2020,Eastern,GAS_GT,2020,all-year,all-week,night,10.68090000000
0,electricity,10,2020,Western,GAS_GT,2020,all-year,all-week,night,12.76830000000
0,electricity,10,2025,Central,GAS_GT,2020,all-year,all-week,night,29.56780000000
0,electricity,10,2025,Eastern,GAS_GT,2020,all-year,all-week,night,8.01170000000
0,electricity,10,2025,Western,GAS_GT,2020,all-year,all-week,night,9.57750000000
0,electricity,12,2020,Central,HYD,2020,all-year,all-week,night,0.76440000000
