asset,year,dst_region,region,technology,installed,capacity
0,2035,BajaCalif,BajaCalif,CC_GAS,2020,51.55570000000
0,2039,BajaCalif,BajaCalif,CC_GAS,2020,48.13970000000
0,2040,BajaCalif,BajaCalif,CC_GAS,2020,47.28570000000
0,2044,BajaCalif,BajaCalif,CC_GAS,2020,43.24910000000
0,2045,BajaCalif,BajaCalif,CC_GAS,2020,42.23990000000
0,2049,BajaCalif,BajaCalif,CC_GAS,2020,8.44800000000
2,2035,BajaCalif,BajaCalif,OC_GAS,2020,16.81310000000
2,2039,BajaCalif,BajaCalif,OC_GAS,2020,16.81310000000
2,2040,BajaCalif,BajaCalif,OC_GAS,2020,16.81310000000
2,2044,BajaCalif,BajaCalif,OC_GAS,2020,6.93500000000
2,2045,BajaCalif,BajaCalif,OC_GAS,2020,4.46550000000
2,2049,BajaCalif,BajaCalif,OC_GAS,2020,0.89310000000
4,2035,BajaCalif,BajaCalif,OC_OIL,2020,0.21000000000
4,2039,BajaCalif,BajaCalif,OC_OIL,2020,0.04200000000
5,2035,BajaCalif,BajaCalif,ON_WIND,2020,11.73140000000
5,2039,BajaCalif,BajaCalif,ON_WIND,2020,11.73140000000
5,2040,BajaCalif,BajaCalif,ON_WIND,2020,11.73140000000
5,2044,BajaCalif,BajaCalif,ON_WIND,2020,2.34630000000
7,2035,BajaCalif,BajaCalif,PV_GND,2020,0.06560000000
7,2039,BajaCalif,BajaCalif,PV_GND,2020,0.01310000000
8,2035,BajaCalif,BajaCalif,PV_SSG,2020,4.22580000000
8,2039,BajaCalif,BajaCalif,PV_SSG,2020,4.22580000000
8,2040,BajaCalif,BajaCalif,PV_SSG,2020,4.22580000000
8,2044,BajaCalif,BajaCalif,PV_SSG,2020,2.16650000000
8,2045,BajaCalif,BajaCalif,PV_SSG,2020,1.65170000000
8,2049,BajaCalif,BajaCalif,PV_SSG,2020,0.33030000000
9,2035,BajaCalifSouth,BajaCalifSouth,OC_GAS,2020,2.90130000000
9,2039,BajaCalifSouth,BajaCalifSouth,OC_GAS,2020,2.90130000000
9,2040,BajaCalifSouth,BajaCalifSouth,OC_GAS,2020,2.90130000000
9,2044,BajaCalifSouth,BajaCalifSouth,OC_GAS,2020,0.58030000000
11,2035,BajaCalifSouth,BajaCalifSouth,OC_OIL,2020,9.92440000000
11,2039,BajaCalifSouth,BajaCalifSouth,OC_OIL,2020,2.99400000000
11,2040,BajaCalifSouth,BajaCalifSouth,OC_OIL,2020,1.26140000000
11,2044,BajaCalifSouth,BajaCalifSouth,OC_OIL,2020,0.25230000000
14,2035,BajaCalifSouth,BajaCalifSouth,PV_GND,2020,3.53010000000
14,2039,BajaCalifSouth,BajaCalifSouth,PV_GND,2020,1.96750000000
14,2040,BajaCalifSouth,BajaCalifSouth,PV_GND,2020,1.57680000000
14,2044,BajaCalifSouth,BajaCalifSouth,PV_GND,2020,0.31540000000
15,2035,BajaCalifSouth,BajaCalifSouth,PV_SSG,2020,1.07200000000
15,2039,BajaCalifSouth,BajaCalifSouth,PV_SSG,2020,1.07200000000
15,2040,BajaCalifSouth,BajaCalifSouth,PV_SSG,2020,1.07200000000
15,2044,BajaCalifSouth,BajaCalifSouth,PV_SSG,2020,0.21470000000
15,2045,BajaCalifSouth,BajaCalifSouth,PV_SSG,2020,0.00030000000
15,2049,BajaCalifSouth,BajaCalifSouth,PV_SSG,2020,0.00010000000
16,2035,Central,Central,BIO,2020,2.29140000000
16,2039,Central,Central,BIO,2020,2.15670000000
16,2040,Central,Central,BIO,2020,2.12300000000
16,2044,Central,Central,BIO,2020,0.42460000000
17,2035,Central,Central,CC_GAS,2020,77.11810000000
17,2039,Central,Central,CC_GAS,2020,77.11810000000
17,2040,Central,Central,CC_GAS,2020,77.11810000000
17,2044,Central,Central,CC_GAS,2020,77.11810000000
17,2045,Central,Central,CC_GAS,2020,77.11810000000
17,2049,Central,Central,CC_GAS,2020,44.01740000000
17,2050,Central,Central,CC_GAS,2020,35.74230000000
17,2054,Central,Central,CC_GAS,2020,27.79950000000
17,2055,Central,Central,CC_GAS,2020,25.81390000000
17,2059,Central,Central,CC_GAS,2020,17.87110000000
17,2060,Central,Central,CC_GAS,2020,17.87110000000
17,2064,Central,Central,CC_GAS,2020,17.87110000000
17,2065,Central,Central,CC_GAS,2020,17.87110000000
17,2069,Central,Central,CC_GAS,2020,17.87110000000
17,2070,Central,Central,CC_GAS,2020,17.87110000000
17,2074,Central,Central,CC_GAS,2020,17.87110000000
17,2075,Central,Central,CC_GAS,2020,17.87110000000
17,2079,Central,Central,CC_GAS,2020,17.87110000000
17,2080,Central,Central,CC_GAS,2020,17.87110000000
17,2084,Central,Central,CC_GAS,2020,17.87110000000
17,2085,Central,Central,CC_GAS,2020,17.87110000000
17,2089,Central,Central,CC_GAS,2020,17.87110000000
17,2090,Central,Central,CC_GAS,2020,17.87110000000
17,2094,Central,Central,CC_GAS,2020,17.87110000000
17,2095,Central,Central,CC_GAS,2020,17.87110000000
17,2099,Central,Central,CC_GAS,2020,17.87110000000
17,2100,Central,Central,CC_GAS,2020,17.87110000000
18,2035,Central,Central,HYD_LS,2020,18.85220000000
18,2039,Central,Central,HYD_LS,2020,18.85220000000
18,2040,Central,Central,HYD_LS,2020,18.85220000000
18,2044,Central,Central,HYD_LS,2020,18.85220000000
18,2045,Central,Central,HYD_LS,2020,18.85220000000
18,2049,Central,Central,HYD_LS,2020,4.11860000000
18,2050,Central,Central,HYD_LS,2020,0.43520000000
18,2054,Central,Central,HYD_LS,2020,0.33850000000
18,2055,Central,Central,HYD_LS,2020,0.31430000000
18,2059,Central,Central,HYD_LS,2020,0.21760000000
18,2060,Central,Central,HYD_LS,2020,0.21760000000
18,2064,Central,Central,HYD_LS,2020,0.21760000000
18,2065,Central,Central,HYD_LS,2020,0.21760000000
18,2069,Central,Central,HYD_LS,2020,0.21760000000
18,2070,Central,Central,HYD_LS,2020,0.21760000000
18,2074,Central,Central,HYD_LS,2020,0.21760000000
18,2075,Central,Central,HYD_LS,2020,0.21760000000
18,2079,Central,Central,HYD_LS,2020,0.21760000000
18,2080,Central,Central,HYD_LS,2020,0.21760000000
18,2084,Central,Central,HYD_LS,2020,0.21760000000
18,2085,Central,Central,HYD_LS,2020,0.21760000000
18,2089,Central,Central,HYD_LS,2020,0.21760000000
18,2090,Central,Central,HYD_LS,2020,0.21760000000
18,2094,Central,Central,HYD_LS,2020,0.21760000000
18,2095,Central,Central,HYD_LS,2020,0.21760000000
18,2099,Central,Central,HYD_LS,2020,0.21760000000
18,2100,Central,Central,HYD_LS,2020,0.21760000000
19,2035,Central,Central,OC_GAS,2020,23.39400000000
19,2039,Central,Central,OC_GAS,2020,18.83070000000
19,2040,Central,Central,OC_GAS,2020,17.68980000000
19,2044,Central,Central,OC_GAS,2020,3.59350000000
19,2045,Central,Central,OC_GAS,2020,0.06940000000
19,2049,Central,Central,OC_GAS,2020,0.01390000000
20,2035,Central,Central,OC_OIL,2020,0.54180000000
20,2039,Central,Central,OC_OIL,2020,0.41110000000
20,2040,Central,Central,OC_OIL,2020,0.37840000000
20,2044,Central,Central,OC_OIL,2020,0.07570000000
21,2035,Central,Central,ON_WIND,2020,0.41690000000
21,2039,Central,Central,ON_WIND,2020,0.08340000000
22,2035,Central,Central,PV_GND,2020,1.34600000000
22,2039,Central,Central,PV_GND,2020,1.34600000000
22,2040,Central,Central,PV_GND,2020,1.34600000000
22,2044,Central,Central,PV_GND,2020,0.26920000000
23,2035,Central,Central,PV_SSG,2020,15.16090000000
23,2039,Central,Central,PV_SSG,2020,15.16090000000
23,2040,Central,Central,PV_SSG,2020,15.16090000000
23,2044,Central,Central,PV_SSG,2020,6.15400000000
23,2045,Central,Central,PV_SSG,2020,3.90230000000
23,2049,Central,Central,PV_SSG,2020,0.78050000000
24,2035,Eastern,Eastern,BIO,2020,15.18460000000
24,2039,Eastern,Eastern,BIO,2020,12.10820000000
24,2040,Eastern,Eastern,BIO,2020,11.33910000000
24,2044,Eastern,Eastern,BIO,2020,2.26780000000
26,2035,Eastern,Eastern,CC_GAS,2020,97.26770000000
26,2039,Eastern,Eastern,CC_GAS,2020,65.78220000000
26,2040,Eastern,Eastern,CC_GAS,2020,57.91080000000
26,2044,Eastern,Eastern,CC_GAS,2020,51.95680000000
26,2045,Eastern,Eastern,CC_GAS,2020,50.46830000000
26,2049,Eastern,Eastern,CC_GAS,2020,10.09370000000
28,2035,Eastern,Eastern,HYD_LS,2020,82.48560000000
28,2039,Eastern,Eastern,HYD_LS,2020,31.01880000000
28,2040,Eastern,Eastern,HYD_LS,2020,18.15210000000
28,2044,Eastern,Eastern,HYD_LS,2020,17.59560000000
28,2045,Eastern,Eastern,HYD_LS,2020,17.45640000000
28,2049,Eastern,Eastern,HYD_LS,2020,17.39290000000
28,2050,Eastern,Eastern,HYD_LS,2020,17.37700000000
28,2054,Eastern,Eastern,HYD_LS,2020,13.51540000000
28,2055,Eastern,Eastern,HYD_LS,2020,12.55000000000
28,2059,Eastern,Eastern,HYD_LS,2020,8.68850000000
28,2060,Eastern,Eastern,HYD_LS,2020,8.68850000000
28,2064,Eastern,Eastern,HYD_LS,2020,8.68850000000
28,2065,Eastern,Eastern,HYD_LS,2020,8.68850000000
28,2069,Eastern,Eastern,HYD_LS,2020,8.68850000000
28,2070,Eastern,Eastern,HYD_LS,2020,8.68850000000
28,2074,Eastern,Eastern,HYD_LS,2020,8.68850000000
28,2075,Eastern,Eastern,HYD_LS,2020,8.68850000000
28,2079,Eastern,Eastern,HYD_LS,2020,8.68850000000
28,2080,Eastern,Eastern,HYD_LS,2020,8.68850000000
28,2084,Eastern,Eastern,HYD_LS,2020,8.68850000000
28,2085,Eastern,Eastern,HYD_LS,2020,8.68850000000
28,2089,Eastern,Eastern,HYD_LS,2020,8.68850000000
28,2090,Eastern,Eastern,HYD_LS,2020,8.68850000000
28,2094,Eastern,Eastern,HYD_LS,2020,8.68850000000
28,2095,Eastern,Eastern,HYD_LS,2020,8.68850000000
28,2099,Eastern,Eastern,HYD_LS,2020,8.68850000000
28,2100,Eastern,Eastern,HYD_LS,2020,8.68850000000
