timeslice,commodity,asset,year,technology,installed,month,day,hour,supply
0,cement,0,2030,indr_tec,2020,all-year,all-week,night,4.42770000000
0,cement,0,2035,indr_tec,2020,all-year,all-week,night,2.21380000000
0,cement,1,2030,indr_tec,2025,all-year,all-week,night,7.77780000000
0,cement,1,2035,indr_tec,2025,all-year,all-week,night,8.33330000000
0,cement,2,2030,indr_tec,2020,all-year,all-week,night,1.13690000000
0,cement,2,2035,indr_tec,2020,all-year,all-week,night,0.56840000000
0,cement,3,2035,indr_tec,2030,all-year,all-week,night,1.45830000000
0,cement,4,2030,indr_tec,2020,all-year,all-week,night,181.69440000000
0,cement,4,2035,indr_tec,2020,all-year,all-week,night,3.48320000000
0,cement,5,2035,indr_tec,2030,all-year,all-week,night,262.12500000000
0,cement,6,2030,indr_tec,2020,all-year,all-week,night,27.11310000000
0,cement,6,2035,indr_tec,2020,all-year,all-week,night,13.55650000000
0,cement,7,2030,indr_tec,2025,all-year,all-week,night,48.22220000000
0,cement,7,2035,indr_tec,2025,all-year,all-week,night,51.66670000000
0,cement,8,2030,indr_tec,2020,all-year,all-week,night,8.92630000000
0,cement,8,2035,indr_tec,2020,all-year,all-week,night,4.46310000000
0,cement,9,2035,indr_tec,2030,all-year,all-week,night,13.54170000000
0,cement,10,2030,indr_tec,2020,all-year,all-week,night,25.00020000000
0,cement,10,2035,indr_tec,2020,all-year,all-week,night,12.50010000000
0,cement,11,2030,indr_tec,2025,all-year,all-week,night,58.72220000000
0,cement,11,2035,indr_tec,2025,all-year,all-week,night,62.91670000000
0,cement,12,2030,indr_tec,2020,all-year,all-week,night,11.53110000000
0,cement,12,2035,indr_tec,2020,all-year,all-week,night,5.76560000000
0,cement,13,2035,indr_tec,2030,all-year,all-week,night,16.04170000000
0,cement,14,2030,indr_tec,2020,all-year,all-week,night,2.33330000000
0,cement,14,2035,indr_tec,2020,all-year,all-week,night,1.80220000000
0,cement,15,2030,indr_tec,2020,all-year,all-week,night,23.66380000000
0,cement,15,2035,indr_tec,2020,all-year,all-week,night,11.83190000000
0,cement,16,2035,indr_tec,2030,all-year,all-week,night,26.66670000000
0,cement,17,2030,indr_tec2,2020,all-year,all-week,night,2.21380000000
0,cement,17,2035,indr_tec2,2020,all-year,all-week,night,1.10690000000
0,cement,18,2030,indr_tec2,2025,all-year,all-week,night,7.77780000000
0,cement,18,2035,indr_tec2,2025,all-year,all-week,night,8.33330000000
0,cement,19,2030,indr_tec2,2020,all-year,all-week,night,0.56840000000
0,cement,19,2035,indr_tec2,2020,all-year,all-week,night,0.28420000000
0,cement,20,2035,indr_tec2,2030,all-year,all-week,night,1.45830000000
0,cement,21,2030,indr_tec2,2020,all-year,all-week,night,181.69440000000
0,cement,21,2035,indr_tec2,2020,all-year,all-week,night,1.74160000000
0,cement,22,2035,indr_tec2,2030,all-year,all-week,night,262.12500000000
0,cement,23,2030,indr_tec2,2020,all-year,all-week,night,13.55650000000
0,cement,23,2035,indr_tec2,2020,all-year,all-week,night,6.77830000000
0,cement,24,2030,indr_tec2,2025,all-year,all-week,night,48.22220000000
0,cement,24,2035,indr_tec2,2025,all-year,all-week,night,51.66670000000
0,cement,25,2030,indr_tec2,2020,all-year,all-week,night,4.46310000000
0,cement,25,2035,indr_tec2,2020,all-year,all-week,night,2.23160000000
0,cement,26,2035,indr_tec2,2030,all-year,all-week,night,13.54170000000
0,cement,27,2030,indr_tec2,2020,all-year,all-week,night,12.50010000000
0,cement,27,2035,indr_tec2,2020,all-year,all-week,night,6.25000000000
0,cement,28,2030,indr_tec2,2025,all-year,all-week,night,58.72220000000
0,cement,28,2035,indr_tec2,2025,all-year,all-week,night,62.91670000000
0,cement,29,2030,indr_tec2,2020,all-year,all-week,night,5.76560000000
0,cement,29,2035,indr_tec2,2020,all-year,all-week,night,2.88280000000
0,cement,30,2035,indr_tec2,2030,all-year,all-week,night,16.04170000000
0,cement,31,2030,indr_tec2,2020,all-year,all-week,night,1.80220000000
0,cement,31,2035,indr_tec2,2020,all-year,all-week,night,0.90110000000
0,cement,32,2030,indr_tec2,2020,all-year,all-week,night,11.83190000000
0,cement,32,2035,indr_tec2,2020,all-year,all-week,night,5.91600000000
0,cement,33,2035,indr_tec2,2030,all-year,all-week,night,26.66670000000
1,cement,0,2030,indr_tec,2020,all-year,all-week,morning,4.42770000000
1,cement,0,2035,indr_tec,2020,all-year,all-week,morning,2.21380000000
1,cement,1,2030,indr_tec,2025,all-year,all-week,morning,7.77780000000
1,cement,1,2035,indr_tec,2025,all-year,all-week,morning,8.33330000000
1,cement,2,2030,indr_tec,2020,all-year,all-week,morning,1.13690000000
1,cement,2,2035,indr_tec,2020,all-year,all-week,morning,0.56840000000
1,cement,3,2035,indr_tec,2030,all-year,all-week,morning,1.45830000000
1,cement,4,2030,indr_tec,2020,all-year,all-week,morning,181.69440000000
1,cement,4,2035,indr_tec,2020,all-year,all-week,morning,3.48320000000
1,cement,5,2035,indr_tec,2030,all-year,all-week,morning,262.12500000000
1,cement,6,2030,indr_tec,2020,all-year,all-week,morning,27.11310000000
1,cement,6,2035,indr_tec,2020,all-year,all-week,morning,13.55650000000
1,cement,7,2030,indr_tec,2025,all-year,all-week,morning,48.22220000000
1,cement,7,2035,indr_tec,2025,all-year,all-week,morning,51.66670000000
1,cement,8,2030,indr_tec,2020,all-year,all-week,morning,8.92630000000
1,cement,8,2035,indr_tec,2020,all-year,all-week,morning,4.46310000000
1,cement,9,2035,indr_tec,2030,all-year,all-week,morning,13.54170000000
1,cement,10,2030,indr_tec,2020,all-year,all-week,morning,25.00020000000
1,cement,10,2035,indr_tec,2020,all-year,all-week,morning,12.50010000000
1,cement,11,2030,indr_tec,2025,all-year,all-week,morning,58.72220000000
1,cement,11,2035,indr_tec,2025,all-year,all-week,morning,62.91670000000
1,cement,12,2030,indr_tec,2020,all-year,all-week,morning,11.53110000000
1,cement,12,2035,indr_tec,2020,all-year,all-week,morning,5.76560000000
1,cement,13,2035,indr_tec,2030,all-year,all-week,morning,16.04170000000
1,cement,14,2030,indr_tec,2020,all-year,all-week,morning,2.33330000000
1,cement,14,2035,indr_tec,2020,all-year,all-week,morning,1.80220000000
1,cement,15,2030,indr_tec,2020,all-year,all-week,morning,23.66380000000
1,cement,15,2035,indr_tec,2020,all-year,all-week,morning,11.83190000000
1,cement,16,2035,indr_tec,2030,all-year,all-week,morning,26.66670000000
1,cement,17,2030,indr_tec2,2020,all-year,all-week,morning,2.21380000000
1,cement,17,2035,indr_tec2,2020,all-year,all-week,morning,1.10690000000
1,cement,18,2030,indr_tec2,2025,all-year,all-week,morning,7.77780000000
1,cement,18,2035,indr_tec2,2025,all-year,all-week,morning,8.33330000000
1,cement,19,2030,indr_tec2,2020,all-year,all-week,morning,0.56840000000
1,cement,19,2035,indr_tec2,2020,all-year,all-week,morning,0.28420000000
1,cement,20,2035,indr_tec2,2030,all-year,all-week,morning,1.45830000000
1,cement,21,2030,indr_tec2,2020,all-year,all-week,morning,181.69440000000
1,cement,21,2035,indr_tec2,2020,all-year,all-week,morning,1.74160000000
1,cement,22,2035,indr_tec2,2030,all-year,all-week,morning,262.12500000000
1,cement,23,2030,indr_tec2,2020,all-year,all-week,morning,13.55650000000
1,cement,23,2035,indr_tec2,2020,all-year,all-week,morning,6.77830000000
1,cement,24,2030,indr_tec2,2025,all-year,all-week,morning,48.22220000000
