asset,year,technology,region,installed,capacity
0,2035,procChemCoal_Hardcoal,BajaCalif,2020,600000000.00000000000
0,2039,procChemCoal_Hardcoal,BajaCalif,2020,600000000.00000000000
0,2040,procChemCoal_Hardcoal,BajaCalif,2020,600000000.00000000000
0,2044,procChemCoal_Hardcoal,BajaCalif,2020,600000000.00000000000
0,2045,procChemCoal_Hardcoal,BajaCalif,2020,600000000.00000000000
0,2049,procChemCoal_Hardcoal,BajaCalif,2020,600000000.00000000000
1,2035,procChemCoal_Hardcoal,BajaCalifSouth,2020,600000000.00000000000
1,2039,procChemCoal_Hardcoal,BajaCalifSouth,2020,600000000.00000000000
1,2040,procChemCoal_Hardcoal,BajaCalifSouth,2020,600000000.00000000000
1,2044,procChemCoal_Hardcoal,BajaCalifSouth,2020,600000000.00000000000
1,2045,procChemCoal_Hardcoal,BajaCalifSouth,2020,600000000.00000000000
1,2049,procChemCoal_Hardcoal,BajaCalifSouth,2020,600000000.00000000000
2,2035,procChemCoal_Hardcoal,Central,2020,600000000.00000000000
2,2039,procChemCoal_Hardcoal,Central,2020,600000000.00000000000
2,2040,procChemCoal_Hardcoal,Central,2020,600000000.00000000000
2,2044,procChemCoal_Hardcoal,Central,2020,600000000.00000000000
2,2045,procChemCoal_Hardcoal,Central,2020,600000000.00000000000
2,2049,procChemCoal_Hardcoal,Central,2020,600000000.00000000000
3,2035,procChemCoal_Hardcoal,Eastern,2020,600000000.00000000000
3,2039,procChemCoal_Hardcoal,Eastern,2020,600000000.00000000000
3,2040,procChemCoal_Hardcoal,Eastern,2020,600000000.00000000000
3,2044,procChemCoal_Hardcoal,Eastern,2020,600000000.00000000000
3,2045,procChemCoal_Hardcoal,Eastern,2020,600000000.00000000000
3,2049,procChemCoal_Hardcoal,Eastern,2020,600000000.00000000000
4,2035,procChemCoal_Hardcoal,North,2020,600000000.00000000000
4,2039,procChemCoal_Hardcoal,North,2020,600000000.00000000000
4,2040,procChemCoal_Hardcoal,North,2020,600000000.00000000000
